,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n371,-16.025672106215932,-23.1662613977654,-18.37295269348107,0.0,-0.0,-0.0,-0.0,796.637491269434,-14.652349338515487,-21.681322574632038,-16.962218336308926,-17.470269656721236,-17.849509706194695,-13.104609496185347,96.63749126943404,96.63749126943404,96.63749126943404,-0.0,-0.0,-0.0,
n372,-15.574634361575379,-24.26537039504539,-18.970253995154224,0.0,-0.0,-0.0,-0.0,796.505984158393,-13.287388954800221,-19.74288698835395,-15.40995083779076,-17.316260762983333,-17.544874920951877,-12.706196842763555,96.505984158393,96.505984158393,96.505984158393,-0.0,-0.0,-0.0,
n373,-17.17568958181358,-23.43585067070943,-18.632103887151157,0.0,-0.0930340081779807,-0.0930340081779807,-0.0930340081779807,796.4821624066899,-15.133381361616136,-22.556127242388268,-17.62096343713707,-17.0912572590102,-17.621369989443856,-13.138201937788775,96.48216240668988,96.48216240668988,96.48216240668988,-0.0930340081779807,-0.0930340081779807,-0.0930340081779807,
n374,-15.486827478523317,-24.453577961693686,-19.17134099991206,0.0,-0.0,-0.0,-0.0,796.5517715499205,-13.428258097652252,-19.95218519726482,-15.48249043359724,-17.326959620399617,-17.456381161032464,-12.783729678038798,96.5517715499205,96.5517715499205,96.5517715499205,-0.0,-0.0,-0.0,
n375,-15.925517851669298,-23.975078510281968,-18.769591204439006,0.0,-0.0724058570307169,-0.0724058570307169,-0.0724058570307169,796.4045419479377,-13.146816990120604,-19.44396480167601,-15.260027040817441,-17.301999885292876,-17.540747441760203,-12.820360003633912,96.40454194793773,96.40454194793773,96.40454194793773,-0.0724058570307169,-0.0724058570307169,-0.0724058570307169,
n376,-15.81685329659464,-22.575995920226656,-17.77043295579967,0.0,-0.0,-0.0,-0.0,796.6444468028482,-15.040053948919038,-22.282026131444727,-17.45753527913019,-17.525608052242912,-18.004031291111385,-13.36524625704922,96.6444468028482,96.6444468028482,96.6444468028482,-0.0,-0.0,-0.0,
n377,-15.671877068738816,-22.702041239991484,-17.899130923450375,0.0,-0.0895472522280689,-0.0895472522280689,-0.0895472522280689,796.6445151276125,-14.972374177823543,-22.1556056461525,-17.37897836428744,-17.588461362683972,-17.947424180487825,-13.308890107945,96.64451512761248,96.64451512761248,96.64451512761248,-0.0895472522280689,-0.0895472522280689,-0.0895472522280689,
n378,-17.103718023701045,-23.379091955562366,-18.562698576566287,0.0,-0.0,-0.0,-0.0,796.5248202635289,-15.205745223149377,-22.596320032291572,-17.639490197944294,-17.041639121315274,-17.624414781434027,-13.15923671815441,96.52482026352888,96.52482026352888,96.52482026352888,-0.0,-0.0,-0.0,
n379,-15.89313232461992,-23.587364053182448,-18.82734489495256,0.0,-0.0,-0.0,-0.0,796.6315606844341,-14.265076614275507,-21.1954994757983,-16.558007584263272,-17.322786879861805,-17.69107317174905,-12.97067967314673,96.63156068443418,96.63156068443418,96.63156068443418,-0.0,-0.0,-0.0,
n380,-16.051959492637824,-23.31164356067782,-18.55162440244793,0.0,-0.0,-0.0,-0.0,796.6772806405701,-14.437796220075322,-21.452119935082738,-16.758485794293627,-17.42053713158821,-17.77704040102305,-13.11261630878759,96.67728064057009,96.67728064057009,96.67728064057009,-0.0,-0.0,-0.0,
n381,-15.74709666494085,-22.82185515115117,-17.986042285388443,0.0,-0.073797374264723,-0.073797374264723,-0.073797374264723,796.6765778151641,-14.93092477979057,-22.036166900520215,-17.302373772402614,-17.567045891608792,-17.93902424557404,-13.253203346003907,96.6765778151641,96.6765778151641,96.6765778151641,-0.073797374264723,-0.073797374264723,-0.073797374264723,
n382,-15.823897441609548,-22.952933988334014,-18.16462965135747,0.0,-0.0,-0.0,-0.0,796.6483890444889,-14.854124003121873,-21.88964561675564,-17.177443586260253,-17.53038299616029,-17.937308046886198,-13.20118919478212,96.64838904448885,96.64838904448885,96.64838904448885,-0.0,-0.0,-0.0,
n383,-15.917559261908744,-23.64967505399909,-18.47571792095105,0.0,-0.0,-0.0,-0.0,796.2869606431962,-12.939312483643203,-19.143989347856298,-14.80081525983763,-17.290331334573146,-17.424406815641284,-12.746602365480529,96.2869606431962,96.2869606431962,96.2869606431962,-0.0,-0.0,-0.0,
n384,-16.862109747685214,-23.133949904699143,-18.313336763423276,0.0,-0.0,-0.0,-0.0,796.5622408771616,-15.106736813266432,-22.485970810889473,-17.52066979910756,-17.078539317444758,-17.677275358142026,-13.19197573276261,96.56224087716156,96.56224087716156,96.56224087716156,-0.0,-0.0,-0.0,
n385,-16.418921096926,-22.691864031280126,-17.88671895284119,0.0,-0.0,-0.0,-0.0,796.6208424803544,-15.051541425727066,-22.364000064895666,-17.47086896396333,-17.249574295141304,-17.91079918965036,-13.325709186095496,96.6208424803544,96.6208424803544,96.6208424803544,-0.0,-0.0,-0.0,
n386,-16.148477124319342,-22.49413563306401,-17.690388849505734,0.0,-0.0,-0.0,-0.0,796.6367570120944,-15.110579700955888,-22.363886418607375,-17.53939556629284,-17.35525922112569,-18.018694718471334,-13.382848914049621,96.63675701209446,96.63675701209446,96.63675701209446,-0.0,-0.0,-0.0,
n387,-15.746589661629622,-22.67857334853219,-17.876742312343218,0.0,-0.0,-0.0,-0.0,796.6845607103003,-14.949308783797656,-22.176696871409657,-17.35220601909512,-17.53599808370993,-17.95389503006693,-13.308547933559328,96.6845607103003,96.6845607103003,96.6845607103003,-0.0,-0.0,-0.0,
n388,-16.022212443058958,-22.4463548465483,-17.65587731680536,0.0,-0.0,-0.1126650292839373,-0.1126650292839373,796.6405565815979,-15.140312699483028,-22.411667205123084,-17.573907098993214,-17.41962660207006,-18.045798293859182,-13.40141425868643,96.64055658159792,96.64055658159792,96.64055658159792,-0.1126650292839373,-0.1126650292839373,-0.1126650292839373,
n389,-15.462126017875555,-24.06906338770106,-19.205966465431313,0.0,-0.0,-0.0,-0.0,796.6441602142552,-13.903707633344649,-20.65859068986054,-16.106619338367626,-17.455812768162684,-17.57145454033284,-12.792401413219256,96.64416021425522,96.64416021425522,96.64416021425522,-0.0,-0.0,-0.0,
n390,-16.73818647642189,-23.012205979023822,-18.187486252240184,0.0,-0.0,-0.0,-0.0,796.5801456407424,-15.084379907466328,-22.41279027737392,-17.45062369786909,-17.122700142209407,-17.744479106705885,-13.25917948132647,96.58014564074246,96.58014564074246,96.58014564074246,-0.0,-0.0,-0.0,
n391,-16.572224191884548,-22.848200793808353,-18.02077333198264,0.0,-0.0,-0.0,-0.0,796.5967810299222,-15.029104154110202,-22.330663589162377,-17.444825689774024,-17.166194688459584,-17.828722490120523,-13.292259107304497,96.59678102992223,96.59678102992223,96.59678102992223,-0.0,-0.0,-0.0,
n392,-17.143366715740605,-23.4154194694283,-18.586425522176974,0.0,-0.0,-0.0,-0.0,796.5431733758534,-15.242775060132221,-22.6481279892528,-17.69283668178906,-17.070090579365818,-17.61093021715209,-13.1469760759261,96.54317337585341,96.54317337585341,96.54317337585341,-0.0,-0.0,-0.0,
n393,-16.092098412174238,-23.3116178098922,-18.511017452480157,0.0,-0.06662758833403826,-0.06662758833403826,-0.06662758833403826,796.7083344848628,-14.465036762817807,-21.49259293499125,-16.790104296570654,-17.461518326519275,-17.807298652840483,-13.153597503718656,96.70833448486275,96.70833448486275,96.70833448486275,-0.06662758833403826,-0.06662758833403826,-0.06662758833403826,
n394,-16.014561108096384,-23.793796530428295,-18.588309224585334,0.0,-0.0,-0.0,-0.0,796.3521814521838,-13.01982202519356,-19.240785597485523,-15.056847836626952,-17.250403140316738,-17.432385199525275,-12.768763258657774,96.35218145218376,96.35218145218376,96.35218145218376,-0.0,-0.0,-0.0,
n395,-16.987146451269773,-23.25836609074787,-18.431911276310178,0.0,-0.0,-0.0,-0.0,796.5606669001824,-15.19325553526341,-22.574553694333957,-17.607188521104536,-17.111916358996236,-17.69469201911499,-13.126290832821647,96.56066690018238,96.56066690018238,96.56066690018238,-0.0,-0.0,-0.0,
n396,-15.939281473065522,-22.559019875832238,-17.728129670489842,0.0,-0.0,-0.0,-0.0,796.6855724153635,-15.054679457074764,-22.299002175839146,-17.47451132352461,-17.445991522367198,-17.985710278241083,-13.348243984573232,96.68557241536351,96.68557241536351,96.68557241536351,-0.0,-0.0,-0.0,
n397,-15.49053951350772,-24.341596128809833,-19.015964371467057,0.0,-0.0,-0.0,-0.0,796.5533852067975,-13.262509777634717,-19.790775746857463,-15.316742113579705,-17.271542798885534,-17.500156956854077,-12.755908162342784,96.55338520679757,96.55338520679757,96.55338520679757,-0.0,-0.0,-0.0,
n398,-16.057522287363582,-24.007990757417208,-18.755643114336774,0.0,-0.0,-0.0,-0.0,796.322233107433,-13.117766019518895,-19.488586929586617,-15.136095996428082,-17.213390466673694,-17.45213802314102,-12.73175058501473,96.322233107433,96.322233107433,96.322233107433,-0.0,-0.0,-0.0,
n399,-15.807105615035187,-24.03928121046847,-18.780087999218868,0.0,-0.06190906225085447,-0.06190906225085447,-0.06190906225085447,796.4627276966052,-13.15417039659813,-19.411568409792835,-15.135038849143076,-17.296401594743617,-17.47408707286721,-12.753699634740917,96.46272769660516,96.46272769660516,96.46272769660516,-0.06190906225085447,-0.06190906225085447,-0.06190906225085447,
n400,-15.398439399856205,-24.542561525582926,-19.21479621149477,0.0,-0.05203132308325515,-0.05203132308325515,-0.05203132308325515,796.5945193461953,-13.354841139669096,-20.005174242288476,-15.510998670627194,-17.279501719658686,-17.497563381359726,-12.736271777297869,96.59451934619534,96.59451934619534,96.59451934619534,-0.05203132308325515,-0.05203132308325515,-0.05203132308325515,
n401,-15.710735633233213,-23.996466759047543,-18.746640278453693,0.0,-0.0,-0.0,-0.0,796.4962055328722,-13.130738988088074,-19.43947508185674,-15.241365065221679,-17.365963247708997,-17.543869895936222,-12.823482457809929,96.49620553287217,96.49620553287217,96.49620553287217,-0.0,-0.0,-0.0,
n402,-15.801137773075958,-22.921423270800183,-18.101116228995476,0.0,-0.0,-0.0,-0.0,796.7019697487037,-14.820175216740264,-21.892108087112504,-17.177939782629426,-17.51315626561196,-17.9933649551285,-13.175116198307867,96.70196974870369,96.70196974870369,96.70196974870369,-0.0,-0.0,-0.0,
n403,-15.6957634730044,-24.06861489316669,-18.803004206138308,0.0,-0.0,-0.0,-0.0,796.469551173364,-13.170224076596243,-19.56838479326229,-15.201946526835837,-17.297211401626036,-17.47511804985326,-12.75473061172697,96.46955117336404,96.46955117336404,96.46955117336404,-0.0,-0.0,-0.0,
n404,-15.758341753331207,-22.865481979200013,-18.023415181976155,0.0,-0.0,-0.0,-0.0,796.7172417594732,-14.854344443912085,-22.00976873057888,-17.225468027817396,-17.526029494496676,-17.950748568860973,-13.244854591646552,96.7172417594731,96.7172417594731,96.7172417594731,-0.0,-0.0,-0.0,
n405,-16.55433265041275,-22.839735621412917,-17.99102356549408,0.0,-0.0,-0.0,-0.0,796.6420715122753,-15.086382660585715,-22.41576589454807,-17.5046871431179,-17.170709447070482,-17.835596605856317,-13.246844338024674,96.64207151227527,96.64207151227527,96.64207151227527,-0.0,-0.0,-0.0,
n406,-15.470157977717628,-24.34296560246459,-19.017333845121815,0.0,-0.0,-0.0,-0.0,796.5843247103622,-13.320370191546592,-19.7918893009891,-15.283178129936958,-17.23790353335487,-17.466517691323414,-12.72226889681212,96.58432471036228,96.58432471036228,96.58432471036228,-0.0,-0.0,-0.0,
n407,-15.804908110569778,-23.482302463780382,-18.34496226542855,0.0,-0.0,-0.0,-0.0,796.3037597798659,-12.809073043738536,-18.930270914803856,-14.623908338613864,-17.307771405929127,-17.333906863763445,-12.797210302400103,96.3037597798659,96.3037597798659,96.3037597798659,-0.0,-0.0,-0.0,
n408,-15.971592704839514,-22.556913906886724,-17.749030316391345,0.0,-0.0,-0.0,-0.0,796.7152303549435,-15.012699304289116,-22.259769004805772,-17.425784337098865,-17.424195268802706,-17.964785920356615,-13.32616751632691,96.71523035494349,96.71523035494349,96.71523035494349,-0.0,-0.0,-0.0,
n409,-15.91776711717008,-23.649983877060965,-18.475959181254442,0.0,-0.0,-0.0,-0.0,796.3548504240243,-12.772758474942052,-19.010554482732026,-14.762593850945207,-17.401905269492204,-17.428040727326522,-12.777205748538854,96.3548504240243,96.3548504240243,96.3548504240243,-0.0,-0.0,-0.0,
n410,-15.993008634006435,-23.72978478363638,-18.52681471914683,0.0,-0.06743966195177982,-0.06743966195177982,-0.06743966195177982,796.3775252016455,-12.829797413062181,-19.09035538930744,-14.842394757520623,-17.38731469067384,-17.470600985672824,-12.819766232045742,96.37752520164557,96.37752520164557,96.37752520164557,-0.06743966195177982,-0.06743966195177982,-0.06743966195177982,
n411,-15.979006074195828,-23.1525721884588,-18.304112323413076,0.0,-0.0,-0.0,-0.0,796.7482726755857,-14.600028203154904,-21.66445388185717,-16.946790864970808,-17.389876842860698,-17.870085532377235,-13.060683041482525,96.7482726755857,96.7482726755857,96.7482726755857,-0.0,-0.0,-0.0,
n412,-16.31750168871217,-22.650928467682867,-17.792674936009554,0.0,-0.0,-0.0,-0.0,796.6610644179501,-15.081295116189741,-22.40820700756776,-17.5054045141004,-17.261308405581513,-17.93312622627181,-13.337443296535703,96.66106441795016,96.66106441795016,96.66106441795016,-0.0,-0.0,-0.0,
n413,-15.306652451207212,-24.502301824367397,-19.1436380613883,0.0,-0.0,-0.0,-0.0,796.6425581026925,-13.408851128967108,-19.92335103455215,-15.38263516951734,-17.317770325167274,-17.553720638795635,-12.80947184428434,96.64255810269249,96.64255810269249,96.64255810269249,-0.0,-0.0,-0.0,
n414,-16.73915359088119,-23.02262433390369,-18.17584450596252,0.0,-0.0,-0.0,-0.0,796.6449861237196,-15.139924227275356,-22.495315991776923,-17.5734561935359,-17.129450789470766,-17.765154432397697,-13.211209718689197,96.64498612371962,96.64498612371962,96.64498612371962,-0.0,-0.0,-0.0,
n415,-15.648690146251706,-23.72561601868881,-18.780991936571255,0.0,-0.0,-0.0,-0.0,796.7380048060127,-14.162762792143006,-21.043485349172627,-16.40490266493471,-17.453156041658186,-17.798936367979394,-13.01988324086581,96.73800480601261,96.73800480601261,96.73800480601261,-0.0,-0.0,-0.0,
n416,-17.35917195292362,-23.403767707258325,-18.621183830402778,0.0,-0.0748897694057685,-0.0748897694057685,-0.0748897694057685,796.5362331786971,-15.271701190403775,-22.746205182827456,-17.74351679026772,-17.008201187321614,-17.496021480500886,-13.035402463706198,96.53623317869713,96.53623317869713,96.53623317869713,-0.0748897694057685,-0.0748897694057685,-0.0748897694057685,
n417,-17.357967613200795,-23.3424737909348,-18.500091294162388,0.0,-0.0760941091285941,-0.0760941091285941,-0.0760941091285941,796.5590555045353,-15.320861313528537,-22.845201215612335,-17.788140555067724,-17.008843501840456,-17.505199754732505,-12.970819777711325,96.55905550453527,96.55905550453527,96.55905550453527,-0.0760941091285941,-0.0760941091285941,-0.0760941091285941,
n418,-16.63477756888624,-22.951615120629832,-18.111468110926534,0.0,-0.06845709024450569,-0.06845709024450569,-0.06845709024450569,796.6864998877428,-15.0755148983222,-22.48709542904316,-17.569736221199573,-17.168139158239114,-17.773404044708432,-13.219459330999934,96.68649988774277,96.68649988774277,96.68649988774277,-0.06845709024450569,-0.06845709024450569,-0.06845709024450569,
n419,-15.849227059159947,-23.559297100987045,-18.689729773210452,0.0,-0.0,-0.0,-0.0,796.773699499582,-14.304608334666549,-21.254234256925642,-16.60389263886791,-17.32819816600103,-17.673978492322238,-13.020277343200412,96.77369949958198,96.77369949958198,96.77369949958198,-0.0,-0.0,-0.0,
n420,-15.54790007102606,-24.130431897967267,-18.851297197090858,0.0,-0.0,-0.0,-0.0,796.5799978455848,-13.204055165032013,-19.545678749284082,-15.32646423999067,-17.278843304464022,-17.592140148335606,-12.749990589083273,96.5799978455848,96.5799978455848,96.5799978455848,-0.0,-0.0,-0.0,
n421,-15.675241214834434,-24.068828529686584,-18.80317110433332,0.0,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,796.5452172027611,-13.06501588098509,-19.568981420311008,-15.287331702630947,-17.327370303368177,-17.558040678476903,-12.837653240350608,96.5452172027611,96.5452172027611,96.5452172027611,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,
n422,-15.957442195598654,-23.690761003753433,-18.522010560456284,0.0,-0.0,-0.0,-0.0,796.4176615209986,-12.824292352816775,-19.095159547997987,-14.84719891621117,-17.389876908642133,-17.428779195955787,-12.822328450014034,96.41766152099866,96.41766152099866,96.41766152099866,-0.0,-0.0,-0.0,
n423,-16.293985117549028,-22.649368460142146,-17.791114928468833,0.0,-0.0,-0.0,-0.0,796.7455931455117,-15.184147096312918,-22.55097594728774,-17.624786334002597,-17.249290906601704,-17.881478892629456,-13.264868540427289,96.74559314551169,96.74559314551169,96.74559314551169,-0.0,-0.0,-0.0,
n424,-15.89265274858033,-23.612669949306017,-18.446808607212766,0.0,-0.0,-0.0,-0.0,796.396813405253,-12.90651220302801,-19.013028581643677,-14.764979065999935,-17.390536249518544,-17.428119855079377,-12.822987790890444,96.39681340525306,96.39681340525306,96.39681340525306,-0.0,-0.0,-0.0,
n425,-16.413387469413642,-22.77019706980359,-17.911943538130277,0.0,-0.0,-0.0,-0.0,796.734096276796,-15.211216355087613,-22.576796902124844,-17.656206024435942,-17.19750302094794,-17.84402646992567,-13.273637911902133,96.734096276796,96.734096276796,96.734096276796,-0.0,-0.0,-0.0,
n426,-15.254638948335174,-24.473534224632797,-19.28546293944811,0.0,-0.0,-0.0,-0.0,796.6827267272952,-13.50820488398195,-20.07096720195525,-15.506601684728793,-17.30108558728039,-17.588738381736533,-12.812167030457166,96.68272672729518,96.68272672729518,96.68272672729518,-0.0,-0.0,-0.0,
n427,-16.516841513573574,-22.869691809655713,-18.0114382779824,0.0,-0.06605885141899606,-0.06605885141899606,-0.06605885141899606,796.7108721423905,-15.107762310927681,-22.54499737535083,-17.627638167507246,-17.14232753072931,-17.81468485170091,-13.218462421683503,96.71087214239047,96.71087214239047,96.71087214239047,-0.06605885141899606,-0.06605885141899606,-0.06605885141899606,
n428,-16.21606809699869,-22.66439775632288,-17.810737676555362,0.0,-0.0,-0.0,-0.0,796.7425259944573,-15.081331277218549,-22.473309832363483,-17.556264440933045,-17.3041260101187,-17.91405669034155,-13.278211473129343,96.7425259944573,96.7425259944573,96.7425259944573,-0.0,-0.0,-0.0,
n429,-16.148097587390797,-22.59642724671499,-17.74276716694747,0.0,-0.0,-0.0,-0.0,796.7493691933,-15.098433868858045,-22.433671138063747,-17.52529771870322,-17.327253041846152,-17.92085377355288,-13.29239772329051,96.74936919329998,96.74936919329998,96.74936919329998,-0.0,-0.0,-0.0,
n430,-17.296700796821835,-23.252192428169046,-18.47116083512759,0.0,-0.0,-0.0,-0.0,796.6044917863716,-15.411142676294293,-22.89828242185505,-17.878421917833478,-16.96069344169872,-17.45704969459077,-12.977207336369851,96.60449178637154,96.60449178637154,96.60449178637154,-0.0,-0.0,-0.0,
n431,-15.264224141528496,-24.42935589953369,-19.134947105782068,0.0,-0.0,-0.0,-0.0,796.6812288542563,-13.402762781943942,-19.914305191712636,-15.458969663909752,-17.347734912655742,-17.513008908453017,-12.772453894844494,96.6812288542563,96.6812288542563,96.6812288542563,-0.0,-0.0,-0.0,
n432,-15.4134753534434,-24.27060264772717,-18.9608020941949,0.0,-0.059369526732357375,-0.059369526732357375,-0.059369526732357375,796.6353345852169,-13.18135283465659,-19.688575421647847,-15.193303026869156,-17.2621770670959,-17.56733481869155,-12.737455743675827,96.63533458521694,96.63533458521694,96.63533458521694,-0.059369526732357375,-0.059369526732357375,-0.059369526732357375,
n433,-15.803464292288147,-23.48015729613026,-18.34328640678329,0.0,-0.0,-0.0,-0.0,796.3657928919357,-12.772956477448716,-18.879472856064385,-14.766876195714453,-17.384020929716108,-17.401155940286166,-12.816472471088005,96.36579289193573,96.36579289193573,96.36579289193573,-0.0,-0.0,-0.0,
n434,-16.842629591794037,-23.059801925276346,-18.23274147915927,0.0,-0.09981906334926284,-0.09981906334926284,-0.09981906334926284,796.6904465688058,-15.255975171883046,-22.66774023144393,-17.679180932831816,-17.037476602544977,-17.67750241976358,-13.172685268388975,96.6904465688058,96.6904465688058,96.6904465688058,-0.09981906334926284,-0.09981906334926284,-0.09981906334926284,
n435,-15.952406117206383,-23.072017472204926,-18.182762832365988,0.0,-0.0,-0.0,-0.0,796.7791103748901,-14.678004017477372,-21.80304448522368,-17.037298550005396,-17.458162861086368,-17.91249765671904,-13.141353597579792,96.77911037489017,96.77911037489017,96.77911037489017,-0.0,-0.0,-0.0,
n436,-15.985017056734398,-23.428273822663783,-18.553939775636,0.0,-0.0,-0.0,-0.0,796.7308439294521,-14.387774812826674,-21.377799961720367,-16.700425204460927,-17.400619498040736,-17.746399824361944,-13.09269867524012,96.73084392945209,96.73084392945209,96.73084392945209,-0.0,-0.0,-0.0,
n437,-15.786742268481824,-23.832038981822315,-18.61818518452763,0.0,-0.0,-0.0,-0.0,796.4993155006807,-13.04075127854845,-19.34116552907964,-15.103147821224384,-17.318167404152742,-17.43130941682763,-12.744372816705459,96.4993155006807,96.4993155006807,96.4993155006807,-0.0,-0.0,-0.0,
n438,-15.728059290230222,-23.923514400973,-18.689648070891604,0.0,-0.0,-0.0,-0.0,796.5228682228602,-13.090813765480155,-19.42991593944876,-15.19502326675338,-17.367167641768205,-17.480309654443094,-12.793373054320924,96.5228682228602,96.5228682228602,96.5228682228602,-0.0,-0.0,-0.0,
n439,-15.302881620141966,-24.39576373095323,-19.43274606207444,0.0,-0.0,-0.0,-0.0,796.7195308053222,-13.611382348214049,-20.22426449635582,-15.65753336834675,-17.383207560928245,-17.621897430285717,-12.818852855099088,96.71953080532215,96.71953080532215,96.71953080532215,-0.0,-0.0,-0.0,
n440,-15.57191369909393,-24.069176211566727,-18.803442722117882,0.0,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,796.5999965771462,-13.170531273822856,-19.568709802526445,-15.241746731483575,-17.29688759359237,-17.590024199770436,-12.837508377532176,96.59999657714616,96.59999657714616,96.59999657714616,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,
n441,-15.88914908906299,-23.60746435165618,-18.442741864072797,0.0,-0.0,-0.0,-0.0,796.4473358366305,-12.91784651798797,-19.071371237096884,-14.753644751039975,-17.339981353884163,-17.478674750713758,-12.772432895256063,96.44733583663046,96.44733583663046,96.44733583663046,-0.0,-0.0,-0.0,
n442,-16.077254650566694,-23.135696745068653,-18.29077412395209,0.0,-0.120879994324748,-0.120879994324748,-0.120879994324748,796.8400455580062,-14.661469731596407,-21.784445839779572,-17.018106958974396,-17.392958616360968,-17.85658182498175,-13.07476771312096,96.84004555800618,96.84004555800618,96.84004555800618,-0.120879994324748,-0.120879994324748,-0.120879994324748,
n443,-15.911010727173899,-22.958383952738192,-18.15458171934702,0.0,-0.0,-0.0,-0.0,796.798605948398,-14.786339993183109,-21.969973497343172,-17.16304572497609,-17.44481771167088,-17.877429791598885,-13.16343113893045,96.7986059483979,96.7986059483979,96.7986059483979,-0.0,-0.0,-0.0,
n444,-15.410265359155861,-24.277581812282385,-18.93660899098052,0.0,-0.0,-0.0,-0.0,796.623790596587,-13.221766101066718,-19.727375951638034,-15.258070879014431,-17.228116205429252,-17.53365151868511,-12.702912889198346,96.623790596587,96.623790596587,96.623790596587,-0.0,-0.0,-0.0,
n445,-15.362756081275657,-24.31004374567135,-18.97907522972145,0.0,-0.03284593016430904,-0.03284593016430904,-0.03284593016430904,796.6730245516667,-13.261295629652244,-19.718740792294284,-15.27324582186481,-17.279280438214876,-17.55318890052192,-12.750427722834129,96.67302455166671,96.67302455166671,96.67302455166671,-0.03284593016430904,-0.03284593016430904,-0.03284593016430904,
n446,-16.32650466548109,-22.779145501278915,-17.81822377674631,0.0,-0.0,-0.0,-0.0,796.803352146794,-15.288774433279574,-22.68075298842451,-17.75454931796262,-17.205309209422566,-17.81255857229444,-13.200373764599846,96.80335214679404,96.80335214679404,96.80335214679404,-0.0,-0.0,-0.0,
n447,-15.314152124520948,-24.38475313814344,-19.043780316841577,0.0,-0.0,-0.0,-0.0,796.667416901372,-13.343239591635205,-19.82586781736611,-15.349433459683796,-17.29290206706578,-17.48099521496962,-12.767698750834873,96.66741690137204,96.66741690137204,96.66741690137204,-0.0,-0.0,-0.0,
n448,-15.458725600980573,-24.18185799882509,-18.891472553879233,0.0,-0.0,-0.0,-0.0,796.6476578750343,-13.232199540056985,-19.648861096723262,-15.359131833813047,-17.359492981501422,-17.527418811861384,-12.830640266120673,96.64765787503423,96.64765787503423,96.64765787503423,-0.0,-0.0,-0.0,
n449,-16.08067785380131,-22.733270818892656,-17.73345710837312,0.0,-0.0,-0.0,-0.0,796.8211886016829,-15.112761848773218,-22.454959125431618,-17.54192841765279,-17.31857503038233,-17.881695693867503,-13.219985912170772,96.82118860168295,96.82118860168295,96.82118860168295,-0.0,-0.0,-0.0,
n450,-15.906922845611412,-22.74286680087511,-17.931864714720334,0.0,-0.0,-0.0,-0.0,796.7824475944099,-14.942728811445717,-22.202330271107552,-17.34456854752345,-17.430493807679262,-17.874282830346992,-13.233133495010584,96.78244759440982,96.78244759440982,96.78244759440982,-0.0,-0.0,-0.0,
n451,-16.12372974380092,-22.78436002170548,-17.784546311185945,0.0,-0.0,-0.0,-0.0,796.8318865070141,-15.08831480336537,-22.41863660146766,-17.51355236919436,-17.345822605215837,-17.854448119033997,-13.210180903653066,96.83188650701418,96.83188650701418,96.83188650701418,-0.0,-0.0,-0.0,
n452,-15.1730901607161,-24.51844470999316,-19.217505917731934,0.0,-0.0,-0.0,-0.0,796.7291697452793,-13.471856084439647,-19.999593418256467,-15.523159060574152,-17.298141115112262,-17.49943144858038,-12.722860097301016,96.7291697452793,96.7291697452793,96.7291697452793,-0.0,-0.0,-0.0,
n453,-16.248275723571396,-22.661478620079954,-17.896452718656004,0.0,-0.0,-0.0,-0.0,796.7999998384689,-15.171107552080613,-22.58725412861443,-17.669894920770844,-17.246925050875884,-17.84958770338736,-13.24209586695168,96.79999983846896,96.79999983846896,96.79999983846896,-0.0,-0.0,-0.0,
n454,-16.368104129893705,-22.7375460368663,-17.776624312333695,0.0,-0.0,-0.0,-0.0,796.8252228903252,-15.29093595840292,-22.699687842181593,-17.782328634338008,-17.183122828402503,-17.79926514169609,-13.178187383579782,96.82522289032528,96.82522289032528,96.82522289032528,-0.0,-0.0,-0.0,
n455,-16.487964877619554,-22.787879898073037,-17.929626366399724,0.0,-0.0,-0.0,-0.0,796.7860804062382,-15.250403119368643,-22.685947859823024,-17.76858865197944,-17.187432094714634,-17.7653293246546,-13.206076159124219,96.78608040623817,96.78608040623817,96.78608040623817,-0.0,-0.0,-0.0,
n456,-15.76517634023111,-22.98157585674793,-18.142797461656585,0.0,-0.0,-0.0,-0.0,796.879916587311,-14.874484486658702,-22.100935354825157,-17.183576146981572,-17.36647366651013,-17.780402085768692,-13.11581792771715,96.87991658731093,96.87991658731093,96.87991658731093,-0.0,-0.0,-0.0,
n457,-15.679239303414013,-23.83983882223521,-18.624278615027965,0.0,-0.0,-0.0,-0.0,796.5774182577943,-12.996743381140389,-19.345044165560655,-15.007866933980441,-17.273316665942342,-17.523631570968462,-12.802188104585504,96.57741825779429,96.57741825779429,96.57741825779429,-0.0,-0.0,-0.0,
n458,-16.60677010865086,-22.835863701537132,-17.958849233735243,0.0,-0.0,-0.0,-0.0,796.7810885125788,-15.254710373718005,-22.64627106374916,-17.728911855905576,-17.124878083037256,-17.71491392118563,-13.177759274896886,96.78108851257879,96.78108851257879,96.78108851257879,-0.0,-0.0,-0.0,
