Investment Cost ($),2.4755e8
Transportation Cost ($/day),6397.455696000001
Operating Cost ($/yr),7.56e6
Revenue from Products ($/day),35999.05999999999
Revenue from RINs ($/day),35999.05999999999
Return on Investment (%),1.6185588652635803
Payback Period (yrs),61.78335687761046
Total Technologies Installed,20.0
Percentage of Manure Unprocessed (%),44.75790971914664
Total Manure recovered (kg/day),9.40869e6
Total Electricity recovered (kWh/day),0.0
Total Biogas recovered (Nm3/day),0.0
Total Biomethane recovered (Nm3/day),0.0
Total Liq.Biomethane recovered (gal/day),35999.06
Total Cake1 recovered (kg/day),0.0
Total Cake2 recovered (kg/day),0.0
Total Cake3 recovered (kg/day),0.0
Total Struvite recovered (kg/day),0.0
Total Struvite+Solids recovered (kg/day),0.0
Total Digestate_AD recovered (kg/day),1.1476732579999996e7
Total Digestate1 recovered (kg/day),0.0
Total Digestate2 recovered (kg/day),0.0
Total Digestate3 recovered (kg/day),0.0
Total Digestate4 recovered (kg/day),0.0
Total Digestate5 recovered (kg/day),0.0
Mass-Distance for Manure (kg km/day),3.99840981e7
Mass-Distance for Electricity (kWh km/day),0.0
Mass-Distance for Biogas (Nm3 km/day),0.0
Mass-Distance for Biomethane (Nm3 km/day),0.0
Mass-Distance for Liq.Biomethane (gal km/day),0.0
Mass-Distance for Cake1 (kg km/day),0.0
Mass-Distance for Cake2 (kg km/day),0.0
Mass-Distance for Cake3 (kg km/day),0.0
Mass-Distance for Struvite (kg km/day),0.0
Mass-Distance for Struvite+Solids (kg km/day),0.0
Mass-Distance for Digestate_AD (kg km/day),0.0
Mass-Distance for Digestate1 (kg km/day),0.0
Mass-Distance for Digestate2 (kg km/day),0.0
Mass-Distance for Digestate3 (kg km/day),0.0
Mass-Distance for Digestate4 (kg km/day),0.0
Mass-Distance for Digestate5 (kg km/day),0.0
Percentage of Manure Moved ,22.407602007298316
CO2 emissions	(g/day),3.99840981e6
Objective Value ($/day),-10977.376632767096
epsilon,rin_1

