,date,secchi_m,chla,TP,Perception
0,1980-09-18,3.0,4.0,,
1,1981-09-13,,5.0,,
2,1985-06-24,2.8,8.0,13,
3,1985-07-16,1.6,5.0,22,
4,1985-08-13,2.0,5.0,12,
5,1985-10-30,4.1,5.0,15,
6,1986-02-13,,,14,
7,1986-04-22,3.0,,,
8,1986-05-28,4.6,,,
9,1986-06-17,4.0,,,
10,1986-06-25,2.9,,,
11,1986-06-25,4.3,,,
12,1986-07-02,3.6,,,
13,1986-07-09,3.3,,,
14,1986-07-21,2.4,,,
15,1986-07-28,3.0,,,
16,1986-07-30,3.5,,,
17,1986-08-02,3.0,,,
18,1986-08-07,2.4,,,
19,1986-08-13,2.4,,,
20,1987-02-26,4.4,,,
21,1987-04-09,4.0,,,
22,1987-05-16,4.3,,,
23,1987-05-26,3.6,,,
24,1987-06-02,5.0,,,
25,1987-06-06,4.6,,,
26,1987-06-12,4.4,,,
27,1987-06-16,3.9,,,
28,1987-06-30,4.6,,,
29,1987-07-07,4.6,,,
30,1987-07-18,3.2,,,
31,1987-07-22,2.6,,,
32,1987-08-18,2.5,,,
33,1987-08-25,4.4,,,
34,1987-09-12,3.2,,,
35,1987-09-25,4.3,,,
36,1988-02-15,5.2,,,
37,1988-04-13,3.9,,,
38,1988-05-09,3.2,,,1.0
39,1988-05-25,4.0,,,1.0
40,1988-06-01,3.3,,,
41,1988-06-01,2.7,,,1.0
42,1988-06-10,2.9,,,1.0
43,1988-06-15,3.0,,,1.0
44,1988-06-20,3.0,,,1.0
45,1988-06-25,3.0,,,2.0
46,1988-06-29,3.0,,,2.0
47,1988-07-05,2.5,,,
48,1988-07-12,2.75,5.0,11,
49,1988-07-12,2.5,5.0,10,
50,1988-07-19,2.7,,,1.0
51,1988-07-28,2.4,,,2.0
52,1988-08-05,2.2,,,1.0
53,1988-08-15,3.0,,,2.0
54,1988-08-16,1.5,,42,
55,1988-08-16,3.0,5.0,7,
56,1988-08-29,3.6,,,
57,1988-09-11,3.3,,,
58,1988-09-23,3.2,,,
59,1988-10-06,2.8,,,1.0
60,1989-02-23,3.3,6.0,19,
61,1989-04-26,1.6,18.0,17,
62,1989-04-26,2.4,8.0,21,
63,1989-06-27,4.0,4.0,10,
64,1989-07-25,4.25,2.0,9,
65,1989-08-21,2.8,,8,
66,1990-03-06,4.0,2.0,13,
67,1990-04-18,,6.0,17,
68,1990-04-18,2.1,10.0,20,
69,1990-05-26,4.3,,,1.0
70,1990-05-28,6.1,,,1.0
71,1990-06-15,7.1,,,2.0
72,1990-06-25,6.4,,,2.0
73,1990-06-26,5.0,,9,
74,1990-07-05,5.8,,,2.0
75,1990-07-09,5.2,,,2.0
76,1990-07-13,,,20,
77,1990-07-17,4.3,,,2.0
78,1990-07-22,5.0,,,1.0
79,1990-07-26,4.0,3.0,20,
80,1990-07-26,1.6,6.0,20,
81,1990-08-04,2.4,,,2.0
82,1990-08-20,3.8,,,1.0
83,1990-08-27,3.3,,,
84,1990-08-27,3.3,3.0,6,2.0
85,1990-09-01,3.0,,,1.0
86,1990-11-12,,,14,
87,1991-02-26,3.0,7.2,21,
88,1991-02-26,6.5,2.9,9,
89,1991-04-18,1.75,3.0,11,
90,1991-04-18,1.7,13.0,20,
91,1991-06-04,5.6,,,2.0
92,1991-06-11,5.9,,,1.0
93,1991-06-17,6.7,,,2.0
94,1991-06-26,5.0,,,
95,1991-06-26,5.0,2.0,10,
96,1991-06-26,,5.0,11,
97,1991-06-27,,,14,
98,1991-06-27,2.1,,,2.0
99,1991-07-09,2.3,,,2.0
100,1991-07-18,2.7,,,2.0
101,1991-07-23,3.25,2.0,9,
102,1991-07-23,2.25,5.0,12,
103,1991-08-01,,,11,
104,1991-08-06,3.0,,,2.0
105,1991-08-16,2.4,,,2.0
106,1991-08-19,3.5,3.0,10,
107,1991-08-19,1.75,6.0,13,
108,1991-08-26,2.7,,,2.0
109,1991-09-07,3.0,,,2.0
110,1991-09-23,,,12,
111,1991-09-23,4.0,,,
112,1991-11-19,,,11,
113,1991-11-19,5.0,,,
114,1992-02-17,2.5,11.0,8,
115,1992-04-15,4.0,11.0,15,
116,1992-05-12,5.2,,,
117,1992-05-15,3.6,,,
118,1992-06-12,5.2,,,
119,1992-06-15,3.6,,,
120,1992-06-18,3.3,,,
121,1992-06-25,5.0,4.0,11,
122,1992-06-25,4.25,4.0,12,
123,1992-06-25,4.6,,,
124,1992-07-13,2.5,7.0,14,
125,1992-07-13,2.5,4.0,14,
126,1992-08-16,3.2,,,
127,1992-08-31,2.7,,,
128,1992-09-02,3.0,3.47,10,
129,1992-09-02,2.9,5.28,12,
130,1992-09-03,3.0,,,
131,1992-09-30,4.9,,,
132,1993-03-11,2.4,8.82,20,
133,1993-03-18,3.8,,,
134,1993-03-18,3.8,2.55,11,
135,1993-05-10,3.0,,,2.0
136,1993-05-11,2.2,5.31,10,
137,1993-05-11,2.0,7.4,12,
138,1993-05-31,4.0,,,2.0
139,1993-06-10,6.0,3.04,13,
