   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   5.1961185e+01   5.1961185e+01   5.1961185e+01   5.1961185e+01   5.1961185e+01   5.1961185e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.9114703e+01   4.9114703e+01   4.9114703e+01   4.9114703e+01   4.9114703e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   5.1520221e+01   5.1520221e+01   5.1520221e+01   5.1520221e+01   5.1520221e+01   5.1520221e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   5.1692123e+01   5.1692123e+01   5.1692123e+01   5.1692123e+01   5.1692123e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.9511289e+01   4.9511289e+01   4.9511289e+01   4.9511289e+01   4.9511289e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.5989121e+01   4.5989121e+01   4.5989121e+01   4.5989121e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.8582708e+01   4.8582708e+01   4.8582708e+01   4.8582708e+01   4.8582708e+01   4.8582708e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.9361347e+01   4.9361347e+01   4.9361347e+01   4.9361347e+01   4.9361347e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.8077893e+01   4.8077893e+01   4.8077893e+01   4.8077893e+01   4.8077893e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.7467852e+01   4.7467852e+01   4.7467852e+01   4.7467852e+01   4.7467852e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01   4.1660000e+01
