0,0.0074167,0.015417,0.027633,0.053117,0.084417,0.12068,0.17013,0.22782,0.29112,0.35408,0.41965,0.4792,0.52213,0.56798,0.60052,0.64098,0.66218,0.66133,0.6673,0.65732,0.64617,0.63345,0.62217,0.6048,0.59232,0.58225,0.5749,0.56273,0.5536,0.54547,0.5377,0.53033,0.52335,0.51575,0.51095,0.50623,0.50242,0.50015,0.49383,0.49005,0.48568,0.48117,0.47612,0.46942,0.46757,0.46335,0.46015
0,0.00675,0.01055,0.021775,0.038475,0.07205,0.1034,0.15722,0.2368,0.3569,0.53445,0.6838,0.86007,1.0267,1.1175,1.1572,1.1768,1.1893,1.1875,1.1871,1.1848,1.1843,1.1853,1.1848,1.182,1.1812,1.1781,1.1825,1.1829,1.1832,1.1754,1.1794,1.1736,1.1713,1.1715,1.1711,1.1715,1.1704,1.1695,1.1687,1.1663,1.1624,1.1649,1.1612,1.1582,1.1598,1.1585,1.1562
0,0.005375,0.002675,0.010225,0.01295,0.0249,0.0305,0.036625,0.045,0.06265,0.0828,0.1155,0.15868,0.2242,0.2868,0.35892,0.46425,0.60715,0.738,0.87448,0.98228,1.0415,1.0677,1.0789,1.0879,1.0847,1.0826,1.0839,1.0801,1.0844,1.0776,1.0733,1.0595,1.0598,1.0669,1.0545,1.0512,1.057,1.0608,1.0478,1.0469,1.0518,1.051,1.0419,1.0433,1.0491,1.0436,1.0429
0,0.00454,0.0064,0.00882,0.00952,0.02336,0.02184,0.03244,0.0326,0.0387,0.0462,0.05306,0.0636,0.07186,0.07864,0.08606,0.09652,0.10932,0.11172,0.12094,0.12752,0.1338,0.14108,0.14564,0.14844,0.14974,0.14998,0.15486,0.15548,0.1569,0.1548,0.15708,0.15472,0.15524,0.15468,0.15442,0.15502,0.15554,0.15662,0.1587,0.15634,0.15772,0.15832,0.15852,0.15828,0.16034,0.1605,0.16034
0,0.013125,0.014325,0.021125,0.0257,0.038775,0.0498,0.063325,0.082925,0.1099,0.14857,0.21055,0.28985,0.39765,0.5296,0.67523,0.82067,0.9468,1.0346,1.0897,1.1443,1.1818,1.2299,1.2658,1.3054,1.3315,1.3681,1.3912,1.4011,1.4112,1.4022,1.395,1.383,1.3666,1.356,1.344,1.3286,1.3144,1.3033,1.2918,1.2854,1.2776,1.2733,1.2645,1.2597,1.2624,1.2534,1.2573
0,0.01025,0.017825,0.034025,0.04795,0.081725,0.11063,0.15785,0.22433,0.32015,0.4408,0.57532,0.70473,0.86562,0.9584,1.0191,1.0606,1.0825,1.0855,1.0903,1.0927,1.096,1.0982,1.0988,1.0997,1.0997,1.1019,1.1058,1.108,1.1108,1.1058,1.1085,1.1073,1.1059,1.1047,1.1041,1.1032,1.1005,1.0992,1.0955,1.0929,1.0871,1.0826,1.0763,1.0708,1.0678,1.0647,1.0617
0,0.00364,0.0067,0.00798,0.00936,0.02298,0.0228,0.0298,0.033,0.04084,0.04914,0.05506,0.0644,0.0755,0.08704,0.09608,0.10576,0.11924,0.122,0.12972,0.13602,0.1415,0.14814,0.15302,0.15706,0.159,0.15764,0.16332,0.1635,0.1652,0.16322,0.1671,0.1646,0.16644,0.16524,0.1639,0.1668,0.16692,0.16766,0.17064,0.16746,0.16888,0.16822,0.16758,0.16748,0.17188,0.17182,0.1697
0,0.0047,0.0067667,0.0084667,0.01165,0.023683,0.023117,0.0316,0.033067,0.040683,0.04935,0.05675,0.069467,0.08145,0.09245,0.10435,0.11827,0.1329,0.13662,0.14475,0.15442,0.16053,0.16853,0.1731,0.17542,0.17833,0.17903,0.18423,0.18693,0.18842,0.18637,0.18978,0.18882,0.1887,0.18672,0.18642,0.18763,0.18807,0.18945,0.18897,0.18683,0.18855,0.18785,0.18573,0.18632,0.18795,0.18868,0.18787
0,0.00236,0.00234,0.0084,0.0116,0.02614,0.02874,0.03662,0.04618,0.05988,0.07622,0.0933,0.10804,0.1285,0.14426,0.15368,0.16238,0.179,0.18418,0.19656,0.20904,0.22034,0.23146,0.2426,0.2487,0.25358,0.25618,0.26196,0.2635,0.26568,0.26152,0.26458,0.26152,0.2601,0.25862,0.25956,0.26044,0.25872,0.25774,0.25714,0.2574,0.2573,0.25618,0.25536,0.25438,0.25284,0.2524,0.25116
0,0.0054,0.0072667,0.01415,0.022617,0.039083,0.0537,0.072433,0.09495,0.12868,0.16425,0.20162,0.2397,0.2756,0.30963,0.3447,0.37818,0.4168,0.4409,0.47517,0.51192,0.55233,0.59488,0.63898,0.67518,0.72272,0.76387,0.80865,0.84755,0.88017,0.90158,0.92333,0.92935,0.93503,0.93093,0.9251,0.92125,0.91573,0.90965,0.89888,0.89102,0.8842,0.87683,0.86713,0.85957,0.85558,0.8486,0.84263
0,0.0034167,0.0023667,0.0031333,0.01005,0.01665,0.022367,0.026883,0.029883,0.036983,0.045867,0.05435,0.062383,0.070283,0.078167,0.08355,0.090133,0.10248,0.10482,0.11232,0.11807,0.12547,0.12973,0.13705,0.14073,0.14418,0.14437,0.14947,0.14907,0.15282,0.15138,0.15548,0.15492,0.15647,0.15545,0.15703,0.15802,0.15912,0.16563,0.16595,0.16642,0.16862,0.17148,0.16958,0.17137,0.17445,0.17688,0.17592
0,0.01035,0.0127,0.023125,0.0354,0.06535,0.091125,0.1332,0.1934,0.28708,0.36683,0.46482,0.58157,0.69047,0.7845,0.85995,0.90918,0.93942,0.95163,0.96083,0.96118,0.96493,0.9703,0.9699,0.97415,0.9733,0.97423,0.9786,0.97933,0.98125,0.97652,0.97445,0.97465,0.9755,0.9767,0.97865,0.98047,0.98463,0.98215,0.9849,0.98803,0.99085,0.9885,0.98863,0.99028,0.99108,0.99047,0.9907
0,0.00755,0.00745,0.016575,0.023875,0.04405,0.058575,0.087175,0.11808,0.17133,0.2272,0.25325,0.32527,0.38675,0.46135,0.55463,0.65573,0.73235,0.7759,0.81305,0.84498,0.8712,0.90635,0.93015,0.9623,0.98688,1.0087,1.0275,1.0377,1.0711,1.0689,1.0872,1.085,1.1062,1.1159,1.1229,1.1266,1.1367,1.1412,1.1372,1.1373,1.1332,1.141,1.1407,1.1424,1.1365,1.137,1.1322
0,0.0066667,0.0085167,0.012833,0.022917,0.04765,0.06315,0.092883,0.12588,0.17057,0.21342,0.26048,0.30985,0.3597,0.41695,0.47278,0.53108,0.57237,0.57632,0.57195,0.56887,0.56052,0.55437,0.54542,0.53457,0.52453,0.51643,0.5131,0.50552,0.49712,0.48812,0.48237,0.47217,0.46352,0.45467,0.44877,0.44453,0.43733,0.42962,0.42292,0.41767,0.4131,0.40865,0.40313,0.39753,0.3914,0.3855,0.38047
0,0.000125,0.0018,0.0079,0.017125,0.0457,0.06335,0.098575,0.14543,0.21675,0.27157,0.34397,0.43238,0.53575,0.6424,0.72392,0.78953,0.85245,0.88245,0.91288,0.94433,0.97,0.99935,1.0198,1.0448,1.0657,1.0852,1.1138,1.1435,1.1685,1.1923,1.2181,1.244,1.2732,1.3067,1.3332,1.3539,1.3768,1.386,1.3902,1.3867,1.3873,1.3809,1.3789,1.3742,1.3707,1.368,1.3668
0,0.020625,0.03815,0.059825,0.087025,0.1318,0.17632,0.2381,0.32798,0.4084,0.50668,0.59988,0.69112,0.80152,0.896,0.96125,1.0019,1.0148,1.0152,1.0143,1.0155,1.0161,1.0015,0.99785,0.99728,0.99363,0.98953,0.98933,0.9823,0.98103,0.97618,0.97065,0.96723,0.96488,0.95927,0.95693,0.95803,0.9556,0.95012,0.94763,0.94458,0.93812,0.93702,0.92515,0.92325,0.91605,0.91675,0.91537
0,0.0049167,0.0058167,0.012933,0.0282,0.0474,0.066333,0.096783,0.13498,0.1862,0.2311,0.28023,0.34845,0.38213,0.43413,0.4798,0.52127,0.56872,0.56078,0.56805,0.56973,0.57293,0.57557,0.5787,0.58828,0.61323,0.63687,0.66125,0.68658,0.70532,0.71697,0.73172,0.74917,0.74737,0.74623,0.74658,0.74215,0.73368,0.7254,0.71037,0.69818,0.68425,0.67277,0.66143,0.64873,0.6423,0.63478,0.6277
0,0.0052333,0.0094333,0.01785,0.02485,0.056967,0.076267,0.10985,0.1491,0.19407,0.23605,0.2937,0.35,0.40788,0.46105,0.50102,0.53627,0.55517,0.54938,0.54607,0.54112,0.53807,0.53335,0.52847,0.52207,0.51458,0.50588,0.50312,0.49513,0.48845,0.48095,0.47437,0.46735,0.45807,0.4489,0.44042,0.43213,0.42462,0.41657,0.4073,0.39893,0.3922,0.38633,0.37817,0.37228,0.36745,0.3621,0.35932
0,0.00063333,0.0055,0.016817,0.0343,0.050567,0.06595,0.086933,0.1087,0.13425,0.16202,0.18013,0.2038,0.2316,0.26173,0.28167,0.30473,0.33522,0.34738,0.36947,0.39252,0.4057,0.42012,0.40283,0.41127,0.41763,0.4194,0.4225,0.41775,0.41118,0.4026,0.39233,0.38597,0.37792,0.37075,0.36652,0.36317,0.35678,0.35275,0.34753,0.34258,0.33928,0.33747,0.33253,0.3243,0.32095,0.3191,0.31482
0,0.00275,0.0087167,0.01635,0.023567,0.044233,0.04975,0.068083,0.089767,0.12133,0.15472,0.19928,0.24572,0.29755,0.35147,0.3729,0.42157,0.48028,0.52512,0.56105,0.58415,0.58513,0.58175,0.57338,0.56275,0.55167,0.53867,0.53055,0.51635,0.50713,0.48997,0.48308,0.46735,0.45795,0.44415,0.4358,0.4298,0.41922,0.41018,0.40122,0.3951,0.38928,0.38008,0.37398,0.3659,0.35863,0.3519,0.34472
0.0010333,0.0010833,0,0.0064333,0.013517,0.0369,0.051067,0.0775,0.10942,0.15575,0.20087,0.23873,0.29198,0.34642,0.39988,0.44693,0.48515,0.51632,0.52093,0.51877,0.51735,0.51645,0.51363,0.51398,0.51132,0.50925,0.50752,0.50977,0.50917,0.51083,0.50722,0.51318,0.50818,0.51112,0.51018,0.51303,0.51425,0.51183,0.51017,0.50938,0.50945,0.50798,0.50552,0.50068,0.49653,0.4903,0.48642,0.48093
0,0.01145,0.0144,0.018675,0.024425,0.044125,0.060925,0.0893,0.13495,0.1764,0.24723,0.33137,0.39712,0.45757,0.52663,0.59035,0.64032,0.67822,0.71045,0.72805,0.7351,0.7389,0.743,0.74782,0.75185,0.75065,0.7538,0.7567,0.7583,0.75015,0.74572,0.7355,0.73517,0.74062,0.73432,0.73595,0.73422,0.72722,0.73,0.7302,0.73187,0.73595,0.74193,0.73298,0.7393,0.7429,0.7396,0.74792
0,0.001925,0.004225,0.0057,0.010875,0.02985,0.033175,0.0501,0.0769,0.10917,0.1582,0.21655,0.285,0.3558,0.42165,0.50083,0.5717,0.63507,0.67665,0.7056,0.73275,0.74815,0.75443,0.7594,0.75743,0.75733,0.75213,0.75348,0.7571,0.75385,0.74758,0.74703,0.74157,0.73645,0.73625,0.73033,0.72598,0.728,0.72515,0.72473,0.7269,0.72248,0.72538,0.72497,0.72432,0.72525,0.72595,0.7334
0,0.007975,0.009775,0.0191,0.031775,0.0519,0.0775,0.11222,0.15305,0.2102,0.27418,0.33657,0.40615,0.48085,0.54083,0.58967,0.62767,0.6601,0.67505,0.6832,0.69052,0.69318,0.6951,0.69622,0.69377,0.68895,0.69222,0.6964,0.69708,0.69277,0.68967,0.69102,0.68688,0.68973,0.69145,0.68867,0.68927,0.6909,0.6932,0.6845,0.68413,0.6893,0.67925,0.68178,0.68845,0.6873,0.68967,0.68945
0,0.0132,0.02065,0.0376,0.058675,0.092225,0.12558,0.16903,0.22457,0.29937,0.37838,0.4419,0.50643,0.55825,0.59567,0.63565,0.66657,0.69885,0.71445,0.72505,0.7352,0.73833,0.74098,0.73783,0.7367,0.73383,0.72702,0.72442,0.72187,0.71902,0.7097,0.7013,0.6964,0.6946,0.69235,0.68815,0.68847,0.68657,0.68793,0.69007,0.69228,0.6872,0.69897,0.70012,0.70085,0.70668,0.70573,0.71557
0,0.0054,0.00535,0.0112,0.0162,0.03625,0.0467,0.06875,0.09915,0.13615,0.18475,0.25037,0.3229,0.40693,0.48492,0.55175,0.61017,0.65752,0.68112,0.7015,0.71115,0.71612,0.71827,0.72088,0.71645,0.71572,0.71592,0.71837,0.71235,0.70768,0.70265,0.70138,0.6975,0.69465,0.68982,0.6876,0.68817,0.68065,0.68455,0.68253,0.67728,0.68043,0.67893,0.67938,0.6832,0.68202,0.6836,0.6842
0,0.009,0.012275,0.01535,0.023375,0.036025,0.041625,0.058775,0.087375,0.12203,0.18145,0.2451,0.3254,0.40522,0.48108,0.56117,0.62645,0.67775,0.70775,0.72468,0.7406,0.74198,0.7516,0.7483,0.75085,0.75035,0.7459,0.75127,0.74435,0.74323,0.73208,0.73057,0.72638,0.71713,0.71695,0.71773,0.71473,0.71598,0.71808,0.71325,0.71747,0.71178,0.7183,0.71588,0.6955,0.6965,0.69688,0.70978
2.5e-05,0.0014,0,0.003925,0.014575,0.039425,0.056575,0.089125,0.1289,0.18437,0.26467,0.34155,0.4139,0.50482,0.5824,0.64958,0.7084,0.7551,0.78195,0.8052,0.82632,0.8409,0.85485,0.867,0.8728,0.8839,0.88935,0.8979,0.90667,0.91185,0.90658,0.9116,0.90803,0.9126,0.91078,0.90877,0.90958,0.9133,0.91245,0.91253,0.9112,0.91535,0.91355,0.91297,0.91423,0.91735,0.91437,0.91282
