,date,secchi_m,chla,TP,Perception
0,1987-05-23,7.3,,,
1,1987-05-31,7.0,,,
2,1987-06-12,5.8,,,
3,1987-06-25,5.2,,,
4,1987-07-06,5.2,,,
5,1987-07-15,5.2,,,
6,1987-07-28,5.0,,,
7,1987-08-07,4.9,,,
8,1987-08-18,4.3,,,
9,1988-05-15,7.0,,,1.0
10,1988-05-29,6.7,,,1.0
11,1988-06-16,5.8,,,2.0
12,1988-07-04,4.9,,,1.0
13,1988-07-12,,5.0,8,
14,1988-07-24,3.6,,,2.0
15,1988-08-12,4.0,,,1.0
16,1988-08-15,3.6,5.0,8,
17,1988-08-28,4.0,,,1.0
18,1989-02-14,,,17,
19,1989-04-26,6.2,2.0,14,
20,1989-05-13,7.3,,,
21,1989-05-27,6.4,,,
22,1989-06-04,5.5,,,
23,1989-06-22,4.0,4.0,8,
24,1989-07-02,4.9,,,
25,1989-07-07,5.5,,,
26,1989-07-20,5.4,,5,
27,1989-08-16,6.1,,,
28,1989-08-22,5.5,3.0,6,
29,1989-09-03,5.8,,,
30,1990-03-06,,,12,
31,1990-04-17,3.8,4.0,12,
32,1990-05-26,7.6,,,
33,1990-06-10,7.6,,,
34,1990-06-24,6.1,,,1.0
35,1990-06-25,4.8,2.0,8,
36,1990-07-16,4.6,3.0,6,
37,1990-07-22,4.3,,,1.0
38,1990-08-06,5.2,,,1.0
39,1990-08-16,5.5,,,1.0
40,1990-08-20,4.0,4.0,6,
41,1991-03-14,,3.0,13,
42,1991-04-11,4.0,4.0,11,
43,1991-05-27,5.8,,,1.0
44,1991-06-17,3.4,5.0,10,
45,1991-07-06,3.0,,,
46,1991-07-16,3.2,3.0,7,
47,1991-08-24,4.3,,,2.0
48,1991-08-27,3.9,3.0,8,
49,1992-03-09,,2.0,10,
50,1992-05-04,2.6,11.0,13,
51,1992-05-30,4.9,,,1.0
52,1992-06-25,3.8,3.0,8,
53,1992-07-23,3.9,2.84,7,
54,1992-08-22,5.8,,,
55,1992-08-26,5.8,3.62,6,
56,1993-03-24,,0.889,8,
57,1993-04-26,3.2,5.95,13,
58,1993-06-17,5.0,2.61,9,
59,1993-06-22,4.6,,,
60,1993-07-07,4.0,,,
61,1993-07-19,3.2,3.27,8,
62,1993-07-21,3.6,,,2.0
63,1993-08-18,3.6,3.53,6,
64,1994-03-09,,0.505,6,
65,1994-04-28,3.2,4.29,10,
66,1994-06-15,3.6,2.66,7,
67,1994-07-18,3.8,1.76,8,
68,1994-08-05,4.9,,,2.0
69,1994-08-15,5.2,,,2.0
70,1994-08-17,4.1,1.36,6,
71,1995-03-13,,1.07,7,
72,1995-05-11,3.5,4.91,8,
73,1995-06-02,5.6,,,2.0
74,1995-06-20,4.7,,,2.0
75,1995-06-21,4.2,0.59,,
76,1995-07-11,4.6,,,2.0
77,1995-07-13,4.8,0.04,,
78,1995-08-03,4.7,,,
79,1995-08-21,4.8,1.89,,
80,1995-08-29,4.7,,,2.0
81,1995-09-26,6.2,,,2.0
82,1996-03-13,,0.97,10,
83,1996-05-16,2.4,10.8,15,
84,1996-06-06,4.9,,,1.0
85,1996-06-24,3.6,3.86,9,
86,1996-06-25,4.7,,,2.0
87,1996-07-16,4.4,,,2.0
88,1996-07-22,3.2,2.48,8,
89,1996-08-01,4.6,,,2.0
90,1996-08-19,3.8,2.31,,
91,1996-08-27,4.3,,,2.0
92,1997-03-11,,1.76,8,
93,1997-05-05,2.8,4.17,10,
94,1997-05-30,5.2,,,2.0
95,1997-06-16,3.5,2.0,16,
96,1997-06-17,5.0,,,2.0
97,1997-07-04,3.8,,,2.0
98,1997-07-21,4.2,2.17,7,
99,1997-07-30,6.4,,,2.0
100,1997-08-18,5.0,,,2.0
101,1997-08-25,3.8,3.3,,
102,1997-09-02,3.8,,,2.0
103,1998-05-13,6.5,1.91,11,
104,1998-05-25,5.5,,,1.0
105,1998-06-11,4.7,,,1.0
106,1998-07-01,4.1,,,1.0
107,1998-07-21,5.2,,,1.0
108,1998-08-14,5.5,,,1.0
109,1998-08-31,4.3,,,1.0
110,1999-05-14,4.1,,,1.0
111,1999-06-09,3.6,,,1.0
112,1999-06-23,3.3,,,1.0
113,1999-07-23,3.8,,,1.0
114,1999-08-16,4.0,,,1.0
115,1999-09-01,3.8,,,1.0
116,2000-05-15,3.8,,,1.0
117,2000-05-31,4.0,,,1.0
118,2000-06-25,3.7,,,1.0
119,2000-07-05,4.1,,,1.0
120,2000-07-26,2.9,,,1.0
121,2000-08-11,2.7,,,1.0
122,2000-08-25,2.7,,,1.0
123,2000-09-26,4.0,,,1.0
124,2002-05-27,2.1,,12,5.0
125,2002-06-15,2.6,,15,5.0
126,2002-07-20,2.3,4.45,17,5.0
127,2002-08-15,2.0,,,5.0
128,2002-09-07,2.3,19.1,19,5.0
129,2003-05-24,2.7,,,3.0
130,2003-05-25,,,65,
131,2003-06-14,2.9,3.07,19,3.0
132,2003-07-19,2.4,5.88,19,3.0
133,2003-08-16,2.1,30.9,17,4.0
134,2003-09-28,,28.4,21,
135,2003-10-04,1.2,,,4.0
136,2004-04-28,2.7,,15,
137,2004-06-19,2.7,,,3.0
138,2004-06-19,,,14,
139,2004-07-17,2.1,,16,3.0
140,2004-08-21,2.6,7.11,18,4.0
141,2004-08-23,2.4,6.9,19,
142,2004-09-18,2.3,,,3.0
143,2005-04-19,,7.02,16,
144,2005-05-28,3.6,,47,2.0
145,2005-06-16,,3.44,12,
146,2005-06-18,3.3,0.5,13,2.0
147,2005-06-25,4.0,,,2.0
148,2005-07-16,3.3,1.81,8,2.0
149,2005-07-19,,3.04,8,
150,2005-07-26,2.7,3.85,14,
151,2005-08-17,,6.09,16,
152,2005-08-19,2.4,7.76,12,2.0
153,2005-08-23,2.7,6.95,14,
154,2005-09-15,,9.12,14,
155,2005-09-17,2.4,,,3.0
156,2005-09-19,2.6,,,2.0
157,2005-09-20,3.1,8.6,15,
158,2006-04-19,,5.03,16,
159,2006-05-02,3.8,,11,
160,2006-05-12,4.0,,,2.0
161,2006-05-19,3.8,,,2.0
162,2006-05-21,,,29,
163,2006-05-28,4.4,,,2.0
164,2006-06-06,,2.34,10,
165,2006-06-21,4.3,,,2.0
166,2006-06-24,4.3,1.65,14,2.0
167,2006-07-05,4.6,,,2.0
168,2006-07-06,,1.55,8,
169,2006-07-15,4.0,,,2.0
170,2006-07-16,,1.96,16,
171,2006-07-22,3.6,,,2.0
172,2006-07-25,2.7,5.07,13,2.0
173,2006-08-02,,7.35,11,
174,2006-08-10,2.7,,,2.0
175,2006-08-25,,10.1,18,
176,2006-08-29,,10.4,17,
177,2006-09-11,,10.8,13,
178,2006-09-29,2.7,10.5,13,
179,2007-05-12,6.2,,,1.0
180,2007-05-13,6.1,,14,1.0
181,2007-05-16,5.8,,21,
182,2007-05-19,6.1,,,1.0
183,2007-05-31,6.1,,,1.0
184,2007-06-01,6.1,,,1.0
185,2007-06-09,5.5,,,1.0
186,2007-06-17,5.8,3.51,10,1.0
187,2007-07-07,4.6,,,1.0
188,2007-07-24,2.4,8.18,7,
189,2007-07-28,2.7,,,1.0
190,2007-07-31,2.4,10.5,8,3.0
191,2007-08-11,2.4,,,1.0
192,2007-08-19,2.4,15.4,11,4.0
193,2007-09-15,2.3,,,2.0
194,2008-05-25,,,17,
195,2008-05-28,6.2,,,1.0
196,2008-06-14,6.1,,,1.0
197,2008-06-18,6.2,,,1.0
198,2008-06-21,6.2,,,1.0
199,2008-06-25,5.9,,15,
200,2008-06-28,,0.98,12,
201,2008-07-05,5.8,,,1.0
202,2008-07-12,6.1,,,1.0
203,2008-07-19,5.6,1.38,8,2.0
204,2008-07-28,6.2,,6,
205,2008-08-02,4.9,,,2.0
206,2008-08-10,5.8,,,1.0
207,2008-08-19,5.6,2.02,11,
208,2008-08-30,5.5,,,2.0
209,2008-08-31,5.8,1.83,9,2.0
210,2008-09-16,5.9,3.12,9,
211,2009-02-19,,,20,
212,2009-05-12,5.5,,16,
213,2009-05-16,5.5,,,1.0
214,2009-05-17,5.8,,,1.0
215,2009-05-23,4.1,,,2.0
216,2009-05-30,4.3,,21,1.0
217,2009-06-06,4.6,,,1.0
218,2009-06-14,5.8,1.61,13,1.0
219,2009-06-27,4.6,,,1.0
220,2009-07-04,4.4,,,2.0
221,2009-07-18,4.3,,,2.0
222,2009-07-25,4.3,,,2.0
223,2009-07-26,,2.93,18,
224,2009-07-28,4.1,2.17,12,
225,2009-08-08,4.1,,,2.0
226,2009-08-15,3.6,,,2.0
227,2009-08-22,3.8,,,2.0
228,2009-08-25,3.0,5.2,11,
229,2009-08-29,4.0,,,2.0
230,2009-08-30,,6.65,14,
231,2009-09-05,4.0,,,2.0
232,2009-09-30,3.6,,13,
233,2010-05-15,7.1,,,1.0
234,2010-05-22,6.5,,,1.0
235,2010-05-31,4.3,,13,1.0
236,2010-06-15,4.6,,,1.0
237,2010-06-27,4.4,2.08,17,1.0
238,2010-07-19,3.5,,,1.0
239,2010-07-25,3.3,2.71,11,2.0
240,2010-07-29,3.8,4.04,10,
241,2010-08-07,3.3,,,2.0
242,2010-08-14,3.3,,,2.0
243,2010-08-17,3.8,21.0,30,
244,2010-08-22,3.3,4.3,14,2.0
245,2010-09-14,5.1,3.81,13,
246,2011-05-15,5.5,,,1.0
247,2011-05-24,5.3,,12,
248,2011-05-25,5.5,,,1.0
249,2011-05-30,,,16,
250,2011-06-15,4.6,,,2.0
251,2011-06-26,4.9,3.31,12,2.0
252,2011-07-14,4.6,,,2.0
253,2011-07-21,4.6,,,2.0
254,2011-07-24,4.3,2.63,11,2.0
255,2011-07-26,6.0,1.78,8,
256,2011-08-15,4.6,,,2.0
257,2011-08-23,5.5,5.05,11,
258,2011-08-28,5.5,,,2.0
259,2011-09-10,5.5,,,2.0
260,2012-04-09,,,13,
261,2012-04-09,4.6,,,1.0
262,2012-05-26,6.1,,,2.0
263,2012-06-02,5.5,,,2.0
264,2012-06-09,5.5,,,2.0
265,2012-06-17,5.2,3.43,14,2.0
266,2012-07-12,5.2,,,2.0
267,2012-07-15,5.2,,,2.0
268,2012-08-07,5.5,,10,1.0
269,2012-08-11,5.2,,,3.0
270,2012-08-19,5.2,3.45,11,3.0
271,2013-05-15,3.0,,19.8,2.0
272,2013-05-27,3.0,,18.5,2.0
273,2013-06-15,3.6,,,1.0
274,2013-07-13,3.8,3.16,8.75,1.0
275,2013-07-15,5.3,,,1.0
276,2013-07-15,,2.36,8.88,
277,2013-07-20,4.9,,,2.0
278,2013-08-10,4.9,,,2.0
279,2013-08-15,5.8,2.47,6.72,1.0
280,2013-08-17,5.6,2.2,6.77,2.0
281,2013-09-10,4.6,5.26,15.7,1.0
282,2014-05-12,,,22.9,
283,2014-05-25,3.6,,,2.0
