,date,secchi_m,chla,TP,Perception
0,1986-05-18,8.1,,,
1,1986-05-25,8.7,,,
2,1986-05-31,9.7,,,
3,1986-06-13,5.8,,,
4,1986-06-17,4.9,,,
5,1986-06-28,4.7,,,
6,1986-07-07,5.7,,,
7,1986-07-15,4.5,,,
8,1986-07-21,4.6,,,
9,1986-07-31,9.1,,,
10,1986-08-08,11.9,,,
11,1986-08-16,7.0,,,
12,1986-08-28,7.3,,,
13,1986-09-04,7.1,,,
14,1986-09-07,7.1,,,
15,1986-09-18,7.6,,,
16,1986-09-24,7.6,,,
17,1986-10-06,6.7,,,
18,1986-10-19,7.5,,,
19,1986-10-27,7.1,,,
20,1986-11-02,8.5,,,
21,1986-11-15,8.8,,,
22,1987-04-18,9.4,,,
23,1987-04-28,8.6,,,
24,1987-05-07,7.8,,,
25,1987-05-17,6.1,,,
26,1987-05-26,6.4,,,
27,1987-05-31,6.4,,,
28,1987-06-07,5.6,,,
29,1987-06-15,5.3,,,
30,1987-06-23,2.1,,,
31,1987-06-28,3.2,,,
32,1987-07-09,5.6,,,
33,1987-07-14,7.0,,,
34,1987-07-20,6.7,,,
35,1987-07-25,7.4,,,
36,1987-08-03,6.4,,,
37,1987-08-12,7.8,,,
38,1987-08-18,7.3,,,
39,1987-08-24,7.0,,,
40,1987-09-02,6.7,,,
41,1987-09-09,6.7,,,
42,1987-09-19,6.8,,,
43,1987-09-26,5.5,,,
44,1987-10-04,6.7,,,
45,1987-10-11,6.7,,,
46,1987-10-19,7.3,,,
47,1987-10-25,7.3,,,
48,1987-11-01,6.7,,,
49,1988-05-01,10.3,,,1.0
50,1988-05-12,7.0,,,
51,1988-05-21,5.5,,,
52,1988-05-31,6.4,,,
53,1988-06-09,5.5,,,
54,1988-06-18,4.4,,,
55,1988-07-01,2.7,,,
56,1988-07-08,3.5,,,
57,1988-07-19,5.9,,,
58,1988-07-26,5.8,,,
59,1988-08-03,6.8,,,
60,1988-08-11,6.7,,,
61,1988-08-19,6.7,,,
62,1988-08-26,7.0,,,
63,1988-09-02,6.1,,,
64,1988-09-11,6.1,,,
65,1988-09-18,7.0,,,
66,1988-09-21,7.9,,,
67,1988-09-30,7.8,,,
68,1988-10-10,7.3,,,
69,1988-10-18,7.0,,,
70,1988-10-30,6.4,,,
71,1989-04-23,6.4,,,1.0
72,1989-05-09,7.9,,,1.0
73,1989-05-21,6.1,,,1.0
74,1989-06-01,5.8,,,1.0
75,1989-06-13,6.4,,,
76,1989-06-22,6.1,,,1.0
77,1989-07-02,4.6,,,1.0
78,1989-07-07,4.5,,,1.0
79,1989-07-14,2.3,,,2.0
80,1989-07-21,2.9,,,3.0
81,1989-07-28,3.9,,,2.0
82,1989-08-01,4.5,,,2.0
83,1989-08-04,5.1,,,1.0
84,1989-08-11,5.5,,,1.0
85,1989-08-18,6.7,,,1.0
86,1989-08-25,7.1,,,1.0
87,1989-09-02,5.4,,,1.0
88,1989-09-10,5.6,,,1.0
89,1989-09-16,5.5,,,1.0
90,1989-09-26,5.4,,,1.0
91,1989-10-04,5.2,,,1.0
92,1989-10-16,4.6,,,1.0
93,1989-10-26,6.6,,,1.0
94,1989-11-05,6.2,,,1.0
95,1989-11-12,5.6,,,1.0
96,1990-04-23,6.7,,,
97,1990-05-05,6.7,,,2.0
98,1990-05-12,7.0,,,1.0
99,1990-05-22,6.7,,,1.0
100,1990-05-30,5.3,,,2.0
101,1990-06-12,4.0,,,
102,1990-06-21,4.3,,,2.0
103,1990-07-02,4.6,,,1.0
104,1990-07-13,2.7,,,1.0
105,1990-07-24,3.3,,,2.0
106,1990-08-04,5.3,,,1.0
107,1990-08-16,6.4,,,1.0
108,1990-08-24,5.2,,,1.0
109,1990-09-04,6.2,,,1.0
110,1990-09-13,5.3,,,1.0
111,1990-09-24,5.2,,,1.0
112,1990-10-05,5.2,,,1.0
113,1990-10-14,6.0,,,1.0
114,1990-10-28,6.8,,,1.0
115,1990-11-12,6.6,,,1.0
116,1991-04-22,5.6,,,2.0
117,1991-05-14,5.2,,,1.0
118,1991-05-24,5.3,,,2.0
119,1991-06-05,6.0,,,
120,1991-06-17,6.1,,,2.0
121,1991-06-27,4.0,,,2.0
122,1991-07-05,3.3,,,2.0
123,1991-07-18,5.8,,,2.0
124,1991-07-26,5.9,,,1.0
125,1991-08-09,7.0,,,1.0
126,1991-08-22,6.1,,,
