0.0,0.0
8773.511800765922,400.00000009675296
9198.515727455186,800.0036958704898
9623.67251707712,1200.1512626873796
10048.549921198135,1600.0358777553283
10513.181855363724,2000.0787652532008
10898.562969102035,2400.0481581356053
11323.60648966703,2800.089118853466
11748.511801083105,3199.999999999999
12173.511801083101,3599.999999999999
12599.261147706933,4000.0533213534027
13023.585651620595,4400.069506654239
13448.85150335706,4800.211459018523
13873.511801083103,5199.999999999999
14298.5801226196,5600.0643029436405
14723.511801083097,6000.0
15149.640886700807,6401.062669037396
15573.528037993192,6800.015282098824
15999.948157127546,7200.115613358202
16424.99392317838,7600.086989436001
16848.511801083103,7999.999999999997
17273.511801083103,8400.000000000004
17698.61629791283,8800.098350138878
18139.87163449755,9200.762794157687
18589.094687079167,9600.07217453383
19039.034361987968,10000.01855192694
19489.144689125744,10400.116620720157
72198.11962271594,10800.000000000015
72498.12105897677,11200.001915014422
72798.11962271594,11600.000000000004
73098.11962271595,12000.000000000015
73398.11962271595,12400.000000000015
73698.11962271594,12800.0
73998.12535611221,13200.007644540121
74298.16025617617,13600.05417798357
74598.11962271595,14000.000000000004
74898.18654913471,14400.089235391632
75198.11962271595,14800.000000000015
75498.11962271594,15200.000000000015
75798.11962271601,15600.00000000003
76098.11962271594,16000.000000000015
76398.11962271592,16400.000000000015
76698.11962271595,16800.000000000015
77000.99210214148,17203.82997256948
77298.11962271595,17600.000000000015
77598.12036272687,18000.0009866849
77898.11962271597,18400.000000000015
78155.8526093919,18800.00000000001
78405.91946135704,19200.106963154212
78727.07572764887,19600.130344138135
78905.85260939188,20000.00000000003
79155.8695415472,20400.02709144856
79405.85260939198,20800.000000000004
79655.85260939186,21200.0
80585.1346919278,21600.000000000022
80564.00118526578,22000.000000000007
80739.00118526579,22400.000000000004
80914.00118526575,22800.000000000022
81089.00118526575,23200.000000000007
81264.00118526572,23600.000000000007
81439.35144566996,24000.800595705376
81614.00223337012,24400.002395767966
82008.62588247149,24800.000000000007
