0.0,0.0
3002.3749999999613,3000.0000000000523
5999.9999999887,6000.0
9000.281249996891,9000.250000003532
11999.999999987202,12000.0
14999.999999999138,15000.0
17999.999999986172,18000.000000000004
22468.999999994936,21000.000000000033
26968.999999992597,23999.999999999996
31468.999999997053,27000.00000000242
35969.000000000015,30000.0
40143.12499999566,33000.000000003085
43330.625,36000.0
46518.124999992564,39000.0
49707.6171875,42001.875
52267.25,45000.0
54143.42187499977,48001.56249999985
56017.24999999999,51000.000000000015
57900.92578125,54001.0625
59767.249999999985,57000.0
61642.25,60000.0
63517.25,63000.0
65398.6875,66000.0
67375.875,69000.0
69438.375,72000.00000000001
71500.93749999985,75000.0
73563.375,77999.99999999999
75625.875,81000.0
77688.44374999836,84000.10000000127
79750.875,87000.0
81813.94999999719,90000.00000000185
83877.75156249922,93002.66875000062
85938.375,96000.0
88652.62499999691,99000.0000000021
91840.125,102000.0
111812.5625,105000.0
113376.75,107999.99999999997
114501.75,111000.0
115626.75,114000.0
116751.75,117000.0
117879.76171874815,120003.11875
119001.75,123000.0
120126.74999999999,126000.0
121251.75,129000.0
122379.81406250002,132001.575
123501.75,135000.0
124776.5625,138002.625
126085.37499999997,140999.99999999997
127397.87500000004,144000.00000000003
128715.1875,147000.0
130024.1875,150000.0
131337.75,153000.0
132647.875,156000.0
133960.375,159000.0
135272.875,162000.0
136587.75,165000.0
137897.875,168000.0
139210.375,171000.0
140522.875,174000.0
141841.97499999998,177000.00000000003
159932.8125,180000.0
161245.3125,183000.0
162557.93281250005,186000.275
163870.41992187477,189000.16874999966
165185.1875,192000.0
166495.3125,195000.0
167953.9375,198000.0
169453.9375,201000.0
170953.9375,204000.0
172455.84999999986,207003.10000000015
173953.93750000084,210000.0
175454.55625000002,213001.2375
176953.9375,216000.0
178453.95703124997,219000.01249999998
179959.81249999997,221999.99999999997
181727.125,225000.0
183103.91093749995,228002.57500000007
185413.42812499998,231004.95000000007
186495.06249999997,234000.00000000003
188174.27890625014,237000.50625000018
189873.18750000035,240000.0
289396.225,243000.0
306689.0,246000.0
307148.059375,249000.27500000002
308284.44140625,252002.1875
309393.611328125,255000.56874999998
310525.0,258004.0
311643.37500000023,261000.00000000035
312768.37499999994,264000.0
313893.91874999995,267001.44999999995
315018.375,270000.0
316143.607421875,273000.53125
317269.753125,276001.90625
318393.37499999994,279000.0
319518.7265625,282000.9375
320643.375,285000.0
321768.375,288000.0
322893.375,291000.0
324018.375,294000.0
325143.3749999999,296999.9999999999
326268.375,300000.0
327393.375,303000.0
328518.375,306000.0
329643.375,309000.0
330768.375,312000.0
331893.81250000076,315000.0
333018.89999999997,318001.39999999997
334143.375,321000.0
335268.97500000003,324001.6
336393.375,327000.0
337518.375,330000.0
338643.47500000003,333000.0
339772.21250000014,336000.00000000047
436857.54999999574,339000.0
438465.23750000075,342000.0
