WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:16
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:16
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:55
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Plasmo.jl/src/Plasmo.jl:66
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:152
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:156
WARNING: Base.String is deprecated, use AbstractString instead.
  likely near /home/cao27/SINGO/Param/param.jl:156
presolving:
(round 1, fast)       93 del vars, 93 del conss, 0 add conss, 95 chg bounds, 0 chg sides, 0 chg coeffs, 471 upgd conss, 0 impls, 0 clqs
(round 2, fast)       93 del vars, 93 del conss, 0 add conss, 162 chg bounds, 0 chg sides, 0 chg coeffs, 471 upgd conss, 0 impls, 0 clqs
(round 3, medium)     93 del vars, 93 del conss, 0 add conss, 162 chg bounds, 0 chg sides, 0 chg coeffs, 472 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 2 medium, 1 exhaustive):
 93 deleted vars, 93 deleted constraints, 0 added constraints, 163 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 989 variables (0 bin, 0 int, 0 impl, 989 cont) and 987 constraints
      1 constraints of type <linear>
    470 constraints of type <abspower>
    516 constraints of type <quadratic>
Presolving Time: 0.02

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3700 |   197 |  1893k| 510.7 |  60M| 3.854649e+01 | 3.923297e+01 |   1.78%
y  3738 |   158 |  1904k| 508.5 |  56M| 3.857173e+01 | 3.902331e+01 |   1.17%
y  3778 |   171 |  1916k| 506.2 |  58M| 3.857546e+01 | 3.902031e+01 |   1.15%
   3800 |   175 |  1922k| 504.9 |  58M| 3.860675e+01 | 3.902031e+01 |   1.07%

SCIP Status        : solving was interrupted [gap limit reached]
Solving Time (sec) : 321.47
Solving Nodes      : 3852
Primal Bound       : +3.90203084867295e+01 (3 solutions)
Dual Bound         : +3.86355447942888e+01
Gap                : 1.00 %
  [quadratic] <quadcons>: <_var377_>[C] -10000<_var366_>[C]^2 >= -0;
violation: left hand side is violated by 0.00236500002179785 (scaled: 0.00236500002179785)
best solution is not feasible in original problem
j:   7
npiece:   47
[0.0,0.5]
[0.5,1.0]
[1.0,1.5]
[1.5,2.0]
[2.0,2.5]
[2.5,3.0]
[3.0,3.5]
[3.5,4.0]
[4.0,4.5]
[4.5,5.0]
[5.0,5.5]
[5.5,6.0]
[6.0,6.5]
[6.5,7.0]
[7.0,7.5]
[7.5,8.0]
[8.0,8.5]
[8.5,9.0]
[9.0,9.5]
[9.5,10.0]
[10.0,10.5]
[10.5,11.0]
[11.0,11.5]
[11.5,12.0]
[12.0,12.5]
[12.5,13.0]
[13.0,13.5]
[13.5,14.0]
[14.0,14.5]
[14.5,15.0]
[15.0,15.5]
[15.5,16.0]
[16.0,16.5]
[16.5,17.0]
[17.0,17.5]
[17.5,18.0]
[18.0,18.5]
[18.5,19.0]
[19.0,19.5]
[19.5,20.0]
[20.0,20.5]
[20.5,21.0]
[21.0,21.5]
[21.5,22.0]
[22.0,22.5]
[22.5,23.0]
[23.0,23.5]
