WARNING: Method definition getData(JuMP.Model) in module Main at /home/cao27/SINGO/Plasmo.jl/src/NetParPipsNlp.jl:65 overwritten at /home/cao27/SINGO/Plasmo.jl/src/NetIpopt.jl:21.
WARNING: Method definition findnode(Any, Any) in module Main at /home/cao27/SINGO/Param/../preprocess.jl:312 overwritten at /home/cao27/SINGO/Param/../preprocessex.jl:369.
presolving:
(round 1, fast)       93 del vars, 93 del conss, 0 add conss, 106 chg bounds, 0 chg sides, 0 chg coeffs, 472 upgd conss, 0 impls, 0 clqs
(round 2, fast)       93 del vars, 93 del conss, 0 add conss, 190 chg bounds, 0 chg sides, 0 chg coeffs, 473 upgd conss, 0 impls, 0 clqs
(round 3, medium)     93 del vars, 93 del conss, 0 add conss, 190 chg bounds, 0 chg sides, 0 chg coeffs, 474 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 2 medium, 1 exhaustive):
 93 deleted vars, 93 deleted constraints, 0 added constraints, 191 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 989 variables (0 bin, 0 int, 0 impl, 989 cont) and 987 constraints
      1 constraints of type <linear>
    472 constraints of type <abspower>
    514 constraints of type <quadratic>
Presolving Time: 0.00

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 22571 |     - |6793k| 5.364445e-01 | 3.851427e+01 |7079.54%
      1 |     0 | 22823 |     - |6783k| 5.364445e-01 | 3.851427e+01 |7079.54%
      1 |     0 | 22895 |     - |6795k| 5.376220e-01 | 3.851427e+01 |7063.82%
      1 |     0 | 22980 |     - |6837k| 5.376242e-01 | 3.851427e+01 |7063.79%
      1 |     0 | 23070 |     - |6846k| 5.380449e-01 | 3.851427e+01 |7058.19%
      1 |     0 | 23181 |     - |6901k| 5.380449e-01 | 3.851427e+01 |7058.19%
      1 |     0 | 23279 |     - |6913k| 5.381194e-01 | 3.851427e+01 |7057.20%
      1 |     0 | 23342 |     - |6900k| 5.381194e-01 | 3.851427e+01 |7057.20%
      1 |     0 | 23409 |     - |6907k| 5.382345e-01 | 3.851427e+01 |7055.67%
      1 |     0 | 23483 |     - |6944k| 5.382345e-01 | 3.851427e+01 |7055.67%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 23512 |     - |6949k| 5.382973e-01 | 3.851427e+01 |7054.83%
      1 |     0 | 23550 |     - |6968k| 5.382973e-01 | 3.851427e+01 |7054.83%
      1 |     0 | 23580 |     - |6974k| 5.383317e-01 | 3.851427e+01 |7054.37%
      1 |     0 | 23616 |     - |6892k| 5.383317e-01 | 3.851427e+01 |7054.37%
      1 |     0 | 23630 |     - |6896k| 5.383494e-01 | 3.851427e+01 |7054.14%
      1 |     0 | 23643 |     - |6902k| 5.383494e-01 | 3.851427e+01 |7054.14%
      1 |     0 | 23651 |     - |6906k| 5.383494e-01 | 3.851427e+01 |7054.14%
      1 |     0 | 23653 |     - |6907k| 5.383494e-01 | 3.851427e+01 |7054.14%
      1 |     0 | 23657 |     - |6909k| 5.383494e-01 | 3.851427e+01 |7054.14%
      1 |     0 | 23659 |     - |6888k| 5.383494e-01 | 3.851427e+01 |7054.14%
      1 |     0 | 23661 |     - |6889k| 5.383494e-01 | 3.851427e+01 |7054.14%
      1 |     0 | 23710 |     - |6914k| 5.385434e-01 | 3.851427e+01 |7051.56%
      1 |     0 | 23713 |     - |6916k| 5.385434e-01 | 3.851427e+01 |7051.56%
      1 |     0 | 23751 |     - |6935k| 5.385613e-01 | 3.851427e+01 |7051.33%
      1 |     0 | 23757 |     - |6938k| 5.385613e-01 | 3.851427e+01 |7051.33%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 23777 |     - |6933k| 5.385625e-01 | 3.851427e+01 |7051.31%
      1 |     0 | 23781 |     - |6935k| 5.385627e-01 | 3.851427e+01 |7051.31%
      1 |     0 | 23782 |     - |6935k| 5.385627e-01 | 3.851427e+01 |7051.31%
      1 |     2 | 23782 |     - |6936k| 5.385627e-01 | 3.851427e+01 |7051.31%
    100 |    87 |163188 |1575.0 |  21M| 5.536826e+00 | 3.851427e+01 | 595.60%
    200 |   181 |245007 |1194.7 |  34M| 8.247944e+00 | 3.851427e+01 | 366.96%
    300 |   263 |297784 | 971.6 |  42M| 1.172674e+01 | 3.851427e+01 | 228.43%
    400 |   307 |337897 | 828.6 |  46M| 1.179677e+01 | 3.851427e+01 | 226.48%
    500 |   339 |374651 | 736.2 |  49M| 1.186845e+01 | 3.851427e+01 | 224.51%
    600 |   385 |399562 | 654.9 |  51M| 1.190968e+01 | 3.851427e+01 | 223.39%
    700 |   433 |425722 | 598.6 |  54M| 1.193836e+01 | 3.851427e+01 | 222.61%
    800 |   467 |454900 | 560.2 |  56M| 1.194006e+01 | 3.851427e+01 | 222.56%
    900 |   471 |488797 | 535.6 |  58M| 1.196128e+01 | 3.851427e+01 | 221.99%
   1000 |   459 |518293 | 511.5 |  59M| 1.198398e+01 | 3.851427e+01 | 221.38%
   1100 |   439 |552015 | 495.7 |  59M| 1.200376e+01 | 3.851427e+01 | 220.85%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1200 |   417 |586575 | 483.2 |  60M| 1.210860e+01 | 3.851427e+01 | 218.07%
   1300 |   431 |643186 | 489.5 |  65M| 1.228436e+01 | 3.851427e+01 | 213.52%
   1400 |   501 |749492 | 530.5 |  82M| 1.232528e+01 | 3.851427e+01 | 212.48%
   1500 |   573 |856010 | 566.2 | 100M| 1.232566e+01 | 3.851427e+01 | 212.47%
   1600 |   643 |953789 | 591.9 | 116M| 1.235052e+01 | 3.851427e+01 | 211.84%
   1700 |   687 |  1036k| 605.8 | 128M| 1.239761e+01 | 3.851427e+01 | 210.66%
   1800 |   703 |  1125k| 621.5 | 138M| 1.245596e+01 | 3.851427e+01 | 209.20%
   1900 |   713 |  1195k| 625.5 | 143M| 1.260110e+01 | 3.851427e+01 | 205.64%
   2000 |   739 |  1247k| 620.6 | 150M| 1.261426e+01 | 3.851427e+01 | 205.32%
   2100 |   749 |  1305k| 618.7 | 155M| 1.262188e+01 | 3.851427e+01 | 205.14%
   2200 |   779 |  1364k| 617.2 | 164M| 1.278859e+01 | 3.851427e+01 | 201.16%
   2300 |   839 |  1461k| 632.5 | 179M| 1.288043e+01 | 3.851427e+01 | 199.01%
   2400 |   907 |  1547k| 642.0 | 195M| 1.294525e+01 | 3.851427e+01 | 197.52%
   2500 |   953 |  1641k| 653.8 | 209M| 1.304093e+01 | 3.851427e+01 | 195.33%
   2600 |   975 |  1733k| 664.1 | 222M| 1.306887e+01 | 3.851427e+01 | 194.70%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2700 |  1013 |  1806k| 666.8 | 232M| 1.312906e+01 | 3.851427e+01 | 193.35%
   2800 |  1063 |  1861k| 662.5 | 242M| 1.317913e+01 | 3.851427e+01 | 192.24%
   2900 |  1121 |  1918k| 659.2 | 252M| 1.350843e+01 | 3.851427e+01 | 185.11%
   3000 |  1173 |  1974k| 655.8 | 261M| 1.392013e+01 | 3.851427e+01 | 176.68%
