WARNING: Method definition getData(JuMP.Model) in module Main at /home/cao27/SINGO/Plasmo.jl/src/NetParPipsNlp.jl:65 overwritten at /home/cao27/SINGO/Plasmo.jl/src/NetIpopt.jl:21.
WARNING: Method definition findnode(Any, Any) in module Main at /home/cao27/SINGO/Param/../preprocess.jl:312 overwritten at /home/cao27/SINGO/Param/../preprocessex.jl:369.
presolving:
(round 1, fast)       93 del vars, 93 del conss, 0 add conss, 101 chg bounds, 0 chg sides, 0 chg coeffs, 470 upgd conss, 0 impls, 0 clqs
(round 2, fast)       93 del vars, 93 del conss, 0 add conss, 174 chg bounds, 0 chg sides, 0 chg coeffs, 470 upgd conss, 0 impls, 0 clqs
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 93 deleted vars, 93 deleted constraints, 0 added constraints, 174 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 989 variables (0 bin, 0 int, 0 impl, 989 cont) and 987 constraints
    470 constraints of type <abspower>
    517 constraints of type <quadratic>
Presolving Time: 0.01

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 56739 |     - |6533k| 1.551764e-01 | 2.723121e+01 |  Large 
      1 |     0 | 56809 |     - |6555k| 1.553468e-01 | 2.723121e+01 |  Large 
      1 |     0 | 56816 |     - |6559k| 1.553468e-01 | 2.723121e+01 |  Large 
      1 |     0 | 56835 |     - |6559k| 1.553926e-01 | 2.723121e+01 |  Large 
      1 |     0 | 56883 |     - |6567k| 1.554864e-01 | 2.723121e+01 |  Large 
      1 |     0 | 56931 |     - |6590k| 1.554890e-01 | 2.723121e+01 |  Large 
      1 |     0 | 56942 |     - |6596k| 1.554903e-01 | 2.723121e+01 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     2 | 56942 |     - |6597k| 1.554903e-01 | 2.723121e+01 |  Large 
    100 |    77 |189410 |1845.2 |  26M| 8.703780e-01 | 2.723121e+01 |3028.67%
    200 |   159 |254308 |1244.1 |  34M| 9.295770e-01 | 2.723121e+01 |2829.42%
    300 |   221 |308626 |1009.7 |  39M| 1.027837e+00 | 2.723121e+01 |2549.37%
    400 |   277 |354643 | 872.0 |  45M| 1.034195e+00 | 2.723121e+01 |2533.08%
    500 |   317 |403246 | 794.6 |  50M| 1.179138e+00 | 2.723121e+01 |2209.42%
    600 |   379 |446979 | 735.0 |  55M| 1.245944e+00 | 2.723121e+01 |2085.59%
    700 |   459 |526421 | 743.5 |  63M| 1.271196e+00 | 2.723121e+01 |2042.17%
    800 |   499 |604172 | 747.7 |  69M| 1.404831e+00 | 2.723121e+01 |1838.40%
    900 |   535 |659897 | 726.5 |  73M| 1.438865e+00 | 2.723121e+01 |1792.55%
   1000 |   561 |715773 | 709.7 |  77M| 1.538503e+00 | 2.723121e+01 |1669.98%
   1100 |   629 |771919 | 696.3 |  83M| 1.562347e+00 | 2.723121e+01 |1642.97%
   1200 |   683 |842525 | 697.1 |  89M| 1.607171e+00 | 2.723121e+01 |1594.36%
   1300 |   745 |903287 | 690.2 |  95M| 1.624593e+00 | 2.723121e+01 |1576.19%
   1400 |   809 |966419 | 686.0 | 102M| 1.675960e+00 | 2.723121e+01 |1524.81%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1500 |   869 |  1028k| 681.3 | 109M| 1.711697e+00 | 2.723121e+01 |1490.89%
   1600 |   919 |  1100k| 684.3 | 115M| 1.747981e+00 | 2.723121e+01 |1457.87%
   1700 |   967 |  1163k| 681.0 | 121M| 1.788884e+00 | 2.723121e+01 |1422.25%
   1800 |  1019 |  1235k| 683.1 | 126M| 1.815036e+00 | 2.723121e+01 |1400.31%
   1900 |  1069 |  1314k| 688.8 | 133M| 1.853495e+00 | 2.723121e+01 |1369.18%
   2000 |  1105 |  1369k| 681.6 | 137M| 1.894444e+00 | 2.723121e+01 |1337.43%
   2100 |  1177 |  1453k| 689.2 | 145M| 1.937482e+00 | 2.723121e+01 |1305.50%
   2200 |  1223 |  1536k| 695.6 | 151M| 1.969456e+00 | 2.723121e+01 |1282.68%
   2300 |  1289 |  1589k| 688.5 | 156M| 2.014445e+00 | 2.723121e+01 |1251.80%
   2400 |  1325 |  1660k| 689.5 | 162M| 2.067533e+00 | 2.723121e+01 |1217.09%
   2500 |  1401 |  1739k| 693.3 | 170M| 2.080219e+00 | 2.723121e+01 |1209.06%
   2600 |  1449 |  1825k| 699.8 | 176M| 2.105415e+00 | 2.723121e+01 |1193.39%
   2700 |  1501 |  1899k| 701.3 | 181M| 2.142160e+00 | 2.723121e+01 |1171.20%
   2800 |  1551 |  1971k| 701.8 | 187M| 2.173809e+00 | 2.723121e+01 |1152.70%
   2900 |  1615 |  2050k| 704.8 | 194M| 2.223852e+00 | 2.723121e+01 |1124.51%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3000 |  1665 |  2122k| 705.4 | 201M| 2.251971e+00 | 2.723121e+01 |1109.22%
   3100 |  1709 |  2195k| 706.2 | 207M| 2.269404e+00 | 2.723121e+01 |1099.93%
   3200 |  1745 |  2278k| 710.1 | 212M| 2.310582e+00 | 2.723121e+01 |1078.54%
   3300 |  1795 |  2356k| 712.1 | 219M| 2.310582e+00 | 2.723121e+01 |1078.54%
   3400 |  1855 |  2430k| 713.1 | 227M| 2.359606e+00 | 2.723121e+01 |1054.06%
   3500 |  1911 |  2511k| 715.9 | 235M| 2.400233e+00 | 2.723121e+01 |1034.52%
   3600 |  1967 |  2571k| 712.6 | 242M| 2.414171e+00 | 2.723121e+01 |1027.97%
   3700 |  2015 |  2649k| 714.5 | 250M| 2.418513e+00 | 2.723121e+01 |1025.95%
   3800 |  2063 |  2719k| 714.0 | 257M| 2.446526e+00 | 2.723121e+01 |1013.06%
   3900 |  2121 |  2785k| 712.7 | 264M| 2.460890e+00 | 2.723121e+01 |1006.56%
   4000 |  2175 |  2842k| 709.0 | 271M| 2.476948e+00 | 2.723121e+01 | 999.39%
   4100 |  2231 |  2909k| 708.3 | 278M| 2.480214e+00 | 2.723121e+01 | 997.94%
   4200 |  2285 |  2979k| 708.0 | 284M| 2.497026e+00 | 2.723121e+01 | 990.55%
   4300 |  2327 |  3053k| 708.8 | 290M| 2.524866e+00 | 2.723121e+01 | 978.52%
   4400 |  2373 |  3137k| 711.7 | 296M| 2.524866e+00 | 2.723121e+01 | 978.52%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4500 |  2427 |  3216k| 713.5 | 302M| 2.568731e+00 | 2.723121e+01 | 960.10%
   4600 |  2475 |  3288k| 713.5 | 308M| 2.574676e+00 | 2.723121e+01 | 957.66%
   4700 |  2533 |  3356k| 713.0 | 315M| 2.603398e+00 | 2.723121e+01 | 945.99%
   4800 |  2585 |  3420k| 711.3 | 322M| 2.612303e+00 | 2.723121e+01 | 942.42%
   4900 |  2641 |  3472k| 707.5 | 328M| 2.614753e+00 | 2.723121e+01 | 941.44%
   5000 |  2703 |  3526k| 704.1 | 334M| 2.622789e+00 | 2.723121e+01 | 938.25%
   5100 |  2755 |  3590k| 702.9 | 341M| 2.641858e+00 | 2.723121e+01 | 930.76%
   5200 |  2807 |  3645k| 699.8 | 348M| 2.646872e+00 | 2.723121e+01 | 928.81%
   5300 |  2857 |  3700k| 697.0 | 354M| 2.646872e+00 | 2.723121e+01 | 928.81%
   5400 |  2915 |  3760k| 695.4 | 361M| 2.646872e+00 | 2.723121e+01 | 928.81%
   5500 |  2967 |  3810k| 691.6 | 365M| 2.653602e+00 | 2.723121e+01 | 926.20%
   5600 |  3011 |  3865k| 689.2 | 372M| 2.673236e+00 | 2.723121e+01 | 918.66%
   5700 |  3059 |  3926k| 687.9 | 380M| 2.678086e+00 | 2.723121e+01 | 916.82%
   5800 |  3119 |  3987k| 686.4 | 387M| 2.711463e+00 | 2.723121e+01 | 904.30%
   5900 |  3173 |  4030k| 682.1 | 393M| 2.741710e+00 | 2.723121e+01 | 893.22%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6000 |  3201 |  4084k| 679.7 | 397M| 2.741710e+00 | 2.723121e+01 | 893.22%
   6100 |  3235 |  4160k| 681.1 | 403M| 2.778370e+00 | 2.723121e+01 | 880.11%
   6200 |  3285 |  4223k| 680.2 | 408M| 2.787643e+00 | 2.723121e+01 | 876.85%
   6300 |  3357 |  4282k| 678.9 | 415M| 2.792972e+00 | 2.723121e+01 | 874.99%
   6400 |  3405 |  4337k| 676.8 | 421M| 2.794033e+00 | 2.723121e+01 | 874.62%
   6500 |  3449 |  4400k| 676.0 | 427M| 2.818637e+00 | 2.723121e+01 | 866.11%
   6600 |  3493 |  4471k| 676.6 | 433M| 2.839498e+00 | 2.723121e+01 | 859.01%
   6700 |  3529 |  4519k| 673.6 | 438M| 2.854907e+00 | 2.723121e+01 | 853.84%
   6800 |  3575 |  4576k| 672.1 | 446M| 2.873072e+00 | 2.723121e+01 | 847.81%
   6900 |  3633 |  4628k| 670.0 | 453M| 2.876520e+00 | 2.723121e+01 | 846.67%
   7000 |  3683 |  4693k| 669.6 | 460M| 2.911767e+00 | 2.723121e+01 | 835.21%
   7100 |  3731 |  4768k| 670.8 | 468M| 2.930468e+00 | 2.723121e+01 | 829.24%
   7200 |  3767 |  4837k| 671.1 | 473M| 2.934114e+00 | 2.723121e+01 | 828.09%
   7300 |  3813 |  4897k| 670.1 | 478M| 2.962673e+00 | 2.723121e+01 | 819.14%
   7400 |  3865 |  4953k| 668.6 | 484M| 2.982739e+00 | 2.723121e+01 | 812.96%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7500 |  3887 |  5013k| 667.6 | 489M| 3.000040e+00 | 2.723121e+01 | 807.69%
   7600 |  3917 |  5068k| 666.1 | 492M| 3.016997e+00 | 2.723121e+01 | 802.59%
   7700 |  3939 |  5129k| 665.3 | 497M| 3.047648e+00 | 2.723121e+01 | 793.52%
   7800 |  3973 |  5191k| 664.8 | 502M| 3.062434e+00 | 2.723121e+01 | 789.20%
   7900 |  4003 |  5236k| 662.1 | 506M| 3.077536e+00 | 2.723121e+01 | 784.84%
   8000 |  4045 |  5289k| 660.4 | 512M| 3.084309e+00 | 2.723121e+01 | 782.89%
   8100 |  4075 |  5325k| 656.7 | 515M| 3.084970e+00 | 2.723121e+01 | 782.71%
   8200 |  4119 |  5391k| 656.8 | 522M| 3.111916e+00 | 2.723121e+01 | 775.06%
   8300 |  4163 |  5450k| 655.9 | 531M| 3.144966e+00 | 2.723121e+01 | 765.87%
   8400 |  4221 |  5507k| 655.0 | 536M| 3.149383e+00 | 2.723121e+01 | 764.65%
   8500 |  4259 |  5551k| 652.4 | 542M| 3.158647e+00 | 2.723121e+01 | 762.12%
   8600 |  4317 |  5612k| 651.9 | 548M| 3.168453e+00 | 2.723121e+01 | 759.45%
   8700 |  4373 |  5661k| 650.1 | 555M| 3.176901e+00 | 2.723121e+01 | 757.16%
   8800 |  4463 |  5697k| 646.8 | 562M| 3.176901e+00 | 2.723121e+01 | 757.16%
   8900 |  4553 |  5775k| 648.2 | 572M| 3.176901e+00 | 2.723121e+01 | 757.16%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9000 |  4605 |  5841k| 648.4 | 580M| 3.176962e+00 | 2.723121e+01 | 757.15%
   9100 |  4635 |  5900k| 647.7 | 585M| 3.176962e+00 | 2.723121e+01 | 757.15%
   9200 |  4677 |  5969k| 648.2 | 590M| 3.177623e+00 | 2.723121e+01 | 756.97%
   9300 |  4711 |  6029k| 647.7 | 596M| 3.185073e+00 | 2.723121e+01 | 754.96%
   9400 |  4747 |  6095k| 647.9 | 601M| 3.185074e+00 | 2.723121e+01 | 754.96%
   9500 |  4787 |  6163k| 648.1 | 607M| 3.187818e+00 | 2.723121e+01 | 754.23%
   9600 |  4821 |  6210k| 646.3 | 612M| 3.187818e+00 | 2.723121e+01 | 754.23%
   9700 |  4877 |  6261k| 644.9 | 618M| 3.187818e+00 | 2.723121e+01 | 754.23%
   9800 |  4933 |  6286k| 640.8 | 621M| 3.187818e+00 | 2.723121e+01 | 754.23%
   9900 |  4973 |  6337k| 639.5 | 627M| 3.188065e+00 | 2.723121e+01 | 754.16%
  10000 |  5031 |  6383k| 637.7 | 633M| 3.188065e+00 | 2.723121e+01 | 754.16%
  10100 |  5067 |  6448k| 637.9 | 639M| 3.211038e+00 | 2.723121e+01 | 748.05%
  10200 |  5103 |  6500k| 636.8 | 647M| 3.218995e+00 | 2.723121e+01 | 745.95%
  10300 |  5143 |  6572k| 637.6 | 652M| 3.220429e+00 | 2.723121e+01 | 745.58%
  10400 |  5177 |  6620k| 636.0 | 657M| 3.222284e+00 | 2.723121e+01 | 745.09%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  10500 |  5221 |  6685k| 636.2 | 663M| 3.222459e+00 | 2.723121e+01 | 745.04%
  10600 |  5255 |  6746k| 635.9 | 669M| 3.223409e+00 | 2.723121e+01 | 744.80%
  10700 |  5295 |  6801k| 635.1 | 675M| 3.223534e+00 | 2.723121e+01 | 744.76%
  10800 |  5343 |  6822k| 631.1 | 678M| 3.223534e+00 | 2.723121e+01 | 744.76%
  10900 |  5389 |  6835k| 626.5 | 680M| 3.223534e+00 | 2.723121e+01 | 744.76%
  11000 |  5421 |  6856k| 622.7 | 684M| 3.223534e+00 | 2.723121e+01 | 744.76%
  11100 |  5449 |  6892k| 620.4 | 686M| 3.223779e+00 | 2.723121e+01 | 744.70%
  11200 |  5485 |  6946k| 619.7 | 690M| 3.224261e+00 | 2.723121e+01 | 744.57%
  11300 |  5525 |  7000k| 619.0 | 696M| 3.229505e+00 | 2.723121e+01 | 743.20%
  11400 |  5587 |  7041k| 617.2 | 700M| 3.257013e+00 | 2.723121e+01 | 736.08%
  11500 |  5651 |  7081k| 615.2 | 706M| 3.260357e+00 | 2.723121e+01 | 735.22%
  11600 |  5687 |  7135k| 614.6 | 712M| 3.276863e+00 | 2.723121e+01 | 731.01%
  11700 |  5725 |  7217k| 616.3 | 720M| 3.285567e+00 | 2.723121e+01 | 728.81%
  11800 |  5759 |  7271k| 615.7 | 726M| 3.286827e+00 | 2.723121e+01 | 728.50%
  11900 |  5775 |  7328k| 615.3 | 732M| 3.291987e+00 | 2.723121e+01 | 727.20%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12000 |  5819 |  7377k| 614.3 | 738M| 3.291987e+00 | 2.723121e+01 | 727.20%
  12100 |  5855 |  7406k| 611.6 | 740M| 3.291987e+00 | 2.723121e+01 | 727.20%
  12200 |  5889 |  7442k| 609.5 | 743M| 3.291987e+00 | 2.723121e+01 | 727.20%
  12300 |  5925 |  7467k| 606.6 | 747M| 3.296548e+00 | 2.723121e+01 | 726.05%
  12400 |  5951 |  7531k| 606.9 | 754M| 3.300211e+00 | 2.723121e+01 | 725.14%
  12500 |  5987 |  7573k| 605.4 | 759M| 3.305201e+00 | 2.723121e+01 | 723.89%
