WARNING: Method definition getData(JuMP.Model) in module Main at /home/cao27/SINGO/Plasmo.jl/src/NetParPipsNlp.jl:65 overwritten at /home/cao27/SINGO/Plasmo.jl/src/NetIpopt.jl:21.
WARNING: Method definition findnode(Any, Any) in module Main at /home/cao27/SINGO/Param/../preprocess.jl:312 overwritten at /home/cao27/SINGO/Param/../preprocessex.jl:369.
presolving:
(round 1, fast)       93 del vars, 93 del conss, 0 add conss, 97 chg bounds, 0 chg sides, 0 chg coeffs, 471 upgd conss, 0 impls, 0 clqs
(round 2, fast)       93 del vars, 93 del conss, 0 add conss, 167 chg bounds, 0 chg sides, 0 chg coeffs, 471 upgd conss, 0 impls, 0 clqs
(round 3, medium)     93 del vars, 93 del conss, 0 add conss, 167 chg bounds, 0 chg sides, 0 chg coeffs, 472 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 2 medium, 1 exhaustive):
 93 deleted vars, 93 deleted constraints, 0 added constraints, 168 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 989 variables (0 bin, 0 int, 0 impl, 989 cont) and 987 constraints
      1 constraints of type <linear>
    470 constraints of type <abspower>
    516 constraints of type <quadratic>
Presolving Time: 0.01

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |   840 |     - |6582k|-1.004303e-05 |      --      |    Inf 
q     1 |     0 |   840 |     - |6909k|-1.004303e-05 | 2.244993e+02 |    Inf 
      1 |     0 |  1382 |     - |7311k|-1.004303e-05 | 2.244993e+02 |    Inf 
      1 |     0 |  1382 |     - |7297k|-1.004303e-05 | 2.244993e+02 |    Inf 
      1 |     0 |  1986 |     - |7660k| 6.315308e-02 | 2.244993e+02 |  Large 
      1 |     0 |  2295 |     - |7862k| 6.714752e-02 | 2.244993e+02 |  Large 
      1 |     0 |  2558 |     - |7998k| 9.108032e-02 | 2.244993e+02 |  Large 
      1 |     0 |  2770 |     - |8105k| 1.043838e-01 | 2.244993e+02 |  Large 
      1 |     0 |  2887 |     - |8173k| 1.123048e-01 | 2.244993e+02 |  Large 
      1 |     0 |  2999 |     - |8229k| 1.141839e-01 | 2.244993e+02 |  Large 
      1 |     0 |  3060 |     - |8259k| 1.147676e-01 | 2.244993e+02 |  Large 
      1 |     0 |  3107 |     - |8282k| 1.147852e-01 | 2.244993e+02 |  Large 
      1 |     0 |  3147 |     - |8305k| 1.148160e-01 | 2.244993e+02 |  Large 
      1 |     0 |  3169 |     - |6618k| 1.148182e-01 | 2.244993e+02 |  Large 
      1 |     0 |  3182 |     - |6625k| 1.148182e-01 | 2.244993e+02 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  3194 |     - |6630k| 1.148182e-01 | 2.244993e+02 |  Large 
      1 |     0 | 19288 |     - |6618k| 1.148182e-01 | 2.244993e+02 |  Large 
      1 |     0 | 19357 |     - |6227k| 1.183510e-01 | 2.244993e+02 |  Large 
      1 |     0 | 19719 |     - |6391k| 1.252631e-01 | 2.244993e+02 |  Large 
      1 |     0 | 19799 |     - |6445k| 1.297192e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20012 |     - |6545k| 1.335921e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20179 |     - |6614k| 2.611253e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20385 |     - |6717k| 2.867666e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20529 |     - |6397k| 2.886249e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20686 |     - |6475k| 2.886259e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20715 |     - |6482k| 2.891057e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20799 |     - |6523k| 2.891058e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20822 |     - |6529k| 2.893457e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20891 |     - |6564k| 2.893457e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20903 |     - |6504k| 2.894657e-01 | 2.244993e+02 |  Large 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 20930 |     - |6518k| 2.894657e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20943 |     - |6522k| 2.895257e-01 | 2.244993e+02 |  Large 
      1 |     0 | 20994 |     - |6547k| 2.895257e-01 | 2.244993e+02 |  Large 
      1 |     0 | 21002 |     - |6551k| 2.895556e-01 | 2.244993e+02 |  Large 
      1 |     0 | 21021 |     - |6560k| 2.895556e-01 | 2.244993e+02 |  Large 
      1 |     0 | 21031 |     - |6469k| 2.895706e-01 | 2.244993e+02 |  Large 
      1 |     0 | 21042 |     - |6474k| 2.895706e-01 | 2.244993e+02 |  Large 
