,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n369,-15.907151385370083,-22.485739501832622,-17.681995294161688,0.0,-0.0,-0.0,-0.0,796.6281599428103,-15.117811068245445,-22.374991871894416,-17.547789121636885,-17.480937846782165,-18.026473373152847,-13.390628628708564,96.62815994281027,96.62815994281027,96.62815994281027,-0.0,-2.1494831889154007,-0.2631086866719882,
n370,-15.589132562116609,-24.355788708483676,-19.311259874871308,0.0,-0.0,-0.0,-0.0,796.5337553993496,-13.571967295404516,-20.16570305564465,-15.698995318288818,-17.44724594851595,-17.540926752981342,-12.80592414145258,96.53375539934956,96.53375539934956,96.53375539934956,-0.0,-1.7790513468312714,-0.0,
n371,-16.009130859391657,-23.134018899336333,-18.348194448701058,0.0,-0.0,-0.0,-0.0,796.637491269434,-14.652349338515487,-21.6813274510614,-16.888597601945314,-17.423002437374503,-17.677966890148145,-13.05205862894551,96.63749126943404,96.63749126943404,96.63749126943404,-0.0,-2.0651450360779027,-0.0,
n372,-15.607696426777366,-24.26537039504539,-18.970253995154224,0.0,-0.0,-0.0,-0.0,796.505984158393,-13.287388954800221,-19.74288698835395,-15.423191006650498,-17.34674887679897,-17.395051202054802,-12.6570556208481,96.505984158393,96.505984158393,96.505984158393,-0.0,-1.9855029818292986,-0.0,
n373,-17.17568958181358,-23.43585067070943,-18.632103887151157,0.0,-0.0930340081779807,-0.0930340081779807,-0.0930340081779807,796.4821624066899,-15.180853525208471,-22.556127242388268,-17.62096343713707,-17.2395439013642,-17.701181442962678,-12.981994686128195,96.48216240668988,96.48216240668988,96.48216240668988,-0.0930340081779807,-2.2683963160014287,-0.3490132417346048,
n374,-15.523537236158838,-24.465875420119303,-19.17134099991206,0.0,-0.0,-0.0,-0.0,796.5517715499205,-13.428258097652252,-19.95218519726482,-15.536675862430162,-17.360675572058,-17.472584037330048,-12.739451198324224,96.5517715499205,96.5517715499205,96.5517715499205,-0.0,-2.006549555462725,-0.0,
n375,-15.923166636390581,-23.996975734618783,-18.769591204439006,0.0,-0.0724058570307169,-0.0724058570307169,-0.0724058570307169,796.4045419479377,-13.146816990120604,-19.368802621761343,-15.0980807665216,-17.329197816219533,-17.47954465667995,-12.744956421082446,96.40454194793773,96.40454194793773,96.40454194793773,-0.0724058570307169,-1.9645008081415334,-0.0724058570307169,
n376,-15.81685329659464,-22.575628985798243,-17.77043295579967,0.0,-0.0,0.09269411718038058,-0.0,796.6444468028482,-15.019934121191005,-22.282026131444727,-17.45753527913019,-17.5246113685565,-17.975034838673828,-13.339190094229544,96.6444468028482,96.6444468028482,96.6444468028482,-0.0,-2.2473601359698407,-0.24872017327722185,
n377,-15.696143678298007,-22.70287770700865,-17.899130923450375,0.0,-0.0895472522280689,-0.042908166574466236,-0.0895472522280689,796.6445151276125,-14.972374177823543,-22.155144344662734,-17.37897836428744,-17.588461495695828,-17.912734123494662,-13.283551613402631,96.64451512761248,96.64451512761248,96.64451512761248,-0.0895472522280689,-2.2372484304748266,-0.10374197160532807,
n378,-17.103718023701045,-23.379091955562366,-18.57534517200409,0.0,-0.0,-0.0,-0.0,796.5248202635289,-15.087819517030491,-22.596320032291572,-17.639490197944294,-17.189925763669276,-17.69472369045016,-12.949340373156057,96.52482026352888,96.52482026352888,96.52482026352888,-0.0,-2.224301227585655,-0.28778640491184754,
n379,-15.923688907036572,-23.621202096112135,-18.763215003920557,0.0,-0.0,-0.0,-0.0,796.6315606844341,-14.265076614275507,-21.1954994757983,-16.558007584263272,-17.237595281379228,-17.562580616885946,-13.069329074643559,96.63156068443418,96.63156068443418,96.63156068443418,-0.0,-2.131574540859461,-0.0,
n380,-16.09321918667935,-23.345481603607507,-18.506545875235695,0.0,-0.0,-0.0,-0.0,796.6772806405701,-14.437796220075322,-21.452119935082738,-16.758485794293627,-17.321208538622212,-17.64619387412893,-13.051754521450144,96.67728064057009,96.67728064057009,96.67728064057009,-0.0,-2.0846098738172865,-0.0,
n381,-15.74709666494085,-22.806942249807708,-17.957096790092585,0.0,-0.073797374264723,0.07690574458521966,-0.01887473584250471,796.6765778151641,-14.93092477979057,-22.03832897886178,-17.279695260553787,-17.575647689442587,-17.86101182602313,-13.259926742259365,96.6765778151641,96.6765778151641,96.6765778151641,-0.01887473584250471,-2.231055677469447,-0.09183992105181964,
n382,-15.823897441609548,-22.92274968092227,-18.13568415606161,0.0,-0.0,-0.0,-0.0,796.6483890444889,-14.854124003121873,-21.890044007332733,-17.10341169055929,-17.525394602843082,-17.765765230839648,-13.166845428919551,96.64838904448885,96.64838904448885,96.64838904448885,-0.0,-2.2195812468841774,-0.0,
n383,-15.917559261908744,-23.64967505399909,-18.47571792095105,0.0,-0.0,-0.0,-0.0,796.2869606431962,-12.909195564016851,-19.103160991201452,-14.820161022049582,-17.25762526608824,-17.445323494288658,-12.77318389477336,96.2869606431962,96.2869606431962,96.2869606431962,-0.0,-1.7808471240154033,-0.0,
n384,-16.862109747685214,-23.129730142419355,-18.32598335886108,0.0,-0.0,-0.0,-0.0,796.5622408771616,-15.024981027788527,-22.485970810889473,-17.566155508540053,-17.203883958305155,-17.728811932432368,-13.043888449023276,96.56224087716156,96.56224087716156,96.56224087716156,-0.0,-2.2613415375153565,-0.3276695004667816,
n385,-16.418921096926,-22.691864031280126,-17.8902480276776,0.0,-0.0,-0.0,-0.0,796.6208424803544,-15.051541425727066,-22.364000064895666,-17.47086896396333,-17.29650686139716,-17.912102096802244,-13.267071151695676,96.6208424803544,96.6208424803544,96.6208424803544,-0.0,-2.249076424019924,-0.2705705517522571,
n386,-16.148477124319342,-22.49413563306401,-17.690388849505734,0.0,-0.0,-0.0,-0.0,796.6367570120944,-15.110579700955888,-22.39141669646345,-17.53939556629284,-17.349841037813153,-18.018696268880387,-13.383001002675716,96.63675701209446,96.63675701209446,96.63675701209446,-0.0,-2.1762586698791195,-0.12898591284751787,
n387,-15.792361287180956,-22.67857334853219,-17.87236998025373,0.0,-0.1016800951888967,-0.013615239363166276,-0.1016800951888967,796.6845607103003,-14.949308783797656,-22.176696871409657,-17.35220601909512,-17.534170815196408,-17.92586720742602,-13.284871295116693,96.6845607103003,96.6845607103003,96.6845607103003,-0.1016800951888967,-2.233802342112809,-0.2057041572594726,
n388,-16.022212443058958,-22.42049869001753,-17.618296469060002,0.0,-0.1126650292839373,-0.1126650292839373,-0.1126650292839373,796.6405565815979,-15.140312699483028,-22.458188064932987,-17.573907098993214,-17.420723029084158,-18.037375822922538,-13.401284608824954,96.64055658159792,96.64055658159792,96.64055658159792,-0.0,-2.26233930836643,-0.26188964648064983,
n389,-15.469783796867679,-24.109885257373087,-18.971091563296753,0.0,-0.0,-0.0,-0.0,796.6441602142552,-13.835339468706744,-20.65859068986054,-16.13856124450333,-17.431518820403845,-17.423506029938366,-12.897498887608858,96.64416021425522,96.64416021425522,96.64416021425522,-0.0,-2.077584158636532,-0.0,
n390,-16.738288852687223,-23.003729552773358,-18.199982769215083,0.0,-0.0,-0.0,-0.0,796.5801456407424,-15.017091731608547,-22.41279027737392,-17.50898507712093,-17.18841032928495,-17.796015680996227,-13.1083540292657,96.58014564074246,96.58014564074246,96.58014564074246,-0.0,-2.13533450895812,-0.20166247190954506,
n391,-16.572224191884548,-22.837166710978718,-18.046584790205827,0.0,-0.0,-0.0,-0.0,796.5967810299222,-15.029104154110202,-22.330663589162377,-17.444825689774024,-17.26305678260616,-17.828722490120523,-13.19389112745777,96.59678102992223,96.59678102992223,96.59678102992223,-0.0,-2.245724180372687,-0.36837539216709175,
n392,-17.14357931241437,-23.40144876169036,-18.588162683739245,0.0,-0.0,-0.0,-0.0,796.5431733758534,-15.141166000875257,-22.6481279892528,-17.69283668178906,-17.191770048159935,-17.691518835336563,-12.920888915105515,96.54317337585341,96.54317337585341,96.54317337585341,-0.0,-2.2776477114304217,-0.23443992106708064,
n393,-16.092098412174238,-23.320436822198747,-18.46640695569928,0.0,-0.06662758833403826,-0.06662758833403826,-0.06662758833403826,796.7083344848628,-14.465036762817807,-21.49259293499125,-16.790104296570654,-17.321194804869883,-17.687175069059997,-13.010773326519079,96.70833448486275,96.70833448486275,96.70833448486275,-0.06662758833403826,-2.1614496143130344,-0.06662758833403826,
n394,-16.014561108096384,-23.793796530428295,-18.588309224585334,0.0,-0.0,-0.0,-0.0,796.3521814521838,-12.989705105567209,-19.271200878899066,-15.067677634928748,-17.327155337706447,-17.42794791170381,-12.636594178847519,96.35218145218376,96.35218145218376,96.35218145218376,-0.0,-1.9455271079663365,-0.0,
n395,-16.98744301616412,-23.249853957455407,-18.443575351352287,0.0,-0.0,-0.0,-0.0,796.5606669001824,-15.150348455617136,-22.574553694333957,-17.590885041520565,-17.157740639906766,-17.68266861403398,-12.996796988233104,96.56066690018238,96.56066690018238,96.56066690018238,-0.0,-2.27024924001686,-0.3914932997475112,
n396,-15.967376628261583,-22.531876454048117,-17.730118271150694,0.0,-0.0,-0.0,-0.0,796.6855724153635,-15.054679457074764,-22.345523035649048,-17.47451132352461,-17.445046291981075,-17.984088729017515,-13.348243984573232,96.68557241536351,96.68557241536351,96.68557241536351,-0.0,-2.185601211498103,-0.14922461719671254,
n397,-15.51534816516304,-24.341596128809833,-19.016263978035365,0.0,-0.0,-0.0,-0.0,796.5533852067975,-13.31962070870649,-19.790775746857463,-15.398399194793683,-17.3644759940212,-17.44476252163403,-12.706766940427329,96.55338520679757,96.55338520679757,96.55338520679757,-0.0,-1.927356925164721,-0.0,
n398,-16.057522287363582,-24.007990757417208,-18.755643114336774,0.0,-0.0,-0.0,-0.0,796.322233107433,-13.137045819181484,-19.51951266825818,-15.191153076998837,-17.290142664063403,-17.390935238060766,-12.656347002463264,96.322233107433,96.322233107433,96.322233107433,-0.0,-1.7983581482305677,-0.0,
n399,-15.805405538083274,-24.03928121046847,-18.780087999218868,0.0,-0.06190906225085447,-0.06190906225085447,-0.06190906225085447,796.4627276966052,-13.15417039659813,-19.379299416541205,-15.02148004349043,-17.26253744732654,-17.412884287786955,-12.67829605218945,96.46272769660516,96.46272769660516,96.46272769660516,-0.06190906225085447,-1.9655994448461545,-0.06190906225085447,
n400,-15.44448545646916,-24.540669886378307,-19.21479621149477,0.0,-0.05203132308325515,-0.05203132308325515,-0.05203132308325515,796.5945193461953,-13.354841139669096,-20.005174242288476,-15.558123402255518,-17.400356157944586,-17.425126136589117,-12.707449869263849,96.59451934619534,96.59451934619534,96.59451934619534,-0.05203132308325515,-1.9420643332806335,-0.05203132308325515,
n401,-15.710780762066653,-23.996466759047543,-18.746640278453693,0.0,-0.0,-0.0,-0.0,796.4962055328722,-13.130738988088074,-19.510142209795603,-15.152322836744826,-17.332320270395552,-17.482667110855967,-12.748078875258463,96.49620553287217,96.49620553287217,96.49620553287217,-0.0,-1.8347566515917573,-0.0,
n402,-15.801137773075958,-22.953355651737784,-18.08527264343638,0.0,-0.0,-0.0,-0.0,796.7019697487037,-14.820175216740264,-21.891915576931705,-17.16043406643091,-17.522857196911275,-17.782924678327092,-13.181839594563325,96.70196974870369,96.70196974870369,96.70196974870369,-0.0,-2.114474543929863,-0.0,
n403,-15.717249236987879,-24.06861489316669,-18.803004206138308,0.0,-0.0,-0.0,-0.0,796.469551173364,-13.170224076596243,-19.568807706980657,-15.215186695695575,-17.26356842431259,-17.413915264773006,-12.679327029175504,96.46955117336404,96.46955117336404,96.46955117336404,-0.0,-1.81491515854581,-0.0,
n404,-15.675101640786997,-22.86498978839424,-18.028272743996897,0.0,-0.0,-0.0,-0.09578048042772437,796.7172417594732,-14.854344443912085,-21.99254007247137,-17.241979500288455,-17.53475260132399,-17.85210819218564,-13.21903165414077,96.7172417594731,96.7172417594731,96.7172417594731,-0.09578048042772437,-2.2196141818707127,-0.014934176466599974,
n405,-16.558686449041524,-22.839735621412917,-18.03811961781039,0.0,-0.0,-0.0,-0.0,796.6420715122753,-15.086382660585715,-22.41576589454807,-17.511309702392325,-17.217642013326337,-17.85436893332883,-13.188209606987463,96.64207151227527,96.64207151227527,96.64207151227527,-0.0,-2.1605714879730193,-0.3388491652196445,
n406,-15.47071600046868,-24.34296560246459,-19.017333845121815,0.0,-0.0,-0.0,-0.0,796.5843247103622,-13.320370191546592,-19.7918893009891,-15.46147281766368,-17.330836728490535,-17.411123256103366,-12.673127674896664,96.58432471036228,96.58432471036228,96.58432471036228,-0.0,-1.9904305480347173,-0.0,
n407,-15.804908110569778,-23.482302463780382,-18.34496226542855,0.0,-0.0,-0.0,-0.0,796.3037597798659,-12.705206306688254,-19.054201184935984,-14.770420022608588,-17.220594400692516,-17.321077814913725,-12.641451868654741,96.3037597798659,96.3037597798659,96.3037597798659,-0.0,-1.7769141785601028,-0.0,
n408,-16.01274057481036,-22.572396890334844,-17.76309314131756,0.0,-0.0,-0.0,-0.0,796.7152303549435,-15.012699304289116,-22.306289864615675,-17.425784337098865,-17.424195268802706,-17.958101002923787,-13.322256258479502,96.71523035494349,96.71523035494349,96.71523035494349,-0.0,-2.2432732115322827,-0.20570078115391793,
n409,-15.91776711717008,-23.649983877060965,-18.475959181254442,0.0,-0.0,-0.0,-0.0,796.3548504240243,-12.69999443604362,-19.133990406853705,-14.927285341066368,-17.314728264255592,-17.345031138582783,-12.73558573221782,96.3548504240243,96.3548504240243,96.3548504240243,-0.0,-1.7969633568940915,-0.0,
n410,-15.993008634006435,-23.69551345658197,-18.52681471914683,0.0,-0.06743966195177982,-0.06743966195177982,-0.06743966195177982,796.3775252016455,-12.779795342619035,-19.09649355302156,-14.91329509266206,-17.272167780748703,-17.387591622089673,-12.778146215724707,96.37752520164557,96.37752520164557,96.37752520164557,-0.06743966195177982,-1.8767642634695074,-0.06743966195177982,
n411,-15.979006074195828,-23.135031115335934,-18.2595018266322,0.0,-0.0,-0.0,-0.0,796.7482726755857,-14.600028203154904,-21.661070900731794,-16.92928514877229,-17.39957777416001,-17.70710269409049,-13.089449381586604,96.7482726755857,96.7482726755857,96.7482726755857,-0.0,-1.9841764035398874,-0.0,
n412,-16.326520769677867,-22.653563005452998,-17.806238342343878,0.0,-0.0,-0.0,-0.0,796.6610644179501,-15.081295116189741,-22.40820700756776,-17.490847799724175,-17.257092134352074,-17.93312622627181,-13.315773692130607,96.66106441795016,96.66106441795016,96.66106441795016,-0.0,-2.253521778229587,-0.3071885788796781,
n413,-15.341116658671961,-24.469269818731078,-19.1436380613883,0.0,-0.0,-0.0,-0.0,796.6425581026925,-13.408851128967108,-19.91721708619412,-15.564173954999717,-17.418039675962756,-17.498326203575587,-12.738713224299497,96.64255810269249,96.64255810269249,96.64255810269249,-0.0,-1.92640592992563,-0.0,
n414,-16.74333172472021,-22.991324559303507,-18.16775991699438,0.0,-0.0,-0.0,-0.0,796.6449861237196,-15.139924227275356,-22.495315991776923,-17.486596406874522,-17.25392099364058,-17.79665540992269,-13.091370893583097,96.64498612371962,96.64498612371962,96.64498612371962,-0.0,-2.0752682637477635,-0.324494967576355,
n415,-15.679246728668359,-23.6833568305358,-18.741060722292165,0.0,-0.0,-0.0,-0.0,796.7380048060127,-14.162762792143006,-21.043485349172627,-16.439250412328423,-17.204036992757292,-17.65098785758492,-12.938959912847178,96.73800480601261,96.73800480601261,96.73800480601261,-0.0,-2.1162883302129543,-0.0,
n416,-17.35917195292362,-23.403767707258325,-18.617300464737987,0.0,-0.0748897694057685,-0.0748897694057685,-0.0748897694057685,796.5362331786971,-15.180250638450136,-22.746205182827456,-17.735965562623427,-17.121599802308715,-17.575832934019708,-12.925397480862348,96.53623317869713,96.53623317869713,96.53623317869713,-0.0748897694057685,-2.176372431110839,-0.4004583975056819,
n417,-17.357967613200795,-23.3424737909348,-18.500091294162388,0.0,-0.0760941091285941,-0.0760941091285941,-0.0760941091285941,796.5590555045353,-15.242267185913747,-22.845201215612335,-17.84679512990202,-17.068608207878935,-17.51536253712179,-12.860814794867474,96.55905550453527,96.55905550453527,96.55905550453527,-0.0760941091285941,-2.297464967351227,-0.5143618134666721,
n418,-16.619300736246906,-22.867293570830203,-18.13142511941691,0.0,-0.06845709024450569,-0.06845709024450569,-0.06845709024450569,796.6864998877428,-15.114119854060998,-22.48709542904316,-17.569736221199573,-17.262170605951315,-17.804905022233424,-13.157340926971731,96.68649988774277,96.68649988774277,96.68649988774277,-0.06845709024450569,-2.1432198894874173,-0.3456226491624179,
n419,-15.845565646370124,-23.487875718466313,-18.62559988217845,0.0,-0.0,-0.0,-0.0,796.773699499582,-14.304608334666549,-21.254234256925642,-16.60389263886791,-17.310990012975022,-17.63597534848174,-12.919672633285224,96.77369949958198,96.77369949958198,96.77369949958198,-0.0,-2.1374807829733924,-0.0,
n420,-15.547752718340739,-24.130431897967267,-18.851297197090858,0.0,-0.0,-0.0,-0.0,796.5799978455848,-13.195422369124818,-19.588688545413884,-15.22168801597834,-17.245200327150577,-17.50173954320304,-12.732473933840353,96.5799978455848,96.5799978455848,96.5799978455848,-0.0,-1.8039479906130689,-0.0,
n421,-15.667924396105322,-24.068828529686584,-18.80317110433332,0.0,-0.07756595602357809,-0.07756595602357809,-0.07756595602357809,796.5452172027611,-13.152319863644733,-19.448885269219296,-15.178585510498255,-17.297729923120347,-17.489590433182695,-12.70948593091764,96.5452172027611,96.5452172027611,96.5452172027611,-0.07756595602357809,-1.9680154153464091,-0.07756595602357809,
n422,-15.957442195598654,-23.690761003753433,-18.522010560456284,0.0,-0.0,-0.0,-0.0,796.4176615209986,-12.774290282373629,-19.101297711712107,-14.815043663847876,-17.291874082336705,-17.372515873449302,-12.725745453690475,96.41766152099866,96.41766152099866,96.41766152099866,-0.0,-1.8484972347688156,-0.0,
n423,-16.34133699096087,-22.751426296652053,-17.8254874558892,0.0,-0.0,-0.0,-0.0,796.7455931455117,-15.090237372858684,-22.56102070960987,-17.624786334002597,-17.24493155711302,-17.881478892629456,-13.245928249789765,96.74559314551169,96.74559314551169,96.74559314551169,-0.0,-2.1623714483020313,-0.31388639116161593,
n424,-15.89265274858033,-23.612669949306017,-18.446808607212766,0.0,-0.0,-0.0,-0.0,796.396813405253,-12.77305401823036,-19.102533975855376,-14.816279927991145,-17.29795150105648,-17.416366460228627,-12.726404794566886,96.39681340525306,96.39681340525306,96.39681340525306,-0.0,-1.9307170849800506,-0.0,
n425,-16.392584835169444,-22.821636611629454,-17.911943538130277,0.0,-0.0,-0.0,-0.0,796.734096276796,-15.211216355087613,-22.576796902124844,-17.656206024435942,-17.286464356818286,-17.84402646992567,-13.250248784937124,96.734096276796,96.734096276796,96.734096276796,-0.0,-2.165801431189811,-0.3682041908648118,
n426,-15.283420689835236,-24.473534224632797,-19.14790246729002,0.0,-0.0,-0.0,-0.0,796.6827267272952,-13.479660883663874,-20.07096720195525,-15.625017146460271,-17.491531158321393,-17.516301136965925,-12.730701486199386,96.68272672729518,96.68272672729518,96.68272672729518,-0.0,-1.8751705890758803,-0.0,
n427,-16.495892408315477,-22.876652145800875,-18.0114382779824,0.0,-0.06605885141899606,-0.06605885141899606,-0.06605885141899606,796.7108721423905,-15.111721615235489,-22.54499737535083,-17.627638167507246,-17.231288866599655,-17.81751944858276,-13.196792817278407,96.71087214239047,96.71087214239047,96.71087214239047,-0.06605885141899606,-2.269255475349743,-0.4716582350247437,
n428,-16.243565526340948,-22.681180217595752,-17.8520956544947,0.0,-0.0,-0.0,-0.0,796.7425259944573,-15.125112878290729,-22.473309832363483,-17.556264440933045,-17.29903161325393,-17.914056217573627,-13.278211945897265,96.7425259944573,96.7425259944573,96.7425259944573,-0.0,-2.188111886317774,-0.23938956167829695,
n429,-16.189875814916523,-22.654769665591843,-17.784125144886808,0.0,-0.0,-0.0,-0.0,796.7493691933,-15.098433868858045,-22.433671138063747,-17.516311930220162,-17.335282551711472,-17.92114491742699,-13.285009029108595,96.74936919329998,96.74936919329998,96.74936919329998,-0.0,-2.256082395925667,-0.2858155040109962,
n430,-17.28732842235892,-23.252192428169046,-18.4672774694628,0.0,-0.0,-0.0,-0.0,796.6044917863716,-15.332548548679503,-22.89828242185505,-17.888263472852792,-17.06371994380623,-17.522407342169252,-12.84417192874002,96.60449178637154,96.60449178637154,96.60449178637154,-0.0,-2.2071836045854707,-0.5527563077350481,
n431,-15.264782164279548,-24.42935589953369,-19.134947105782068,0.0,-0.0,-0.0,-0.0,796.6812288542563,-13.385334722154347,-19.914305191712636,-15.508069429236402,-17.401894856751284,-17.467246937630613,-12.698001493956877,96.6812288542563,96.6812288542563,96.6812288542563,-0.0,-2.0027404243180422,-0.0,
n432,-15.4134753534434,-24.27060264772717,-18.929629826425305,0.0,-0.06476785214527549,-0.059369526732357375,-0.06476785214527549,796.6353345852169,-13.17597923446125,-19.733049127652947,-15.354522576594986,-17.288273618232445,-17.452027033004043,-12.714512039048648,96.63533458521694,96.63533458521694,96.63533458521694,-0.059369526732357375,-1.8991107745389648,-0.059369526732357375,
n433,-15.803464292288147,-23.48015729613026,-18.34328640678329,0.0,-0.0,-0.0,-0.0,796.3657928919357,-12.848174163788842,-19.090317751225804,-14.913387879709177,-17.238877012395626,-17.34513673991967,-12.65517507425793,96.36579289193573,96.36579289193573,96.36579289193573,-0.0,-1.9198820356606916,-0.0,
n434,-16.83975706707229,-23.109755946961158,-18.23274147915927,0.0,-0.09981906334926284,-0.09981906334926284,-0.09981906334926284,796.6904465688058,-15.255975171883046,-22.66774023144393,-17.65904800736038,-17.162695185360104,-17.723464565355858,-13.036775415480955,96.6904465688058,96.6904465688058,96.6904465688058,-0.09981906334926284,-2.247719864233621,-0.4685928535387472,
n435,-15.869166004662173,-23.072017472204926,-18.207657451503785,0.0,-0.0,-0.0,-0.0,796.7791103748901,-14.678004017477372,-21.809011875679577,-17.037298550005396,-17.441989898501816,-17.74860719811888,-13.118553290314182,96.77911037489017,96.77911037489017,96.77911037489017,-0.0,-2.065949175629312,-0.0,
n436,-15.976588924693385,-23.43709283497033,-18.489809884603996,0.0,-0.0,-0.0,-0.0,796.7308439294521,-14.387774812826674,-21.377799961720367,-16.700425204460927,-17.38341134501473,-17.708396680521446,-12.98955171505763,96.73084392945209,96.73084392945209,96.73084392945209,-0.0,-2.044793601541452,-0.0,
n437,-15.749920834276313,-23.832038981822315,-18.61818518452763,0.0,-0.0,-0.0,-0.0,796.4993155006807,-13.04075127854845,-19.213353681585055,-15.103147821224384,-17.26842665068741,-17.362859171533422,-12.702752800384424,96.4993155006807,96.4993155006807,96.4993155006807,-0.0,-1.948654045938047,-0.0,
n438,-15.725400231926963,-23.923514400973,-18.689648070891604,0.0,-0.0,-0.0,-0.0,796.5228682228602,-13.090813765480155,-19.302066187878545,-15.19502326675338,-17.219426413071947,-17.411859409148885,-12.688508639513202,96.5228682228602,96.5228682228602,96.5228682228602,-0.0,-1.8567786004090525,-0.0,
n439,-15.282989032961781,-24.39576373095323,-19.30188116787975,0.0,-0.0,-0.0,-0.0,796.7195308053222,-13.607295819710783,-20.22426449635582,-15.663071216199144,-17.551280535943285,-17.43417916331807,-12.812823459847241,96.71953080532215,96.71953080532215,96.71953080532215,-0.0,-1.8626346678722765,-0.0,
n440,-15.567820377219139,-24.069176211566727,-18.803442722117882,0.0,-0.07729433823901527,-0.07729433823901527,-0.07729433823901527,796.5999965771462,-13.15204824586017,-19.519606635638997,-15.178313892713692,-17.297585060301913,-17.527411410671725,-12.709341068099208,96.59999657714616,96.59999657714616,96.59999657714616,-0.07729433823901527,-1.968043843954761,-0.07729433823901527,
n441,-15.88914908906299,-23.60746435165618,-18.442741864072797,0.0,-0.0,-0.0,-0.0,796.4473358366305,-12.867844447544824,-19.00774354654091,-14.72148949867668,-17.2473966054221,-17.36685535030486,-12.675849898932505,96.44733583663046,96.44733583663046,96.44733583663046,-0.0,-1.9302914433079459,-0.0,
n442,-15.994014538022483,-23.094520907510365,-18.33194996151038,0.0,-0.120879994324748,-0.120879994324748,-0.120879994324748,796.8400455580062,-14.661469731596407,-21.784445839779572,-17.018106958974396,-17.38786799716004,-17.682021313660048,-13.057051960070984,96.84004555800618,96.84004555800618,96.84004555800618,-0.120879994324748,-2.1907977089896233,-0.12484853336031133,
n443,-15.775371065575332,-22.958328502905296,-18.154637169179917,0.0,-0.0,-0.0,-0.0,796.798605948398,-14.786339993183109,-21.969973497343172,-17.16304572497609,-17.45332914860789,-17.775322538214198,-13.137608201424667,96.7986059483979,96.7986059483979,96.7986059483979,-0.0,-2.06694520802802,-0.1676031503092923,
n444,-15.413847913791077,-24.277581812282385,-18.966254392180037,0.0,-0.0,-0.0,-0.0,796.623790596587,-13.216392500871379,-19.714900152325416,-15.366544179215497,-17.29818900285075,-17.417484178526564,-12.69163494124086,96.623790596587,96.623790596587,96.623790596587,-0.0,-1.9638786266842403,-0.0,
n445,-15.362850229557074,-24.31004374567135,-18.99161446681505,0.0,-0.06346233091656206,-0.03284593016430904,-0.06346233091656206,796.6730245516667,-13.243834614436283,-19.73399564151298,-15.369735262635562,-17.24563746090143,-17.437881114834415,-12.671875881717632,96.67302455166671,96.67302455166671,96.67302455166671,-0.03284593016430904,-1.979053569534619,-0.03284593016430904,
n446,-16.301131262438496,-22.684392686935894,-17.82014381539638,0.0,-0.0,-0.0,-0.0,796.803352146794,-15.211165077535139,-22.68075298842451,-17.75454931796262,-17.213200209515996,-17.81255857229444,-13.176713827850154,96.80335214679404,96.80335214679404,96.80335214679404,-0.0,-2.2475674909972825,-0.44366343229838573,
n447,-15.318118120754733,-24.38475313814344,-19.043780316841577,0.0,-0.0,-0.0,-0.0,796.667416901372,-13.337865991439866,-19.82586781736611,-15.488017669783984,-17.34418174691036,-17.424187081365904,-12.756420802877386,96.66741690137204,96.66741690137204,96.66741690137204,-0.0,-1.893204220092086,-0.0,
n448,-15.451043919364569,-24.18185799882509,-18.891472553879233,0.0,-0.0,-0.0,-0.0,796.6476578750343,-13.232199540056985,-19.63699173796847,-15.258465186910508,-17.325850004187977,-17.484602541950263,-12.752088425004176,96.64765787503423,96.64765787503423,96.64765787503423,-0.0,-1.8719979609833923,-0.0,
n449,-16.073996694520194,-22.638924096896037,-17.75512358912906,0.0,-0.0,-0.0,-0.0,796.8211886016829,-15.019873506098543,-22.454959125431618,-17.54192841765279,-17.31783620793242,-17.861492889624927,-13.219985912170772,96.82118860168295,96.82118860168295,96.82118860168295,-0.0,-2.2034813527432515,-0.43294158647715486,
n450,-15.877641042383228,-22.735611498278608,-17.949046035305948,0.0,-0.0,-0.0,-0.0,796.7824475944099,-14.942728811445717,-22.202330271107552,-17.34456854752345,-17.431386096667286,-17.87090798619567,-13.233133495010584,96.78244759440982,96.78244759440982,96.78244759440982,-0.0,-2.057320317543896,-0.29819793891908375,
n451,-16.023283674824707,-22.587834894083212,-17.80619627335068,0.0,-0.0,-0.0,-0.0,796.8318865070141,-15.07096270891137,-22.41863660146766,-17.51355236919436,-17.32592014446004,-17.846025648097353,-13.210180903653066,96.83188650701418,96.83188650701418,96.83188650701418,-0.0,-2.2545705555560787,-0.3818523836643279,
n452,-15.19252890778114,-24.51844470999316,-19.217505917731934,0.0,-0.0,-0.0,-0.0,796.7291697452793,-13.471856084439647,-19.99140194618992,-15.59642856165817,-17.40222422516524,-17.516840735174092,-12.663767149069196,96.7291697452793,96.7291697452793,96.7291697452793,-0.0,-2.0130633186660254,-0.0,
n453,-16.229013750254726,-22.802059568134855,-17.937810696595342,0.0,-0.0,-0.0,-0.0,796.7999998384689,-15.202560613564827,-22.58725412861443,-17.669894920770844,-17.25492231186783,-17.857055093750397,-13.213742958943078,96.79999983846896,96.79999983846896,96.79999983846896,-0.0,-2.2746946890081747,-0.3597029755709906,
