#tp,site,,,tech
tp119,119,,,tA1
tp120,120,,,tA1
tp121,121,,,tA1
tp122,122,,,tA1
tp123,123,,,tA1
tp124,124,,,tA1
tp125,125,,,tA1
tp126,126,,,tA1
tp127,127,,,tA1
tp128,128,,,tA1
tp129,129,,,tA1
tp130,130,,,tA1
tp131,131,,,tA1
tp132,132,,,tA1
tp133,133,,,tA1
tp134,134,,,tA1
tp135,135,,,tA1
tp136,136,,,tA1
tp137,137,,,tA1
tp138,138,,,tA1
tp139,139,,,tA1
tp140,140,,,tA1
tp141,141,,,tA1
tp142,142,,,tA1
tp143,143,,,tA1
tp144,144,,,tA1
tp145,145,,,tA1
tp146,146,,,tA1
tp147,147,,,tA1
tp148,148,,,tA1
tp149,149,,,tA1
tp150,150,,,tA1
tp151,151,,,tA1
tp152,152,,,tA1
tp153,153,,,tA1
tp154,154,,,tA1
tp155,155,,,tA1
tp156,156,,,tA1
tp157,157,,,tA1
tp158,158,,,tA1
tp159,159,,,tA1
tp160,160,,,tA1
tp161,161,,,tA1
tp162,162,,,tA1
tp163,163,,,tA1
tp164,164,,,tA1
tp165,165,,,tA1
tp166,166,,,tA1
tp167,167,,,tA1
tp168,168,,,tA1
tp169,169,,,tA1
tp170,170,,,tA1
tp171,171,,,tA1
tp172,172,,,tA1
tp173,173,,,tA1
tp174,174,,,tA1
tp175,175,,,tA1
tp176,176,,,tA1
tp177,177,,,tA1
tp178,178,,,tA1
tp179,179,,,tA1
tp180,180,,,tA1
tp181,181,,,tA1
tp182,182,,,tA1
tp183,183,,,tA1
tp184,184,,,tA1
tp185,185,,,tA1
tp186,186,,,tA1
tp187,187,,,tA1
tp188,188,,,tA1
tp189,189,,,tA1
tp190,190,,,tA1
tp191,191,,,tA1
tp192,192,,,tA1
tp193,193,,,tA1
tp194,194,,,tA1
tp195,195,,,tA1
tp196,196,,,tA1
tp197,197,,,tA1
tp198,198,,,tA1
tp199,199,,,tA1
tp200,200,,,tA1
tp201,201,,,tA1
tp202,202,,,tA1
tp203,203,,,tA1
tp204,204,,,tA1
tp205,205,,,tA1
tp206,206,,,tA1
tp207,207,,,tA1
tp208,208,,,tA1
tp209,209,,,tA1
tp210,210,,,tA1
tp211,211,,,tA1
tp212,212,,,tA1
tp213,213,,,tA1
tp214,214,,,tA1
tp215,215,,,tA1
tp216,216,,,tA1
tp217,217,,,tA1
tp218,218,,,tA1
tp219,219,,,tA1
tp220,220,,,tA1
tp221,221,,,tA1
tp222,222,,,tA1
tp223,223,,,tA1
tp224,224,,,tA1
tp225,225,,,tA1
tp226,226,,,tA1
tp227,227,,,tA1
tp228,228,,,tA1
tp229,229,,,tA1
tp230,230,,,tA1
tp231,231,,,tA1
tp232,232,,,tA1
tp233,233,,,tA1
tp234,234,,,tA1
tp235,235,,,tA1
tp236,236,,,tA1
tp237,237,,,tA1
tp238,238,,,tA1
tp239,239,,,tA1
tp240,240,,,tA1
tp241,241,,,tA1
tp242,242,,,tA1
tp243,243,,,tA1
tp244,244,,,tA1
tp245,245,,,tA1
tp246,246,,,tA1
tp247,247,,,tA1
tp248,248,,,tA1
tp249,249,,,tA1
tp250,250,,,tA1
tp251,251,,,tA1
tp252,252,,,tA1
tp253,253,,,tA1
tp254,254,,,tA1
tp255,255,,,tA1
tp256,256,,,tA1
tp257,257,,,tA1
tp258,258,,,tA1
tp259,259,,,tA1
tp260,260,,,tA1
tp261,261,,,tA1
tp262,262,,,tA1
tp263,263,,,tA1
tp264,264,,,tA1
tp265,265,,,tA1
tp266,266,,,tA1
tp267,267,,,tA1
tp268,268,,,tA1
tp269,269,,,tA1
tp270,270,,,tA1
tp271,271,,,tA1
tp272,272,,,tA1
tp273,273,,,tA1
tp274,274,,,tA1
tp275,275,,,tA1
tp276,276,,,tA1
tp277,277,,,tA1
tp278,278,,,tA1
tp279,279,,,tA1
tp280,280,,,tA1
tp281,281,,,tA1
tp282,282,,,tA1
tp283,283,,,tA1
tp284,284,,,tA1
tp285,285,,,tA1
tp286,286,,,tA1
tp287,287,,,tA1
tp288,288,,,tA1
tp289,289,,,tA1
tp290,290,,,tA1
tp291,291,,,tA1
tp292,292,,,tA1
tp293,293,,,tA1
tp294,294,,,tA1
tp295,295,,,tA1
tp296,296,,,tA1
tp297,297,,,tA1
tp298,298,,,tA1
tp299,299,,,tA1
tp300,300,,,tA1
tp301,301,,,tA1
tp302,302,,,tA1
tp303,303,,,tA1
tp304,304,,,tA1
tp305,305,,,tA1
tp306,306,,,tA1
tp307,307,,,tA1
tp308,308,,,tA1
tp309,309,,,tA1
tp310,310,,,tA1
tp311,311,,,tA1
tp312,312,,,tA1
tp313,313,,,tA1
tp314,314,,,tA1
tp315,315,,,tA1
tp316,316,,,tA1
tp317,317,,,tA1
tp318,318,,,tA1
tp319,319,,,tA1
tp320,320,,,tA1
tp321,321,,,tA1
tp322,322,,,tA1
tp323,323,,,tA1
tp324,324,,,tA1
tp325,325,,,tA1
tp326,326,,,tA1
tp327,327,,,tA1
tp328,328,,,tA1
tp329,329,,,tA1
tp330,330,,,tA1
tp331,331,,,tA1
tp332,332,,,tA1
tp333,333,,,tA1
tp334,334,,,tA1
tp335,335,,,tA1
tp336,336,,,tA1
tp337,337,,,tA1
tp338,338,,,tA1
tp339,339,,,tA1
tp340,340,,,tA1
tp341,341,,,tA1
tp342,342,,,tA1
tp343,343,,,tA1
tp344,344,,,tA1
tp345,345,,,tA1
tp346,346,,,tA1
tp347,347,,,tA1
tp348,348,,,tA1
tp349,349,,,tA1
tp350,350,,,tA1
tp351,351,,,tA1
tp352,352,,,tA1
tp353,353,,,tA1
tp354,354,,,tA1
tp355,355,,,tA1
tp356,356,,,tA1
tp357,357,,,tA1
tp358,358,,,tA1
tp359,359,,,tA1
tp360,360,,,tA1
tp361,1,,,tA2
tp362,2,,,tA2
tp363,3,,,tA2
tp364,4,,,tA2
tp365,5,,,tA2
tp366,6,,,tA2
tp367,7,,,tA2
tp368,8,,,tA2
tp369,9,,,tA2
tp370,10,,,tA2
tp371,11,,,tA2
tp372,12,,,tA2
tp373,13,,,tA2
tp374,14,,,tA2
tp375,15,,,tA2
tp376,16,,,tA2
tp377,17,,,tA2
tp378,18,,,tA2
tp379,19,,,tA2
tp380,20,,,tA2
tp381,21,,,tA2
tp382,22,,,tA2
tp383,23,,,tA2
tp384,24,,,tA2
tp385,25,,,tA2
tp386,26,,,tA2
tp387,27,,,tA2
tp388,28,,,tA2
tp389,29,,,tA2
tp390,30,,,tA2
tp391,31,,,tA2
tp392,32,,,tA2
tp393,33,,,tA2
tp394,34,,,tA2
tp395,35,,,tA2
tp396,36,,,tA2
tp397,37,,,tA2
tp398,38,,,tA2
tp399,39,,,tA2
tp400,40,,,tA2
tp401,41,,,tA2
tp402,42,,,tA2
tp403,43,,,tA2
tp404,44,,,tA2
tp405,45,,,tA2
tp406,46,,,tA2
tp407,47,,,tA2
tp408,48,,,tA2
tp409,49,,,tA2
tp410,50,,,tA2
tp411,51,,,tA2
tp412,52,,,tA2
tp413,53,,,tA2
tp414,54,,,tA2
tp415,55,,,tA2
tp416,56,,,tA2
tp417,57,,,tA2
tp418,58,,,tA2
tp419,59,,,tA2
tp420,60,,,tA2
tp421,61,,,tA2
tp422,62,,,tA2
tp423,63,,,tA2
tp424,64,,,tA2
tp425,65,,,tA2
tp426,66,,,tA2
tp427,67,,,tA2
tp428,68,,,tA2
tp429,69,,,tA2
tp430,70,,,tA2
tp431,71,,,tA2
tp432,72,,,tA2
tp433,73,,,tA2
tp434,74,,,tA2
tp435,75,,,tA2
tp436,76,,,tA2
tp437,77,,,tA2
tp438,78,,,tA2
tp439,79,,,tA2
tp440,80,,,tA2
tp441,81,,,tA2
tp442,82,,,tA2
tp443,83,,,tA2
tp444,84,,,tA2
tp445,85,,,tA2
tp446,86,,,tA2
tp447,87,,,tA2
tp448,88,,,tA2
tp449,89,,,tA2
tp450,90,,,tA2
tp451,91,,,tA2
tp452,92,,,tA2
tp453,93,,,tA2
tp454,94,,,tA2
tp455,95,,,tA2
tp456,96,,,tA2
tp457,97,,,tA2
tp458,98,,,tA2
tp459,99,,,tA2
tp460,100,,,tA2
tp461,101,,,tA2
tp462,102,,,tA2
tp463,103,,,tA2
tp464,104,,,tA2
tp465,105,,,tA2
tp466,106,,,tA2
tp467,107,,,tA2
tp468,108,,,tA2
tp469,109,,,tA2
tp470,110,,,tA2
tp471,111,,,tA2
tp472,112,,,tA2
tp473,113,,,tA2
tp474,114,,,tA2
tp475,115,,,tA2
tp476,116,,,tA2
tp477,117,,,tA2
tp478,118,,,tA2
tp479,119,,,tA2
tp480,120,,,tA2
tp481,121,,,tA2
tp482,122,,,tA2
tp483,123,,,tA2
tp484,124,,,tA2
tp485,125,,,tA2
tp486,126,,,tA2
tp487,127,,,tA2
tp488,128,,,tA2
tp489,129,,,tA2
tp490,130,,,tA2
tp491,131,,,tA2
tp492,132,,,tA2
tp493,133,,,tA2
tp494,134,,,tA2
tp495,135,,,tA2
tp496,136,,,tA2
tp497,137,,,tA2
tp498,138,,,tA2
tp499,139,,,tA2
tp500,140,,,tA2
tp501,141,,,tA2
tp502,142,,,tA2
tp503,143,,,tA2
tp504,144,,,tA2
tp505,145,,,tA2
tp506,146,,,tA2
tp507,147,,,tA2
tp508,148,,,tA2
tp509,149,,,tA2
tp510,150,,,tA2
tp511,151,,,tA2
tp512,152,,,tA2
tp513,153,,,tA2
tp514,154,,,tA2
tp515,155,,,tA2
tp516,156,,,tA2
tp517,157,,,tA2
tp518,158,,,tA2
tp519,159,,,tA2
tp520,160,,,tA2
tp521,161,,,tA2
tp522,162,,,tA2
tp523,163,,,tA2
tp524,164,,,tA2
tp525,165,,,tA2
tp526,166,,,tA2
tp527,167,,,tA2
tp528,168,,,tA2
tp529,169,,,tA2
tp530,170,,,tA2
tp531,171,,,tA2
tp532,172,,,tA2
tp533,173,,,tA2
tp534,174,,,tA2
tp535,175,,,tA2
tp536,176,,,tA2
tp537,177,,,tA2
tp538,178,,,tA2
tp539,179,,,tA2
tp540,180,,,tA2
tp541,181,,,tA2
tp542,182,,,tA2
tp543,183,,,tA2
tp544,184,,,tA2
tp545,185,,,tA2
tp546,186,,,tA2
tp547,187,,,tA2
tp548,188,,,tA2
tp549,189,,,tA2
tp550,190,,,tA2
tp551,191,,,tA2
tp552,192,,,tA2
tp553,193,,,tA2
tp554,194,,,tA2
tp555,195,,,tA2
tp556,196,,,tA2
tp557,197,,,tA2
tp558,198,,,tA2
tp559,199,,,tA2
tp560,200,,,tA2
tp561,201,,,tA2
tp562,202,,,tA2
tp563,203,,,tA2
tp564,204,,,tA2
tp565,205,,,tA2
tp566,206,,,tA2
tp567,207,,,tA2
tp568,208,,,tA2
tp569,209,,,tA2
tp570,210,,,tA2
tp571,211,,,tA2
tp572,212,,,tA2
tp573,213,,,tA2
tp574,214,,,tA2
tp575,215,,,tA2
tp576,216,,,tA2
tp577,217,,,tA2
tp578,218,,,tA2
tp579,219,,,tA2
tp580,220,,,tA2
tp581,221,,,tA2
tp582,222,,,tA2
tp583,223,,,tA2
tp584,224,,,tA2
tp585,225,,,tA2
tp586,226,,,tA2
tp587,227,,,tA2
tp588,228,,,tA2
tp589,229,,,tA2
tp590,230,,,tA2
tp591,231,,,tA2
tp592,232,,,tA2
tp593,233,,,tA2
tp594,234,,,tA2
tp595,235,,,tA2
tp596,236,,,tA2
tp597,237,,,tA2
tp598,238,,,tA2
tp599,239,,,tA2
tp600,240,,,tA2
tp601,241,,,tA2
tp602,242,,,tA2
tp603,243,,,tA2
tp604,244,,,tA2
tp605,245,,,tA2
tp606,246,,,tA2
tp607,247,,,tA2
tp608,248,,,tA2
tp609,249,,,tA2
tp610,250,,,tA2
tp611,251,,,tA2
tp612,252,,,tA2
tp613,253,,,tA2
tp614,254,,,tA2
tp615,255,,,tA2
tp616,256,,,tA2
tp617,257,,,tA2
tp618,258,,,tA2
tp619,259,,,tA2
tp620,260,,,tA2
tp621,261,,,tA2
tp622,262,,,tA2
tp623,263,,,tA2
tp624,264,,,tA2
tp625,265,,,tA2
tp626,266,,,tA2
tp627,267,,,tA2
tp628,268,,,tA2
tp629,269,,,tA2
tp630,270,,,tA2
tp631,271,,,tA2
tp632,272,,,tA2
tp633,273,,,tA2
tp634,274,,,tA2
tp635,275,,,tA2
tp636,276,,,tA2
tp637,277,,,tA2
tp638,278,,,tA2
tp639,279,,,tA2
tp640,280,,,tA2
tp641,281,,,tA2
tp642,282,,,tA2
tp643,283,,,tA2
tp644,284,,,tA2
tp645,285,,,tA2
tp646,286,,,tA2
tp647,287,,,tA2
tp648,288,,,tA2
tp649,289,,,tA2
tp650,290,,,tA2
tp651,291,,,tA2
tp652,292,,,tA2
tp653,293,,,tA2
tp654,294,,,tA2
tp655,295,,,tA2
tp656,296,,,tA2
tp657,297,,,tA2
tp658,298,,,tA2
tp659,299,,,tA2
tp660,300,,,tA2
tp661,301,,,tA2
tp662,302,,,tA2
tp663,303,,,tA2
tp664,304,,,tA2
tp665,305,,,tA2
tp666,306,,,tA2
tp667,307,,,tA2
tp668,308,,,tA2
tp669,309,,,tA2
tp670,310,,,tA2
tp671,311,,,tA2
tp672,312,,,tA2
tp673,313,,,tA2
tp674,314,,,tA2
tp675,315,,,tA2
tp676,316,,,tA2
tp677,317,,,tA2
tp678,318,,,tA2
tp679,319,,,tA2
tp680,320,,,tA2
tp681,321,,,tA2
tp682,322,,,tA2
tp683,323,,,tA2
tp684,324,,,tA2
tp685,325,,,tA2
tp686,326,,,tA2
tp687,327,,,tA2
tp688,328,,,tA2
tp689,329,,,tA2
tp690,330,,,tA2
tp691,331,,,tA2
tp692,332,,,tA2
tp693,333,,,tA2
tp694,334,,,tA2
tp695,335,,,tA2
tp696,336,,,tA2
tp697,337,,,tA2
tp698,338,,,tA2
tp699,339,,,tA2
tp700,340,,,tA2
tp701,341,,,tA2
tp702,342,,,tA2
tp703,343,,,tA2
tp704,344,,,tA2
tp705,345,,,tA2
tp706,346,,,tA2
tp707,347,,,tA2
tp708,348,,,tA2
tp709,349,,,tA2
tp710,350,,,tA2
tp711,351,,,tA2
tp712,352,,,tA2
tp713,353,,,tA2
tp714,354,,,tA2
tp715,355,,,tA2
tp716,356,,,tA2
tp717,357,,,tA2
tp718,358,,,tA2
tp719,359,,,tA2
tp720,360,,,tA2
tp721,1,,,tA3
tp722,2,,,tA3
tp723,3,,,tA3
tp724,4,,,tA3
tp725,5,,,tA3
tp726,6,,,tA3
tp727,7,,,tA3
tp728,8,,,tA3
tp729,9,,,tA3
tp730,10,,,tA3
tp731,11,,,tA3
tp732,12,,,tA3
tp733,13,,,tA3
tp734,14,,,tA3
tp735,15,,,tA3
tp736,16,,,tA3
tp737,17,,,tA3
tp738,18,,,tA3
tp739,19,,,tA3
tp740,20,,,tA3
tp741,21,,,tA3
tp742,22,,,tA3
tp743,23,,,tA3
tp744,24,,,tA3
tp745,25,,,tA3
tp746,26,,,tA3
tp747,27,,,tA3
tp748,28,,,tA3
tp749,29,,,tA3
tp750,30,,,tA3
tp751,31,,,tA3
tp752,32,,,tA3
tp753,33,,,tA3
tp754,34,,,tA3
tp755,35,,,tA3
tp756,36,,,tA3
tp757,37,,,tA3
tp758,38,,,tA3
tp759,39,,,tA3
tp760,40,,,tA3
tp761,41,,,tA3
tp762,42,,,tA3
tp763,43,,,tA3
tp764,44,,,tA3
tp765,45,,,tA3
tp766,46,,,tA3
tp767,47,,,tA3
tp768,48,,,tA3
tp769,49,,,tA3
tp770,50,,,tA3
tp771,51,,,tA3
tp772,52,,,tA3
tp773,53,,,tA3
tp774,54,,,tA3
tp775,55,,,tA3
tp776,56,,,tA3
tp777,57,,,tA3
tp778,58,,,tA3
tp779,59,,,tA3
tp780,60,,,tA3
tp781,61,,,tA3
tp782,62,,,tA3
tp783,63,,,tA3
tp784,64,,,tA3
tp785,65,,,tA3
tp786,66,,,tA3
tp787,67,,,tA3
tp788,68,,,tA3
tp789,69,,,tA3
tp790,70,,,tA3
tp791,71,,,tA3
tp792,72,,,tA3
tp793,73,,,tA3
tp794,74,,,tA3
tp795,75,,,tA3
tp796,76,,,tA3
tp797,77,,,tA3
tp798,78,,,tA3
tp799,79,,,tA3
tp800,80,,,tA3
tp801,81,,,tA3
tp802,82,,,tA3
tp803,83,,,tA3
tp804,84,,,tA3
tp805,85,,,tA3
tp806,86,,,tA3
tp807,87,,,tA3
tp808,88,,,tA3
tp809,89,,,tA3
tp810,90,,,tA3
tp811,91,,,tA3
tp812,92,,,tA3
tp813,93,,,tA3
tp814,94,,,tA3
tp815,95,,,tA3
tp816,96,,,tA3
tp817,97,,,tA3
tp818,98,,,tA3
tp819,99,,,tA3
tp820,100,,,tA3
tp821,101,,,tA3
tp822,102,,,tA3
tp823,103,,,tA3
tp824,104,,,tA3
tp825,105,,,tA3
tp826,106,,,tA3
tp827,107,,,tA3
tp828,108,,,tA3
tp829,109,,,tA3
tp830,110,,,tA3
tp831,111,,,tA3
tp832,112,,,tA3
tp833,113,,,tA3
tp834,114,,,tA3
tp835,115,,,tA3
tp836,116,,,tA3
tp837,117,,,tA3
tp838,118,,,tA3
tp839,119,,,tA3
tp840,120,,,tA3
tp841,121,,,tA3
tp842,122,,,tA3
tp843,123,,,tA3
tp844,124,,,tA3
tp845,125,,,tA3
tp846,126,,,tA3
tp847,127,,,tA3
tp848,128,,,tA3
tp849,129,,,tA3
tp850,130,,,tA3
tp851,131,,,tA3
tp852,132,,,tA3
tp853,133,,,tA3
tp854,134,,,tA3
tp855,135,,,tA3
tp856,136,,,tA3
tp857,137,,,tA3
tp858,138,,,tA3
tp859,139,,,tA3
tp860,140,,,tA3
tp861,141,,,tA3
tp862,142,,,tA3
tp863,143,,,tA3
tp864,144,,,tA3
tp865,145,,,tA3
tp866,146,,,tA3
tp867,147,,,tA3
tp868,148,,,tA3
tp869,149,,,tA3
tp870,150,,,tA3
tp871,151,,,tA3
tp872,152,,,tA3
tp873,153,,,tA3
tp874,154,,,tA3
tp875,155,,,tA3
tp876,156,,,tA3
tp877,157,,,tA3
tp878,158,,,tA3
tp879,159,,,tA3
tp880,160,,,tA3
tp881,161,,,tA3
tp882,162,,,tA3
tp883,163,,,tA3
tp884,164,,,tA3
tp885,165,,,tA3
tp886,166,,,tA3
tp887,167,,,tA3
tp888,168,,,tA3
tp889,169,,,tA3
tp890,170,,,tA3
tp891,171,,,tA3
tp892,172,,,tA3
tp893,173,,,tA3
tp894,174,,,tA3
tp895,175,,,tA3
tp896,176,,,tA3
tp897,177,,,tA3
tp898,178,,,tA3
tp899,179,,,tA3
tp900,180,,,tA3
tp901,181,,,tA3
tp902,182,,,tA3
tp903,183,,,tA3
tp904,184,,,tA3
tp905,185,,,tA3
tp906,186,,,tA3
tp907,187,,,tA3
tp908,188,,,tA3
tp909,189,,,tA3
tp910,190,,,tA3
tp911,191,,,tA3
tp912,192,,,tA3
tp913,193,,,tA3
tp914,194,,,tA3
tp915,195,,,tA3
tp916,196,,,tA3
tp917,197,,,tA3
tp918,198,,,tA3
tp919,199,,,tA3
tp920,200,,,tA3
tp921,201,,,tA3
tp922,202,,,tA3
tp923,203,,,tA3
tp924,204,,,tA3
tp925,205,,,tA3
tp926,206,,,tA3
tp927,207,,,tA3
tp928,208,,,tA3
tp929,209,,,tA3
tp930,210,,,tA3
tp931,211,,,tA3
tp932,212,,,tA3
tp933,213,,,tA3
tp934,214,,,tA3
tp935,215,,,tA3
tp936,216,,,tA3
tp937,217,,,tA3
tp938,218,,,tA3
tp939,219,,,tA3
tp940,220,,,tA3
tp941,221,,,tA3
tp942,222,,,tA3
tp943,223,,,tA3
tp944,224,,,tA3
tp945,225,,,tA3
tp946,226,,,tA3
tp947,227,,,tA3
tp948,228,,,tA3
tp949,229,,,tA3
tp950,230,,,tA3
tp951,231,,,tA3
tp952,232,,,tA3
tp953,233,,,tA3
tp954,234,,,tA3
tp955,235,,,tA3
tp956,236,,,tA3
tp957,237,,,tA3
tp958,238,,,tA3
tp959,239,,,tA3
tp960,240,,,tA3
tp961,241,,,tA3
tp962,242,,,tA3
tp963,243,,,tA3
tp964,244,,,tA3
tp965,245,,,tA3
tp966,246,,,tA3
tp967,247,,,tA3
tp968,248,,,tA3
tp969,249,,,tA3
tp970,250,,,tA3
tp971,251,,,tA3
tp972,252,,,tA3
tp973,253,,,tA3
tp974,254,,,tA3
tp975,255,,,tA3
tp976,256,,,tA3
tp977,257,,,tA3
tp978,258,,,tA3
tp979,259,,,tA3
tp980,260,,,tA3
tp981,261,,,tA3
tp982,262,,,tA3
tp983,263,,,tA3
tp984,264,,,tA3
tp985,265,,,tA3
tp986,266,,,tA3
tp987,267,,,tA3
tp988,268,,,tA3
tp989,269,,,tA3
tp990,270,,,tA3
tp991,271,,,tA3
tp992,272,,,tA3
tp993,273,,,tA3
tp994,274,,,tA3
tp995,275,,,tA3
tp996,276,,,tA3
tp997,277,,,tA3
tp998,278,,,tA3
tp999,279,,,tA3
tp1000,280,,,tA3
tp1001,281,,,tA3
tp1002,282,,,tA3
tp1003,283,,,tA3
tp1004,284,,,tA3
tp1005,285,,,tA3
tp1006,286,,,tA3
tp1007,287,,,tA3
tp1008,288,,,tA3
tp1009,289,,,tA3
tp1010,290,,,tA3
tp1011,291,,,tA3
tp1012,292,,,tA3
tp1013,293,,,tA3
tp1014,294,,,tA3
tp1015,295,,,tA3
tp1016,296,,,tA3
tp1017,297,,,tA3
tp1018,298,,,tA3
tp1019,299,,,tA3
tp1020,300,,,tA3
tp1021,301,,,tA3
tp1022,302,,,tA3
tp1023,303,,,tA3
tp1024,304,,,tA3
tp1025,305,,,tA3
tp1026,306,,,tA3
tp1027,307,,,tA3
tp1028,308,,,tA3
tp1029,309,,,tA3
tp1030,310,,,tA3
tp1031,311,,,tA3
tp1032,312,,,tA3
tp1033,313,,,tA3
tp1034,314,,,tA3
tp1035,315,,,tA3
tp1036,316,,,tA3
tp1037,317,,,tA3
tp1038,318,,,tA3
tp1039,319,,,tA3
tp1040,320,,,tA3
tp1041,321,,,tA3
tp1042,322,,,tA3
tp1043,323,,,tA3
tp1044,324,,,tA3
tp1045,325,,,tA3
tp1046,326,,,tA3
tp1047,327,,,tA3
tp1048,328,,,tA3
tp1049,329,,,tA3
tp1050,330,,,tA3
tp1051,331,,,tA3
tp1052,332,,,tA3
tp1053,333,,,tA3
tp1054,334,,,tA3
tp1055,335,,,tA3
tp1056,336,,,tA3
tp1057,337,,,tA3
tp1058,338,,,tA3
tp1059,339,,,tA3
tp1060,340,,,tA3
tp1061,341,,,tA3
tp1062,342,,,tA3
tp1063,343,,,tA3
tp1064,344,,,tA3
tp1065,345,,,tA3
tp1066,346,,,tA3
tp1067,347,,,tA3
tp1068,348,,,tA3
tp1069,349,,,tA3
tp1070,350,,,tA3
tp1071,351,,,tA3
tp1072,352,,,tA3
tp1073,353,,,tA3
tp1074,354,,,tA3
tp1075,355,,,tA3
tp1076,356,,,tA3
tp1077,357,,,tA3
tp1078,358,,,tA3
tp1079,359,,,tA3
tp1080,360,,,tA3
tp1081,1,,,tA4
tp1082,2,,,tA4
tp1083,3,,,tA4
tp1084,4,,,tA4
tp1085,5,,,tA4
tp1086,6,,,tA4
tp1087,7,,,tA4
tp1088,8,,,tA4
tp1089,9,,,tA4
tp1090,10,,,tA4
tp1091,11,,,tA4
tp1092,12,,,tA4
tp1093,13,,,tA4
tp1094,14,,,tA4
tp1095,15,,,tA4
tp1096,16,,,tA4
tp1097,17,,,tA4
tp1098,18,,,tA4
tp1099,19,,,tA4
tp1100,20,,,tA4
tp1101,21,,,tA4
tp1102,22,,,tA4
tp1103,23,,,tA4
tp1104,24,,,tA4
tp1105,25,,,tA4
tp1106,26,,,tA4
tp1107,27,,,tA4
tp1108,28,,,tA4
tp1109,29,,,tA4
tp1110,30,,,tA4
tp1111,31,,,tA4
tp1112,32,,,tA4
tp1113,33,,,tA4
tp1114,34,,,tA4
tp1115,35,,,tA4
tp1116,36,,,tA4
tp1117,37,,,tA4
tp1118,38,,,tA4
tp1119,39,,,tA4
tp1120,40,,,tA4
tp1121,41,,,tA4
tp1122,42,,,tA4
tp1123,43,,,tA4
tp1124,44,,,tA4
tp1125,45,,,tA4
tp1126,46,,,tA4
tp1127,47,,,tA4
tp1128,48,,,tA4
tp1129,49,,,tA4
tp1130,50,,,tA4
tp1131,51,,,tA4
tp1132,52,,,tA4
tp1133,53,,,tA4
tp1134,54,,,tA4
tp1135,55,,,tA4
tp1136,56,,,tA4
tp1137,57,,,tA4
tp1138,58,,,tA4
tp1139,59,,,tA4
tp1140,60,,,tA4
tp1141,61,,,tA4
tp1142,62,,,tA4
tp1143,63,,,tA4
tp1144,64,,,tA4
tp1145,65,,,tA4
tp1146,66,,,tA4
tp1147,67,,,tA4
tp1148,68,,,tA4
tp1149,69,,,tA4
tp1150,70,,,tA4
tp1151,71,,,tA4
tp1152,72,,,tA4
