Investment Cost ($),2.0160000000000037e7
Transportation Cost ($/day),325.32940799999534
Operating Cost ($/yr),8.560000000000015e6
Revenue from Products ($/day),27410.890495999767
Return on Investment (%),1.5785208190471227
Payback Period (yrs),63.35044732597522
Total Technologies Installed,4.000000000000002
Percentage of Manure Unprocessed (%),85.74397670171527
Total Manure recovered (kg/day),1.8024490000000004e7
Total Electricity recovered (kWh/day),0.0
Total Biogas recovered (Nm3/day),37160.31999999758
Total Biomethane recovered (Nm3/day),0.0
Total Liq.Biomethane recovered (gal/day),0.0
Total Cake1 recovered (kg/day),366208.9599999984
Total Cake2 recovered (kg/day),0.0
Total Cake3 recovered (kg/day),0.0
Total Struvite recovered (kg/day),0.0
Total Struvite+Solids recovered (kg/day),0.0
Total Digestate_AD recovered (kg/day),0.0
Total Digestate1 recovered (kg/day),2.595528479999848e6
Total Digestate2 recovered (kg/day),0.0
Total Digestate3 recovered (kg/day),0.0
Total Digestate4 recovered (kg/day),0.0
Total Digestate5 recovered (kg/day),0.0
Mass-Distance for Manure (kg km/day),2.0333087999999707e6
Mass-Distance for Electricity (kWh km/day),0.0
Mass-Distance for Biogas (Nm3 km/day),4.034681743999747e6
Mass-Distance for Biomethane (Nm3 km/day),0.0
Mass-Distance for Liq.Biomethane (gal km/day),0.0
Mass-Distance for Cake1 (kg km/day),0.0
Mass-Distance for Cake2 (kg km/day),0.0
Mass-Distance for Cake3 (kg km/day),0.0
Mass-Distance for Struvite (kg km/day),0.0
Mass-Distance for Struvite+Solids (kg km/day),0.0
Mass-Distance for Digestate_AD (kg km/day),0.0
Mass-Distance for Digestate1 (kg km/day),0.0
Mass-Distance for Digestate2 (kg km/day),0.0
Mass-Distance for Digestate3 (kg km/day),0.0
Mass-Distance for Digestate4 (kg km/day),0.0
Mass-Distance for Digestate5 (kg km/day),0.0
Percentage of Manure Moved ,9.884812016769548
CO2 emissions	(g/day),606799.0543999717
Objective Value ($/day),-871.8624578627423
epsilon,value_analysis_lbm

