Investment Cost ($),4.53e7
Transportation Cost ($/day),54.43656000000075
Operating Cost ($/yr),1.377e6
Revenue from Products ($/day),6967.560000004834
Revenue from RINs ($/day),3483.780000002417
Return on Investment (%),0.33746082914491515
Payback Period (yrs),296.33068896733255
Total Technologies Installed,3.0
Percentage of Manure Unprocessed (%),89.30798252628641
Total Manure recovered (kg/day),1.8773689999999993e7
Total Electricity recovered (kWh/day),0.0
Total Biogas recovered (Nm3/day),0.0
Total Biomethane recovered (Nm3/day),0.0
Total Liq.Biomethane recovered (gal/day),6967.560000004834
Total Cake1 recovered (kg/day),0.0
Total Cake2 recovered (kg/day),0.0
Total Cake3 recovered (kg/day),0.0
Total Struvite recovered (kg/day),0.0
Total Struvite+Solids recovered (kg/day),0.0
Total Digestate_AD recovered (kg/day),2.221303079999277e6
Total Digestate1 recovered (kg/day),-7.075854543539191e-7
Total Digestate2 recovered (kg/day),-7.075854543539191e-7
Total Digestate3 recovered (kg/day),-7.075854543539191e-7
Total Digestate4 recovered (kg/day),-7.075854543539191e-7
Total Digestate5 recovered (kg/day),-7.075854543539191e-7
Mass-Distance for Manure (kg km/day),340228.5000000047
Mass-Distance for Electricity (kWh km/day),0.0
Mass-Distance for Biogas (Nm3 km/day),0.0
Mass-Distance for Biomethane (Nm3 km/day),0.0
Mass-Distance for Liq.Biomethane (gal km/day),0.0
Mass-Distance for Cake1 (kg km/day),0.0
Mass-Distance for Cake2 (kg km/day),0.0
Mass-Distance for Cake3 (kg km/day),0.0
Mass-Distance for Struvite (kg km/day),0.0
Mass-Distance for Struvite+Solids (kg km/day),0.0
Mass-Distance for Digestate_AD (kg km/day),0.0
Mass-Distance for Digestate1 (kg km/day),0.0
Mass-Distance for Digestate2 (kg km/day),0.0
Mass-Distance for Digestate3 (kg km/day),0.0
Mass-Distance for Digestate4 (kg km/day),0.0
Mass-Distance for Digestate5 (kg km/day),0.0
Percentage of Manure Moved ,4.146638955078419
CO2 emissions	(g/day),34022.85000000047
Objective Value ($/day),-418.821248226428
epsilon,rin_0.5

