,date,secchi_m,chla,TP,Perception
0,1979-07-09,,11.65,,
1,1984-01-26,,,20,
2,1986-06-08,3.5,,,
3,1986-06-15,3.5,,,
4,1986-06-28,4.1,,,
5,1986-07-06,4.0,,,
6,1986-07-20,3.7,,,
7,1986-08-31,3.8,,,
8,1987-06-07,4.6,,,
9,1987-06-13,4.9,,,
10,1987-06-21,3.6,,,
11,1987-07-18,3.6,,,
12,1987-08-09,4.0,,,
13,1987-08-16,4.0,,,
14,1987-09-06,5.2,,,
15,1987-09-27,3.8,,,
16,1988-06-26,4.3,,,1.0
17,1988-07-03,4.6,,,1.0
18,1988-08-13,4.3,,,1.0
19,1988-08-19,4.3,,,1.0
20,1989-06-03,4.6,,,1.0
21,1989-06-10,4.4,,,1.0
22,1989-07-04,5.5,,,1.0
23,1989-08-27,4.7,,,1.0
24,1989-09-02,4.6,,,1.0
25,1990-06-10,6.7,,,1.0
26,1991-06-02,5.8,,,1.0
27,1991-07-07,4.0,,,2.0
28,1991-07-14,4.0,,,2.0
29,1991-08-24,3.8,,,2.0
30,1992-06-14,4.6,,,1.0
31,1992-06-21,4.6,,,1.0
32,1993-07-11,3.3,,,1.0
33,1993-08-04,3.7,,,2.0
34,1993-08-20,4.0,,,2.0
35,2012-06-29,3.6,,,2.0
36,2012-07-08,3.6,,,2.0
37,2012-07-15,3.3,,,2.0
38,2012-08-22,3.6,,,2.0
39,2013-05-16,2.3,7.91,18.9,
40,2013-06-26,3.0,7.37,10.6,
41,2013-07-23,2.7,2.53,8.84,
42,2013-07-24,3.2,,,1.0
43,2013-08-08,4.6,,,1.0
44,2013-08-26,4.6,2.91,,
45,2013-08-28,4.7,,,1.0
46,2013-09-16,4.3,,,1.0
47,2013-10-08,3.0,3.94,16.9,
48,2014-02-20,2.8,,13.6,
49,2014-05-28,4.6,,,1.0
50,2014-06-22,5.2,,,1.0
51,2014-07-30,4.6,,,1.0
52,2014-08-25,4.6,,,1.0
53,2014-09-17,3.6,,,1.0
54,2015-05-28,4.1,,,1.0
55,2015-07-19,3.6,,,1.0
56,2015-08-02,4.6,,,1.0
57,2015-08-27,3.3,,,1.0
58,2015-09-17,4.9,,,1.0
59,2016-07-09,2.6,,,1.0
60,2016-08-15,4.0,,,1.0
61,2016-09-02,4.4,,,1.0
62,2016-10-06,3.3,,,1.0
63,2017-06-02,4.0,,,1.0
64,2017-07-03,2.7,,,1.0
65,2018-06-28,3.6,,,1.0
66,2018-08-18,4.6,,,1.0
67,2018-09-10,4.6,,,1.0
68,2020-07-13,3.3,,,1.0
69,2020-08-01,3.6,,,1.0
70,2020-09-10,2.7,,,1.0
