time,demand,com_gens,started,off,gen_m,gen_p,gen_tot,D_shed
46,11815.14039975184,135.0,0.0,0.0,4.884981308350689e-15,12996.654439723641,12996.654439723641,3.2867220056687074e-9
47,11778.984087786748,135.0,0.0,0.0,6.217248937900877e-15,12956.882496566133,12956.882496566133,-5.994653214304926e-10
48,11740.561319820667,135.0,0.0,0.0,0.0,12914.61745180268,12914.61745180268,8.557421438126767e-11
49,11706.929330838098,105.0,5.0,35.0,1.3322676295501878e-15,12877.622263921932,12877.622263921932,3.15498064787534e-11
50,11683.374220827936,105.0,0.0,0.0,1.5987211554602254e-14,12851.711642910406,12851.711642910406,2.9380874777845693e-11
51,11668.097550796589,105.0,0.0,0.0,2.220446049250313e-15,12834.90730587589,12834.90730587589,3.8942176077168545e-10
52,11657.529742754852,105.0,0.0,0.0,4.796163466380676e-14,12823.282717030559,12823.282717030559,-1.6067516352910038e-10
53,11648.101223713515,105.0,0.0,0.0,1.6209256159527285e-14,12812.911346084844,12812.911346084844,3.9335645851679146e-11
54,11639.669154677751,105.0,0.0,0.0,5.329070518200751e-15,12803.636070145503,12803.636070145503,4.799183273007657e-11
55,11645.797645630231,105.0,0.0,0.0,1.9206858326015208e-14,12810.377410193245,12810.377410193245,2.780886632081092e-11
56,11683.477541548014,105.0,0.0,0.0,1.7763568394002505e-15,12851.825295702789,12851.825295702789,4.04050126689981e-11
57,11769.69968840815,105.0,0.0,0.0,3.108624468950438e-14,12946.66965724895,12946.66965724895,1.7688961406747694e-11
58,11916.924562193717,133.0,28.0,0.0,3.907985046680551e-14,13108.61701841308,13108.61701841308,5.1670667744474486e-11
59,12119.491155911846,134.0,1.0,0.0,1.7985612998927536e-14,13331.440271503046,13331.440271503046,2.2367885321727954e-11
60,12367.208090575692,135.0,1.0,0.0,8.881784197001252e-15,13603.928899633254,13603.928899633254,3.1306512937590014e-11
61,12649.88398719841,137.0,2.0,0.0,2.6645352591003757e-15,13914.872385918212,13914.872385918212,9.411493806510407e-11
62,12950.87351580133,138.0,1.0,0.0,1.099120794378905e-14,14245.96086738146,14245.96086738146,1.709921093606681e-11
63,13227.715529438494,138.0,0.0,0.0,0.0,14550.487082382317,14550.487082382317,3.168310058754287e-11
64,13431.494935172126,139.0,1.0,0.0,4.440892098500626e-15,14774.644428688556,14774.644428688556,2.996731078178272e-10
65,13513.29663406445,140.0,1.0,0.0,1.4210854715202004e-14,14864.626297470804,14864.626297470804,3.8697933746334456e-11
66,13442.923778158172,141.0,1.0,0.0,5.614424489601447,14787.216155973567,14792.83058046317,2.5013591198330687e-10
67,13265.052515417894,141.0,0.0,0.0,1.1546319456101628e-14,14591.557766959813,14591.557766959813,-1.725908978619628e-10
68,13043.077242788715,141.0,0.0,0.0,2.6645352591003757e-14,14347.384967067579,14347.384967067579,3.128874936919601e-11
69,12840.39235821573,141.0,0.0,0.0,1.199040866595169e-14,14124.431594037289,14124.431594037289,3.796074565798335e-11
70,12704.045731649736,141.0,0.0,0.0,6.217248937900877e-15,13974.450304814867,13974.450304814867,6.926725859557337e-11
71,12615.69912406438,141.0,0.0,0.0,3.197442310920451e-14,13877.269036470783,13877.269036470783,8.064660050877137e-11
72,12540.667772439003,141.0,0.0,0.0,4.440892098500626e-16,13794.734549683095,13794.734549683095,-1.4531138587929315e-10
73,12444.266908752956,136.0,1.0,6.0,0.0,13688.693599628255,13688.693599628255,5.409184211657703e-11
74,12299.570769993927,136.0,0.0,0.0,1.5987211554602254e-14,13529.527846993307,13529.527846993307,4.8464343649357033e-11
75,12110.689586182943,136.0,0.0,0.0,1.3322676295501878e-15,13321.758544801203,13321.758544801203,4.447997525858227e-11
76,11889.492590349353,136.0,0.0,0.0,2.220446049250313e-15,13078.441849384155,13078.441849384155,1.6535040003873291e-10
77,11647.84901252253,136.0,0.0,0.0,4.440892098500626e-16,12812.633913774755,12812.633913774755,3.978684048888681e-11
78,11395.75882772408,136.0,0.0,0.0,1.7763568394002505e-15,12535.33471049647,12535.33471049647,1.9833024111903796e-11
79,11135.744982944607,136.0,0.0,0.0,1.7763568394002505e-15,12249.319481238776,12249.319481238776,3.2294167340296553e-10
80,10868.461168166967,136.0,0.0,0.0,5.329070518200751e-15,11955.307284983593,11955.307284983593,7.335287932619394e-11
81,10594.561071374013,136.0,0.0,0.0,1.7763568394002505e-14,11654.0171785113,11654.0171785113,1.1788259257627942e-10
82,10316.372667550837,136.0,0.0,0.0,2.6645352591003757e-15,11348.009934305917,11348.009934305917,1.8975043758473475e-11
83,10042.921065691437,136.0,0.0,0.0,3.552713678800501e-15,11047.213172260586,11047.213172260586,1.9333881329240848e-11
84,9784.905655792067,136.0,0.0,0.0,4.996003610813204e-16,10763.39622137128,10763.39622137128,2.1572090946885164e-11
85,9553.025828848964,136.0,0.0,0.0,3.552713678800501e-15,10508.328411733935,10508.328411733935,-6.089324267047014e-12
86,9355.293846863857,136.0,0.0,0.0,1.509903313490213e-14,10290.823231550221,10290.823231550221,2.191846704135969e-11
87,9188.973444860438,136.0,0.0,0.0,3.552713678800501e-15,10107.870789346453,10107.870789346453,3.069899889851513e-11
88,9048.641226867878,136.0,0.0,0.0,5.329070518200751e-15,9953.505349554644,9953.505349554644,9.652012522565201e-11
89,8928.873797915357,136.0,0.0,0.0,1.7763568394002505e-15,9821.761177706887,9821.761177706887,2.4799717834866897e-11
90,8828.291818015778,136.0,0.0,0.0,2.6645352591003757e-15,9711.120999817345,9711.120999817345,4.973443878952821e-11
91,8761.69218011696,136.0,0.0,0.0,0.0,9637.86139812859,9637.86139812859,2.7915447731174936e-11
92,8747.915828150446,136.0,0.0,0.0,0.0,9622.707410965118,9622.707410965118,4.677681814113532e-11
93,8805.803714047785,136.0,0.0,0.0,1.5987211554602254e-14,9686.384085452479,9686.384085452479,5.579536832556187e-11
94,8941.3061847716,136.0,0.0,0.0,1.865174681370263e-14,9835.436803248755,9835.436803248755,1.2662759729664685e-11
95,9108.811192408788,136.0,0.0,0.0,5.329070518200751e-15,10019.692311649656,10019.692311649656,1.5763390592837823e-11
96,9249.816095077334,136.0,0.0,0.0,1.1546319456101628e-14,10174.797704585106,10174.797704585106,1.587886727660736e-11
97,9305.81824289521,131.0,1.0,6.0,5.329070518200751e-15,10236.400067184735,10236.400067184735,1.1391776411073806e-11
98,9236.962427943696,131.0,0.0,0.0,3.552713678800501e-15,10160.658670738017,10160.658670738017,7.469634171661237e-11
99,9077.983163157236,131.0,0.0,0.0,3.552713678800501e-15,9985.781479472947,9985.781479472947,4.705090022502627e-11
100,8882.262402433591,131.0,0.0,0.0,3.197442310920451e-14,9770.488642676937,9770.488642676937,3.044142715680209e-11
101,8703.182094670507,131.0,0.0,0.0,1.27675647831893e-15,9573.50030413758,9573.50030413758,2.426148171252862e-11
102,8581.751389790084,131.0,0.0,0.0,1.7763568394002505e-15,9439.926528769181,9439.926528769181,-6.358682098175922e-11
103,8509.488245811855,131.0,0.0,0.0,7.105427357601002e-15,9360.43707039309,9360.43707039309,-5.673147125212564e-12
104,8465.537817779688,131.0,0.0,0.0,7.993605777301127e-15,9312.091599557654,9312.091599557654,1.7195134205394424e-11
105,8429.045261737472,131.0,0.0,0.0,2.6645352591003757e-15,9271.949787911219,9271.949787911219,1.4944490089874307e-11
106,8383.825419719584,131.0,0.0,0.0,1.4210854715202004e-14,9222.20796169153,9222.20796169153,2.0888180074507545e-11
107,8332.371866722437,131.0,0.0,0.0,4.440892098500626e-16,9165.609053394674,9165.609053394674,1.7350565428841946e-11
108,8281.84786073295,131.0,0.0,0.0,2.4868995751603507e-14,9110.032646806238,9110.032646806238,1.5599965763613e-11
109,8239.41665973804,131.0,0.0,0.0,8.881784197001252e-16,9063.358325711863,9063.358325711863,1.6855850049068977e-11
110,8213.647857724833,131.0,0.0,0.0,3.552713678800501e-15,9035.012643497304,9035.012643497304,2.4021673539209587e-11
111,8218.736383681247,131.0,0.0,0.0,4.440892098500626e-15,9040.610022049364,9040.610022049364,1.4354739619193424e-11
112,8270.283505595415,131.0,0.0,0.0,3.552713678800501e-15,9097.31185615496,9097.31185615496,1.7355006320940447e-11
113,8383.890486455466,131.0,0.0,0.0,5.329070518200751e-15,9222.279535100999,9222.279535100999,2.12700967949786e-11
114,8570.32170425494,131.0,0.0,0.0,2.3314683517128287e-15,9427.353874680415,9427.353874680415,3.4788172342814505e-11
115,8820.993979009023,131.0,0.0,0.0,7.993605777301127e-15,9703.093376909927,9703.093376909927,3.4992453379345534e-11
116,9122.487241738305,131.0,0.0,0.0,1.5987211554602254e-14,10034.735965911772,10034.735965911772,3.7627732412578987e-10
117,9461.38142646338,131.0,0.0,0.0,7.993605777301127e-15,10407.519569109667,10407.519569109667,7.650768907296879e-11
118,9823.206673204551,131.0,0.0,0.0,8.881784197001252e-16,10805.527340524977,10805.527340524977,4.11297662594734e-11
119,10189.293958980921,131.0,0.0,0.0,2.6645352591003757e-15,11208.223354879,11208.223354879,3.087308186877635e-11
120,10539.924472811297,131.0,0.0,0.0,9.769962616701378e-15,11593.916920092403,11593.916920092403,3.9825920339353615e-11
121,10855.379400714497,131.0,3.0,3.0,3.9968028886505635e-15,11940.917340785898,11940.917340785898,9.869793871075672e-11
122,11119.898863700706,131.0,0.0,0.0,8.881784197001252e-16,12231.888750070775,12231.888750070775,2.738076432251546e-11
123,11333.558712745647,131.0,0.0,0.0,7.105427357601002e-15,12466.914584020124,12466.914584020124,1.1105072417194606e-10
124,11500.393733816416,131.0,0.0,0.0,8.881784197001252e-15,12650.433107197969,12650.433107197969,1.2781242730852682e-10
125,11624.438713880125,131.0,0.0,0.0,4.440892098500626e-15,12786.88258526808,12786.88258526808,8.994938127671048e-11
126,11710.516995912565,131.0,0.0,0.0,6.661338147750939e-16,12881.568695503714,12881.568695503714,1.1442935488048533e-10
127,11766.606156924343,131.0,0.0,0.0,1.4210854715202004e-14,12943.266772616744,12943.266772616744,9.06723293123137e-11
128,11801.472332934762,131.0,0.0,0.0,4.107825191113079e-15,12981.619566228233,12981.619566228233,1.461231136090646e-11
129,11823.881656963118,131.0,0.0,0.0,1.2434497875801753e-14,13006.26982265933,13006.26982265933,1.1458922699603136e-10
130,11841.427853021976,131.0,0.0,0.0,1.4210854715202004e-14,13025.570638324101,13025.570638324101,9.047340654433356e-11
131,11857.014997096945,131.0,0.0,0.0,1.3322676295501878e-15,13042.71649680659,13042.71649680659,8.537526241525484e-11
132,11872.374751166899,131.0,0.0,0.0,5.995204332975845e-15,13059.612226283567,13059.612226283567,2.638955720613012e-11
133,11889.238779210707,131.0,0.0,0.0,4.4445352591003754e-15,13078.16265713176,13078.16265713176,3.04893887914659e-11
134,11908.637720214158,131.0,0.0,0.0,1.5987211554602254e-14,13099.501492235519,13099.501492235519,6.66986466058006e-11
135,11928.79811419066,131.0,0.0,0.0,1.0658141036401503e-14,13121.6779256097,13121.6779256097,3.814903948295978e-11
136,11947.245479160534,131.0,0.0,0.0,7.105427357601002e-15,13141.970027076552,13141.970027076552,1.0739847611407377e-10
137,11961.505332144106,131.0,0.0,0.0,3.552713678800501e-15,13157.655865358329,13157.655865358329,2.666417613389486e-10
138,11969.71865715654,131.0,0.0,0.0,8.881784197001252e-15,13166.690522872024,13166.690522872024,1.8771117993310327e-10
139,11972.488312192378,131.0,0.0,0.0,2.6645352591003757e-15,13169.737143411512,13169.737143411512,1.516653177499607e-10
140,11971.03262424101,131.0,0.0,0.0,8.43769498715119e-15,13168.135886664966,13168.135886664966,2.0312637538738596e-10
141,11966.569916291824,131.0,0.0,0.0,2.2992119600000036,13163.226907920987,13165.526119880988,1.752908929120167e-11
142,11960.051458336231,131.0,0.0,0.0,5.296878800000007,13156.056604169833,13161.353482969833,1.9966250874858815e-11
143,11951.360280373756,131.0,0.0,0.0,6.406367700000003,13146.496308411115,13152.902676111114,2.156674838715844e-11
144,11940.112358405948,131.0,0.0,0.0,5.426162990000012,13134.123594246525,13139.549757236524,1.8310686300537782e-11
145,11925.923664434356,130.0,4.0,5.0,2.154749030000003,13118.516030877789,13120.670779907789,1.567102003718901e-11
146,11908.95729146006,130.0,0.0,0.0,0.0,13099.853020606046,13099.853020606046,2.8627766823774436e-11
147,11891.564797482255,130.0,0.0,0.0,0.0,13080.721277230485,13080.721277230485,5.215383680479135e-12
148,11876.644860499671,130.0,0.0,0.0,6.661338147750939e-15,13064.309346548764,13064.309346548764,1.1591426451926699e-9
149,11867.096156511032,130.0,0.0,0.0,2.1316282072803006e-14,13053.805772161963,13053.805772161963,2.120211528475655e-10
150,11863.986654515842,130.0,0.0,0.0,3.552713678800501e-15,13050.38531996535,13050.38531996535,1.3621672678709729e-9
151,11861.061484516715,130.0,0.0,0.0,1.2434497875801753e-14,13047.167632968394,13047.167632968394,2.448405588472345e-11
152,11850.235071517034,130.0,0.0,0.0,0.0,13035.258578668612,13035.258578668612,4.106562975822498e-11
153,11823.421837520189,130.0,0.0,0.0,2.6645352591003757e-15,13005.764021272229,13005.764021272229,8.459011269223993e-12
154,11775.282343527093,130.0,0.0,0.0,8.881784197001252e-15,12952.81057788005,12952.81057788005,-8.406094600912864e-11
155,11711.461703528761,130.0,0.0,0.0,0.0,12882.607873881634,12882.607873881634,4.614975068761851e-12
156,11640.35117051375,130.0,0.0,0.0,1.7763568394002505e-15,12804.386287564492,12804.386287564492,6.267555363592692e-10
157,11570.341994470591,130.0,0.0,0.0,5.329070518200751e-15,12727.376193917748,12727.376193917748,-1.094091398599293e-9
158,11510.468152390038,130.0,0.0,0.0,0.0,12661.514967629028,12661.514967629028,4.7944400662682556e-11
159,11472.334516271603,130.0,0.0,0.0,2.842170943040401e-14,12619.567967898773,12619.567967898773,3.306332985175686e-11
160,11468.188684117013,130.0,0.0,0.0,1.4210854715202004e-14,12615.007552528697,12615.007552528697,7.829648041024484e-11
161,11510.27825092798,130.0,0.0,0.0,3.375077994860476e-14,12661.306076020719,12661.306076020719,7.372218391310525e-10
162,11608.169813711731,131.0,1.0,0.0,0.0,12768.986795083061,12768.986795083061,-8.396555230707083e-11
163,11760.705954497515,131.0,0.0,0.0,4.796163466380676e-14,12936.776549947257,12936.776549947257,2.8451907496673812e-11
164,11964.048253320077,132.0,1.0,0.0,5.329070518200751e-15,13160.45307865207,13160.45307865207,5.95647975387692e-11
165,12214.358292214176,133.0,1.0,0.0,3.375077994860476e-14,13435.79412143558,13435.79412143558,4.291855759674945e-11
166,12502.431150202492,135.0,2.0,0.0,1.5987211554602254e-14,13752.674265222582,13752.674265222582,1.6001422409317456e-10
167,12797.59589925942,135.0,0.0,0.0,1.454392162258955e-14,14068.368783153937,14068.368783153937,8.986706031412389
168,13063.815112347289,138.0,3.0,0.0,5.329070518200751e-15,14370.196623581805,14370.196623581805,2.4942714560438617e-10
169,13265.051358428429,140.0,3.0,1.0,2.7755575615628914e-15,14591.55649427193,14591.55649427193,-3.619376065986077e-10
170,13375.214229474313,140.0,0.0,0.0,6.217248937900877e-15,14712.735652421707,14712.735652421707,1.73024261584942e-10
171,13408.001401493033,140.0,0.0,0.0,2.1316282072803006e-14,14748.801541643015,14748.801541643015,-1.6773709134745e-11
172,13387.057567501835,140.0,0.0,0.0,2.6645352591003757e-15,14725.763324252119,14725.763324252119,7.326626634077489e-11
173,13336.02742251796,140.0,0.0,0.0,0.0,14669.63016477024,14669.63016477024,-6.92437374569496e-11
174,13273.720158555314,140.0,0.0,0.0,1.1546319456101628e-14,14601.092174410935,14601.092174410935,2.964988254916534e-10
175,13199.602950614486,140.0,0.0,0.0,2.2426505097428162e-14,14519.563245676345,14519.563245676345,-2.1296313647858038e-11
176,13108.307469692734,140.0,0.0,0.0,1.865174681370263e-14,14419.138216662608,14419.138216662608,-4.6676900169208823e-11
177,12994.465388787305,140.0,0.0,0.0,7.105427357601002e-15,14293.911927665886,14293.911927665886,1.9836932096950477e-10
178,12852.80232189567,140.0,0.0,0.0,7.549516567451064e-15,14138.082554085262,14138.082554085262,5.929123858550156e-11
179,12678.419667016131,140.0,0.0,0.0,3.552713678800501e-15,13946.261633717748,13946.261633717748,3.667111059257877e-11
180,12466.512766147216,140.0,0.0,0.0,9.769962616701378e-15,13713.164042761227,13713.164042761227,7.472422680621094e-10
181,12212.276960287441,140.0,0.0,0.0,2.220446049250313e-15,13433.504656316174,13433.504656316174,5.17879072958749e-11
182,11916.42741343356,140.0,0.0,0.0,1.0658141036401503e-14,13108.070154776853,13108.070154776853,9.567813208377629e-11
183,11601.758580575228,140.0,0.0,0.0,1.7763568394002505e-15,12761.934438632758,12761.934438632758,1.936939497682033e-11
184,11296.584738700349,140.0,0.0,0.0,2.6645352591003757e-15,12426.243212570376,12426.243212570376,2.0111912135689636e-11
185,11029.220165796818,140.0,0.0,0.0,2.6645352591003757e-15,12132.14218237648,12132.14218237648,3.2439828601127374e-11
186,10813.681796860998,140.0,0.0,0.0,1.7763568394002505e-14,11895.04997654703,11895.04997654703,8.241585192081402e-11
187,10606.79720392317,140.0,0.0,0.0,1.509903313490213e-14,11667.476924315466,11667.476924315466,3.6905589695379604e-11
188,10351.09661902208,140.0,0.0,0.0,5.551115123125783e-16,11386.20628092422,11386.20628092422,1.1019452017535514e-10
189,9989.110270196477,140.0,0.0,0.0,2.1316282072803006e-14,10988.02129721607,10988.02129721607,1.0214982854942296e-10
190,9489.918960468096,140.0,0.0,0.0,4.551914400963142e-15,10438.910856514884,10438.910856514884,1.850075648235361e-11
191,8928.805770790614,140.0,0.0,0.0,8.881784197001252e-15,9821.686347869214,9821.686347869214,3.051212615901022e-10
192,8407.604354100687,140.0,0.0,0.0,8.326672684688674e-15,9248.364789510759,9248.364789510759,1.6897594434794883e-11
193,8028.148364334976,94.0,0.0,46.0,2.2537527399890678e-14,8830.963200768458,8830.963200768458,3.5571545708990016e-11
194,7862.470798447791,94.0,0.0,0.0,7.105427357601002e-15,8648.71787829257,8648.71787829257,1.4404477610696631e-11
195,7863.402036464035,94.0,0.0,0.0,1.4210854715202004e-14,8649.742240110434,8649.742240110434,1.0905054637078138e-11
196,7953.971804426251,94.0,0.0,0.0,7.993605777301127e-15,8749.368984868874,8749.368984868874,1.1945999744966684e-11
197,8057.209827376996,94.0,0.0,0.0,3.9968028886505635e-15,8862.930810114247,8862.930810114247,3.579998519853689e-10
198,8113.814643348973,94.0,0.0,0.0,7.105427357601002e-15,8925.19610768386,8925.19610768386,2.6471269620742532e-11
199,8135.160035335527,94.0,0.0,0.0,1.7763568394002505e-15,8948.676038869087,8948.676038869087,2.468070192662708e-11
200,8150.288598320168,94.0,0.0,0.0,1.1546319456101628e-14,8965.31745815217,8965.31745815217,2.5656810009877518e-11
201,8188.242931286394,94.0,0.0,0.0,1.7763568394002505e-15,9007.067224415021,9007.067224415021,3.361844136406944e-11
202,8273.414728220367,94.0,0.0,0.0,8.881784197001252e-16,9100.756201042414,9100.756201042414,1.3500311979441904e-11
203,8411.592097118855,94.0,0.0,0.0,1.4654943925052066e-14,9252.751306830733,9252.751306830733,3.6763481148227584e-11
204,8603.912238981291,94.0,0.0,0.0,7.105427357601002e-15,9464.303462878912,9464.303462878912,5.874944974948448e-10
205,8851.512361807096,94.0,0.0,0.0,0.0,9736.663597987777,9736.663597987777,4.5002224169365945e-11
206,9150.621776599277,94.0,0.0,0.0,7.105427357601002e-15,10065.683954259188,10065.683954259188,2.2193025195349492e-11
207,9477.838216375156,99.0,5.0,0.0,0.0,10425.622038012432,10425.622038012432,2.7617375053523574e-10
208,9804.851516155632,125.0,26.0,0.0,2.1316282072803006e-14,10785.336667771026,10785.336667771026,1.7501466942348998e-10
209,10103.351515961605,125.0,0.0,0.0,0.0,11113.686667557744,11113.686667557744,4.5219827882192476e-11
210,10350.48337980938,126.0,1.0,0.0,7.105427357601002e-15,11385.531717790309,11385.531717790309,4.290967581255245e-11
211,10545.213585696834,126.0,0.0,0.0,1.7763568394002505e-15,11599.734944266538,11599.734944266538,1.8671286738936033e-11
212,10691.963941617254,126.0,0.0,0.0,1.7763568394002505e-15,11761.160335779043,11761.160335779043,2.1302071218087804e-11
213,10795.156254563912,126.0,0.0,0.0,1.554312234475219e-14,11874.671880020305,11874.671880020305,2.1936230609753693e-11
214,10860.433958530728,127.0,1.0,0.0,1.4210854715202004e-14,11946.477354383826,11946.477354383826,1.0443557130201953e-10
215,10898.326998514145,127.0,0.0,0.0,8.881784197001252e-15,11988.159698365132,11988.159698365132,2.9539748425122525e-10
216,10920.586948511242,127.0,0.0,0.0,0.0,12012.645643362228,12012.645643362228,3.6923353263773606e-11
217,10938.965380519097,132.0,6.0,1.0,1.3322676295501878e-14,12032.861918571005,12032.861918571005,2.6554758392194344e-11
218,10963.178285534143,132.0,0.0,0.0,7.993605777301127e-15,12059.49611408747,12059.49611408747,1.2418487285707882e-10
219,10994.799330550228,132.0,0.0,0.0,2.6645352591003757e-15,12094.279263605129,12094.279263605129,1.2280665373509692e-10
220,11033.366599560548,132.0,0.0,0.0,9.325873406851315e-15,12136.703259516504,12136.703259516504,1.2674306049120787e-10
221,11078.418177558307,132.0,0.0,0.0,7.105427357601002e-15,12186.259995314109,12186.259995314109,3.452171881690447e-11
222,11129.074448538158,132.0,0.0,0.0,1.9666239100000045,12241.981893391907,12243.948517301907,6.705036526000185e-11
223,11182.784986500565,132.0,0.0,0.0,3.1458434000000075,12301.063485151168,12304.209328551167,3.0236912334878376e-11
224,11236.581665447437,132.0,0.0,0.0,3.336300630000002,12360.239831992176,12363.576132622176,2.2323476400742948e-11
225,11287.49636238069,132.0,0.0,0.0,3.4476414600000087,12416.24599861874,12419.69364007874,2.816591404553037e-11
226,11332.303008304016,132.0,0.0,0.0,4.1713361400000055,12465.533309134385,12469.704645274385,4.68070027181966e-11
227,11366.743766228201,132.0,0.0,0.0,5.326152520000019,12503.418142850405,12508.744295370405,1.1717560255419812e-10
228,11386.302864165804,132.0,0.0,0.0,6.512682830000013,12524.93315058189,12531.44583341189,3.703348738781642e-10
229,11386.464523129382,132.0,0.0,0.0,7.331519310000002,12525.110975442385,12532.442494752386,-3.3393966009277996e-11
230,11365.340934127125,132.0,0.0,0.0,7.497767350000012,12501.875027539762,12509.372794889761,4.638067707674054e-11
231,11331.556156149745,132.0,0.0,0.0,7.18458498,12464.711771764685,12471.896356744684,3.531752668095578e-11
232,11296.362214183584,132.0,0.0,0.0,6.679643370000009,12425.998435601616,12432.678078971616,3.559692423325417e-10
