time,demand,com_gens,started,off,gen_m,gen_p,gen_tot,D_shed
26,11711.843065819316,131.0,0.0,1.0,8.881784197001252e-16,12883.027372401177,12883.027372401177,8.480505186980736e-11
27,11794.064168759793,131.0,0.0,0.0,7.549516567451064e-15,12973.47058563594,12973.47058563594,1.1509060371395208e-10
28,11875.123001686306,130.0,0.0,1.0,2.708944180085382e-14,13062.635301854958,13062.635301854958,7.343814445448515e-11
29,11942.693432615712,130.0,0.0,0.0,1.7763568394002505e-15,13136.962775877286,13136.962775877286,5.6779470014589606e-11
30,11987.5965015618,130.0,0.0,0.0,0.0,13186.356151717897,13186.356151717897,1.2776979474438122e-10
31,12013.24194552621,129.0,0.0,1.0,0.0,13214.566140078747,13214.566140078747,9.961098612620845e-11
32,12026.186678507529,128.0,0.0,1.0,3.552713678800501e-15,13228.805346358322,13228.805346358322,3.382183422218077e-12
33,12032.98760950435,127.0,0.0,1.0,4.440892098500626e-15,13236.286370454764,13236.286370454764,2.0037305148434825e-11
34,12038.435547515248,127.0,0.0,0.0,0.5672111600000065,13242.279102266732,13242.846313426731,3.37032624031508e-11
35,12040.256889538814,126.0,0.0,1.0,1.5412464000000283,13244.282578492688,13245.823824892688,1.20543575121701e-11
36,12034.411926573623,126.0,0.0,0.0,2.224485730000011,13237.853119230973,13240.077604960972,9.49995637711254e-12
37,12016.860952618257,126.0,0.0,0.0,2.93130163,13218.547047880102,13221.478349510102,8.780531857155438e-12
38,11985.61429666995,126.0,0.0,0.0,3.8223415700000007,13184.175726336993,13187.998067906992,1.397104654188297e-11
39,11946.882442720578,126.0,0.0,0.0,4.443353170000005,13141.57068699262,13146.01404016262,9.65094670846156e-12
40,11908.925911760682,126.0,0.0,0.0,4.186359100000001,13099.818502936809,13104.004862036809,2.1582735598713043e-11
41,11880.005225780786,126.0,0.0,0.0,2.4433820000000037,13068.005748358844,13070.449130358844,3.805844528415037e-12
42,11865.60093277548,125.0,0.0,1.0,1.7319479184152442e-14,13052.161026054364,13052.161026054364,6.888513759406578e-9
43,11860.073682755576,125.0,0.0,0.0,2.6645352591003757e-15,13046.081051031093,13046.081051031093,6.500044946733397e-11
44,11855.00415373594,125.0,0.0,0.0,1.7763568394002505e-15,13040.504569109495,13040.504569109495,2.5218049870545656e-11
45,11841.973025731422,125.0,0.0,0.0,3.019806626980426e-14,13026.170328304497,13026.170328304497,1.8073542662477848e-11
46,11815.14039975184,125.0,0.0,0.0,3.552713678800501e-15,12996.65443972701,12996.65443972701,4.731326441742567e-12
47,11778.984087786748,123.0,0.0,2.0,3.9968028886505635e-15,12956.882496565602,12956.882496565602,3.112177182629239e-12
48,11740.561319820667,120.0,0.0,3.0,7.105427357601002e-15,12914.617451802718,12914.617451802718,1.4279244453518913e-11
49,11706.929330838098,120.0,0.0,0.0,5.4365401069844665e-12,12877.622263921863,12877.622263921869,4.7403858616235084e-11
50,11683.374220827936,120.0,0.0,0.0,1.8207657603852567e-14,12851.711642910252,12851.711642910252,2.65270472254997e-10
51,11668.097550796589,120.0,0.0,0.0,2.6645352591003757e-15,12834.907305872663,12834.907305872663,5.494772905677441e-9
52,11657.529742754852,122.0,2.0,0.0,6.206146707654625e-14,12823.282717030326,12823.282717030326,5.765166122273513e-12
53,11648.101223713515,122.0,0.0,0.0,1.7763568394002505e-15,12812.911346084858,12812.911346084858,4.935607478273596e-12
54,11639.669154677751,123.0,1.0,0.0,1.4210854715202004e-14,12803.636070145505,12803.636070145505,1.1874945471390674e-11
55,11645.797645630231,123.0,0.0,0.0,3.019806626980426e-14,12810.377410193236,12810.377410193236,1.049471620717668e-11
56,11683.477541548014,126.0,3.0,0.0,2.55351295663786e-15,12851.825295702805,12851.825295702805,4.89208673570829e-12
57,11769.69968840815,127.0,1.0,0.0,2.7533531010703882e-14,12946.669657248916,12946.669657248916,6.051603662626803e-11
58,11916.924562193717,129.0,2.0,0.0,4.618527782440651e-14,13108.617018413062,13108.617018413062,1.3937739851144215e-11
59,12119.491155911846,130.0,1.0,0.0,6.217248937900877e-15,13331.440271503016,13331.440271503016,6.600942015211331e-12
60,12367.208090575692,130.0,0.0,0.0,1.2434497875801753e-14,13603.928899633187,13603.928899633187,3.305089535388106e-11
61,12649.88398719841,131.0,1.0,0.0,1.865174681370263e-14,13914.872385918243,13914.872385918243,1.2256862191861728e-12
62,12950.87351580133,133.0,2.0,0.0,3.552713678800501e-15,14245.960867381413,14245.960867381413,1.6824230897327652e-10
63,13227.715529438494,135.0,2.0,0.0,3.552713678800501e-15,14550.487082382335,14550.487082382335,4.423128530106624e-12
64,13431.494935172126,137.0,2.0,0.0,2.1404256145274303e-10,14774.644428687163,14774.644428687378,1.408483996101495e-9
65,13513.29663406445,139.0,2.0,0.0,3.7352208437368976e-10,14864.626297470983,14864.626297471355,2.653912645200762e-10
66,13442.923778158172,141.0,2.0,0.0,-2.4553840501145884e-9,14787.216155974518,14787.216155972063,1.0579571331934625e-9
67,13265.052515417894,141.0,0.0,0.0,2.6645352591003757e-15,14591.557766959322,14591.557766959322,2.283435662775446e-10
68,13043.077242788715,139.0,0.0,2.0,7.558131898122156e-11,14347.384967067519,14347.384967067595,1.4198023224874886e-9
69,12840.39235821573,138.0,0.0,1.0,2.5911717216331454e-11,14124.431594038379,14124.431594038404,4.5023457865483453e-10
70,12704.045731649736,138.0,0.0,0.0,7.538858426414663e-12,13974.450304814425,13974.450304814432,1.87371771897845e-9
71,12615.69912406438,137.0,0.0,1.0,2.886579864025407e-14,13877.269036471233,13877.269036471233,9.900060108698626e-11
72,12540.667772439003,136.0,0.0,1.0,1.567137530855689e-10,13794.734549682924,13794.73454968308,5.371319100977004e-10
73,12444.266908752956,136.0,1.0,1.0,5.273559366969494e-16,13688.693599628248,13688.693599628248,4.04476452331437e-12
74,12299.570769993927,136.0,0.0,0.0,4.440892098500626e-15,13529.527846993313,13529.527846993313,4.4426684553400264e-12
75,12110.689586182943,135.0,0.0,1.0,4.440892098500626e-15,13321.758544801225,13321.758544801225,4.870770453635487e-12
76,11889.492590349353,133.0,0.0,2.0,9.43689570931383e-16,13078.44184938428,13078.44184938428,4.9045212335840915e-12
77,11647.84901252253,132.0,0.0,1.0,2.220446049250313e-15,12812.633913774767,12812.633913774767,8.256506589532364e-12
78,11395.75882772408,130.0,0.0,2.0,8.881784197001252e-16,12535.334710496465,12535.334710496465,2.9176661087149114e-11
79,11135.744982944607,128.0,0.0,2.0,0.0,12249.319481239025,12249.319481239025,1.8118839761882555e-11
80,10868.461168166967,127.0,0.0,1.0,3.9968028886505635e-15,11955.307284983634,11955.307284983634,3.54631879417866e-11
81,10594.561071374013,126.0,0.0,1.0,1.7763568394002505e-14,11654.017178511409,11654.017178511409,4.8832049515112885e-12
82,10316.372667550837,126.0,0.0,0.0,4.440892098500626e-16,11348.009934305903,11348.009934305903,5.544009695768182e-12
83,10042.921065691437,125.0,0.0,1.0,7.993605777301127e-15,11047.213172260537,11047.213172260537,1.4107826018516789e-11
84,9784.905655792067,125.0,0.0,0.0,3.241851231905457e-14,10763.396221371251,10763.396221371251,2.233502272019905e-11
85,9553.025828848964,124.0,0.0,1.0,0.0,10508.32841173384,10508.32841173384,1.3467449377912999e-11
86,9355.293846863857,117.0,0.0,7.0,1.4210854715202004e-14,10290.823231550208,10290.823231550208,7.336353746723034e-12
87,9188.973444860438,114.0,0.0,3.0,3.552713678800501e-15,10107.87078934646,10107.87078934646,1.7884360659081722e-11
88,9048.641226867878,114.0,0.0,0.0,1.0658141036401503e-14,9953.505349554709,9953.505349554709,5.440980999082967e-12
89,8928.873797915357,113.0,0.0,1.0,4.440892098500626e-16,9821.761177706883,9821.761177706883,3.666400516522117e-12
90,8828.291818015778,108.0,0.0,5.0,0.0,9711.12099981735,9711.12099981735,5.201172825763933e-12
91,8761.69218011696,108.0,0.0,0.0,4.440892098500626e-15,9637.861398128638,9637.861398128638,1.2187584275125118e-11
92,8747.915828150446,108.0,0.0,0.0,1.4654943925052066e-14,9622.70741096548,9622.70741096548,1.3253398378765269e-11
93,8805.803714047785,108.0,0.0,0.0,1.9095836023552692e-14,9686.384085452555,9686.384085452555,4.305888978706207e-12
94,8941.3061847716,118.0,10.0,0.0,2.042810365310288e-14,9835.436803248762,9835.436803248762,3.2720492981752614e-12
95,9108.811192408788,121.0,3.0,0.0,1.687538997430238e-14,10019.692311649645,10019.692311649645,1.9248602711741114e-11
96,9249.816095077334,122.0,1.0,0.0,4.440892098500626e-15,10174.797704585068,10174.797704585068,3.8546943414985435e-12
97,9305.81824289521,124.0,2.0,0.0,1.3766765505351941e-14,10236.055115474988,10236.055115474988,0.34495170974309985
98,9236.962427943696,125.0,1.0,0.0,4.440892098500626e-15,10160.658670737994,10160.658670737994,3.2224889423559944e-11
99,9077.983163157236,124.0,0.0,1.0,3.552713678800501e-15,9985.781479472944,9985.781479472944,1.006661420888122e-11
100,8882.262402433591,124.0,0.0,0.0,3.730349362740526e-14,9770.48864267695,9770.48864267695,4.901146155589231e-11
101,8703.182094670507,123.0,0.0,1.0,6.6058269965196814e-15,9573.500304137558,9573.500304137558,1.0587086762825493e-11
102,8581.751389790084,123.0,0.0,0.0,4.440892098500626e-15,9439.926528769085,9439.926528769085,9.918288412791298e-12
103,8509.488245811855,122.0,0.0,1.0,5.551115123125783e-17,9360.437070392989,9360.437070392989,1.5914380924186844e-11
104,8465.537817779688,122.0,0.0,0.0,7.105427357601002e-15,9312.091599557649,9312.091599557649,9.963585512196005e-12
105,8429.045261737472,110.0,0.0,12.0,2.6645352591003757e-15,9271.94978791119,9271.94978791119,2.149391775674303e-11
106,8383.825419719584,83.0,0.0,27.0,1.8318679906315083e-15,9222.207961691578,9222.207961691578,3.9612757518625585e-12
107,8332.371866722437,61.0,0.0,22.0,3.552713678800501e-15,9165.609053394654,9165.609053394654,3.198863396391971e-11
108,8281.84786073295,60.0,0.0,1.0,2.398081733190338e-14,9110.032646806205,9110.032646806205,3.8621550402240246e-11
109,8239.41665973804,60.0,0.0,0.0,3.552713678800501e-15,9063.358325711806,9063.358325711806,6.139533326177116e-11
110,8213.647857724833,60.0,0.0,0.0,3.9968028886505635e-15,9035.012643497308,9035.012643497308,3.1375790854326624e-11
111,8218.736383681247,60.0,0.0,0.0,0.0,9040.610022049388,9040.610022049388,7.65609797781508e-12
112,8270.283505595415,60.0,0.0,0.0,6.217248937900877e-15,9097.311856154976,9097.311856154976,5.536904268410581e-12
113,8383.890486455466,109.0,49.0,0.0,5.329070518200751e-15,9222.27953510102,9222.27953510102,6.178169087434071e-12
114,8570.32170425494,119.0,10.0,0.0,3.219646771412954e-15,9427.353874680412,9427.353874680412,2.333067072868289e-11
115,8820.993979009023,120.0,1.0,0.0,7.105427357601002e-15,9703.093376909834,9703.093376909834,3.204370102594112e-11
116,9122.487241738305,121.0,1.0,0.0,1.509903313490213e-14,10034.735965912081,10034.735965912081,6.757261417078553e-11
117,9461.38142646338,123.0,2.0,0.0,1.2434497875801753e-14,10407.519569109745,10407.519569109745,6.918021711044275e-11
118,9823.206673204551,124.0,1.0,0.0,1.7763568394002505e-15,10805.527340525017,10805.527340525017,3.5784708529718046e-11
119,10189.293958980921,126.0,2.0,0.0,8.881784197001252e-16,11208.22335487923,11208.22335487923,-4.886730323775586e-11
120,10539.924472811297,127.0,1.0,0.0,8.881784197001252e-16,11593.91692009235,11593.91692009235,9.904965736495797e-11
121,10855.379400714497,128.0,1.0,0.0,3.552713678800501e-15,11940.917340785909,11940.917340785909,4.562816791064961e-11
122,11119.898863700706,128.0,0.0,0.0,4.440892098500626e-15,12231.888750070762,12231.888750070762,7.057465722937195e-12
123,11333.558712745647,128.0,0.0,0.0,7.105427357601002e-15,12466.914584020196,12466.914584020196,3.985078933510522e-11
124,11500.393733816416,128.0,0.0,0.0,1.3322676295501878e-14,12650.433107198007,12650.433107198007,3.601741127567948e-11
125,11624.438713880125,128.0,0.0,0.0,9.103828801926284e-15,12786.882585268086,12786.882585268086,8.280665042548208e-11
126,11710.516995912565,128.0,0.0,0.0,5.551115123125783e-15,12881.56869550379,12881.56869550379,1.4019008176546777e-11
127,11766.606156924343,128.0,0.0,0.0,1.2878587085651816e-14,12943.266772617093,12943.266772617093,4.380296125816585e-11
128,11801.472332934762,128.0,0.0,0.0,4.440892098500626e-15,12981.619566228224,12981.619566228224,2.0469848038828786e-11
129,11823.881656963118,127.0,0.0,1.0,1.5987211554602254e-14,13006.269822659431,13006.269822659431,6.969536059386883e-12
130,11841.427853021976,127.0,0.0,0.0,7.549516567451064e-15,13025.570638326406,13025.570638326406,1.0186518295540736e-10
131,11857.014997096945,127.0,0.0,0.0,0.0,13042.716496806725,13042.716496806725,2.1930901539235492e-11
132,11872.374751166899,126.0,0.0,1.0,5.329070518200751e-15,13059.612226283578,13059.612226283578,3.374456269966686e-11
133,11889.238779210707,125.0,0.0,1.0,8.885427357601002e-15,13078.162657131776,13078.162657131776,7.86837262012341e-12
134,11908.637720214158,125.0,0.0,0.0,7.105427357601002e-15,13099.501492235691,13099.501492235691,4.0895287156672566e-11
135,11928.79811419066,125.0,0.0,0.0,7.105427357601002e-15,13121.677925609583,13121.677925609583,1.7354095938060254e-10
136,11947.245479160534,125.0,0.0,0.0,1.9095836023552692e-14,13141.970027076566,13141.970027076566,1.5375478668033793e-11
137,11961.505332144106,125.0,0.0,0.0,2.6645352591003757e-15,13157.655865358507,13157.655865358507,7.2263306449826814e-12
138,11969.71865715654,124.0,0.0,1.0,0.0,13166.60607697286,13166.60607697286,0.08444589941761871
139,11972.488312192378,124.0,0.0,0.0,0.0,13169.737143411428,13169.737143411428,2.5563018368757184e-10
140,11971.03262424101,124.0,0.0,0.0,1.199040866595169e-14,13168.135886665139,13168.135886665139,4.973399470031836e-11
141,11966.569916291824,124.0,0.0,0.0,2.299211960000004,13163.22690792089,13165.526119880891,1.2167067353630046e-10
142,11960.051458336231,124.0,0.0,0.0,5.29687880000001,13156.056604169871,13161.353482969871,2.617817074224149e-11
143,11951.360280373756,124.0,0.0,0.0,6.406367700000015,13146.496308410931,13152.90267611093,1.954485462363209e-10
144,11940.112358405948,124.0,0.0,0.0,5.426162990000005,13134.123594246503,13139.549757236502,4.5754289246247026e-11
145,11925.923664434356,124.0,0.0,0.0,2.1547490299999996,13118.516030877925,13120.670779907925,5.5358384543069405e-11
146,11908.95729146006,124.0,0.0,0.0,1.2212453270876722e-15,13099.853020606195,13099.853020606195,6.375699967975379e-11
147,11891.564797482255,124.0,0.0,0.0,5.329070518200751e-15,13080.721277230583,13080.721277230583,6.23856521997368e-12
148,11876.644860499671,124.0,0.0,0.0,8.881784197001252e-15,13064.30934654976,13064.30934654976,2.8344437907890097e-11
149,11867.096156511032,124.0,0.0,0.0,3.552713678800501e-14,13053.805772162119,13053.805772162119,1.7765344750841905e-11
150,11863.986654515842,125.0,1.0,0.0,2.220446049250313e-15,13050.385319967369,13050.385319967369,9.549694368615746e-12
151,11861.061484516715,125.0,0.0,0.0,1.2434497875801753e-14,13047.167632968356,13047.167632968356,3.468869635980809e-11
152,11850.235071517034,125.0,0.0,0.0,5.218048215738236e-15,13035.25857866875,13035.25857866875,7.140954494389007e-12
153,11823.421837520189,125.0,0.0,0.0,2.6645352591003757e-15,13005.76402127212,13005.76402127212,7.046985217584734e-11
154,11775.282343527093,125.0,0.0,0.0,2.6645352591003757e-15,12952.810577879814,12952.810577879814,6.721734280290548e-12
155,11711.461703528761,125.0,0.0,0.0,6.217248937900877e-15,12882.607873881589,12882.607873881589,3.481304133856611e-11
156,11640.35117051375,125.0,0.0,0.0,5.329070518200751e-15,12804.386287565081,12804.386287565081,1.666400351041375e-11
157,11570.341994470591,125.0,0.0,0.0,1.7763568394002505e-14,12727.376193917631,12727.376193917631,1.41895384331292e-11
158,11510.468152390038,125.0,0.0,0.0,0.0,12661.51496762902,12661.51496762902,2.006039778734703e-11
159,11472.334516271603,125.0,0.0,0.0,3.019806626980426e-14,12619.567967898716,12619.567967898716,2.7958080295320542e-11
160,11468.188684117013,125.0,0.0,0.0,8.881784197001252e-15,12615.007552528692,12615.007552528692,1.6129320101754274e-11
161,11510.27825092798,127.0,2.0,0.0,2.1316282072803006e-14,12661.30607602076,12661.30607602076,1.6623147303107544e-11
162,11608.169813711731,128.0,1.0,0.0,5.329070518200751e-15,12768.986795082908,12768.986795082908,5.299582994666707e-11
163,11760.705954497515,128.0,0.0,0.0,3.3306690738754696e-14,12936.776549947243,12936.776549947243,6.063238799924875e-11
164,11964.048253320077,129.0,1.0,0.0,1.7763568394002505e-15,13160.453078652054,13160.453078652054,4.8050452505776775e-11
165,12214.358292214176,131.0,2.0,0.0,2.6645352591003757e-14,13435.79412143571,13435.79412143571,1.078159783673982e-10
166,12502.431150202492,133.0,2.0,0.0,1.7763568394002505e-15,13752.674265222762,13752.674265222762,5.6354920729972946e-11
167,12797.59589925942,135.0,2.0,0.0,1.63202784619898e-14,14077.355489185373,14077.355489185373,3.214495336578693e-11
168,13063.815112347289,136.0,1.0,0.0,3.552713678800501e-15,14370.196623581534,14370.196623581534,4.424229871347052e-10
169,13265.051358428429,138.0,2.0,0.0,0.0,14591.556494271254,14591.556494271254,0.0
170,13375.214229474313,139.0,1.0,0.0,0.0,14712.735652421725,14712.735652421725,0.0
171,13408.001401493033,140.0,1.0,0.0,0.0,14748.801541642157,14748.801541642157,0.0
172,13387.057567501835,140.0,0.0,0.0,0.0,14725.763324252004,14725.763324252004,0.0
173,13336.02742251796,138.0,0.0,2.0,0.0,14669.630164769742,14669.630164769742,0.0
174,13273.720158555314,137.0,0.0,1.0,0.0,14601.092174410835,14601.092174410835,0.0
175,13199.602950614486,136.0,0.0,1.0,0.0,14519.563245675896,14519.563245675896,0.0
176,13108.307469692734,135.0,0.0,1.0,0.0,14419.13821666199,14419.13821666199,0.0
177,12994.465388787305,134.0,0.0,1.0,0.0,14293.911927666022,14293.911927666022,0.0
178,12852.80232189567,133.0,0.0,1.0,0.0,14138.082554085224,14138.082554085224,0.0
179,12678.419667016131,133.0,0.0,0.0,0.0,13946.26163371773,13946.26163371773,0.0
180,12466.512766147216,132.0,0.0,1.0,0.0,13713.164042761851,13713.164042761851,0.0
181,12212.276960287441,131.0,0.0,1.0,0.0,13433.504656316165,13433.504656316165,0.0
182,11916.42741343356,130.0,0.0,1.0,0.0,13108.070154776899,13108.070154776899,0.0
183,11601.758580575228,129.0,0.0,1.0,0.0,12761.934438632597,12761.934438632597,0.0
184,11296.584738700349,128.0,0.0,1.0,0.0,12426.243212570398,12426.243212570398,0.0
185,11029.220165796818,127.0,0.0,1.0,0.0,12132.142182376485,12132.142182376485,0.0
186,10813.681796860998,127.0,0.0,0.0,0.0,11895.049976547154,11895.049976547154,0.0
187,10606.79720392317,126.0,0.0,1.0,0.0,11667.476924315517,11667.476924315517,0.0
188,10351.09661902208,125.0,0.0,1.0,0.0,11386.206280924098,11386.206280924098,0.0
189,9989.110270196477,124.0,0.0,1.0,0.0,10988.021297216063,10988.021297216063,0.0
190,9489.918960468096,119.0,0.0,5.0,0.0,10438.910856514825,10438.910856514825,0.0
191,8928.805770790614,118.0,0.0,1.0,0.0,9821.686347869685,9821.686347869685,0.0
192,8407.604354100687,117.0,0.0,1.0,0.0,9248.364789510766,9248.364789510766,0.0
193,8028.148364334976,116.0,0.0,1.0,0.0,8830.963200768476,8830.963200768476,0.0
194,7862.470798447791,116.0,0.0,0.0,0.0,8648.71787829257,8648.71787829257,0.0
195,7863.402036464035,113.0,1.0,4.0,0.0,8649.742240110434,8649.742240110434,0.0
196,7953.971804426251,117.0,4.0,0.0,0.0,8749.368984868877,8749.368984868877,0.0
197,8057.209827376996,117.0,0.0,0.0,0.0,8862.9308101147,8862.9308101147,0.0
198,8113.814643348973,120.0,3.0,0.0,0.0,8925.19610768386,8925.19610768386,0.0
199,8135.160035335527,120.0,0.0,0.0,0.0,8948.676038869087,8948.676038869087,0.0
200,8150.288598320168,121.0,1.0,0.0,0.0,8965.317458152182,8965.317458152182,0.0
201,8188.242931286394,122.0,1.0,0.0,0.0,9007.067224415025,9007.067224415025,0.0
202,8273.414728220367,123.0,1.0,0.0,0.0,9100.756201042392,9100.756201042392,0.0
203,8411.592097118855,120.0,1.0,4.0,0.0,9252.75130683075,9252.75130683075,0.0
204,8603.912238981291,124.0,4.0,0.0,0.0,9464.303462879408,9464.303462879408,0.0
205,8851.512361807096,124.0,0.0,0.0,0.0,9736.663597987803,9736.663597987803,0.0
206,9150.621776599277,125.0,1.0,0.0,0.0,10065.683954259213,10065.683954259213,0.0
207,9477.838216375156,125.0,0.0,0.0,0.0,10425.622038012662,10425.622038012662,0.0
208,9804.851516155632,126.0,1.0,0.0,0.0,10785.336667771144,10785.336667771144,0.0
209,10103.351515961605,127.0,1.0,0.0,0.0,11113.68666755837,11113.68666755837,0.0
210,10350.48337980938,127.0,0.0,0.0,0.0,11385.531717790307,11385.531717790307,0.0
211,10545.213585696834,128.0,1.0,0.0,0.0,11599.734944266493,11599.734944266493,0.0
212,10691.963941617254,128.0,0.0,0.0,0.0,11761.160335778995,11761.160335778995,0.0
213,10795.156254563912,128.0,0.0,0.0,0.0,11874.671880020243,11874.671880020243,0.0
214,10860.433958530728,128.0,0.0,0.0,0.0,11946.477354383824,11946.477354383824,0.0
215,10898.326998514145,128.0,0.0,0.0,0.0,11988.159698365635,11988.159698365635,0.0
216,10920.586948511242,128.0,0.0,0.0,0.0,12012.645643362335,12012.645643362335,0.0
217,10938.965380519097,129.0,1.0,0.0,1.7763568394002505e-15,12032.861918570989,12032.861918570989,4.283684518213704e-11
218,10963.178285534143,128.0,0.0,1.0,3.552713678800501e-15,12059.496114087577,12059.496114087577,3.567635076251463e-11
219,10994.799330550228,128.0,0.0,0.0,3.552713678800501e-15,12094.279263605262,12094.279263605262,3.4648728330921585e-11
220,11033.366599560548,128.0,0.0,0.0,1.3322676295501878e-15,12136.703259516707,12136.703259516707,2.573763424607023e-11
221,11078.418177558307,128.0,0.0,0.0,9.769962616701378e-15,12186.259995314163,12186.259995314163,1.3590017999831616e-11
222,11129.074448538158,127.0,0.0,1.0,1.9666239100000027,12241.981893391965,12243.948517301966,8.913758620110457e-12
223,11182.784986500565,126.0,0.0,1.0,3.145843400000004,12301.063485150602,12304.209328550602,1.4594547792512458e-11
224,11236.581665447437,126.0,0.0,0.0,3.336300630000009,12360.239831992121,12363.576132622122,8.050449196161935e-12
225,11287.49636238069,126.0,0.0,0.0,3.447641460000016,12416.245998618771,12419.69364007877,4.476419235288631e-12
226,11332.303008304016,125.0,0.0,1.0,4.171336140000001,12465.533309134411,12469.70464527441,4.128253294766182e-12
227,11366.743766228201,125.0,0.0,0.0,5.32615252000001,12503.418142850956,12508.744295370956,1.3731238368563936e-11
228,11386.302864165804,125.0,0.0,0.0,6.512682830000015,12524.9331505824,12531.4458334124,4.686029342337861e-12
229,11386.464523129382,125.0,0.0,0.0,7.331519310000003,12525.110975442307,12532.442494752308,9.725553695716371e-12
230,11365.340934127125,125.0,0.0,0.0,7.497767350000015,12501.875027539852,12509.372794889852,5.339728659237153e-12
231,11331.556156149745,124.0,0.0,1.0,7.184584979999997,12464.711771764709,12471.896356744708,9.757528118825576e-12
232,11296.362214183584,124.0,0.0,0.0,6.6796433700000195,12425.998435601954,12432.678078971954,5.311306949806749e-12
233,11271.011136214982,124.0,0.0,0.0,6.270613690000051,12398.112249836466,12404.382863526465,5.4427573559223674e-12
234,11262.824910233821,124.0,0.0,0.0,6.182424650000003,12389.107401257197,12395.289825907197,4.547473508864641e-12
235,11263.405375244145,123.0,0.0,1.0,6.389035030000032,12389.745912768556,12396.134947798557,3.595346242946107e-12
236,11260.42433425353,123.0,0.0,0.0,6.801661150000004,12386.46676767889,12393.268428828891,3.886668764607748e-12
237,11241.553590269563,123.0,0.0,0.0,7.331519309999998,12365.708949296517,12373.040468606518,6.572520305780927e-12
238,11198.671020297232,120.0,0.0,3.0,8.716107919999999,12318.53812232695,12327.25423024695,4.504840944719035e-12
239,11140.478802331141,119.0,0.0,1.0,10.360252430000019,12254.526682564252,12264.886934994252,3.11928260998684e-12
240,11079.885189363296,118.0,0.0,1.0,10.238177410000006,12187.873708299625,12198.111885709624,1.0121681270902627e-11
241,11029.798432385716,118.0,0.0,0.0,7.867796980000028,12132.778275624265,12140.646072604264,1.4395623582075245e-11
242,11000.255232392548,118.0,0.0,0.0,4.759670190000002,12100.280755631784,12105.040425821784,1.96787031114809e-11
243,10989.806081386556,118.0,0.0,0.0,2.3890907100000023,12088.786689525197,12091.175780235197,9.992229266231334e-12
244,10994.12991337263,119.0,1.0,0.0,0.41502222000003464,12093.542904709884,12093.957926929885,4.635847261624804e-12
