time,demand,com_gens,started,off,gen_m,gen_p,gen_tot,D_shed
13.5,9643.004674713344,0.0,0.0,0.0,130.66000000000003,10607.305142184705,10737.965142184705,3.7408298680929875e-11
13.75,9722.406750635086,0.0,0.0,0.0,32.74299911,10694.647425698577,10727.390424808576,4.233768891026557e-11
14.0,9801.808826556828,0.0,0.0,0.0,8.881784197001252e-16,10781.989709212488,10781.989709212488,3.4351188560322043e-11
14.25,9882.308561225578,0.0,0.0,0.0,252.17000000000002,10870.539417348162,11122.709417348162,2.8679281172117044e-11
14.5,9961.710637147324,0.0,0.0,0.0,78.39,10957.881700862057,11036.271700862057,3.084110744566715e-11
14.75,10041.803768071592,0.0,0.0,0.0,2.7800000000000016,11045.984144878712,11048.764144878713,4.036238010485249e-11
15.0,10121.89689899586,0.0,0.0,0.0,16.7,11134.086588895441,11150.786588895442,3.389644120943558e-11
15.25,10205.974060601171,0.0,0.0,0.0,34.28,11226.571466661293,11260.851466661294,8.234124493355921e-11
15.5,10286.06719152544,0.0,0.0,0.0,108.24000000000001,11314.673910677973,11422.913910677973,3.891642563758069e-11
15.75,10361.078633209154,0.0,0.0,0.0,20.989999999999995,11397.18649653012,11418.176496530119,3.965539008277119e-11
16.0,10436.09007489287,1.0,1.0,0.0,20.690000000000005,11479.69908238215,11500.389082382151,3.3569591550985933e-11
16.25,10517.109419755234,2.0,1.0,0.0,65.57000000000001,11568.820361730744,11634.390361730744,5.0308202048654493e-11
16.5,10592.12086143895,3.0,1.0,0.0,86.14000000000001,11651.33294758284,11737.472947582839,3.753974908704549e-11
16.75,10657.427869137613,4.0,1.0,0.0,105.00000000000001,11723.170656051348,11828.170656051348,8.44089242946211e-11
17.0,10722.73487683628,4.0,0.0,0.0,105.0,11795.008364519916,11900.008364519916,2.333599979920109e-11
17.25,10792.911162246352,5.0,1.0,0.0,126.46000000000001,11872.202278470977,11998.662278470976,4.278533083379443e-11
17.5,10858.218169945016,6.0,1.0,0.0,145.0,11944.039986939517,12089.039986939517,2.6466828728644032e-11
17.75,10913.797996033458,6.0,0.0,0.0,145.0,12005.177795636793,12150.177795636793,6.713740674513247e-12
18.0,10969.377822121898,6.0,0.0,0.0,89.22151878137862,12066.31560433408,12155.537123115459,7.723599537712289e-12
18.25,11028.975799922895,6.0,0.0,0.0,248.15053345636477,12131.873379914718,12380.023913371082,4.161488931231361e-10
18.5,11084.555626011335,6.0,0.0,0.0,145.0,12193.01118861242,12338.01118861242,5.220002208261576e-11
18.75,11131.535522612958,7.0,1.0,0.0,165.0,12244.68907487428,12409.68907487428,5.624301024909073e-11
19.0,11178.515419214584,8.0,1.0,0.0,214.23000000000002,12296.366961136031,12510.59696113603,1.3184120462028659e-11
19.25,11228.949840810808,9.0,1.0,0.0,256.8,12351.844824891843,12608.644824891842,3.05178105008963e-11
19.5,11275.929737412434,9.0,0.0,0.0,258.42,12403.522711153664,12661.942711153664,1.1873169114551274e-11
19.75,11315.436957525646,9.0,0.0,0.0,248.94352826271557,12446.980653278368,12695.924181541084,3.0322411248562275e-11
20.0,11354.944177638861,9.0,0.0,0.0,207.73145385527437,12490.43859540281,12698.170049258084,1.1088374662904243e-10
20.25,11397.356883935201,10.0,1.0,0.0,366.1,12537.092572328702,12903.192572328702,2.9036328896836494e-11
20.5,11436.864104048416,10.0,0.0,0.0,441.46000000000004,12580.550514453282,13022.010514453283,4.773070827468473e-11
20.75,11470.006450421324,10.0,0.0,0.0,366.1,12617.007095463461,12983.107095463462,5.229239263826457e-11
21.0,11503.148796794236,10.0,0.0,0.0,389.30000000000007,12653.463676473659,13042.763676473658,4.4428460910239664e-11
21.25,11538.701074133369,10.0,0.0,0.0,379.67579776301227,12692.571181546715,13072.246979309726,3.5697667044587433e-11
21.5,11571.843420506279,10.0,0.0,0.0,389.29999999999995,12729.027762556814,13118.327762556813,4.1175418630245986e-10
21.75,11599.650901010793,10.0,0.0,0.0,395.6930973171237,12759.615991111961,13155.309088429085,-3.1623449741557115e-11
22.0,11627.458381515302,10.0,0.0,0.0,367.03728014412945,12790.204219666766,13157.241499810896,3.178435292738868e-11
22.25,11657.17537533156,10.0,0.0,0.0,336.5260798362099,12822.892912864714,13159.418992700925,1.7747581182447902e-11
22.5,11684.982855836071,10.0,0.0,0.0,307.92875446359693,12853.481141419703,13161.4098958833,3.171507501065207e-11
22.75,11708.466029968788,10.0,0.0,0.0,281.54891253601096,12879.312632965664,13160.861545501675,3.020161898348306e-11
23.0,11731.949204101506,10.0,0.0,0.0,257.1490706084034,12905.144124511648,13162.293195120052,3.948841253986757e-11
23.25,11756.836612360168,10.0,0.0,0.0,231.62508659501844,12932.520273596156,13164.145360191174,2.5698554395603423e-11
23.5,11780.319786492884,10.0,0.0,0.0,206.92524466741622,12958.351765142135,13165.277009809552,4.0749625895841746e-11
23.75,11800.489213000412,10.0,0.0,0.0,185.886798861942,12980.538134300357,13166.4249331623,3.441336104970105e-11
24.0,11820.658639507938,10.0,0.0,0.0,164.57848963443536,13002.724503458736,13167.302993093172,5.60156365736475e-11
24.25,11841.820097923955,11.0,1.0,0.0,662.905834073359,13026.00210771782,13688.90794179118,-1.2929503341038553e-10
24.5,11861.98952443148,11.0,0.0,0.0,572.7685700537104,13048.188476874599,13620.95704692831,5.3358206741904723e-11
24.75,11879.731659185949,11.0,0.0,0.0,597.0950665065234,13067.704825104094,13664.799891610617,1.8598811379888502e-10
25.0,11897.473793940422,11.0,0.0,0.0,545.3112427940176,13087.221173334223,13632.53241612824,7.503218839846768e-11
25.25,11916.137043165725,11.0,0.0,0.0,489.68209791767555,13107.750747481785,13597.43284539946,1.8703616433413117e-10
25.5,11933.879177920193,11.0,0.0,0.0,430.36,13127.267095712206,13557.627095712207,1.2249756764504127e-11
25.75,11949.584062795879,11.0,0.0,0.0,435.31000000000006,13144.542469075423,13579.852469075422,2.1183055309847987e-11
26.0,11965.288947671565,11.0,0.0,0.0,432.7,13161.817842438657,13594.517842438658,5.616307419131772e-11
26.25,11981.813003330542,10.0,0.0,1.0,395.15000000000003,13179.99430366375,13575.14430366375,-1.0527815128084782e-11
26.5,11997.517888206226,9.0,0.0,1.0,372.5,13197.269677026801,13569.769677026801,5.10773645601148e-11
26.75,12011.451462077923,9.0,0.0,0.0,384.4402398367211,13212.596608285707,13597.036848122429,3.0185631771928456e-11
27.0,12025.385035949625,9.0,0.0,0.0,368.71438326448583,13227.923539544481,13596.637922808966,2.042455093942408e-11
27.25,12040.004810885965,9.0,0.0,0.0,400.4328327351909,13244.005291974547,13644.438124709737,5.861267027285066e-11
27.5,12053.938384757661,10.0,1.0,0.0,444.1676695418431,13259.332223233407,13703.49989277525,2.3867130494181765e-11
27.75,12066.366586875176,10.0,0.0,0.0,460.42375616023804,13273.003245562673,13733.427001722912,2.2872370664117625e-11
28.0,12078.794788992687,10.0,0.0,0.0,572.96,13286.674267891833,13859.634267891834,1.0997780464094831e-10
28.25,12091.85053601837,10.0,0.0,0.0,791.47,13301.035589620222,14092.505589620221,4.511235829340876e-11
28.5,12104.278738135883,5.0,0.0,5.0,355.5519883343026,13314.70661194943,13670.258600283732,8.08064726243174e-11
28.75,12115.368423124444,5.0,0.0,0.0,351.57000000000005,13326.905265436875,13678.475265436875,1.3203660387262062e-11
29.0,12126.458108113009,5.0,0.0,0.0,348.4200000000001,13339.103918924304,13687.523918924304,8.054001909840736e-12
29.25,12138.38916110207,5.0,0.0,0.0,334.7937572942813,13352.22807721221,13687.021834506491,7.054623551994155e-11
29.5,12149.478846090631,5.0,0.0,0.0,251.05000000000007,13364.426730700101,13615.4767307001,-3.936648927478066e-10
29.75,12159.000534702216,5.0,0.0,0.0,332.6,13374.9005881724,13707.500588172401,4.312994406063808e-11
30.0,12168.522223313797,3.0,0.0,2.0,161.9,13385.374445645157,13547.274445645156,1.3095302620058646e-11
30.25,12179.074331705817,3.0,0.0,0.0,92.85000000001473,13396.981764875945,13489.83176487596,4.757403360144963e-10
30.5,12188.596020317398,3.0,0.0,0.0,238.00000000001472,13407.45562234914,13645.455622349155,1.5722534385531617e-11
30.75,12196.221150429403,3.0,0.0,0.0,189.74000000001473,13415.843265472344,13605.583265472358,2.517275277114095e-11
31.0,12203.846280541407,3.0,0.0,0.0,97.25000000000001,13424.230908595451,13521.480908595451,1.0318856880076055e-10
31.25,12212.666112620149,3.0,0.0,0.0,159.25,13433.932723881931,13593.182723881931,2.3869972665124806e-10
31.5,12220.291242732153,3.0,0.0,0.0,207.95000000000002,13442.320367005403,13650.270367005403,1.5429435507030576e-11
31.75,12225.691250721986,3.0,0.0,0.0,226.2854414023468,13448.260375794314,13674.54581719666,1.3143264254722453e-11
32.0,12231.091258711818,3.0,0.0,0.0,80.80000000000001,13454.200384582977,13535.000384582976,3.8401282154154615e-11
32.25,12237.763244667613,3.0,0.0,0.0,110.9,13461.539569134356,13572.439569134356,1.291233786560042e-11
32.5,12243.163252657445,1.0,0.0,2.0,205.62,13467.479577922788,13673.099577922789,5.712283979164567e-10
32.75,12246.125582651935,1.0,0.0,0.0,128.4,13470.738140917176,13599.138140917175,1.1666756449812965e-10
33.0,12249.087912646426,0.0,0.0,1.0,29.750000000000007,13473.996703911076,13503.746703911076,1.5417001009154774e-11
33.25,12253.080478857677,0.0,0.0,0.0,390.88399388390803,13478.388526743382,13869.27252062729,8.335021561833855e-11
33.5,12256.04280885217,2.0,2.0,0.0,245.3351805772494,13481.647089737418,13726.982270314667,6.958700282666541e-11
33.75,12256.818931225871,2.0,0.0,0.0,450.23341644141806,13482.500824348426,13932.734240789845,8.16058332020475e-11
34.0,12257.59505359957,2.0,0.0,0.0,116.94999999999999,13483.354558959687,13600.304558959688,2.0371260234242072e-11
34.25,12259.188672034436,2.0,0.0,0.0,158.95,13485.107539237903,13644.057539237903,2.319566760888847e-11
34.5,12259.964794408137,0.0,0.0,2.0,189.46676997364727,13485.961273849201,13675.428043822849,1.800101337352956e-12
34.75,12258.922186160024,0.0,0.0,0.0,443.67329576766156,13484.814404776133,13928.487700543794,2.7203128638575436e-10
35.0,12257.879577911914,0.0,0.0,0.0,355.25835567068356,13483.667535703687,13838.92589137437,1.1009859690602752e-11
35.25,12257.470727319223,0.0,0.0,0.0,180.2000216733485,13483.217800051023,13663.417821724372,1.333795296432072e-10
35.5,12256.428119071112,0.0,0.0,0.0,252.32,13482.070930978212,13734.390930978212,2.41158204516978e-11
35.75,12253.934257075167,0.0,0.0,0.0,282.5730254574944,13479.32768278272,13761.900708240213,4.602895842253929e-11
36.0,12251.440395079222,0.0,0.0,0.0,172.17980662788503,13476.584434587032,13648.764241214916,1.3002221521674073e-10
36.25,12249.393553895361,0.0,0.0,0.0,112.70000000000002,13474.33290928489,13587.032909284892,1.142197447734361e-11
36.5,12246.899691899416,0.0,0.0,0.0,119.82000000000001,13471.589661089363,13591.409661089363,7.361222742474638e-12
36.75,12243.326050904745,0.0,0.0,0.0,309.9200000000001,13467.658655995177,13777.578655995178,1.0377121384408383e-10
37.0,12239.752409910072,0.0,0.0,0.0,244.5000000000873,13463.72765090107,13708.227650901157,4.4636294660449494e-11
37.25,12236.428058727544,0.0,0.0,0.0,201.95000000008733,13460.070864600293,13662.020864600381,1.5635492900401005e-11
37.5,12232.854417732871,0.0,0.0,0.0,163.60000000008733,13456.139859505274,13619.739859505362,9.766143449496667e-10
37.75,12228.588463989103,0.0,0.0,0.0,196.87000000008734,13451.447310378977,13648.317310379065,-1.2677259527861776e-9
38.0,12224.322510245333,0.0,0.0,0.0,566.8800000000874,13446.754761269689,14013.634761269775,3.306031004512988e-10
38.25,12220.109115157544,0.0,0.0,0.0,383.49006751835753,13442.120026673298,13825.610094191656,1.3944401189291966e-11
38.5,12215.843161413773,0.0,0.0,0.0,397.99444929863483,13437.427477555002,13835.421926853636,7.057288087253255e-11
38.75,12211.276358545667,0.0,0.0,0.0,522.0171670584862,13432.403994400034,13954.42116145852,1.729461018840084e-11
39.0,12206.709555677557,0.0,0.0,0.0,146.76999999999998,13427.38051124527,13574.15051124527,5.1322501803952036e-11
39.25,12201.99957946555,0.0,0.0,0.0,342.44296101836676,13422.19953741027,13764.642498428637,4.735163372515672e-10
39.5,12197.432776597441,0.0,0.0,0.0,416.3454371973081,13417.176054256679,13833.521491453987,5.403251179814106e-10
39.75,12192.956588479752,0.0,0.0,0.0,177.77000000000004,13412.252247330356,13590.022247330357,2.0972201753011177e-10
40.0,12188.480400362061,0.0,0.0,0.0,278.36442722502443,13407.328440398262,13685.692867623286,3.327116360196669e-11
40.25,12183.806002931804,0.0,0.0,0.0,203.77,13402.186603225045,13605.956603225046,1.156230666765623e-10
40.5,12179.329814814117,0.0,0.0,0.0,667.0245628059137,13397.262796295503,14064.287359101416,1.4802381542722287e-11
40.75,12175.148110696651,0.0,0.0,0.0,457.9943577159036,13392.662921766267,13850.65727948217,5.115552426104841e-11
41.0,12170.966406579193,0.0,0.0,0.0,483.58354202598287,13388.06304723712,13871.646589263102,1.0807355010911124e-11
41.25,12167.047342961601,0.0,0.0,0.0,561.07,13383.752077257624,13944.822077257624,1.7357137949147727e-10
41.5,12162.865638844141,0.0,0.0,0.0,859.9996202793144,13379.152202728563,14239.151823007876,1.0929923632829741e-11
41.75,12158.431908726934,0.0,0.0,0.0,516.1349864648406,13374.275099599634,13890.410086064474,8.100187187665142e-12
42.0,12153.998178609723,0.0,0.0,0.0,614.1465318350882,13369.397996470707,13983.544528305794,2.120259523508139e-11
42.25,12150.241039492334,0.0,0.0,0.0,213.5,13365.26514344161,13578.76514344161,1.2544631999844569e-11
42.5,12145.807309375125,0.0,0.0,0.0,519.7857240592865,13360.388040312431,13880.173764371717,6.448352962706849e-11
42.75,12140.387449258236,0.0,0.0,0.0,281.32315827493073,13354.426194184061,13635.749352458992,1.4352963262354024e-11
43.0,12134.967589141348,0.0,0.0,0.0,475.35208679875143,13348.464348055495,13823.816434854247,8.101963544504542e-12
43.25,12130.591372305498,0.0,0.0,0.0,232.35000000000002,13343.65050953605,13576.00050953605,1.77262649003751e-11
43.5,12125.171512188612,0.0,0.0,0.0,606.1312293192893,13337.688663407509,13943.819892726799,8.123635097945225e-11
43.75,12118.031417697122,0.0,0.0,0.0,231.76,13329.834559466768,13561.594559466768,9.944045586962602e-11
44.0,12110.891323205633,0.0,0.0,0.0,352.4995859904556,13321.980455526182,13674.480041516637,3.6415315207705135e-11
44.25,12104.893070089001,0.0,0.0,0.0,283.11171714316765,13315.382377095966,13598.494094239133,1.3478711480274796e-9
44.5,12097.752975597514,0.0,0.0,0.0,490.2995567706879,13307.528273157412,13797.8278299281,2.1046275833214168e-11
44.75,12088.517014481344,0.0,0.0,0.0,165.79,13297.368715929473,13463.158715929474,2.4057200675997592e-11
45.0,12079.281053365174,0.0,0.0,0.0,330.32893250085385,13287.209158701686,13617.53809120254,2.093081263865315e-11
45.25,12070.299332999348,0.0,0.0,0.0,220.85000000000002,13277.329266299275,13498.179266299276,3.89874799111567e-11
45.5,12061.06337188318,0.0,0.0,0.0,635.9303926919151,13267.16970907148,13903.100101763395,1.7621459846850485e-11
45.75,12050.789800891656,0.0,0.0,0.0,258.15000000000003,13255.86878098092,13514.01878098092,6.540190611303842e-11
46.0,12040.516229900137,0.0,0.0,0.0,756.0589140856866,13244.567852890057,14000.626766975744,2.262563469912493e-10
46.25,12029.698917940657,0.0,0.0,0.0,606.0407913941809,13232.668809734781,13838.709601128963,3.0311753107525874e-11
46.5,12019.425346949134,0.0,0.0,0.0,686.7497709590182,13221.36788164774,13908.11765260676,1.7486699548644056e-10
46.75,12009.530893956437,0.0,0.0,0.0,463.69000000000005,13210.483983352064,13674.173983352064,4.476063963920751e-11
47.0,11999.636440963743,0.0,0.0,0.0,631.4029065398689,13199.600085059825,13831.002991599693,3.4775204937886883e-10
47.25,11988.489882315998,0.0,0.0,0.0,1047.9699999999998,13187.338870547077,14235.308870547076,1.1315393066979595e-11
47.5,11978.595429323303,0.0,0.0,0.0,624.5553902172671,13176.454972254312,13801.01036247158,1.1887379969266476e-11
47.75,11970.49682320361,0.0,0.0,0.0,935.805040363837,13167.546505523966,14103.351545887803,1.219646605932212e-11
48.0,11962.398217083917,0.0,0.0,0.0,1113.8861105926485,13158.638038792309,14272.524149384957,9.674039347373764e-12
48.25,11952.763934590568,0.0,0.0,0.0,517.4,13148.040328049623,13665.440328049623,1.3436363133223495e-11
48.5,11944.665328470875,0.0,0.0,0.0,535.8040687371418,13139.131861317954,13674.935930055095,4.884981308350689e-12
48.75,11939.212906473718,0.0,0.0,0.0,530.5540687371418,13133.134197121153,13663.688265858294,2.5783819523894635e-11
49.0,11933.760484476556,0.0,0.0,0.0,529.1114164232911,13127.136532924205,13656.247949347497,1.1166179092469974e-11
49.25,11928.046390479918,0.0,0.0,0.0,79.32000000000004,13120.851029527908,13200.171029527908,1.2089884648958105e-11
49.5,11922.59396848276,0.0,0.0,0.0,603.391416423291,13114.853365331663,13718.244781754955,7.641887123099877e-11
49.75,11918.372503859084,0.0,0.0,0.0,667.4699999999999,13110.20975424552,13777.679754245519,4.165379152709647e-11
50.0,11914.151039235407,0.0,0.0,0.0,692.9,13105.566143158941,13798.466143158941,8.641976023682219e-12
50.25,11910.800310080265,0.0,0.0,0.0,788.3207508971732,13101.880341088283,13890.201091985457,8.448353128187591e-12
50.5,11906.578845456585,0.0,0.0,0.0,605.35,13097.236730002209,13702.58673000221,4.814992848878319e-11
50.75,11901.606719332693,0.0,0.0,0.0,709.127765786684,13091.767391265956,13800.89515705264,1.481836875427689e-11
51.0,11896.634593208802,0.0,0.0,0.0,97.20336938897785,13086.298052529528,13183.501421918505,2.5494273359072395e-11
51.25,11893.524010959038,0.0,0.0,0.0,341.17606210717247,13082.876412055022,13424.052474162194,6.787281847664417e-11
51.5,11888.551884835146,0.0,0.0,0.0,341.1760621071724,13077.407073318664,13418.583135425835,6.991740519879386e-12
51.75,11880.847479712338,0.0,0.0,0.0,135.6,13068.932227683925,13204.532227683925,5.998401775286766e-11
52.0,11873.143074589532,0.0,0.0,0.0,567.8563662996519,13060.457382048471,13628.313748348122,1.120881165661558e-11
52.25,11867.170149341098,0.0,0.0,0.0,483.90506050423346,13053.887164274784,13537.792224779017,1.9603518808253284e-10
52.5,11859.465744218294,0.0,0.0,0.0,304.06543020194033,13045.41231864012,13349.47774884206,6.02895511292445e-12
52.75,11848.541939596682,0.0,0.0,0.0,380.4882624735725,13033.396133556342,13413.884396029915,1.4429346606448235e-11
53.0,11837.618134975071,0.0,0.0,0.0,421.3323425492315,13021.379948472559,13442.71229102179,1.1041834113711957e-11
53.25,11824.185874606354,0.0,0.0,0.0,294.85,13006.6044620673,13301.4544620673,2.9249491717564524e-11
53.5,11813.262069984745,0.0,0.0,0.0,528.4750605042333,12994.588276982624,13523.063337486858,4.128573038997274e-10
53.75,11804.609739859674,0.0,0.0,0.0,82.19000000000003,12985.070713845993,13067.260713845993,1.9770851622524788e-11
54.0,11795.957409734609,0.0,0.0,0.0,421.63234254923145,12975.553150708054,13397.185493257286,9.944045586962602e-12
54.25,11780.930313553154,0.0,0.0,0.0,89.80000000000004,12959.023344908333,13048.823344908333,1.397388871282601e-10
54.5,11772.277983428086,0.0,0.0,0.0,117.19,12949.505781770811,13066.695781770812,2.2164137192248745e-10
54.75,11772.882499543713,0.0,0.0,0.0,365.4160267192019,12950.170749498804,13315.586776218006,-4.1549255856909656e-11
55.0,11773.487015659346,0.0,0.0,0.0,461.54884193709745,12950.835717225329,13412.384559162427,3.270628212703741e-11
55.25,11764.224079846514,0.0,0.0,0.0,424.7688419370975,12940.646487831036,13365.415329768133,7.278799785126466e-11
55.5,11764.828595962148,0.0,0.0,0.0,562.8162904913838,12941.311455558347,13504.127746049731,1.446309738639684e-11
55.75,11781.675330062635,0.0,0.0,0.0,691.9082523381825,12959.842863068676,13651.751115406858,3.6127545399722294e-11
56.0,11798.522064163122,0.0,0.0,0.0,554.18,12978.374270579408,13532.554270579409,3.511324564442475e-11
56.25,11803.886383711653,0.0,0.0,0.0,346.36109776404896,12984.275022082793,13330.636119846842,8.497558212638978e-11
56.5,11820.733117812142,0.0,0.0,0.0,244.02,13002.806429593365,13246.826429593366,2.476241434123949e-11
56.75,11858.30381064352,0.0,0.0,0.0,229.89999999999998,13044.1341917079,13274.0341917079,4.9050541406359116e-11
57.0,11895.874503474897,0.0,0.0,0.0,484.5,13085.46195382344,13569.96195382344,6.091198656577035e-10
57.25,11927.232804656915,0.0,0.0,0.0,152.9450391323507,13119.95608512263,13272.90112425498,1.432454155292362e-11
57.5,11964.803497488292,0.0,0.0,0.0,132.67285827774117,13161.283847237111,13293.956705514853,6.245670647331281e-12
57.75,12017.565365429115,0.0,0.0,0.0,27.85687924903108,13219.321901972013,13247.178781221044,8.178346888598753e-12
58.0,12070.327233369935,0.0,0.0,0.0,111.15644418552182,13277.359956707014,13388.516400892537,2.156141931664024e-11
58.25,12121.520824908206,0.0,0.0,0.0,185.32,13333.672907399074,13518.992907399073,1.5496937066927785e-11
58.5,12174.282692849027,0.0,0.0,0.0,123.38,13391.710962133931,13515.09096213393,1.9308998844280723e-11
58.75,12234.19932102972,0.0,0.0,0.0,182.82576759353174,13457.619253132707,13640.445020726238,6.477840486240893e-11
59.0,12294.115949210416,0.0,0.0,0.0,1.7763568394002505e-15,13523.527544131419,13523.527544131419,4.211564430534054e-11
59.25,12356.482508610849,0.0,0.0,0.0,252.49752304380405,13592.13075947194,13844.628282515745,1.48894230278529e-11
