1,1.0085347,-7.890003
2,0.25759286,-7.9270024
3,0.026529193,-8.167995
4,-0.011183481,-8.4451885
5,-0.012885155,-8.718881
6,-0.019076044,-8.980897
7,-0.04282784,-9.223212
8,-0.0817295,-9.441381
9,-0.1305617,-9.631787
10,-0.18670109,-9.7902155
11,-0.24417718,-9.908119
12,-0.30022314,-9.969207
13,-0.35175452,-9.94557
14,-0.38603547,-9.844315
15,-0.40981784,-9.695369
16,-0.4257858,-9.510258
17,-0.42933452,-9.298892
18,-0.41374773,-9.066373
19,-0.3685073,-8.817029
20,-0.27814206,-8.55778
21,-0.12428076,-8.303465
22,0.1109211,-8.076955
23,0.45875892,-7.9140053
24,1.0210129,-7.8810353
25,1.2542049,-7.9508247
26,0.81846106,-8.059499
27,0.54495955,-8.2348
28,0.4275634,-8.466574
29,0.39230704,-8.718887
30,0.37780106,-8.969832
31,0.35975906,-9.210245
32,0.3284736,-9.428525
33,0.28932497,-9.621109
34,0.2425322,-9.782019
35,0.19102296,-9.902728
36,0.13758111,-9.969286
37,0.086032376,-9.958019
38,0.04323319,-9.87225
39,0.0106404815,-9.735836
40,-0.014771233,-9.56342
41,-0.03244261,-9.364435
42,-0.03668977,-9.145986
43,-0.016956517,-8.912704
44,0.04240464,-8.668853
45,0.16361614,-8.424632
46,0.37185985,-8.199947
47,0.6925195,-8.024623
48,1.1605676,-7.933309
49,1.3031483,-7.9536815
50,1.1589876,-8.144738
51,0.9863104,-8.316644
52,0.8674597,-8.512199
53,0.8090189,-8.734257
54,0.78347987,-8.966606
55,0.7648883,-9.195401
56,0.74010444,-9.411496
57,0.7083014,-9.60468
58,0.66927093,-9.7676115
59,0.62367433,-9.891822
60,0.5734518,-9.964006
61,0.52168304,-9.96234
62,0.47463062,-9.887213
63,0.43450528,-9.760712
64,0.40042228,-9.597741
65,0.37136072,-9.408369
66,0.34771132,-9.200047
67,0.34122962,-8.982173
68,0.36207122,-8.753698
69,0.4334161,-8.519001
70,0.5850502,-8.291594
71,0.84084284,-8.096143
72,1.2113464,-7.9526653
73,1.3265355,-7.957479
74,1.3920606,-8.168781
75,1.3448322,-8.361358
76,1.2741842,-8.55034
77,1.22285,-8.752531
78,1.1934963,-8.966701
79,1.1742517,-9.183095
80,1.1533861,-9.392131
81,1.1276221,-9.5834055
82,1.094677,-9.747292
83,1.0545901,-9.87464
84,1.0076284,-9.952348
85,0.9561861,-9.959231
86,0.9060001,-9.89227
87,0.86023784,-9.772709
88,0.81891817,-9.6157
89,0.7809218,-9.432604
90,0.74461734,-9.231722
91,0.71498007,-9.020732
92,0.6985205,-8.804615
93,0.7117978,-8.58296
94,0.7876884,-8.357257
95,0.9611419,-8.142966
96,1.2431618,-7.9619737
97,1.3480403,-7.959732
98,1.5485456,-8.149083
99,1.6320494,-8.35567
100,1.6365546,-8.554954
101,1.6181705,-8.754303
102,1.5997685,-8.959142
103,1.5844144,-9.166148
104,1.5680302,-9.368604
105,1.5473875,-9.556806
106,1.5202379,-9.720854
107,1.4850941,-9.850901
108,1.4414178,-9.933796
