node,x,y,p1
n654,43.2274,-89.3563,-15.20091971
n655,43.2209,-89.2595,-15.7735896
n656,43.233,-89.5326,-17.66192669
n657,43.2307,-89.4988,-17.42705115
n658,43.2244,-89.3605,-15.3267344
n659,43.2315,-89.4927,-17.29355235
n660,43.225,-89.2681,-15.60957023
n661,43.2213,-89.313,-14.90975233
n662,43.2208,-89.3026,-15.12214034
n663,43.2328,-89.5392,-17.55811985
n664,43.2323,-89.5366,-17.56250264
n665,43.2275,-89.4758,-16.86407054
n666,43.228,-89.4422,-16.18942756
n667,43.2195,-89.2758,-15.59327249
n668,43.2257,-89.4122,-16.17042531
n669,43.2229,-89.3683,-15.46003443
n670,43.2208,-89.2792,-15.58760797
n671,43.2268,-89.4521,-16.36773257
n672,43.2206,-89.308,-15.01553774
n673,43.2265,-89.4567,-16.4478268
n674,43.2247,-89.3771,-15.68097065
n675,43.2275,-89.4938,-17.27922877
n676,43.2286,-89.3883,-15.8974109
n677,43.219,-89.2885,-15.44153697
n678,43.2194,-89.2951,-15.30524414
n679,43.2289,-89.5385,-17.49121588
n680,43.2294,-89.5328,-17.60784713
n681,43.2229,-89.3949,-16.06443683
n682,43.2174,-89.3019,-15.19592534
n683,43.23,-89.552,-17.23511281
n684,43.2297,-89.5432,-17.44803902
n685,43.2257,-89.4762,-16.85624701
n686,43.224,-89.44,-16.06802585
n687,43.2155,-89.2445,-15.62275808
n688,43.2268,-89.482,-17.00091451
n689,43.2159,-89.2569,-15.7237505
n690,43.2268,-89.4883,-17.14520508
n691,43.2265,-89.4848,-17.06354198
n692,43.2176,-89.314,-14.96178524
n693,43.2127,-89.2283,-15.30785949
n694,43.2232,-89.4238,-16.2411378
n695,43.2227,-89.4061,-16.00001369
n696,43.2193,-89.3208,-14.7879965
n697,43.2161,-89.2621,-15.80428148
n698,43.2268,-89.5084,-17.56445139
n699,43.2254,-89.4299,-16.22523616
n700,43.2221,-89.4191,-16.12181066
n701,43.2202,-89.3898,-15.91205423
n702,43.2192,-89.3271,-14.91126778
n703,43.2274,-89.5385,-17.45602675
n704,43.2143,-89.2402,-15.59043338
n705,43.226,-89.4961,-17.31203305
n706,43.2222,-89.4288,-16.1158054
n707,43.2199,-89.3844,-15.79180743
n708,43.215,-89.251,-15.62634935
n709,43.2126,-89.2129,-15.05355419
n710,43.2285,-89.5029,-17.49613104
n711,43.22,-89.4041,-15.89823319
n712,43.215,-89.2959,-15.36138844
n713,43.2145,-89.2665,-15.85433854
n714,43.2236,-89.4755,-16.82519199
n715,43.2258,-89.4476,-16.26119091
n716,43.2218,-89.4416,-16.09545559
n717,43.2146,-89.2839,-15.61823424
n718,43.2289,-89.512,-17.67504892
n719,43.2224,-89.4479,-16.19808401
n720,43.2185,-89.3587,-15.48196208
n721,43.2142,-89.2793,-15.71333571
n722,43.2106,-89.2282,-15.37756322
n723,43.2231,-89.4564,-16.39144574
n724,43.2143,-89.2907,-15.47587242
n725,43.2125,-89.247,-15.56781838
n726,43.2259,-89.5415,-17.36808342
n727,43.2228,-89.4641,-16.54835225
n728,43.2198,-89.4239,-16.2585234
n729,43.2118,-89.2555,-15.66561739
n730,43.2274,-89.4666,-16.67621121
n731,43.2261,-89.5268,-17.62909618
n732,43.2287,-89.5212,-17.7462603
n733,43.2148,-89.3262,-14.98630134
n734,43.2217,-89.4792,-16.91223166
n735,43.2139,-89.2757,-15.779053
n736,43.223,-89.4937,-17.26388824
n737,43.2112,-89.2675,-15.82873562
n738,43.2112,-89.2596,-15.71744772
n739,43.2113,-89.2792,-15.76710004
n740,43.2111,-89.2624,-15.75748165
n741,43.2177,-89.4041,-15.97254056
n742,43.2185,-89.3732,-15.63644566
n743,43.219,-89.4286,-16.22206674
n744,43.2224,-89.508,-17.51506068
n745,43.2225,-89.5015,-17.35790342
n746,43.2191,-89.4383,-16.11260574
n747,43.2183,-89.3966,-16.08810566
n748,43.219,-89.4434,-16.07062953
n749,43.2157,-89.3694,-15.68666727
n750,43.215,-89.3636,-15.61263704
n751,43.2079,-89.2133,-15.20976357
n752,43.2222,-89.5176,-17.67017739
n753,43.2199,-89.4745,-16.81605332
n754,43.2167,-89.3868,-15.91261686
n755,43.2079,-89.2233,-15.22904572
n756,43.2079,-89.2188,-15.16347008
n757,43.2189,-89.4474,-16.16010234
n758,43.2184,-89.4331,-16.11226985
n759,43.2249,-89.529,-17.56274044
n760,43.2145,-89.3565,-15.50509527
n761,43.208,-89.2512,-15.56342915
n762,43.2248,-89.5783,-17.22172684
n763,43.2186,-89.4156,-16.08009316
n764,43.2151,-89.3992,-16.04428629
n765,43.2233,-89.5388,-17.39324632
n766,43.22,-89.499,-17.2864755
n767,43.2129,-89.3167,-14.86397368
n768,43.2075,-89.2421,-15.44411545
n769,43.2056,-89.2226,-15.2828979
n770,43.2229,-89.548,-17.21011074
n771,43.2158,-89.4305,-16.2189909
n772,43.2229,-89.5568,-17.04936101
n773,43.2114,-89.3261,-15.07513584
n774,43.2197,-89.4937,-17.15796907
n775,43.2195,-89.4903,-17.18392537
n776,43.2183,-89.4591,-16.44000956
n777,43.2158,-89.4135,-15.97424223
n778,43.2139,-89.3939,-15.99571806
n779,43.2135,-89.3743,-15.80300246
n780,43.2198,-89.4873,-17.11792957
n781,43.2119,-89.3204,-14.95937986
n782,43.2231,-89.5734,-17.09054406
n783,43.22,-89.5329,-17.378763
n784,43.2044,-89.213,-15.15599903
n785,43.216,-89.451,-16.27957747
n786,43.2128,-89.3988,-15.96737963
n787,43.2076,-89.2728,-15.84656978
n788,43.2117,-89.3103,-15.02374282
n789,43.2047,-89.2195,-15.23506157
n790,43.2172,-89.4751,-16.8189098
n791,43.2182,-89.4534,-16.30287401
n792,43.2227,-89.5856,-17.337671
n793,43.2217,-89.5657,-17.06381782
n794,43.2195,-89.5445,-17.20649811
n795,43.2103,-89.3655,-15.76311179
n796,43.211,-89.3605,-15.64001517
n797,43.2093,-89.3147,-14.92789685
n798,43.2171,-89.4664,-16.60856328
n799,43.2162,-89.4938,-17.11489413
n800,43.2059,-89.3105,-15.05568297
n801,43.2208,-89.5801,-17.26957351
n802,43.2079,-89.3306,-15.23424993
n803,43.2146,-89.4906,-17.02121948
n804,43.2094,-89.4043,-16.02514826
n805,43.2109,-89.3905,-16.12479375
n806,43.2047,-89.2987,-15.34376398
n807,43.2044,-89.2906,-15.52654799
n808,43.2183,-89.572,-17.25332781
n809,43.2136,-89.4576,-16.4095795
n810,43.217,-89.5475,-17.1172285
n811,43.2089,-89.3991,-16.07454269
n812,43.2128,-89.406,-16.14145028
n813,43.2171,-89.536,-17.25681887
n814,43.2113,-89.4558,-16.37543625
n815,43.212,-89.469,-16.69011273
n816,43.2031,-89.3013,-15.29674907
n817,43.2133,-89.4827,-16.90814241
n818,43.2075,-89.3905,-16.012008
n819,43.2158,-89.558,-16.96679408
n820,43.2069,-89.3988,-16.00780279
n821,43.2044,-89.2406,-15.37311972
n822,43.2118,-89.4852,-16.98426363
n823,43.2075,-89.4045,-15.96193569
n824,43.2019,-89.2973,-15.34600064
n825,43.2118,-89.4932,-17.13337259
n826,43.2035,-89.2718,-15.75438846
n827,43.2135,-89.4422,-16.23150651
n828,43.2081,-89.4124,-16.11446615
n829,43.2107,-89.4186,-15.9415226
n830,43.2148,-89.544,-17.08483751
n831,43.2037,-89.3283,-15.25635554
n832,43.2156,-89.5753,-17.23537311
n833,43.215,-89.5722,-17.15783119
n834,43.2135,-89.5474,-17.00736516
n835,43.2119,-89.5091,-17.38310392
n836,43.2108,-89.4302,-16.08379296
n837,43.2049,-89.3649,-15.82869406
n838,43.2041,-89.3562,-15.72937178
n839,43.2115,-89.4891,-17.0739942
n840,43.2104,-89.4655,-16.61057144
n841,43.2165,-89.5825,-17.39639299
n842,43.2145,-89.5797,-17.33818436
n843,43.2159,-89.5778,-17.28103981
n844,43.2129,-89.5004,-17.17016744
n845,43.2083,-89.439,-16.09597215
n846,43.2044,-89.3682,-15.83753726
n847,43.2013,-89.3255,-15.30021211
n848,43.2095,-89.4834,-17.00906426
n849,43.2111,-89.5185,-17.30435423
n850,43.2091,-89.4488,-16.32689895
n851,43.2057,-89.4236,-15.96675969
n852,43.2021,-89.3057,-15.2270323
n853,43.2004,-89.3019,-15.22939748
n854,43.2144,-89.5645,-17.035136
n855,43.2105,-89.4787,-16.9297305
n856,43.2079,-89.4539,-16.45647372
n857,43.2136,-89.5978,-17.72237467
n858,43.2103,-89.4745,-16.82796879
n859,43.2027,-89.3642,-15.9036102
n860,43.2158,-89.5243,-17.43428085
n861,43.2037,-89.3736,-15.95267231
n862,43.2117,-89.5434,-17.00530693
n863,43.2073,-89.4671,-16.67916318
n864,43.2125,-89.5493,-16.96833205
n865,43.2075,-89.48,-16.96592956
n866,43.2124,-89.5575,-16.8533624
n867,43.2138,-89.5546,-16.91541091
n868,43.2188,-89.554,-17.08190537
n869,43.2044,-89.4006,-16.10146032
n870,43.2118,-89.5621,-16.93118695
n871,43.2093,-89.5228,-17.22417178
n872,43.2081,-89.4897,-17.14828117
n873,43.2009,-89.3694,-15.87621945
n874,43.197,-89.2661,-15.57234534
n875,43.2087,-89.5137,-17.44508985
n876,43.2008,-89.3121,-15.0860799
n877,43.2116,-89.5737,-17.21171762
n878,43.204,-89.4075,-15.93409229
n879,43.2024,-89.3187,-15.14338281
n880,43.1997,-89.3676,-15.92005848
n881,43.1972,-89.306,-15.08414567
n882,43.2112,-89.5871,-17.53210362
n883,43.1987,-89.329,-15.42105027
n884,43.2085,-89.5444,-16.91054058
n885,43.2054,-89.4843,-17.08286245
n886,43.2044,-89.46,-16.49665331
n887,43.2032,-89.3589,-15.80116052
n888,43.2106,-89.5844,-17.47180408
n889,43.2109,-89.5801,-17.36739678
n890,43.2088,-89.5635,-16.98766788
n891,43.208,-89.5361,-17.05544887
n892,43.2103,-89.5314,-17.19127008
n893,43.2044,-89.4549,-16.37334534
n894,43.1982,-89.3572,-15.89395922
n895,43.2111,-89.5978,-17.79007661
n896,43.2082,-89.5545,-16.82842259
n897,43.2037,-89.4738,-16.83093589
n898,43.2026,-89.4229,-16.02357062
n899,43.1978,-89.3257,-15.33584705
n900,43.1967,-89.3157,-15.24400761
n901,43.2079,-89.5396,-16.98095277
n902,43.2049,-89.478,-16.93188943
n903,43.2007,-89.4034,-15.96128715
n904,43.1963,-89.3214,-15.3560064
n905,43.207,-89.5209,-17.26209897
n906,43.2047,-89.4921,-17.27288704
n907,43.2027,-89.4193,-16.11068361
n908,43.2079,-89.5843,-17.45072878
n909,43.2045,-89.4975,-17.28538962
n910,43.2068,-89.5715,-17.14137834
n911,43.2056,-89.5433,-16.8640204
n912,43.2058,-89.5088,-17.31799717
n913,43.207,-89.5791,-17.3215943
n914,43.1976,-89.3518,-15.826619
n915,43.2108,-89.5921,-17.65313109
n916,43.2093,-89.5951,-17.71158037
n917,43.209,-89.5889,-17.56765531
n918,43.1973,-89.3781,-16.06941924
n919,43.1952,-89.3558,-15.95138956
n920,43.1933,-89.3209,-15.33347212
n921,43.1923,-89.2902,-15.19233944
n922,43.2072,-89.5914,-17.59819698
n923,43.2049,-89.5478,-16.7698129
n924,43.1984,-89.4069,-16.06378039
n925,43.1932,-89.3317,-15.53371869
n926,43.2033,-89.5438,-16.85970015
n927,43.2042,-89.5307,-17.16781141
n928,43.197,-89.3853,-15.89501976
n929,43.1962,-89.4095,-16.16010889
n930,43.2047,-89.5681,-17.04820027
n931,43.1905,-89.2587,-15.35437011
n932,43.2014,-89.5049,-17.49176917
n933,43.1971,-89.3995,-16.08040721
n934,43.201,-89.3853,-16.02770889
n935,43.201,-89.5107,-17.35089265
n936,43.2004,-89.4844,-17.04158162
n937,43.2039,-89.5745,-17.1833986
n938,43.2007,-89.5186,-17.24204327
n939,43.2014,-89.524,-17.10941656
n940,43.1985,-89.5037,-17.45952634
n941,43.1989,-89.4752,-16.83893481
n942,43.1988,-89.4732,-16.79045716
n943,43.1936,-89.4017,-15.9526946
n944,43.2034,-89.5643,-16.94880618
n945,43.2003,-89.537,-17.03830833
n946,43.1993,-89.44,-16.01562077
n947,43.1996,-89.4346,-15.92292956
n948,43.194,-89.4137,-16.05555832
n949,43.2008,-89.5686,-17.06711989
n950,43.1978,-89.5188,-17.28283214
n951,43.1859,-89.2728,-15.17005566
n952,43.1987,-89.4205,-15.97485864
n953,43.192,-89.4155,-15.97620709
n954,43.1977,-89.4302,-15.79926203
n955,43.1898,-89.3305,-15.59305863
n956,43.1901,-89.327,-15.51522049
n957,43.1862,-89.293,-14.98484831
n958,43.1955,-89.4453,-16.11164347
n959,43.194,-89.4387,-15.97432587
n960,43.1909,-89.365,-16.18735224
n961,43.188,-89.3327,-15.66866674
n962,43.1912,-89.3179,-15.43405457
n963,43.2026,-89.5833,-17.36092471
n964,43.2009,-89.5784,-17.29969499
n965,43.1999,-89.574,-17.20007836
n966,43.1983,-89.496,-17.33056823
n967,43.1876,-89.3166,-15.31056468
n968,43.203,-89.5582,-16.80630075
n969,43.1903,-89.3936,-16.00246649
n970,43.1875,-89.2995,-15.1478695
n971,43.2014,-89.5962,-17.51135666
n972,43.1946,-89.4999,-17.43216852
n973,43.1967,-89.525,-17.26719047
n974,43.1896,-89.3892,-15.97363205
n975,43.1929,-89.4834,-17.03702817
n976,43.1975,-89.4785,-16.91370776
n977,43.199,-89.5883,-17.47959231
n978,43.1998,-89.5919,-17.53808255
n979,43.1945,-89.4951,-17.31625591
n980,43.1939,-89.4919,-17.23979598
n981,43.1977,-89.5683,-17.06288914
n982,43.1975,-89.4867,-17.11178647
n983,43.1871,-89.3889,-15.89038453
n984,43.1913,-89.3797,-16.01592343
n985,43.1954,-89.5077,-17.40695427
n986,43.1903,-89.4402,-16.09584139
n987,43.187,-89.3785,-16.14194792
n988,43.1915,-89.4849,-17.05511017
n989,43.19,-89.4289,-16.04742209
n990,43.188,-89.3951,-15.91798414
n991,43.1962,-89.563,-16.92979574
n992,43.1925,-89.5037,-17.41542181
n993,43.1851,-89.3438,-15.861873
n994,43.1861,-89.3386,-15.80557942
n995,43.1945,-89.5381,-17.06062421
n996,43.1956,-89.577,-17.25227755
n997,43.1943,-89.5199,-17.16372069
n998,43.1952,-89.5136,-17.26411796
n999,43.183,-89.294,-15.09372045
n1000,43.1819,-89.291,-15.01249706
n1001,43.1906,-89.4792,-16.94535214
n1002,43.1817,-89.2967,-15.05611814
n1003,43.1818,-89.272,-15.21012853
n1004,43.1801,-89.2675,-15.16672541
n1005,43.1932,-89.5264,-17.14625165
n1006,43.1865,-89.3702,-16.29449508
n1007,43.1906,-89.4932,-17.25805449
n1008,43.1967,-89.5987,-17.34413637
n1009,43.1935,-89.5426,-17.05042747
n1010,43.1808,-89.2617,-15.02451884
n1011,43.1883,-89.4093,-16.16436252
n1012,43.1795,-89.2953,-14.97566461
n1013,43.1796,-89.2906,-15.08940438
n1014,43.1941,-89.5679,-17.06725404
n1015,43.1882,-89.478,-16.90341265
n1016,43.187,-89.4261,-16.16779547
n1017,43.1836,-89.3694,-16.29173174
n1018,43.1842,-89.394,-16.04681599
n1019,43.1866,-89.4798,-16.91220987
n1020,43.1846,-89.4304,-16.17758899
n1021,43.1943,-89.5881,-17.36207919
n1022,43.1834,-89.3838,-15.96674886
n1023,43.1907,-89.5496,-17.08454815
n1024,43.1856,-89.4054,-16.08927556
n1025,43.1903,-89.5699,-17.03031026
n1026,43.1832,-89.425,-16.03896353
n1027,43.1862,-89.4167,-16.17078304
n1028,43.1774,-89.3315,-15.46974605
n1029,43.1899,-89.5818,-17.27372198
n1030,43.1856,-89.4871,-17.09186451
n1031,43.1771,-89.3399,-15.67319036
n1032,43.1798,-89.4086,-15.88189024
n1033,43.179,-89.3886,-15.83044515
n1034,43.1746,-89.2833,-14.84713472
n1035,43.1861,-89.5457,-17.25039971
n1036,43.1866,-89.5423,-17.2645467
n1037,43.1829,-89.4806,-16.93869484
n1038,43.1835,-89.4822,-16.98221405
n1039,43.179,-89.4169,-16.08441112
n1040,43.1873,-89.5657,-17.17235498
n1041,43.1823,-89.4984,-17.05359591
n1042,43.1807,-89.4864,-17.09683584
n1043,43.1853,-89.5633,-17.26050972
n1044,43.1856,-89.5794,-17.17852992
n1045,43.1756,-89.3847,-15.83846959
n1046,43.1759,-89.3778,-16.00568499
n1047,43.1721,-89.3301,-15.46411355
n1048,43.183,-89.5448,-17.35241398
n1049,43.176,-89.3985,-15.92328456
n1050,43.1713,-89.3276,-15.3980657
n1051,43.1827,-89.548,-17.35265605
n1052,43.1787,-89.473,-16.9382592
n1053,43.183,-89.5744,-17.17827887
n1054,43.1819,-89.5544,-17.35854403
n1055,43.1809,-89.5357,-17.50000312
n1056,43.1804,-89.4785,-17.035946
n1057,43.1806,-89.5053,-17.22976887
n1058,43.1804,-89.4911,-16.9827116
n1059,43.1754,-89.4305,-16.29278304
n1060,43.1794,-89.5363,-17.54204303
n1061,43.1789,-89.5003,-17.0963202
n1062,43.1806,-89.5425,-17.44858696
n1063,43.1762,-89.4795,-17.01207669
n1064,43.1752,-89.4073,-16.03768953
n1065,43.1696,-89.3319,-15.37044449
n1066,43.182,-89.5693,-17.30602239
n1067,43.1786,-89.5089,-17.28794261
n1068,43.1795,-89.5498,-17.45370888
n1069,43.1734,-89.4285,-16.37489609
n1070,43.1786,-89.5197,-17.5243426
n1071,43.175,-89.4521,-16.51021578
n1072,43.1787,-89.5234,-17.6139071
n1073,43.1729,-89.4,-16.03233331
n1074,43.1803,-89.5264,-17.52399999
n1075,43.1747,-89.4797,-16.98720295
n1076,43.1722,-89.4046,-15.91865136
n1077,43.1778,-89.5362,-17.59107042
n1078,43.1754,-89.4859,-17.10241526
n1079,43.1791,-89.5579,-17.40728447
n1080,43.1713,-89.4082,-16.01072019
n1081,43.1754,-89.4925,-17.15199521
n1082,43.1775,-89.5516,-17.51561489
n1083,43.1738,-89.4558,-16.60817744
n1084,43.1757,-89.5293,-17.68870987
n1085,43.1745,-89.4594,-16.59692262
n1086,43.1741,-89.4483,-16.42646567
n1087,43.1714,-89.3937,-15.96329701
n1088,43.1755,-89.5341,-17.68173633
n1089,43.1753,-89.5237,-17.64002436
n1090,43.1705,-89.4301,-16.43612691
n1091,43.1696,-89.3995,-15.92219847
n1092,43.1751,-89.5156,-17.48731446
n1093,43.1697,-89.388,-15.94795328
n1094,43.1779,-89.5684,-17.30064819
n1095,43.1722,-89.4655,-16.70492653
n1096,43.1685,-89.4054,-15.90876878
n1097,43.1753,-89.5575,-17.52937619
n1098,43.1755,-89.5452,-17.59810266
n1099,43.1755,-89.5627,-17.40340661
n1100,43.1748,-89.5388,-17.66072613
n1101,43.174,-89.4706,-16.84101565
n1102,43.1705,-89.451,-16.56258277
n1103,43.1687,-89.4174,-16.19917249
n1104,43.1727,-89.4875,-17.00484403
n1105,43.1745,-89.5705,-17.35109145
n1106,43.1728,-89.5068,-17.33911881
n1107,43.1671,-89.4398,-16.4669985
n1108,43.1679,-89.4294,-16.47811964
n1109,43.1664,-89.4008,-15.93759498
n1110,43.1675,-89.4467,-16.52816821
n1111,43.1738,-89.5514,-17.63686724
n1112,43.1648,-89.3931,-15.74387923
n1113,43.1729,-89.5126,-17.44245962
n1114,43.1682,-89.4643,-16.64895288
n1115,43.1664,-89.4342,-16.60446436
n1116,43.1682,-89.4693,-16.68029835
n1117,43.1671,-89.45,-16.44723126
n1118,43.1711,-89.5425,-17.72814454
n1119,43.1692,-89.5194,-17.62120825
n1120,43.1653,-89.4167,-16.20205279
n1121,43.1712,-89.547,-17.71679319
n1122,43.1714,-89.5351,-17.77181711
n1123,43.1683,-89.4938,-17.06547097
n1124,43.1641,-89.4094,-16.02175331
n1125,43.1638,-89.4042,-15.89554201
n1126,43.1689,-89.5073,-17.33211832
n1127,43.1711,-89.5574,-17.57531537
n1128,43.1715,-89.5639,-17.53923433
n1129,43.1675,-89.4737,-16.70771127
n1130,43.1644,-89.4392,-16.55773253
n1131,43.1714,-89.5272,-17.79023394
n1132,43.1683,-89.5458,-17.73679674
n1133,43.1679,-89.5294,-17.82921307
n1134,43.1619,-89.4005,-15.94713671
n1135,43.1669,-89.4823,-16.86663275
n1136,43.1608,-89.4097,-16.06171683
n1137,43.1645,-89.4938,-17.11642297
n1138,43.1682,-89.4875,-16.92072242
n1139,43.166,-89.456,-16.59691584
n1140,43.1604,-89.4198,-16.20319998
n1141,43.1669,-89.5524,-17.63994072
n1142,43.1652,-89.5091,-17.35120364
n1143,43.1617,-89.4477,-16.61200186
n1144,43.165,-89.5055,-17.3689787
n1145,43.1701,-89.5003,-17.15814749
n1146,43.1665,-89.5128,-17.45057078
n1147,43.1663,-89.518,-17.56843889
n1148,43.1649,-89.5144,-17.46972893
n1149,43.1647,-89.5533,-17.56700375
n1150,43.1616,-89.4876,-17.04577043
n1151,43.1609,-89.4596,-16.56221938
n1152,43.1664,-89.5586,-17.51454482
n1153,43.1639,-89.5368,-17.66082035
n1154,43.1633,-89.553,-17.51999871
n1155,43.1639,-89.5401,-17.64953551
n1156,43.1644,-89.5251,-17.69403463
n1157,43.1569,-89.3993,-15.77875274
n1158,43.166,-89.5657,-17.47185887
n1159,43.1611,-89.4725,-16.76122092
n1160,43.1649,-89.563,-17.39703159
n1161,43.1606,-89.5044,-17.37220917
n1162,43.1578,-89.4581,-16.67051996
n1163,43.1588,-89.4515,-16.72210939
n1164,43.157,-89.4171,-16.20950072
n1165,43.1608,-89.5091,-17.31032993
n1166,43.1596,-89.4883,-17.11424303
n1167,43.1608,-89.5288,-17.61418106
n1168,43.1609,-89.5255,-17.57895186
n1169,43.1609,-89.5223,-17.58455357
n1170,43.1574,-89.4444,-16.67744804
n1171,43.1608,-89.5391,-17.54389311
n1172,43.1561,-89.4583,-16.71700579
n1173,43.1559,-89.4509,-16.81939849
n1174,43.162,-89.4647,-16.57013927
n1175,43.1601,-89.5345,-17.62240078
n1176,43.1545,-89.4544,-16.80631573
n1177,43.1607,-89.5574,-17.40132929
n1178,43.1541,-89.4464,-16.78388323
n1179,43.157,-89.5041,-17.25505901
n1180,43.155,-89.4876,-17.12978498
n1181,43.1592,-89.5175,-17.52040349
n1182,43.1576,-89.5112,-17.42801716
n1183,43.1579,-89.4817,-16.97978401
n1184,43.1599,-89.5458,-17.45814957
n1185,43.1524,-89.4542,-16.87299161
n1186,43.1564,-89.5305,-17.59401491
n1187,43.1572,-89.5737,-17.6417823
n1188,43.1564,-89.5344,-17.49963949
n1189,43.1568,-89.5242,-17.44098646
n1190,43.1539,-89.4626,-16.79305547
n1191,43.1567,-89.5411,-17.42688363
n1192,43.1539,-89.5052,-17.35571041
n1193,43.1568,-89.5491,-17.50082538
n1194,43.159,-89.5529,-17.38368789
n1195,43.153,-89.4876,-17.19612955
n1196,43.156,-89.5585,-17.27181363
n1197,43.1519,-89.4622,-16.84594002
n1198,43.1504,-89.4539,-16.93224345
n1199,43.1568,-89.4967,-17.17368766
n1200,43.1585,-89.5683,-17.5230413
n1201,43.1536,-89.5165,-17.52331049
n1202,43.1516,-89.4494,-16.89410284
n1203,43.1509,-89.4452,-16.89393524
n1204,43.1491,-89.4645,-16.88606775
n1205,43.1497,-89.4596,-16.93033562
n1206,43.1489,-89.4687,-16.82128403
n1207,43.1531,-89.4744,-16.87667032
n1208,43.1532,-89.5659,-17.47354503
n1209,43.1524,-89.5321,-17.48471772
n1210,43.1498,-89.4895,-17.25814614
n1211,43.1501,-89.5237,-17.65235516
n1212,43.15,-89.5168,-17.64025672
n1213,43.1464,-89.424,-16.3595811
n1214,43.1505,-89.5435,-17.52315844
n1215,43.1518,-89.5391,-17.49653513
n1216,43.146,-89.4494,-16.90216382
n1217,43.1456,-89.4447,-16.86128438
n1218,43.1508,-89.5749,-17.58044742
n1219,43.1458,-89.4562,-16.97873641
n1220,43.1516,-89.5511,-17.42194118
n1221,43.1475,-89.5294,-17.64312168
n1222,43.1507,-89.5325,-17.54193542
n1223,43.145,-89.488,-17.28245382
n1224,43.1432,-89.4501,-16.80774887
n1225,43.1512,-89.5692,-17.55943941
n1226,43.1488,-89.5024,-17.3907678
n1227,43.1487,-89.5638,-17.5116532
n1228,43.1457,-89.4827,-17.1568751
n1229,43.15,-89.5724,-17.64651458
n1230,43.1475,-89.5117,-17.61994118
n1231,43.1438,-89.493,-17.40985046
n1232,43.1477,-89.5213,-17.7509051
n1233,43.1426,-89.44,-16.71014094
n1234,43.1456,-89.5378,-17.7013042
n1235,43.1417,-89.486,-17.22665887
n1236,43.1411,-89.4663,-16.988843
n1237,43.1452,-89.5531,-17.58584812
n1238,43.1443,-89.5396,-17.74420412
n1239,43.1441,-89.5313,-17.76072759
n1240,43.1445,-89.4997,-17.47384224
n1241,43.1455,-89.5697,-17.68674583
n1242,43.1425,-89.512,-17.7018687
n1243,43.1439,-89.5177,-17.73656701
n1244,43.1396,-89.487,-17.28533386
n1245,43.1437,-89.5247,-17.81291533
n1246,43.1411,-89.5314,-17.85868273
n1247,43.1382,-89.4855,-17.27138289
n1248,43.1461,-89.5464,-17.63694313
n1249,43.1384,-89.5083,-17.76414693
n1250,43.1414,-89.5594,-17.70042156
n1251,43.1479,-89.5578,-17.48203921
n1252,43.142,-89.5693,-17.75471705
n1253,43.1356,-89.4444,-16.79325758
n1254,43.1416,-89.5736,-17.84591498
n1255,43.1357,-89.4579,-17.12006946
n1256,43.1354,-89.4604,-17.05873898
n1257,43.1385,-89.5387,-17.93783267
n1258,43.1373,-89.4942,-17.47294845
n1259,43.136,-89.4773,-17.23985665
n1260,43.135,-89.4699,-17.20814654
n1261,43.1382,-89.5006,-17.59864006
n1262,43.1361,-89.5004,-17.56823291
n1263,43.1355,-89.484,-17.35440291
n1264,43.1352,-89.493,-17.47069591
n1265,43.1348,-89.4637,-17.13046017
n1266,43.1377,-89.5235,-17.97562349
n1267,43.135,-89.4981,-17.59433106
n1268,43.1346,-89.4671,-17.17825016
n1269,43.1381,-89.5742,-17.90850248
n1270,43.1378,-89.5693,-17.89391518
n1271,43.1326,-89.4767,-17.35174792
n1272,43.1381,-89.5784,-18.01016797
n1273,43.1371,-89.5132,-17.84226327
n1274,43.1339,-89.5252,-18.10475684
n1275,43.1341,-89.4531,-17.00965986
n1276,43.1314,-89.4443,-16.93258729
n1277,43.1366,-89.5326,-18.00897243
n1278,43.1355,-89.5782,-18.03817146
n1279,43.1343,-89.5386,-18.07069108
n1280,43.1317,-89.4612,-17.132076
n1281,43.1313,-89.4493,-16.95503132
n1282,43.1316,-89.4857,-17.49016258
n1283,43.1318,-89.4824,-17.40999917
n1284,43.1316,-89.4924,-17.49951351
n1285,43.1299,-89.4753,-17.41570996
n1286,43.134,-89.5204,-18.04431676
n1287,43.1316,-89.4989,-17.6568697
n1288,43.1315,-89.4954,-17.57221522
n1289,43.1357,-89.5594,-17.88858909
n1290,43.1368,-89.5501,-17.8734961
n1291,43.1303,-89.4691,-17.32888405
n1292,43.1303,-89.4791,-17.3759595
n1293,43.1345,-89.5698,-17.99613738
n1294,43.1339,-89.5437,-18.01922315
n1295,43.1316,-89.525,-18.18120655
n1296,43.1289,-89.4837,-17.49661849
n1297,43.1325,-89.5077,-17.78060378
n1298,43.1334,-89.5788,-18.07583565
n1299,43.1276,-89.4759,-17.49337667
n1300,43.129,-89.4969,-17.576397
n1301,43.1309,-89.5319,-18.19709663
n1302,43.1293,-89.5276,-18.21682643
n1303,43.1277,-89.4889,-17.59883189
n1304,43.1303,-89.5787,-18.12504597
n1305,43.1294,-89.5196,-18.08032041
n1306,43.1281,-89.5245,-18.20025403
n1307,43.1272,-89.4641,-17.29703722
n1308,43.1301,-89.5825,-18.21727985
n1309,43.1262,-89.449,-17.12436578
n1310,43.1295,-89.5482,-18.09089994
n1311,43.1292,-89.5597,-18.07924632
