,date,secchi_m,chla,TP,Perception
0,1973-09-18,,,10,
1,1973-11-20,,,40,
2,1974-02-05,,,30,
3,1974-04-03,,,40,
4,1974-05-28,,,20,
5,1974-06-05,,,0,
6,1974-06-06,,,0,
7,1974-06-10,,,0,
8,1974-07-12,,,20,
9,1974-11-19,,,40,
10,1975-02-18,,,10,
11,1975-04-23,,,20,
12,1980-09-18,2.9,3.0,,
13,1981-09-14,2.75,4.8,,
14,1995-07-26,,0.51,,
15,1995-08-29,,2.83,,
16,1995-10-26,,4.4,9,
17,1996-05-30,,1.79,7,
18,2000-04-26,,,8,
19,2003-08-20,2.7,2.62,10,5.0
20,2007-07-03,1.95,3.36,,
21,2007-09-05,3.75,2.79,14,
22,2011-07-19,4.9,,,1.0
23,2013-05-14,,0.446,12.9,
24,2013-06-28,,2.47,12.9,
25,2013-07-30,,4.81,9.76,
26,2013-08-28,,2.33,13.2,
27,2014-03-06,,0.38799999999999996,14.3,
28,2014-05-20,,1.09,8.9,
29,2014-07-01,,2.75,12.4,
30,2014-07-24,,1.75,10.8,
31,2014-08-22,,1.37,11.4,
32,2015-03-09,,,15.6,
33,2015-04-28,,0.639,12.2,
34,2015-06-23,,2.42,9.92,
35,2015-07-29,,1.27,10.3,
36,2015-08-27,,1.96,11.8,
37,2016-04-26,,0.523,12.6,
38,2016-05-08,9.1,,,1.0
39,2016-05-21,7.3,,,1.0
40,2016-05-30,6.4,,,1.0
41,2016-06-17,4.9,,,2.0
42,2016-06-25,3.0,,,2.0
43,2016-07-02,2.4,,,2.0
44,2016-07-10,2.1,,,2.0
45,2016-07-16,2.1,,,2.0
46,2016-07-24,3.0,,,2.0
47,2016-07-30,3.6,,,1.0
48,2016-08-14,3.6,,,1.0
49,2016-08-20,3.3,,,1.0
50,2016-09-04,4.0,,,1.0
51,2016-09-17,4.6,,,1.0
52,2017-05-28,5.2,,,1.0
53,2017-06-03,4.6,,,1.0
54,2017-06-16,4.0,,,1.0
55,2017-06-27,4.0,,,1.0
56,2017-07-01,3.6,,,1.0
57,2017-07-08,3.0,,,2.0
58,2017-07-16,4.3,,,1.0
59,2017-07-30,3.0,,,1.0
60,2017-08-13,3.0,,,2.0
61,2017-08-25,4.0,,,1.0
62,2017-09-11,5.2,,,1.0
63,2017-09-23,4.9,,,1.0
64,2018-05-26,6.4,,,1.0
65,2018-06-08,7.6,,,1.0
66,2018-06-28,5.8,,,1.0
67,2018-07-07,4.3,,,1.0
68,2018-07-11,3.3,,,1.0
69,2018-08-14,4.3,,,1.0
70,2019-05-31,6.1,,,1.0
71,2019-06-15,6.1,,,1.0
72,2019-06-27,6.4,,,1.0
73,2019-07-12,3.6,,,2.0
74,2019-07-25,4.0,,,2.0
75,2019-08-09,2.7,,,2.0
76,2020-05-15,4.9,,,1.0
77,2020-05-25,5.2,,,1.0
78,2020-05-31,6.7,,,1.0
79,2020-06-16,4.6,,,1.0
80,2020-06-24,4.6,,,1.0
81,2020-07-01,2.4,,,2.0
82,2020-07-09,2.1,,,2.0
83,2020-08-02,2.7,,,1.0
84,2020-08-14,2.1,,,1.0
85,2020-08-30,3.3,,,1.0
86,2020-09-05,3.6,,,1.0
87,2020-09-16,5.2,,,1.0
