,date,secchi_m,chla,TP,Perception
0,1973-05-23,,,20,
1,1973-07-20,,,30,
2,1973-11-16,,,20,
3,1974-02-15,,,40,
4,1974-07-03,,,20,
5,1974-08-16,,,10,
6,1974-11-11,,,60,
7,1980-06-30,2.0,5.0,,
8,1985-08-29,2.0,13.0,20,
9,1988-06-15,4.2,,,2.0
10,1988-06-27,4.7,,,1.0
11,1988-07-05,3.0,,,2.0
12,1988-07-13,3.6,,,2.0
13,1988-07-18,3.0,,,2.0
14,1988-07-26,2.0,5.0,9,
15,1988-07-26,3.0,,,2.0
16,1988-08-01,2.7,,,2.0
17,1988-08-10,3.0,,,2.0
18,1988-08-16,2.9,,,
19,1988-08-24,4.0,,,1.0
20,1988-08-25,,5.0,9,
21,1988-09-02,3.2,,,1.0
22,1988-09-09,3.5,,,1.0
23,1988-09-23,3.2,,,1.0
24,1988-10-01,3.1,,,1.0
25,1988-10-26,5.5,,,1.0
26,1989-03-08,,18.0,20,
27,1989-04-12,,5.0,12,
28,1989-05-02,5.9,,,1.0
29,1989-05-14,8.7,,,1.0
30,1989-05-21,9.3,,,1.0
31,1989-05-31,9.4,,,1.0
32,1989-06-12,6.4,,,2.0
33,1989-06-19,6.4,,,2.0
34,1989-06-26,6.4,,,2.0
35,1989-06-29,,3.0,7,
36,1989-07-03,5.9,,,2.0
37,1989-07-13,6.1,,,3.0
38,1989-07-20,,5.0,9,
39,1989-07-22,3.6,,,3.0
40,1989-07-31,3.2,,,3.0
41,1989-08-09,3.1,,,2.0
42,1989-08-15,,5.0,9,
43,1989-08-17,3.0,,,2.0
44,1989-08-29,3.1,,,2.0
45,1989-09-06,3.8,,,2.0
46,1989-09-11,4.0,,,2.0
47,1989-09-20,4.3,,,2.0
48,1989-09-28,3.1,,,
49,1990-02-13,,,9,
50,1990-04-07,6.2,,,2.0
51,1990-04-17,6.1,,,2.0
52,1990-04-18,5.6,4.0,13,
53,1990-04-24,5.5,,,1.0
54,1990-05-01,4.3,,,
55,1990-05-09,4.6,,,1.0
56,1990-05-16,4.4,,,3.0
57,1990-05-22,5.2,,,5.0
58,1990-05-31,5.5,,,4.0
59,1990-06-07,4.6,,,4.0
60,1990-06-11,2.9,6.0,20,
61,1990-06-15,3.1,,,4.0
62,1990-06-22,3.6,,,4.0
63,1990-06-30,3.3,,,3.0
64,1990-07-09,3.7,,,3.0
65,1990-07-18,,,20,
66,1990-07-18,3.2,5.0,10,1.0
67,1990-07-25,3.0,,,2.0
68,1990-08-03,3.5,,,2.0
69,1990-08-09,3.3,,,1.0
70,1990-08-15,2.7,5.0,13,2.0
71,1990-08-23,2.9,,,2.0
72,1990-08-30,3.2,,,2.0
73,1990-09-09,2.7,,,2.0
74,1990-09-18,2.9,,,2.0
75,1990-09-26,3.0,,14,2.0
76,1990-10-05,3.3,,,2.0
77,1990-10-11,3.5,,,1.0
78,1990-10-17,3.0,,,2.0
79,1990-10-22,,,16,
80,1990-10-23,,,15,
81,1990-10-25,3.2,,,2.0
82,1991-02-11,,10.0,13,
83,1991-04-01,,15.15,,
84,1991-04-18,4.0,,,1.0
85,1991-04-28,4.6,,,1.0
86,1991-05-05,8.7,,,1.0
87,1991-05-15,7.8,,,1.0
88,1991-05-20,7.6,,,1.0
89,1991-05-29,8.0,,,1.0
90,1991-06-06,6.2,,,1.0
91,1991-06-10,5.5,1.0,18,
92,1991-06-16,7.8,,,1.0
93,1991-06-24,8.4,,,1.0
94,1991-07-05,4.4,,9,
95,1991-07-14,3.6,,,2.0
96,1991-07-22,3.4,,,2.0
97,1991-07-28,3.2,,,2.0
98,1991-07-30,3.0,5.0,11,
99,1991-08-07,3.0,,26,2.0
100,1991-08-15,3.4,,,2.0
101,1991-08-28,3.1,4.0,13,
102,1991-08-28,3.4,,,2.0
103,1991-09-04,3.4,,,1.0
104,1991-09-11,3.1,,10,2.0
105,1991-09-18,3.4,,,2.0
106,1991-09-25,2.5,,,3.0
107,1991-09-30,2.5,,10,3.0
108,1991-10-03,2.5,,,3.0
109,1991-10-12,3.1,,,2.0
110,1991-10-23,3.3,,25,2.0
111,1992-02-20,,1.0,9,
112,1992-03-30,5.75,2.0,7,
113,1992-04-28,4.7,,,2.0
114,1992-05-06,3.6,,,1.0
115,1992-05-14,3.8,,,1.0
116,1992-05-20,3.8,,,1.0
117,1992-05-27,4.4,,,1.0
118,1992-06-05,4.1,,,1.0
119,1992-06-11,3.1,,,3.0
120,1992-06-19,3.1,,,2.0
121,1992-06-22,2.3,5.0,12,
122,1992-06-26,3.0,,,3.0
123,1992-07-01,3.7,,,2.0
124,1992-07-06,4.0,,,
125,1992-07-16,4.3,,,1.0
126,1992-07-23,4.3,,,2.0
127,1992-07-28,4.0,3.53,10,
128,1992-07-30,3.1,,8,3.0
129,1992-08-09,3.5,,,2.0
130,1992-08-16,3.5,,,2.0
131,1992-08-24,3.1,,9,3.0
132,1992-08-25,3.0,5.74,8,
133,1992-08-30,3.3,,,3.0
134,1992-09-08,4.0,,,2.0
135,1992-09-16,4.0,,,2.0
136,1992-09-24,3.7,,,2.0
137,1992-10-04,4.0,,,2.0
138,1992-10-13,4.3,,12,2.0
139,1992-10-21,4.6,,,2.0
140,1992-10-28,4.9,,,2.0
141,1992-11-06,5.2,,,1.0
142,1993-03-03,,0.287,9,
143,1993-04-26,,8.1,20,
144,1993-05-13,4.9,,,2.0
145,1993-05-20,5.9,,,2.0
146,1993-05-26,7.9,,,1.0
147,1993-06-08,5.6,,,1.0
148,1993-06-14,,2.62,20,
149,1993-06-21,,,11,
150,1993-06-21,4.7,1.75,,2.0
151,1993-06-25,4.6,,,2.0
152,1993-07-02,4.0,,,2.0
153,1993-07-09,3.5,,,2.0
154,1993-07-12,,6.36,20,
155,1993-07-15,3.3,,,3.0
156,1993-07-26,3.0,,,3.0
157,1993-07-30,,2.47,,
158,1993-07-30,3.3,,14,2.0
159,1993-08-05,3.5,,,2.0
160,1993-08-11,3.4,,,3.0
161,1993-08-19,,5.81,11,
162,1993-08-20,3.1,,,4.0
163,1993-08-23,2.9,3.95,,3.0
164,1993-08-25,2.9,,,2.0
165,1993-08-30,,,10,
166,1993-08-31,3.3,,,2.0
167,1993-09-08,3.2,,,2.0
168,1993-09-16,3.3,,,2.0
169,1993-09-22,,,12,
170,1993-09-22,3.0,6.61,,2.0
171,1993-09-29,3.0,,,2.0
172,1993-10-05,2.9,,,2.0
173,1993-10-13,2.4,,,4.0
174,1994-02-24,,0.27899999999999997,10,
175,1994-04-14,1.9,,,4.0
176,1994-04-21,2.3,,,4.0
177,1994-05-02,3.6,,,3.0
178,1994-05-11,6.4,,,1.0
179,1994-05-19,9.7,,,1.0
180,1994-05-26,8.7,,,1.0
181,1994-06-02,4.9,,,1.0
182,1994-06-06,3.6,3.9,17,2.0
183,1994-06-14,4.9,,,1.0
184,1994-06-23,6.5,,,1.0
185,1994-07-01,4.6,,,1.0
186,1994-07-05,4.5,2.9,10,
187,1994-07-07,4.7,2.87,14,1.0
188,1994-07-15,4.7,,,2.0
189,1994-07-21,3.0,,,3.0
190,1994-07-27,2.2,7.37,6,
191,1994-07-27,2.2,,,3.0
192,1994-08-04,2.1,,,3.0
193,1994-08-17,3.0,5.04,12,1.0
194,1994-08-23,3.1,,,2.0
195,1994-08-25,3.6,3.9,17,
196,1994-09-01,5.0,,,1.0
197,1994-09-05,3.3,,,2.0
198,1994-09-12,4.1,3.91,14,1.0
199,1994-09-21,3.5,,,1.0
200,1994-09-29,3.0,,,2.0
201,1994-10-13,3.0,4.91,19,2.0
202,1995-03-09,8.5,0.214,10,
203,1995-03-30,5.25,1.0,10,
204,1995-05-27,,,23,
205,1995-05-27,3.0,7.12,11,2.0
206,1995-06-08,3.0,4.19,13,
207,1995-06-19,2.3,,,3.0
208,1995-06-26,2.1,,,3.0
209,1995-07-03,2.0,,,3.0
210,1995-07-09,2.4,,,2.0
211,1995-07-12,2.4,,,2.0
212,1995-07-13,,0.43,8,
213,1995-07-19,4.45,0.51,,
214,1995-07-19,3.2,,,1.0
215,1995-07-26,2.5,,,1.0
216,1995-08-10,3.2,2.28,,
217,1995-08-14,2.5,2.23,8,2.0
218,1995-08-21,2.4,,,1.0
219,1995-08-30,2.3,,,2.0
220,1995-09-07,2.7,,,1.0
221,1995-09-15,3.1,,,1.0
222,1995-10-03,2.4,,,2.0
223,1995-10-08,2.4,,,1.0
224,1995-10-14,2.5,,,2.0
225,1996-02-14,9.1,0.1,9,
226,1996-04-08,7.1,,18,
227,1996-04-24,5.9,,,1.0
228,1996-05-05,3.6,,,1.0
229,1996-05-21,3.3,,,1.0
230,1996-05-27,2.4,,,2.0
231,1996-06-05,2.3,,,3.0
232,1996-06-12,2.7,,23,
233,1996-06-18,2.1,,,4.0
234,1996-06-20,,8.58,16,
235,1996-06-25,1.0,,14,
236,1996-06-26,0.8,,,4.0
237,1996-06-30,,,13,
238,1996-07-03,0.8,,,4.0
239,1996-07-10,2.1,4.96,11,
240,1996-07-10,2.9,,,3.0
241,1996-07-17,2.6,,,3.0
242,1996-07-18,2.9,,11,
243,1996-07-23,3.3,4.71,13,
244,1996-07-23,3.5,,,2.0
245,1996-08-02,,,10,
246,1996-08-02,4.0,,,1.0
247,1996-08-06,3.0,5.36,10,
248,1996-08-07,3.2,,,1.0
249,1996-08-16,2.7,,,2.0
250,1996-08-21,3.2,3.17,,
251,1996-08-22,2.6,,,1.0
252,1996-08-28,2.5,,,1.0
253,1996-09-03,3.1,2.65,,
254,1996-09-04,2.5,,,2.0
255,1996-09-11,2.8,,,1.0
256,1996-09-18,3.1,4.87,11,
257,1996-09-18,2.9,,,1.0
258,1996-09-25,,5.24,11,
259,1996-09-26,2.4,,,2.0
260,1996-10-03,3.1,,,2.0
261,1996-10-08,3.1,7.84,19,
262,1996-10-16,2.9,,,1.0
263,1997-03-06,10.2,0.97,,
264,1997-04-10,4.7,2.89,14,
265,1997-04-24,7.4,,,1.0
266,1997-05-02,7.1,,,1.0
267,1997-05-08,3.6,,,1.0
268,1997-05-17,3.4,,,1.0
269,1997-05-25,5.3,,,1.0
270,1997-06-04,,1.68,20,
271,1997-06-04,6.1,,,1.0
272,1997-06-11,4.6,,,2.0
273,1997-06-18,3.8,,,1.0
274,1997-06-25,2.4,4.71,11,
275,1997-06-25,2.6,,,2.0
276,1997-07-06,6.7,,,1.0
277,1997-07-18,3.0,,,1.0
278,1997-07-28,3.4,3.23,15,1.0
279,1997-07-30,5.6,3.43,15,
280,1997-08-09,3.5,,,1.0
281,1997-08-17,2.9,,,1.0
282,1997-08-19,3.4,7.31,21,
283,1997-08-24,2.7,,,1.0
284,1997-09-03,3.2,,,1.0
285,1997-09-11,2.8,,,1.0
286,1997-09-17,2.8,,,2.0
287,1997-09-24,2.7,,,2.0
288,1997-10-01,2.3,,,3.0
289,1997-10-10,2.5,,,1.0
290,1997-10-16,2.3,,,3.0
291,1997-10-30,2.4,10.2,31,3.0
292,1998-04-07,2.25,11.3,14,
293,1998-04-19,3.6,,,2.0
294,1998-04-30,5.9,,,1.0
295,1998-05-13,8.8,,13,1.0
296,1998-05-27,7.6,,,1.0
297,1998-06-15,3.8,,,1.0
298,1998-06-16,5.9,,,1.0
299,1998-06-23,2.4,,,2.0
300,1998-06-24,2.4,4.92,6,
301,1998-06-25,,5.07,12,
302,1998-06-30,2.8,,,2.0
303,1998-07-11,3.2,,,2.0
304,1998-07-22,3.1,3.73,8,
305,1998-08-14,3.3,,,1.0
306,1998-08-24,3.5,3.88,14,
307,1998-08-27,2.9,3.31,12,2.0
308,1998-09-04,3.0,,,1.0
309,1998-09-12,2.7,,,2.0
310,1998-09-18,2.4,,,2.0
311,1998-09-25,3.2,,,1.0
312,1998-11-01,,4.35,14,
313,1999-02-11,7.2,,,
314,1999-02-11,7.3,1.9,8,
315,1999-04-08,4.25,7.0,22,
316,1999-04-08,4.3,,,
317,1999-05-12,3.1,,21,2.0
