,date,secchi_m,chla,TP,Perception
0,1973-09-17,,,10,
1,1973-11-19,,,80,
2,1974-02-07,,,40,
3,1974-04-01,,,50,
4,1974-07-08,,,120,
5,1974-11-18,,,70,
6,1975-02-17,,,120,
7,1975-02-18,,,50,
8,1975-04-21,,,40,
9,1981-02-20,7.6,,,
10,1981-09-14,3.0,4.3,,
11,1994-04-26,,4.91,9,
12,1994-06-21,,0.976,7,
13,1994-07-25,,2.52,10,
14,1994-08-24,,2.69,9,
15,1995-04-25,,7.81,11,
16,1995-06-19,,0.76,,
17,1995-07-26,,0.33,7,
18,1995-08-23,,1.98,8,
19,2000-09-14,5.3,,,4.0
20,2005-04-13,,2.16,14,
21,2005-06-08,,1.46,12,
