,n65,n140,n162,n172,n69,n74,n75,n84,n89,n90,n92,n103,n108,n122,n133,n143,n148,n151,n152,n166,n168,n170,n184,n189,n200,n203,n145,n78,n81,n107,n111,n132,n157,n159,n161,n180,n171,n58,n60,n70,n76,n105,n115,n117,n118,n120,n124,n128,n129,n130,n256,n934,n821,n464,n676,n294,n952,n1207,n450,n463,n826,n1248,n1145,n1199,n398,n232,n732,n984,n278,n1251,n383,n1139,n1183,n1290,n272,n1027,n358,n436,n660,n730,n860,n742,n394,n617,n1240,n566,n982,n1101,n1022,n274,n868,n1226,n633,n1024,n998,n674,n486,n597,n1138,n412,
n145,53802.31039459339,53802.31039459347,53802.31039459378,53802.31039459327,54072.78925182904,54072.78925182929,54072.78925182988,54072.78925182918,54072.78925182905,54072.78925182897,54072.789251829236,54072.78925182943,54072.78925182964,54072.78925182945,54072.78925182912,54072.78925182909,54072.789251829,54072.78925182901,54072.789251829134,54072.789251829105,54072.789251829134,54072.78925182931,54072.78925182923,54072.78925182935,54072.789251829665,54072.78925182855,0.0,54069.907370439454,54069.90737043942,54069.90737043955,54069.9073704396,54069.907370439716,54069.90737043962,54069.907370439774,54069.90737043983,54069.90737044,54071.26278240263,54072.67006305012,54072.67006305,54072.67006305015,54072.67006305013,54072.670063050246,54072.67006305023,54072.67006305034,54072.67006305017,54072.67006305036,54072.67006305054,54072.670063050435,54072.67006305065,54072.670063050624,52864.82998775014,52649.14062528423,52722.28480933741,52753.189889677684,52768.153889601905,52769.71345123127,52779.56631589185,52854.399813147815,52893.24455044278,52908.55481597301,52952.88275041965,53037.178570236836,53116.71539935052,53203.28995717259,53207.38382434046,53231.73534879044,53248.7588532872,53342.12934258602,53464.24980594547,53474.53547904866,53539.606993613605,53568.065675730795,53907.708225687755,53920.482366559954,53934.21581614621,54081.12841547544,54143.10212205517,54275.71692856208,54348.127968048626,54421.96099854113,54470.62237498887,54531.01999504538,54604.48440121529,54615.00500308984,54770.164820660015,54877.04129437834,54949.93821230975,55114.17913744172,55140.22183171343,55140.981457935435,55258.84731879035,55284.836475381184,55425.46652844345,55886.814578924226,55910.66408980077,56001.55834858552,56074.27257803661,56130.26073785367,56147.08990756172,56273.203945915004,
n78,53811.81223274111,53811.81223274132,53811.81223274166,53811.81223274111,54070.70820859589,54070.708208596065,54070.708208596756,54070.70820859605,54070.70820859569,54070.708208595956,54070.70820859599,54070.70820859613,54070.708208596436,54070.70820859624,54070.70820859598,54070.70820859582,54070.70820859585,54070.708208595875,54070.70820859591,54070.70820859598,54070.70820859598,54070.70820859598,54070.70820859611,54070.70820859622,54070.7082085964,54070.70820859544,54068.43642983762,0.0,54069.63465736192,54069.63465736208,54069.63465736207,54069.634657362265,54069.63465736209,54069.634657362214,54069.63465736249,54069.63465736258,54072.0514974787,54074.69744710557,54074.697447105595,54074.69744710563,54074.69744710563,54074.69744710563,54074.69744710566,54074.69744710583,54074.69744710585,54074.69744710591,54074.697447105755,54074.69744710604,54074.697447106024,54074.69744710616,53219.629843991774,53065.81883225825,53117.584778187964,53139.51357584821,53150.136354815906,53151.2436303914,53158.23971891607,53211.40316325041,53239.01288124494,53249.89697230951,53281.416078314025,53341.38278472776,53398.00168323797,53459.667067815244,53462.58378480229,53479.93431233284,53492.064520768174,53558.6037579577,53645.62997148384,53652.9591282965,53699.323946897806,53719.600351094494,53961.67313283715,53970.78412716819,53980.57998915988,54085.409897171055,54129.649518003804,54224.3385901485,54276.04873353915,54328.776869698966,54363.52938721597,54406.664299300675,54459.13256851165,54466.64653158873,54577.47066393675,54653.818558608706,54705.899392821666,54823.26235055581,54841.87477525474,54842.417683553984,54926.66493022544,54945.24332364209,55045.78458466853,55375.689367466926,55392.74360694993,55457.74287384198,55509.763125058205,55549.870799562115,55561.947155866124,55653.070643959356,
n81,53811.81223274116,53811.81223274133,53811.81223274148,53811.812232741104,54070.70820859581,54070.708208596094,54070.70820859666,54070.70820859582,54070.70820859572,54070.70820859586,54070.70820859591,54070.708208596094,54070.70820859635,54070.7082085962,54070.70820859588,54070.708208595745,54070.70820859588,54070.70820859586,54070.70820859581,54070.70820859588,54070.7082085959,54070.70820859604,54070.70820859618,54070.7082085962,54070.70820859624,54070.7082085954,54068.43642983754,54069.634657361916,0.0,54069.634657362,54069.63465736208,54069.63465736217,54069.634657362156,54069.63465736221,54069.63465736222,54069.63465736245,54072.05149747873,54074.6974471055,54074.697447105515,54074.69744710565,54074.697447105544,54074.69744710556,54074.69744710575,54074.69744710575,54074.69744710579,54074.69744710579,54074.69744710565,54074.69744710597,54074.69744710592,54074.697447105944,53219.62984399169,53065.81883225789,53117.584778187804,53139.51357584804,53150.13635481585,53151.24363039123,53158.239718916026,53211.40316325027,53239.012881244824,53249.89697230947,53281.41607831402,53341.38278472748,53398.001683237824,53459.66706781522,53462.58378480219,53479.93431233286,53492.0645207682,53558.6037579575,53645.62997148374,53652.95912829645,53699.323946897726,53719.6003510946,53961.673132837175,53970.78412716801,53980.57998915975,54085.40989717105,54129.649518003665,54224.33859014822,54276.04873353902,54328.77686969915,54363.52938721594,54406.6642993009,54459.13256851165,54466.64653158901,54577.47066393682,54653.81855860882,54705.89939282191,54823.26235055609,54841.87477525503,54842.417683553926,54926.66493022562,54945.24332364222,55045.78458466876,55375.689367467174,55392.743606950346,55457.742873842355,55509.76312505835,55549.87079956239,55561.94715586636,55653.0706439597,
n107,53811.81223274131,53811.81223274117,53811.8122327417,53811.81223274116,54070.708208595795,54070.70820859589,54070.70820859669,54070.70820859578,54070.708208595825,54070.70820859586,54070.70820859594,54070.708208596014,54070.70820859625,54070.70820859605,54070.70820859582,54070.70820859579,54070.70820859579,54070.70820859571,54070.708208595715,54070.7082085958,54070.708208596014,54070.708208595985,54070.70820859614,54070.70820859613,54070.708208596254,54070.70820859524,54068.43642983759,54069.634657361865,54069.63465736185,0.0,54069.63465736201,54069.634657362076,54069.63465736211,54069.63465736224,54069.63465736225,54069.63465736234,54072.05149747847,54074.69744710543,54074.69744710553,54074.69744710558,54074.697447105675,54074.697447105675,54074.69744710559,54074.69744710563,54074.69744710573,54074.69744710575,54074.69744710579,54074.697447105944,54074.69744710596,54074.69744710599,53219.62984399181,53065.818832258214,53117.58477818797,53139.513575848236,53150.13635481606,53151.243630391444,53158.23971891617,53211.40316325056,53239.01288124504,53249.89697230969,53281.4160783141,53341.38278472779,53398.00168323798,53459.66706781542,53462.58378480232,53479.93431233301,53492.06452076831,53558.60375795773,53645.62997148384,53652.9591282965,53699.32394689779,53719.60035109469,53961.67313283732,53970.7841271682,53980.57998915986,54085.409897171245,54129.649518003804,54224.33859014814,54276.048733538904,54328.77686969916,54363.52938721592,54406.664299300865,54459.13256851162,54466.646531588995,54577.47066393686,54653.818558608866,54705.89939282186,54823.262350556004,54841.874775255,54842.417683553824,54926.664930225576,54945.243323642084,55045.784584668625,55375.689367467094,55392.743606950164,55457.74287384222,55509.76312505836,55549.87079956209,55561.94715586637,55653.07064395949,
n111,53811.812232741315,53811.812232741155,53811.81223274171,53811.81223274118,54070.70820859573,54070.70820859603,54070.70820859652,54070.70820859574,54070.70820859584,54070.7082085958,54070.70820859593,54070.70820859601,54070.70820859626,54070.70820859596,54070.70820859584,54070.708208595795,54070.70820859563,54070.70820859563,54070.70820859574,54070.70820859585,54070.708208596036,54070.70820859591,54070.70820859608,54070.708208596145,54070.708208596276,54070.708208595155,54068.4364298375,54069.63465736188,54069.63465736177,54069.63465736193,0.0,54069.634657362025,54069.634657362134,54069.634657362156,54069.63465736225,54069.634657362345,54072.051497478395,54074.69744710543,54074.69744710538,54074.6974471055,54074.69744710569,54074.69744710568,54074.6974471056,54074.697447105595,54074.697447105544,54074.697447105784,54074.6974471058,54074.69744710599,54074.697447105886,54074.697447106,53219.62984399175,53065.81883225837,53117.584778188015,53139.513575848425,53150.13635481613,53151.24363039164,53158.23971891623,53211.40316325055,53239.01288124502,53249.8969723097,53281.41607831419,53341.38278472783,53398.00168323804,53459.66706781545,53462.583784802366,53479.934312333055,53492.06452076837,53558.60375795777,53645.62997148405,53652.95912829655,53699.32394689791,53719.60035109476,53961.6731328374,53970.784127168365,53980.579989160055,54085.40989717125,54129.6495180039,54224.33859014815,54276.04873353887,54328.77686969916,54363.52938721594,54406.66429930091,54459.13256851167,54466.646531588995,54577.47066393705,54653.81855860886,54705.899392821906,54823.26235055598,54841.874775255026,54842.417683553846,54926.66493022558,54945.24332364222,55045.7845846687,55375.68936746723,55392.74360695023,55457.742873842275,55509.76312505855,55549.87079956225,55561.947155866335,55653.07064395952,
n132,53811.812232741184,53811.812232741104,53811.81223274149,53811.81223274113,54070.708208595606,54070.708208596,54070.708208596516,54070.70820859559,54070.70820859563,54070.70820859576,54070.70820859584,54070.70820859602,54070.70820859627,54070.70820859605,54070.70820859573,54070.70820859566,54070.708208595606,54070.70820859563,54070.70820859562,54070.70820859574,54070.7082085958,54070.7082085959,54070.70820859602,54070.70820859601,54070.70820859617,54070.70820859524,54068.43642983738,54069.63465736176,54069.63465736169,54069.634657361836,54069.63465736191,0.0,54069.634657361916,54069.63465736206,54069.634657362156,54069.63465736223,54072.05149747839,54074.69744710534,54074.697447105355,54074.697447105485,54074.697447105464,54074.69744710558,54074.697447105485,54074.697447105515,54074.69744710556,54074.697447105646,54074.69744710578,54074.69744710577,54074.697447105784,54074.69744710588,53219.6298439915,53065.81883225836,53117.58477818812,53139.51357584836,53150.13635481616,53151.24363039158,53158.23971891623,53211.40316325054,53239.012881245144,53249.8969723097,53281.41607831418,53341.38278472792,53398.001683238144,53459.66706781545,53462.583784802504,53479.93431233305,53492.06452076841,53558.603757957935,53645.62997148394,53652.95912829674,53699.32394689804,53719.60035109487,53961.673132837524,53970.78412716844,53980.57998916019,54085.409897171514,54129.64951800391,54224.33859014839,54276.04873353912,54328.77686969926,54363.529387216135,54406.66429930108,54459.13256851193,54466.64653158923,54577.47066393717,54653.81855860914,54705.89939282225,54823.26235055636,54841.874775255375,54842.417683554224,54926.6649302259,54945.24332364243,55045.784584669,55375.68936746741,55392.74360695043,55457.742873842675,55509.76312505877,55549.870799562574,55561.947155866736,55653.07064396001,
n157,53811.81223274101,53811.81223274109,53811.8122327414,53811.81223274117,54070.70820859552,54070.70820859571,54070.70820859648,54070.708208595715,54070.708208595446,54070.70820859558,54070.708208595664,54070.708208595854,54070.70820859612,54070.70820859596,54070.70820859562,54070.70820859562,54070.70820859564,54070.70820859569,54070.70820859564,54070.708208595715,54070.70820859572,54070.7082085958,54070.708208595956,54070.70820859596,54070.70820859616,54070.70820859505,54068.43642983738,54069.63465736168,54069.63465736177,54069.634657361734,54069.63465736171,54069.63465736192,0.0,54069.634657361996,54069.63465736214,54069.63465736224,54072.05149747846,54074.69744710535,54074.697447105376,54074.69744710538,54074.69744710541,54074.69744710542,54074.69744710551,54074.69744710557,54074.69744710565,54074.69744710559,54074.69744710551,54074.69744710572,54074.69744710589,54074.69744710589,53219.629843991606,53065.818832258665,53117.58477818835,53139.51357584868,53150.13635481632,53151.24363039184,53158.23971891649,53211.403163250805,53239.01288124541,53249.89697230993,53281.4160783144,53341.38278472818,53398.0016832384,53459.6670678158,53462.5837848027,53479.93431233329,53492.064520768756,53558.603757958175,53645.629971484275,53652.959128296934,53699.323946898236,53719.60035109505,53961.67313283765,53970.78412716865,53980.57998916028,54085.40989717149,54129.64951800393,54224.338590148676,54276.04873353914,54328.77686969922,54363.529387216266,54406.6642993012,54459.13256851209,54466.64653158914,54577.47066393742,54653.81855860923,54705.89939282224,54823.26235055622,54841.874775255324,54842.417683554275,54926.66493022586,54945.24332364252,55045.78458466885,55375.68936746736,55392.74360695035,55457.74287384244,55509.76312505872,55549.870799562654,55561.94715586646,55653.07064395984,
n159,53811.81223274086,53811.812232740915,53811.81223274127,53811.81223274079,54070.70820859549,54070.708208595686,54070.70820859635,54070.708208595635,54070.70820859548,54070.708208595446,54070.7082085957,54070.70820859579,54070.70820859595,54070.708208595795,54070.70820859571,54070.708208595475,54070.70820859543,54070.70820859554,54070.708208595584,54070.70820859561,54070.7082085957,54070.708208595745,54070.70820859578,54070.70820859587,54070.70820859602,54070.70820859501,54068.436429837224,54069.63465736153,54069.634657361625,54069.63465736159,54069.6346573617,54069.634657361894,54069.63465736177,0.0,54069.63465736209,54069.63465736219,54072.05149747833,54074.697447105216,54074.697447105216,54074.69744710525,54074.697447105376,54074.69744710539,54074.69744710535,54074.69744710553,54074.69744710551,54074.69744710563,54074.697447105566,54074.697447105675,54074.69744710581,54074.69744710573,53219.62984399171,53065.81883225885,53117.58477818855,53139.51357584887,53150.13635481661,53151.24363039203,53158.239718916826,53211.403163251125,53239.0128812457,53249.89697231027,53281.41607831474,53341.38278472836,53398.00168323861,53459.66706781612,53462.58378480289,53479.93431233358,53492.06452076904,53558.60375795832,53645.62997148452,53652.95912829715,53699.3239468984,53719.60035109537,53961.67313283797,53970.78412716876,53980.57998916048,54085.4098971718,54129.649518003804,54224.33859014909,54276.048733539246,54328.77686969947,54363.52938721618,54406.66429930144,54459.132568512476,54466.64653158946,54577.4706639376,54653.818558609324,54705.89939282244,54823.2623505567,54841.87477525555,54842.41768355443,54926.664930226136,54945.243323642644,55045.784584668996,55375.68936746749,55392.74360695072,55457.74287384279,55509.763125058955,55549.87079956299,55561.94715586679,55653.07064396003,
n161,53811.81223274096,53811.8122327408,53811.812232741184,53811.812232740915,54070.70820859537,54070.708208595664,54070.708208596254,54070.70820859545,54070.708208595504,54070.70820859547,54070.708208595584,54070.70820859588,54070.708208595956,54070.70820859574,54070.70820859555,54070.70820859536,54070.70820859528,54070.708208595366,54070.7082085954,54070.708208595446,54070.70820859558,54070.70820859566,54070.70820859579,54070.70820859589,54070.70820859589,54070.70820859493,54068.43642983718,54069.63465736146,54069.63465736163,54069.634657361596,54069.63465736159,54069.634657361705,54069.6346573618,54069.63465736193,0.0,54069.634657362,54072.05149747815,54074.69744710512,54074.69744710504,54074.69744710522,54074.69744710528,54074.697447105274,54074.697447105245,54074.69744710536,54074.69744710531,54074.697447105544,54074.69744710555,54074.69744710558,54074.69744710568,54074.69744710566,53219.62984399151,53065.81883225904,53117.584778188786,53139.5135758493,53150.13635481685,53151.24363039225,53158.239718917015,53211.4031632512,53239.01288124582,53249.896972310475,53281.416078314964,53341.38278472865,53398.00168323891,53459.66706781627,53462.58378480319,53479.93431233381,53492.064520769134,53558.603757958444,53645.629971484705,53652.95912829739,53699.3239468987,53719.60035109555,53961.6731328382,53970.78412716924,53980.57998916068,54085.40989717207,54129.64951800384,54224.33859014949,54276.048733539516,54328.77686969937,54363.529387216164,54406.66429930153,54459.13256851287,54466.64653158974,54577.47066393801,54653.81855860936,54705.899392822655,54823.2623505569,54841.87477525574,54842.41768355454,54926.66493022626,54945.24332364292,55045.784584669294,55375.68936746788,55392.743606951175,55457.74287384318,55509.763125059355,55549.8707995633,55561.947155867216,55653.070643960375,
n180,53811.81223274059,53811.812232740755,53811.812232741286,53811.81223274064,54070.70820859524,54070.70820859548,54070.70820859609,54070.70820859548,54070.708208595264,54070.70820859527,54070.708208595424,54070.70820859564,54070.708208595875,54070.70820859566,54070.70820859531,54070.70820859528,54070.708208595286,54070.7082085954,54070.70820859522,54070.70820859537,54070.70820859543,54070.70820859548,54070.70820859562,54070.708208595635,54070.70820859585,54070.70820859483,54068.43642983707,54069.63465736137,54069.63465736145,54069.634657361545,54069.63465736151,54069.634657361625,54069.634657361705,54069.63465736175,54069.63465736184,0.0,54072.051497478154,54074.69744710504,54074.69744710506,54074.697447105194,54074.69744710509,54074.69744710513,54074.69744710518,54074.69744710538,54074.69744710523,54074.697447105274,54074.6974471052,54074.697447105405,54074.697447105485,54074.69744710569,53219.629843991344,53065.81883225916,53117.58477818891,53139.51357584928,53150.136354816976,53151.2436303924,53158.239718917175,53211.403163251496,53239.012881245966,53249.89697231065,53281.41607831515,53341.38278472882,53398.0016832391,53459.66706781661,53462.583784803246,53479.934312334015,53492.064520769476,53558.60375795878,53645.629971485,53652.959128297676,53699.323946898876,53719.60035109583,53961.6731328386,53970.78412716936,53980.579989160906,54085.409897172256,54129.64951800381,54224.33859015008,54276.04873353993,54328.7768696994,54363.52938721634,54406.66429930187,54459.13256851331,54466.646531589984,54577.47066393833,54653.81855860965,54705.899392822816,54823.262350557154,54841.874775256096,54842.41768355498,54926.66493022667,54945.2433236433,55045.784584669585,55375.68936746811,55392.74360695153,55457.74287384359,55509.763125059704,55549.870799563876,55561.947155867485,55653.070643960746,
n171,53819.087806456155,53819.08780645626,53819.08780645658,53819.08780645612,54066.50251070663,54066.50251070684,54066.502510707636,54066.5025107068,54066.502510706654,54066.50251070682,54066.50251070687,54066.50251070696,54066.502510707265,54066.5025107071,54066.502510706865,54066.50251070671,54066.502510706734,54066.50251070663,54066.50251070675,54066.502510706836,54066.50251070686,54066.50251070685,54066.50251070715,54066.50251070705,54066.50251070727,54066.502510706145,54064.772834270785,54066.53956577291,54066.53956577293,54066.539565773,54066.53956577307,54066.53956577319,54066.539565773215,54066.53956577323,54066.5395657734,54066.539565773484,0.0,54073.10528524939,54073.10528524931,54073.10528524952,54073.105285249345,54073.105285249476,54073.105285249476,54073.10528524965,54073.10528524961,54073.10528524962,54073.10528524965,54073.105285249796,54073.10528524987,54073.10528524997,53421.131039888634,53304.35112251953,53343.98001781388,53360.62728332445,53368.69171873224,53369.53242982414,53374.844899891825,53415.260675945974,53436.28531500039,53444.58000167611,53468.62072233945,53514.44002943403,53557.79276373089,53605.09910822297,53607.33873565994,53620.66508972967,53629.98543843984,53681.15879299619,53748.191024964035,53753.84084271903,53789.59601360671,53805.23959318758,53992.24531064184,53999.29021260729,54006.86503806785,54087.94503669748,54122.16839693141,54195.42220000608,54235.425079315006,54276.21304542448,54303.09441119991,54336.45802328518,54377.03871972548,54382.85012712435,54468.561276632914,54527.609340313684,54567.890783520335,54658.67187214796,54673.06985871234,54673.48984043746,54738.66501706711,54753.038485622674,54830.828903356334,55086.108161964876,55099.30419345114,55149.60096695242,55189.870017572684,55220.9540541187,55230.32724508204,55301.47544893547,
n58,53825.43851933196,53825.43851933211,53825.43851933246,53825.43851933207,54061.541284954495,54061.54128495465,54061.54128495537,54061.54128495456,54061.54128495437,54061.541284954525,54061.541284954576,54061.54128495489,54061.541284955114,54061.54128495492,54061.541284954576,54061.541284954445,54061.541284954525,54061.54128495435,54061.54128495438,54061.54128495457,54061.54128495468,54061.54128495454,54061.54128495489,54061.54128495481,54061.541284955,54061.54128495407,54060.08706186919,54062.15242142231,54062.15242142241,54062.15242142238,54062.152421422375,54062.152421422485,54062.15242142259,54062.15242142263,54062.15242142271,54062.1524214229,54065.642229643025,0.0,54069.63465736205,54069.634657362054,54069.63465736196,54069.634657362105,54069.63465736201,54069.63465736225,54069.63465736223,54069.63465736216,54069.63465736229,54069.634657362396,54069.63465736239,54069.63465736259,53553.248846848925,53458.446996399354,53489.469880824225,53502.5693806143,53508.92931533957,53509.59286299011,53513.788101486,53545.81969189795,53562.55007667343,53569.16099666639,53588.35098407274,53625.02994218307,53659.840513707066,53697.92356662641,53699.72879689292,53710.47432883151,53717.993594828426,53759.33186975441,53813.60317983967,53818.1829742688,53847.18368152038,53859.88060308159,54011.91682361928,54017.649729743454,54023.81407553707,54089.804953807026,54117.66104023301,54177.28279630726,54209.837795828025,54243.028438354326,54264.90096016241,54292.04601659906,54325.06057458298,54329.78827990304,54399.5125132896,54447.54496340725,54480.311874108455,54554.16006684845,54565.872908421334,54566.214567886265,54619.236680474976,54630.93034728863,54694.21969400367,54901.921494981965,54912.65779995216,54953.58134850199,54986.35701107863,55011.681691876875,55019.32739354032,55077.64774001517,
n60,53825.43851933195,53825.43851933207,53825.43851933227,53825.43851933203,54061.541284954445,54061.54128495465,54061.54128495535,54061.54128495445,54061.54128495438,54061.54128495453,54061.54128495468,54061.54128495488,54061.54128495518,54061.5412849549,54061.54128495454,54061.541284954415,54061.54128495451,54061.54128495444,54061.54128495455,54061.54128495446,54061.54128495457,54061.54128495482,54061.54128495479,54061.54128495487,54061.54128495507,54061.54128495398,54060.087061869184,54062.1524214222,54062.15242142221,54062.15242142248,54062.15242142257,54062.15242142255,54062.152421422456,54062.152421422616,54062.1524214228,54062.15242142279,54065.642229642974,54069.63465736182,0.0,54069.63465736196,54069.63465736194,54069.63465736209,54069.634657362076,54069.63465736215,54069.634657362134,54069.634657362214,54069.634657362156,54069.63465736239,54069.63465736246,54069.634657362396,53553.24884684893,53458.446996399296,53489.46988082409,53502.569380614215,53508.929315339345,53509.59286298999,53513.788101485996,53545.81969189795,53562.55007667339,53569.1609966663,53588.350984072706,53625.02994218303,53659.840513707015,53697.923566626436,53699.728796892814,53710.47432883149,53717.993594828404,53759.33186975442,53813.60317983969,53818.18297426873,53847.18368152019,53859.880603081634,54011.916823619315,54017.6497297435,54023.814075537084,54089.8049538071,54117.661040233106,54177.28279630725,54209.83779582809,54243.02843835435,54264.900960162704,54292.04601659887,54325.06057458319,54329.78827990299,54399.512513289636,54447.54496340723,54480.31187410849,54554.160066848555,54565.87290842141,54566.21456788644,54619.23668047508,54630.930347288755,54694.219694003645,54901.92149498186,54912.65779995219,54953.58134850204,54986.35701107871,55011.68169187693,55019.32739354046,55077.647740015076,
n70,53825.43851933203,53825.43851933206,53825.43851933239,53825.438519331896,54061.54128495431,54061.54128495453,54061.541284955325,54061.5412849544,54061.54128495434,54061.54128495437,54061.54128495455,54061.541284954736,54061.54128495494,54061.541284954685,54061.54128495442,54061.541284954284,54061.541284954306,54061.541284954474,54061.54128495444,54061.54128495446,54061.54128495454,54061.541284954685,54061.54128495472,54061.54128495466,54061.54128495485,54061.54128495389,54060.08706186908,54062.15242142215,54062.15242142228,54062.152421422245,54062.15242142233,54062.15242142234,54062.152421422514,54062.15242142264,54062.15242142267,54062.152421422856,54065.642229642865,54069.63465736186,54069.6346573619,0.0,54069.63465736192,54069.63465736204,54069.63465736201,54069.634657362105,54069.634657362185,54069.63465736208,54069.63465736211,54069.634657362265,54069.63465736253,54069.63465736245,53553.24884684867,53458.446996399674,53489.46988082441,53502.56938061451,53508.92931533955,53509.592862990205,53513.78810148606,53545.81969189814,53562.55007667371,53569.16099666646,53588.350984072786,53625.0299421834,53659.84051370732,53697.92356662664,53699.72879689309,53710.47432883172,53717.99359482864,53759.33186975472,53813.60317983985,53818.18297426904,53847.18368152056,53859.88060308181,54011.9168236195,54017.64972974383,54023.814075537404,54089.804953807296,54117.66104023314,54177.28279630739,54209.83779582834,54243.02843835461,54264.900960163206,54292.046016598964,54325.06057458354,54329.78827990316,54399.51251328993,54447.54496340749,54480.31187410872,54554.16006684863,54565.872908421625,54566.21456788682,54619.2366804753,54630.930347288915,54694.219694004,54901.92149498227,54912.65779995241,54953.581348502106,54986.35701107909,55011.6816918772,55019.32739354064,55077.64774001546,
n76,53825.43851933192,53825.43851933207,53825.438519332194,53825.438519331794,54061.541284954415,54061.541284954386,54061.54128495543,54061.54128495427,54061.54128495441,54061.541284954495,54061.54128495452,54061.54128495484,54061.54128495505,54061.54128495466,54061.54128495442,54061.54128495437,54061.541284954474,54061.541284954284,54061.54128495434,54061.54128495433,54061.541284954634,54061.54128495459,54061.541284954736,54061.54128495495,54061.54128495504,54061.541284953935,54060.087061869024,54062.15242142221,54062.15242142227,54062.15242142226,54062.1524214222,54062.15242142243,54062.15242142244,54062.15242142247,54062.15242142259,54062.15242142273,54065.64222964296,54069.63465736191,54069.634657362,54069.63465736194,0.0,54069.63465736194,54069.63465736205,54069.63465736204,54069.634657362185,54069.63465736221,54069.63465736214,54069.63465736236,54069.634657362345,54069.63465736236,53553.24884684872,53458.44699639972,53489.469880824676,53502.56938061475,53508.92931533961,53509.59286299028,53513.78810148621,53545.8196918982,53562.55007667373,53569.160996666455,53588.35098407294,53625.02994218339,53659.84051370741,53697.9235666266,53699.72879689317,53710.47432883172,53717.99359482866,53759.33186975476,53813.603179839854,53818.18297426913,53847.18368152058,53859.880603081845,54011.91682361949,54017.64972974391,54023.81407553734,54089.804953807245,54117.661040233244,54177.282796307394,54209.83779582844,54243.02843835453,54264.90096016343,54292.04601659879,54325.060574583855,54329.788279903165,54399.51251328992,54447.54496340738,54480.311874108906,54554.16006684878,54565.872908421596,54566.21456788688,54619.23668047528,54630.93034728893,54694.21969400396,54901.92149498228,54912.6577999524,54953.581348502215,54986.3570110791,55011.68169187719,55019.327393540654,55077.647740015374,
n105,53825.4385193319,53825.43851933203,53825.43851933228,53825.43851933179,54061.54128495431,54061.54128495449,54061.54128495542,54061.54128495418,54061.541284954386,54061.54128495446,54061.54128495454,54061.54128495481,54061.541284954954,54061.54128495465,54061.5412849544,54061.54128495428,54061.5412849544,54061.541284954095,54061.54128495432,54061.54128495431,54061.541284954605,54061.54128495447,54061.541284954634,54061.541284954925,54061.54128495501,54061.54128495381,54060.087061868944,54062.15242142225,54062.15242142225,54062.152421422186,54062.15242142222,54062.152421422325,54062.152421422405,54062.152421422434,54062.15242142255,54062.15242142276,54065.64222964285,54069.634657361756,54069.63465736185,54069.634657361814,54069.6346573619,0.0,54069.634657361916,54069.634657361894,54069.634657362076,54069.634657362214,54069.63465736211,54069.634657362214,54069.634657362214,54069.63465736232,53553.24884684869,53458.44699639984,53489.469880824654,53502.56938061493,53508.929315339745,53509.59286299043,53513.788101486345,53545.81969189829,53562.550076673746,53569.16099666661,53588.350984073084,53625.02994218357,53659.84051370762,53697.92356662677,53699.728796893185,53710.47432883184,53717.99359482883,53759.33186975473,53813.60317983993,53818.18297426916,53847.183681520706,53859.88060308195,54011.91682361964,54017.649729744044,54023.814075537484,54089.804953807434,54117.66104023325,54177.28279630733,54209.83779582871,54243.02843835465,54264.90096016353,54292.04601659873,54325.06057458407,54329.78827990327,54399.51251328999,54447.54496340733,54480.31187410891,54554.16006684893,54565.87290842177,54566.21456788714,54619.23668047543,54630.9303472891,54694.219694003965,54901.921494982555,54912.657799952554,54953.581348502375,54986.3570110793,55011.68169187727,55019.327393540785,55077.6477400155,
n115,53825.43851933177,53825.438519332056,53825.4385193323,53825.43851933189,54061.54128495439,54061.5412849545,54061.54128495538,54061.541284954365,54061.54128495442,54061.541284954365,54061.54128495452,54061.541284954736,54061.54128495494,54061.54128495465,54061.5412849545,54061.54128495436,54061.54128495427,54061.54128495418,54061.54128495421,54061.54128495441,54061.54128495432,54061.54128495456,54061.5412849547,54061.54128495469,54061.54128495487,54061.541284953884,54060.087061869024,54062.152421422164,54062.152421422135,54062.15242142223,54062.15242142223,54062.15242142235,54062.15242142241,54062.15242142253,54062.152421422674,54062.15242142263,54065.64222964289,54069.63465736187,54069.63465736177,54069.6346573619,54069.6346573618,54069.63465736183,0.0,54069.634657362076,54069.63465736199,54069.634657362156,54069.63465736212,54069.63465736224,54069.6346573623,54069.63465736243,53553.24884684874,53458.44699639975,53489.4698808249,53502.56938061501,53508.9293153399,53509.59286299051,53513.788101486236,53545.819691898214,53562.55007667381,53569.16099666684,53588.35098407308,53625.029942183566,53659.84051370781,53697.923566626836,53699.728796893345,53710.47432883212,53717.993594828855,53759.3318697548,53813.60317983998,53818.18297426944,53847.18368152077,53859.88060308198,54011.91682361967,54017.64972974418,54023.81407553732,54089.80495380757,54117.66104023335,54177.28279630727,54209.83779582875,54243.028438354624,54264.90096016388,54292.04601659846,54325.060574584386,54329.78827990348,54399.51251328989,54447.54496340725,54480.311874108884,54554.16006684892,54565.87290842183,54566.214567887146,54619.23668047549,54630.93034728903,54694.21969400413,54901.92149498243,54912.6577999527,54953.58134850236,54986.35701107915,55011.68169187727,55019.32739354096,55077.64774001553,
