,date,secchi_m,chla,TP,Perception
0,1973-09-18,,,20,
1,1973-11-20,,,50,
2,1974-02-05,,,30,
3,1974-04-03,,,20,
4,1974-07-10,,,50,
5,1974-11-19,,,30,
6,1975-02-18,,,10,
7,1975-04-22,,,30,
8,1980-09-18,1.7,5.0,,
9,1981-02-18,7.0,,,
10,1981-09-14,2.0,6.8,,
11,1986-04-21,1.5,,,
12,1986-05-03,2.4,,,
13,1986-06-25,2.4,,,
14,1986-07-03,2.5,,,
15,1986-07-09,2.3,,,
16,1986-07-10,2.1,,,
17,1986-07-16,2.1,,,
18,1986-07-24,1.8,,,
19,1986-07-31,1.5,,,
20,1986-08-07,1.6,,,
21,1986-08-13,2.2,,,
22,1986-08-15,1.7,,,
23,1986-08-20,1.8,,,
24,1986-08-28,1.9,,,
25,1986-09-04,1.9,,,
26,1986-09-10,2.1,,,
27,1986-09-19,2.1,,,
28,1986-09-26,1.9,,,
29,1986-10-02,2.4,,,
30,1986-10-16,2.4,,,
31,1986-10-23,3.1,,,
32,1987-02-25,4.0,,,
33,1987-04-07,2.7,,,
34,1987-05-12,2.0,,,
35,1987-05-20,1.9,,,
36,1987-05-27,1.9,,,
37,1987-06-03,2.0,,,
38,1987-06-04,1.7,,,
39,1987-06-11,2.1,,,
40,1987-06-18,2.1,,,
41,1987-06-25,2.1,,,
42,1987-07-02,2.0,,,
43,1987-07-10,1.9,,,
44,1987-07-22,2.0,,,
45,1987-08-17,1.8,,,
46,1987-08-19,2.0,,,
47,1987-08-27,1.8,,,
48,1987-09-02,1.9,,,
49,1987-09-10,1.9,,,
50,1987-09-19,2.0,,,
51,1987-09-23,2.1,,,
52,1987-10-08,2.3,,,
53,1987-10-22,2.7,,,
54,1987-11-05,3.0,,,
55,1988-02-17,5.0,,,
56,1988-04-14,2.0,,,
57,1988-05-07,3.5,,,2.0
58,1988-05-14,3.5,,,2.0
59,1988-05-20,3.4,,,2.0
60,1988-05-28,3.3,,,2.0
61,1988-06-08,1.7,,,
62,1988-06-09,3.2,,,2.0
63,1988-06-28,3.0,,,3.0
64,1988-07-08,2.7,,,3.0
65,1988-07-18,2.7,4.0,8,
66,1988-07-19,2.4,,,3.0
67,1988-07-26,2.2,,,2.0
68,1988-08-02,2.1,,,2.0
69,1988-08-10,2.1,,,2.0
70,1988-08-16,2.1,,,2.0
71,1988-08-23,2.25,4.0,7,
72,1988-09-03,2.1,,,2.0
73,1988-09-10,2.1,,,2.0
74,1989-02-21,4.0,5.0,12,
75,1989-04-27,1.6,12.0,18,
76,1989-05-12,3.3,,,2.0
77,1989-05-25,3.2,,,2.0
78,1989-06-08,3.1,,,2.0
79,1989-06-27,2.9,,,2.0
80,1989-06-28,1.8,6.0,9,
81,1989-07-06,2.6,,,3.0
82,1989-07-24,2.3,,,3.0
83,1989-07-26,2.4,5.0,27,
84,1989-08-02,2.2,,,3.0
85,1989-08-18,2.1,,,3.0
86,1989-08-22,1.5,,,
87,1989-08-22,1.5,6.0,9,
88,1989-09-04,2.1,,,3.0
89,1989-09-18,2.1,,,2.0
90,1989-09-27,2.2,,,
91,1989-10-06,2.2,,,
92,1990-03-06,3.7,4.0,13,
93,1990-04-18,1.5,9.0,31,
94,1990-05-05,3.3,,,2.0
95,1990-05-21,3.3,,,2.0
96,1990-06-11,3.0,,,2.0
97,1990-06-25,1.7,5.0,12,
98,1990-06-29,2.7,,,2.0
99,1990-07-19,2.4,,,2.0
100,1990-07-23,1.7,4.0,8,
101,1990-08-11,1.8,,,2.0
102,1990-08-18,1.8,,,1.0
103,1990-08-23,2.25,5.0,9,
104,1990-08-25,2.1,,,2.0
105,1990-08-28,2.4,,,1.0
106,1990-09-06,1.8,,,1.0
107,1990-09-27,2.4,,,1.0
108,1991-03-04,0.5,9.0,350,
109,1991-04-25,3.0,3.0,11,
110,1991-06-18,2.0,4.0,12,
111,1991-07-22,1.7,3.0,8,
112,1991-07-30,1.7,,,1.0
113,1991-08-15,1.9,,,1.0
114,1991-08-21,2.0,4.0,5,
115,1991-08-24,2.1,,,1.0
116,1992-04-13,3.3,5.0,7,
117,1992-06-10,1.8,,,1.0
118,1992-06-15,2.1,5.0,7,
119,1992-07-16,2.1,4.87,7,
120,1992-07-19,1.8,,,1.0
121,1992-08-08,1.9,,,1.0
122,1992-09-03,2.0,5.18,10,
123,1993-02-17,6.0,1.5,6,
124,1993-04-23,,5.94,,
125,1993-06-17,4.0,5.36,10,
126,1993-06-23,,3.37,,
127,1993-07-14,2.3,5.33,9,
128,1993-07-25,1.8,,,1.0
129,1993-08-03,,3.07,8,
130,1993-08-08,2.3,,,1.0
131,1993-08-16,1.7,,,1.0
132,1993-08-23,2.4,4.28,12,
133,1993-08-25,,2.88,8,
134,1993-08-31,2.4,,,
135,1993-09-05,2.1,,,1.0
136,1993-09-26,2.6,,,1.0
137,1994-02-22,4.0,0.6629999999999999,37,
138,1994-04-19,1.5,,,
139,1994-05-19,2.4,,,2.0
140,1994-06-11,4.3,,,1.0
141,1994-06-21,,2.8,8,
142,1994-06-29,1.7,,,
143,1994-06-29,1.7,4.16,11,
144,1994-07-10,2.4,,,2.0
145,1994-07-16,2.1,,,1.0
146,1994-07-25,,4.14,11,
147,1994-08-03,1.75,3.88,9,
148,1994-08-06,2.1,,,1.0
149,1994-08-27,2.1,,,1.0
150,1994-08-29,,4.69,10,
151,1994-09-07,2.0,5.94,13,
152,1994-10-05,,6.19,12,
153,1995-02-20,6.7,0.39399999999999996,7,
154,1995-03-29,2.8,7.93,12,
155,1995-04-25,,2.51,10,
156,1995-06-03,1.8,,,2.0
157,1995-06-17,1.8,,,2.0
158,1995-06-21,2.9,0.93,8,
159,1995-06-26,2.4,,,1.0
160,1995-06-30,2.1,,,1.0
161,1995-07-24,1.8,0.74,8,
162,1995-07-29,2.1,,,1.0
163,1995-08-05,2.7,,,1.0
164,1995-08-11,2.7,,,2.0
165,1995-08-20,2.4,,,3.0
166,1995-08-22,2.5,5.32,9,
167,1995-08-26,2.7,,,1.0
168,1995-09-10,2.1,,,1.0
169,1995-09-16,2.1,,,1.0
170,1996-02-21,6.5,0.75,8,
171,1996-04-16,2.4,,,
172,1996-04-17,2.4,7.78,8,
173,1996-06-09,3.6,,,1.0
174,1996-06-23,2.7,,,1.0
175,1996-06-25,2.8,5.58,12,
176,1996-07-23,1.9,3.69,11,
177,1996-08-03,2.4,,,2.0
178,1996-08-11,2.1,,,2.0
179,1996-08-24,2.1,,,1.0
180,1996-09-04,1.8,2.64,,
181,1997-03-05,4.0,2.06,41,
182,1997-04-29,2.4,3.06,15,
183,1997-06-07,3.6,,,1.0
184,1997-06-15,3.0,,,1.0
185,1997-06-24,2.8,2.72,9,
186,1997-07-12,3.0,,,1.0
187,1997-08-04,2.5,3.42,,
188,1997-08-09,2.4,,,2.0
189,1997-08-10,2.4,,,2.0
190,1997-08-16,2.4,,,2.0
191,1997-08-31,2.7,,,2.0
192,1997-09-09,2.4,3.96,12,
193,1997-10-02,,3.59,,
194,1997-10-02,2.1,,,1.0
195,1998-03-30,1.9,4.11,16,
196,1998-05-19,3.0,,,1.0
197,1998-06-16,,2.19,,
198,1998-06-22,2.3,2.27,6,
199,1998-07-21,1.5,2.76,7,
200,1998-08-27,1.7,3.87,11,
201,1999-04-07,1.7,12.1,13,
202,1999-06-21,2.5,4.0,14,
203,1999-08-10,2.0,3.52,12,
204,2000-05-01,3.5,1.9,13,
205,2000-08-15,1.6,,,
206,2001-03-19,3.4,1.8,10,
207,2001-03-19,4.3,,,3.0
208,2001-05-11,3.3,4.0,12,4.0
209,2001-06-20,2.1,,,5.0
210,2001-06-27,2.1,2.1,12,
211,2001-08-21,,1.6,,
212,2005-06-26,2.3,,,2.0
213,2005-07-12,2.1,,,4.0
214,2005-07-20,1.5,,,3.0
215,2005-08-09,1.8,,,2.0
216,2005-08-17,1.8,,,2.0
217,2005-08-26,1.8,,,3.0
218,2005-09-10,1.8,,,1.0
219,2005-09-20,2.5,,,1.0
220,2005-10-03,2.1,,,1.0
221,2005-10-13,2.5,,,1.0
222,2006-05-16,1.7,,22,2.0
223,2006-05-27,2.6,,,2.0
224,2006-06-10,2.4,,,1.0
225,2006-06-12,1.7,6.7,15,2.0
226,2006-06-25,1.8,,,1.0
227,2006-06-29,2.4,,,1.0
228,2006-07-10,1.8,3.76,18,2.0
229,2006-07-14,2.0,,,2.0
230,2006-07-20,2.0,,,2.0
231,2006-08-15,1.5,2.43,9,3.0
232,2006-08-23,2.4,,,2.0
233,2006-09-17,2.2,,,1.0
234,2006-09-26,2.7,,,1.0
235,2006-10-03,2.3,3.05,13,2.0
236,2007-04-10,2.1,,16,2.0
237,2007-04-20,2.4,,,2.0
238,2007-06-10,3.4,,,2.0
239,2007-06-21,1.5,4.22,9,3.0
240,2007-06-25,1.9,,,3.0
241,2007-06-25,1.9,,,2.0
242,2007-06-27,,3.16,10,
243,2007-07-18,1.7,,,3.0
244,2007-07-27,1.4,,,3.0
245,2007-08-05,1.8,,,3.0
246,2007-08-26,2.3,5.07,15,3.0
247,2007-09-13,2.7,,,1.0
248,2008-04-21,3.1,,21,1.0
249,2008-06-25,2.4,7.06,26,2.0
250,2008-07-04,2.7,,,4.0
251,2008-07-14,2.1,,,4.0
252,2008-07-19,2.1,,,3.0
253,2008-07-24,2.4,,,2.0
254,2008-07-27,1.4,5.79,18,4.0
255,2008-08-12,1.8,,,4.0
256,2008-08-22,1.7,,,3.0
257,2008-08-25,1.4,7.32,17,4.0
258,2008-09-20,2.0,,,2.0
259,2008-10-12,2.8,,,2.0
260,2008-10-17,2.7,,,2.0
261,2009-04-09,3.3,,,2.0
262,2009-04-10,,,19,
263,2009-05-23,4.0,,12,1.0
264,2009-06-13,2.8,3.08,23,1.0
265,2009-07-15,,8.82,16,
266,2009-07-20,1.5,,,3.0
267,2009-07-20,1.7,,,2.0
268,2009-08-05,2.7,,,2.0
269,2009-08-10,1.8,,,1.0
270,2009-08-12,1.5,7.9,37,4.0
271,2009-08-20,1.3,,,1.0
272,2009-08-31,2.1,,,1.0
273,2009-09-11,2.3,,,1.0
274,2009-09-13,2.4,,,1.0
275,2009-09-14,2.4,,,3.0
276,2009-09-30,2.5,,,1.0
277,2009-10-11,2.4,,,2.0
278,2009-10-21,3.0,,,1.0
279,2010-04-22,4.0,,,1.0
280,2010-05-02,4.3,,,1.0
281,2010-05-06,3.3,,14,2.0
282,2010-06-05,4.0,,,1.0
283,2010-06-18,2.4,5.8,13,2.0
284,2010-06-22,2.1,,,1.0
285,2010-07-08,1.5,6.59,15,3.0
286,2010-07-18,1.6,,,1.0
287,2010-08-10,1.8,8.6,20,3.0
288,2010-08-18,1.7,,,3.0
289,2010-09-12,1.7,,,2.0
290,2010-09-13,1.8,,,3.0
291,2010-10-04,2.1,,,2.0
292,2011-04-21,1.8,,18,3.0
293,2011-05-11,2.7,,16,2.0
294,2011-05-11,2.7,,,1.0
295,2011-05-29,3.6,,,1.0
296,2011-06-13,2.4,6.43,17,2.0
297,2011-06-25,2.2,,,1.0
298,2011-06-26,2.4,,,2.0
299,2011-06-30,2.0,,,2.0
300,2011-07-19,1.5,4.06,16,3.0
301,2011-07-24,1.6,,,2.0
302,2011-07-28,1.5,,,2.0
303,2011-08-05,1.9,,,2.0
304,2011-08-11,1.7,4.39,13,4.0
305,2011-08-28,2.1,,,1.0
306,2011-09-10,2.2,,,2.0
307,2011-09-11,2.5,,,1.0
308,2011-10-10,2.1,,,2.0
309,2012-05-01,1.4,,,2.0
310,2012-05-09,1.7,,22,4.0
311,2012-06-23,,3.12,16,
312,2012-06-25,1.7,,,3.0
313,2012-07-13,1.6,,,
314,2012-07-15,1.7,3.84,14,3.0
315,2012-07-21,2.1,,,1.0
316,2012-08-14,2.3,3.36,11,2.0
317,2012-09-14,2.4,,,2.0
318,2012-10-21,3.0,,,2.0
319,2013-04-27,2.7,,,1.0
320,2013-05-16,4.7,,,1.0
321,2013-06-08,2.4,,16.2,2.0
322,2013-07-13,2.0,4.81,10.7,3.0
323,2013-08-12,1.7,7.99,10.5,3.0
324,2013-09-12,2.0,,,3.0
325,2013-10-02,2.1,,,3.0
326,2014-05-19,,,14.6,
327,2014-05-20,2.8,,,2.0
328,2014-06-16,1.9,4.01,12.9,3.0
329,2014-07-08,1.9,4.19,18,3.0
330,2014-08-14,1.9,6.77,15,3.0
331,2014-09-23,2.2,,,3.0
332,2015-05-20,2.1,,21.2,2.0
333,2015-06-16,2.4,4.09,19.3,2.0
334,2015-07-09,1.1,9.84,18.8,3.0
335,2015-08-12,1.8,6.66,15,3.0
336,2015-10-06,2.4,,,2.0
337,2016-04-18,2.3,,,2.0
338,2016-05-17,1.8,,20.9,2.0
339,2016-06-18,1.7,8.42,18.9,3.0
340,2016-07-18,1.7,4.5,18.6,3.0
341,2016-08-18,1.8,4.13,14.6,3.0
342,2016-09-20,2.6,,,3.0
343,2017-05-08,1.8,,,3.0
344,2017-06-24,2.0,,,3.0
345,2017-06-25,,6.23,24.5,
346,2017-07-01,1.4,,,3.0
347,2017-07-04,1.7,,,3.0
348,2017-07-12,1.4,,,3.0
349,2017-07-22,1.4,10.8,21.6,3.0
350,2017-07-22,1.4,,,3.0
351,2017-07-29,1.4,,,3.0
352,2017-09-02,1.8,6.36,15.7,3.0
353,2017-09-11,2.1,,,5.0
354,2017-09-22,2.3,,,3.0
355,2017-09-30,2.3,,,2.0
356,2018-05-19,1.4,,20.7,3.0
357,2018-06-05,2.0,,,2.0
358,2018-06-14,,13.0,22.1,
359,2018-06-14,1.4,,,3.0
360,2018-07-07,1.5,,,2.0
361,2018-07-15,,5.96,14.8,
362,2018-07-15,1.4,,,3.0
363,2018-07-24,1.4,,,3.0
364,2018-08-01,1.8,,,2.0
365,2018-08-09,1.4,,,2.0
366,2018-08-15,,4.76,10.7,
367,2018-08-16,1.4,,,3.0
368,2018-08-21,1.2,,,3.0
369,2018-09-01,1.1,,,3.0
370,2018-09-17,1.4,,,4.0
371,2018-09-25,1.4,,,3.0
372,2018-10-09,1.8,,,3.0
373,2019-05-23,1.4,,,3.0
374,2019-06-05,1.8,,,2.0
375,2019-06-17,1.5,21.7,21.2,2.0
376,2019-06-24,1.5,,,2.0
377,2019-07-03,1.7,,,2.0
378,2019-07-11,1.4,,,3.0
379,2019-07-16,,5.34,15.3,
380,2019-07-17,1.2,,,3.0
381,2019-07-27,1.4,,,3.0
382,2019-08-03,1.1,,,3.0
383,2019-08-12,1.7,,,3.0
384,2019-08-19,2.0,5.33,14.8,3.0
385,2019-08-27,1.8,,,3.0
386,2019-09-05,1.7,,,3.0
387,2019-09-20,1.8,,,4.0
388,2019-10-07,1.4,,,3.0
389,2020-05-16,1.1,,,3.0
390,2020-06-09,1.4,,,3.0
391,2020-06-23,1.1,9.56,20.7,3.0
392,2020-07-06,1.1,,,3.0
393,2020-07-22,1.1,,,3.0
394,2020-07-27,,7.13,17.5,
395,2020-07-28,1.1,,,3.0
396,2020-08-06,1.4,,,2.0
397,2020-08-13,1.5,,,2.0
398,2020-08-18,,4.76,19.2,
399,2020-08-22,1.4,,,2.0
400,2020-08-29,1.4,,,2.0
401,2020-09-08,1.6,,,2.0
402,2020-09-14,1.8,,,3.0
403,2020-09-23,1.9,,,4.0
