Hour,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
51,87.6706895,80.8672123,92.70323622,192.2292573,150.7369275,4.391503925,72.05159459,4.395896535,407.7965133,85.73486651,431.4394011,204.7282943,234.5917668,146.5475344
52,85.39584533,81.59464963,93.94716247,183.6420979,143.1315637,4.138385309,70.13663722,4.142524737,397.1414472,88.58042063,422.4419604,195.6175167,229.5894808,143.6576451
53,78.92220273,80.20854485,94.21177806,171.0395789,136.2527703,3.961297211,67.07192138,3.965259506,386.5751788,87.74254666,411.5832813,190.5171168,223.4690929,139.7329329
54,68.44882226,76.18362456,92.84578342,155.8816167,131.4915955,3.923032529,63.52099166,3.926956549,378.0155495,81.27102807,398.8751515,190.6387698,216.2661161,134.6972614
55,55.79156844,70.42606467,90.07558881,139.2091032,128.3297316,3.959240921,59.39444729,3.963201159,370.3789182,71.00893982,384.2549856,193.7381435,208.034353,128.877238
56,43.1705068,64.19990344,86.34703195,121.9581741,125.771532,3.973786233,54.41465111,3.97776102,361.831273,59.74767975,367.6416054,196.7069041,198.8321784,122.7001563
57,32.80570288,58.76917912,82.10595058,105.064965,122.8213503,3.870532315,48.30396599,3.874403822,350.5386021,50.27864569,348.9538323,196.4367178,188.7179673,116.5933097
58,26.34373032,55.09005057,77.70076215,89.52146632,118.6066753,3.585929709,41.03737691,3.589516542,335.0793154,44.697113,328.1040322,190.5838415,177.7254841,110.8224508
59,23.13719519,52.88715906,73.0902031,76.54308699,112.7475381,3.186775744,33.60035732,3.189963322,315.6815104,42.31386717,304.9787473,179.8628956,165.7900519,105.0071691
60,21.96521169,51.57726648,68.13558958,67.40109059,104.987105,2.772454445,27.2310028,2.775227598,292.9857064,41.74357126,279.4580641,165.7530911,152.8223834,98.60551335
61,21.60689402,50.5771347,62.69823776,63.36674073,95.06854253,2.442349838,23.1674089,2.444792803,267.6324226,41.60088828,251.4220692,149.7336391,138.7331912,91.07553229
62,21.03898018,49.31030676,56.66677737,64.89452412,82.94734831,2.266520171,22.15756109,2.268787262,240.1512226,40.69515278,220.8715591,133.0137801,123.4699072,82.02409349
63,20.02870347,47.22745037,50.03909235,69.17181989,69.4283443,2.197720586,22.98900439,2.19991886,210.6278475,38.61438529,188.2901714,115.7228719,107.1268397,71.65333994
64,18.54092101,43.78601436,42.84038022,72.56923027,55.52868357,2.159380448,23.95917368,2.161540373,179.0370826,35.14127786,154.2822537,97.72030153,89.83501599,60.31423349
65,16.54048992,38.4434476,35.09583849,71.45735751,42.26551921,2.074929124,23.36550387,2.077004576,145.3537131,30.05852252,119.4521538,78.86545616,71.72546352,48.357736
66,14.04098376,30.96939451,26.94149813,63.33586079,30.51225248,1.886677301,20.01961689,1.888564454,110.0671041,23.37293792,84.75431568,59.31689947,53.16200569,36.22497947
67,11.25084195,22.38228179,18.95672397,50.22062708,20.56727734,1.612460959,14.78988282,1.614073827,75.72493897,15.98784912,52.54356899,40.42990145,35.4396501,24.71777658
68,8.427220321,14.01273168,11.83171432,35.2566003,12.58523594,1.288997401,9.058858784,1.290286723,45.38948089,9.0307078,25.52483977,23.85890866,20.08620036,14.72811014
69,5.827274746,7.191366469,6.256667461,21.58872437,6.720770405,0.953003929,4.209101902,0.953957173,22.12299294,3.628965621,6.403054023,11.25836767,8.629460103,7.147963005
70,3.664295919,2.90505528,2.714593049,11.69354308,3.010843046,0.637790393,1.290764788,0.638428344,8.034738164,0.59562079,0,3.756949216,2.092144408,2.576158243
71,1.976113911,0.765654779,0.859746095,5.37399978,1.021696795,0.363036834,0.024382039,0.363399962,1.4219793,0,0,0.380220722,0,0.438879936
72,0.756693633,0.041268505,0.139192958,1.764637679,0.201894748,0.14501584,0,0.145160892,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,3.192234514,0,0,0
122,0,0.63623583,0.273947485,0,0.160349611,0,0,0,5.280619396,1.882264159,21.17462521,3.541948009,4.125416723,2.27763767
123,0.342817399,1.934120925,0.642892322,0,1.278199964,0,0.006130623,0,13.52635617,4.659017584,46.91158346,8.984045706,11.26205749,5.835943675
124,1.592039919,4.201844222,1.028371698,2.716417405,4.310536913,0.021801179,1.101229379,0.021822985,24.48571205,8.060002864,77.62158313,16.05898118,21.98602311,10.56839152
125,4.187529266,7.747594659,1.351922797,10.16254031,10.21434631,0.25363517,3.638138222,0.253888869,37.90718879,11.81496259,110.5230981,24.49944251,36.87341438,16.36845471
126,8.407220442,12.80140171,1.61501647,22.9742461,19.63506922,0.674726313,7.915740506,0.675401209,53.39700697,15.77223183,143.2786056,34.21762166,56.05873627,23.11482588
127,13.75761561,19.28065696,2.138858219,39.47992009,31.97196758,1.215643149,13.28708962,1.216859098,69.9922625,20.25451553,175.3265964,45.84372603,77.91011042,30.62707418
128,19.55235872,27.02459254,3.324587209,57.34231821,46.31275852,1.780677932,18.86878146,1.782459058,86.58777016,25.70311114,206.5495647,60.18746691,100.3540626,38.70998789
129,25.10509372,35.87244059,5.573342608,74.22419638,61.74515919,2.274122916,23.77741192,2.276397611,102.0783447,32.55931608,236.8300046,78.05855556,121.3171186,47.1683553
130,29.81352022,45.49707185,9.045480424,88.42576866,77.42707798,2.630373715,27.34837881,2.63300475,115.9154101,40.98233393,265.9954907,99.46295675,139.1920383,55.71848907
131,33.41156044,54.90591162,12.93822404,100.7970816,92.79718825,2.904239386,29.79228754,2.907144356,129.7768274,50.00299283,293.653919,121.1916492,154.236518,63.72279937
132,35.71719223,62.94002379,16.20801368,112.82564,107.3643546,3.180632347,31.53854546,3.18381378,145.8970666,58.37002706,319.3582661,139.231865,167.1744879,70.45522077
133,36.54839348,68.44047227,17.81128956,125.9989484,120.6374417,3.544465016,33.0165599,3.548010374,166.5105981,64.83217092,342.6615084,149.5708365,178.7298784,75.18968784
134,35.90980045,70.7029685,17.11988839,141.4262633,132.2416603,4.05895576,34.69124863,4.063015738,192.8372128,68.54767407,363.1965385,149.9070744,189.5057141,77.59489289
135,34.55268306,70.84181397,15.16723274,158.703848,142.2676059,4.700546735,37.16957123,4.705248466,222.037985,70.31284777,380.9159128,144.7842044,199.6213963,78.91855929
136,33.41496961,70.42595769,13.40214167,177.0497173,150.9222201,5.423986048,41.0939977,5.4294114,250.2593101,71.33351864,395.8521036,140.4571307,209.0754209,80.80316816
137,33.43458843,71.02434868,13.27343423,195.6818862,158.4124447,6.184021804,47.10699808,6.190207383,273.6475831,72.81551331,408.0375835,143.1807575,217.8662833,84.89120063
138,35.2255222,73.8081171,15.70029253,213.6326649,164.811353,6.917071415,55.47778395,6.923990228,289.407102,75.58161217,417.5438019,157.0574044,225.8542495,92.25483176
139,38.10597108,78.35711769,19.48335094,229.191545,169.6565451,7.486229518,64.98253325,7.493717633,298.9737753,78.92241058,424.5981172,177.5790523,232.3466659,101.6850123
140,41.07018963,83.85338635,22.89360687,240.4623134,172.3517528,7.736260056,74.02416547,7.743998265,304.8414143,81.74545765,429.4668647,198.0850973,236.512649,111.4023869
141,43.11243239,89.47895895,24.20205774,245.5487568,172.3007077,7.511926973,81.00560012,7.519440792,309.5038302,82.95830249,432.4163799,211.9149355,237.5213155,119.6276003
142,43.50066495,94.56645592,22.35681351,243.3700202,169.2762123,6.739882863,84.75020352,6.746624444,314.7083245,81.8877679,433.7214673,214.4355272,234.9982978,125.0005086
143,42.59769711,99.05083578,19.01443424,236.1066804,164.5273515,5.674334929,85.76312927,5.680010693,319.2161597,79.53777147,433.6908078,209.1240887,230.3952921,127.8378138
144,41.04004972,103.0176416,16.50859254,226.7546724,159.6722805,4.651379024,84.96997777,4.656031574,321.0420889,77.33150447,432.6415518,201.4854002,225.6205104,128.8754293
145,39.46424362,106.5524164,17.17296099,218.309931,156.329155,4.007111001,83.29634943,4.011119121,318.2008647,76.69215819,430.8908493,197.0242421,222.5821647,128.8492685
146,38.39128766,109.7314889,22.59646213,213.0644417,155.6135394,4.005806799,81.50556001,4.009813615,309.4298455,78.46471297,428.4617213,199.5814471,222.5395441,128.3154601
147,37.88014265,112.5943302,31.38901824,210.4943923,156.6306346,4.624462695,79.71178664,4.629088322,296.356811,81.18130542,424.2006717,206.3420578,224.156246,127.1109933
148,37.87425739,115.1711971,41.41580154,209.3720211,157.9830505,5.768255048,77.86692177,5.774024756,281.3321464,82.79586122,416.6600755,212.8271691,225.446945,124.8930725
149,38.31708069,117.4923463,50.54198425,208.4695664,158.2733972,7.342360221,75.92285788,7.34970443,266.7062366,81.26230604,404.3923073,214.557876,224.4263154,121.3189021
150,39.15655361,119.4186415,57.0232594,206.6970776,156.3871465,9.196468317,73.81789099,9.205667101,254.3408144,75.271028,386.5703336,208.3397075,219.6131433,116.1324301
151,40.35858625,120.1333737,60.6774033,203.515848,152.3412181,10.95832442,71.4359314,10.9692855,244.1430025,66.45826496,364.849487,196.1159296,211.5426606,109.4245786
152,41.89358096,118.6504408,61.7127131,198.5249822,146.4353935,12.20018734,68.64729294,12.2123906,235.5312713,57.19671723,341.5056918,181.1142422,201.2542106,101.373013
153,43.73194008,113.9837406,60.33748591,191.3235845,138.9694543,12.49431591,65.32228948,12.50681337,227.9240911,49.85908513,318.8148723,166.5623454,189.7871369,92.15539895
154,45.70414392,105.5201042,56.87351574,181.6772049,130.2351728,11.5909302,61.35702509,11.60252405,220.6717486,46.16489219,298.3756258,154.9293073,177.9534779,82.05010533
155,47.08098461,94.13809516,52.09658402,170.0171747,120.4922851,9.952095321,56.75076477,9.962049921,212.851796,45.22095489,279.0772413,145.649669,165.6560523,71.73831431
156,46.9933322,81.08921034,46.89596907,156.9412711,109.9925178,8.217837614,51.52856375,8.22605752,203.473602,45.48091294,259.131681,137.3993394,152.5703742,62.00191139
157,44.57205678,67.62494652,42.16094919,143.0472708,98.98759788,7.028183437,45.71547726,7.03521339,191.5465353,45.39840603,236.7509068,128.8542276,138.3719572,53.62278205
158,39.31939621,54.82988953,38.50493846,128.8075591,87.67800591,6.824262334,39.39281666,6.831088316,176.2947385,43.71969412,210.603699,118.8772075,122.8364084,47.09950464
159,32.22305951,43.12098138,35.43789409,114.1929544,76.05923799,7.251616619,32.86691785,7.258870062,157.8014499,40.36151813,181.1861104,107.0790119,106.139707,41.79742887
160,24.6421235,32.74825312,32.19390906,99.04888316,64.07554406,7.756891795,26.50037282,7.764650641,136.3646819,35.53323923,149.4510118,93.25733819,88.55792519,36.79859728
161,17.93566501,23.96173578,28.00707635,83.22077216,51.67117406,7.786733366,20.6557736,7.794522061,112.282447,29.44421857,116.3512741,77.20988398,70.36713535,31.18505241
162,13.13549892,16.93043718,22.39963138,66.75542895,38.96567544,6.945986317,15.62527003,6.952934053,86.21822523,22.41302034,83.12033668,59.11463244,52.02648798,24.358748
163,9.964392425,11.49927221,16.04637932,50.50518507,26.77978565,5.472293553,11.41924328,5.477767225,60.29736805,15.19502079,52.1139125,40.67070955,34.72744658,17.0012825
164,7.817850797,7.432132508,9.910267744,35.52375302,16.10953967,3.76149746,7.977632334,3.765259905,37.01069472,8.654799184,25.96828295,23.95752698,19.8445529,10.11416557
165,6.091379303,4.492909721,4.95424426,22.86484532,7.950972441,2.209440426,5.240376185,2.211650423,18.84902447,3.656934779,7.319729445,11.0544964,8.7523487,4.698906853
166,4.316478524,2.456542049,1.888287974,13.3239134,2.982084717,1.12594217,3.145325084,1.127068396,7.564602184,0.810059427,0,3.429589991,2.360043508,1.479099628
167,2.568630287,1.1421539,0.410504049,6.663364465,0.608740329,0.476731752,1.62197432,0.477208604,1.955375295,0,0,0.105021971,0,0.06667175
168,1.059311733,0.37991623,0,2.387344623,0,0.141515564,0.597730442,0.141657115,0.080716877,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,2.441983744,0,0,0
218,0,0,0,0,0,0.029333841,0.325560925,0.029363182,2.987893622,0.147686729,13.78128083,1.773124394,4.78696095,1.667380846
219,0,0,0,2.348731375,0,0.20453847,1.051590829,0.20474306,8.17064987,0.561321704,31.02958784,5.332356732,12.84222273,4.230173701
220,1.162091846,0,0,9.691726412,0.406942268,0.66810971,2.404627025,0.668777988,15.98101884,1.437391088,53.65763137,11.47226867,24.58318064,7.563554758
221,3.873078599,1.421309349,1.132560818,24.65163257,1.789413784,1.562543381,4.611206827,1.564106318,26.85175061,2.972381043,81.13613803,20.98743185,40.42722998,11.54270021
222,8.493105608,4.690448342,5.726019165,48.9861957,4.177439336,2.993011464,7.930112499,2.996005229,40.855564,5.2669672,112.677812,34.08500801,60.26302201,15.98327755
223,14.54528414,8.928920481,11.705599,80.97067036,7.108273173,4.915390572,12.7491061,4.920307201,56.62505272,8.038583065,146.4632674,48.62251918,81.86423177,20.46291945
224,21.34244681,13.32045007,17.76700542,118.0096883,9.961889785,7.248233479,19.48819464,7.255483538,72.43277916,10.90885161,180.4150962,61.87007747,102.4757903,24.49974988
225,28.19742623,17.0487614,22.60594354,157.5078813,12.11826366,9.910092956,28.56738513,9.920005545,86.55130576,13.49939582,212.4558901,71.09779498,119.3426285,27.61189283
226,34.53624761,19.53025478,25.30155646,197.1919495,13.17164255,12.75954465,39.97287575,12.77230741,97.63435131,15.56937758,241.1170157,74.71933088,130.5769208,29.47436467
227,40.23770648,21.11203449,26.46673934,236.0768671,13.57336725,15.41525571,51.95562939,15.43067484,105.8602601,17.42811444,267.364939,75.72253251,137.7598151,30.3897514
228,45.29379097,22.37388079,27.09782535,273.4996766,13.98905183,17.43591615,62.33280011,17.45335645,111.7885329,19.52246287,292.7749007,78.23879426,143.3397025,30.81753143
229,49.69648918,23.89557398,28.19114765,308.7974205,15.08431033,18.38021599,68.92154197,18.39860083,115.9786704,22.29927935,318.9221416,86.39951052,149.7649743,31.21718316
230,53.47218549,26.15020833,30.29923504,341.1585298,17.44185009,18.01601961,70.39470559,18.03404016,119.2586527,26.05573478,346.5320685,102.9481811,158.7677204,32.08696942
231,56.78484927,29.18413416,32.19939877,369.1769889,21.31275146,16.94788881,68.84792782,16.96484097,123.5303777,30.49025779,372.9307527,125.0767277,169.2148257,34.08029068
232,59.83284613,32.93701581,32.22514572,391.2981706,26.86518808,15.98955976,67.23254208,16.00555335,130.9642226,35.15159146,394.5944316,148.5891772,179.2568738,37.88933185
233,62.81454168,37.3485176,28.70998277,405.9674478,34.26733358,15.95476862,68.49988178,15.97072741,143.7305648,39.58847885,407.9993426,169.2895568,187.0444484,44.20627781
234,65.85145491,42.23980854,20.93725204,412.6505882,43.67476953,17.4204289,74.69748535,17.43785372,162.8972725,43.41866566,410.8472155,183.9973338,191.0756685,53.41277704
235,68.75771823,46.95807634,11.98963656,414.8949395,55.19270935,20.01616348,84.25771128,20.03618469,185.1221779,46.53590813,405.7417497,193.5937375,191.2387953,64.64833231
236,71.27061746,50.73201336,5.899654617,417.2682446,68.9137744,23.13477258,94.70912309,23.15791318,205.960604,48.90296513,396.5121369,199.9754372,187.7696252,76.74190995
237,73.12743836,52.79031198,6.699824486,424.3382461,84.93058605,26.16905643,103.5802843,26.19523208,220.967874,50.48259552,386.9875689,205.0391025,180.9039548,88.5224763
238,74.20695169,52.76253561,16.89877555,438.7790671,103.0422573,28.5709742,108.8573343,28.59955237,226.9271504,51.29587843,380.2908025,210.0724545,171.1420703,98.73522325
239,74.95386799,51.88173176,32.90958165,455.690352,121.8738677,30.02912085,110.3567163,30.05915754,225.5329536,51.59717402,376.7188545,213.9274207,160.042217,105.7902449
240,75.95438275,51.781819,49.6214277,468.2781257,139.7569885,30.2912503,108.3524493,30.32154918,219.7076438,51.69916273,375.8623066,214.8469801,149.4271297,108.0138608
241,77.79469147,54.09671587,61.92349864,469.7484129,155.0231909,29.10511646,103.1185523,29.13422891,212.3735809,51.91452496,377.3117408,211.0741116,141.1195433,103.7323906
242,80.72466035,59.79067736,66.06538327,455.7874474,166.0745218,26.42193041,95.11468857,26.44835899,205.8550535,52.45011068,379.7876233,201.5707319,136.2351037,92.25763954
243,83.64883839,67.14930415,63.73828583,432.002299,171.5949308,23.00673188,85.54309812,23.0297444,200.0840647,53.089448,378.5299588,188.174508,133.0611004,76.84335519
