0.0013,0.00305,0.00075,0.00335,0.00605,0.00965,0.01465,0.01825,0.02115,0.026,0.02805,0.0317,0.03705,0.04065,0.04445,0.04765,0.0566,0.06225,0.0698,0.0716,0.073,0.07815,0.0846,0.08975,0.09745,0.10325,0.11525,0.1218,0.1277,0.1377,0.1399,0.1403,0.144,0.1437,0.14595,0.1432,0.1438,0.14725,0.143,0.14145,0.14875,0.1465,0.14785,0.14695,0.14825,0.1483
0.00155,0.0021,0.0155,0.032575,0.05015,0.07185,0.0978,0.12607,0.15887,0.2022,0.25035,0.3003,0.33925,0.37423,0.39053,0.4521,0.49872,0.52473,0.53892,0.57585,0.61423,0.64637,0.67568,0.69155,0.7014,0.70542,0.7119,0.70627,0.70085,0.7018,0.6937,0.68468,0.68093,0.67087,0.6668,0.66527,0.65563,0.65612,0.64928,0.64702,0.64728,0.6474,0.64238,0.63827,0.63667,0.62948
0.0050833,0.0024333,0.0017167,0.0071,0.0085833,0.013433,0.018833,0.024783,0.027833,0.0382,0.050217,0.064217,0.078317,0.099733,0.11402,0.12718,0.15032,0.17795,0.20307,0.23642,0.27307,0.3051,0.33788,0.36433,0.39523,0.42247,0.44563,0.47198,0.48515,0.50272,0.52127,0.53288,0.54612,0.55382,0.55858,0.56602,0.56807,0.57373,0.56762,0.56893,0.57333,0.57547,0.57193,0.56785,0.5666,0.55773
0.00016,0.00196,0.01246,0.02934,0.04936,0.08048,0.11734,0.15498,0.2018,0.25164,0.32004,0.40694,0.46054,0.53056,0.5936,0.6459,0.69214,0.71336,0.71712,0.71568,0.71532,0.7142,0.7127,0.70582,0.70292,0.70022,0.6968,0.69576,0.68568,0.6841,0.6774,0.67114,0.66312,0.65846,0.65362,0.64676,0.64104,0.6377,0.62908,0.62388,0.6226,0.6227,0.61902,0.61814,0.61656,0.61382
0.0011,0.00175,0.000125,0.004075,0.00725,0.01095,0.016025,0.020675,0.023725,0.029525,0.03645,0.039625,0.046625,0.05215,0.060525,0.065525,0.074225,0.080575,0.0849,0.08925,0.096375,0.1049,0.1126,0.12368,0.13605,0.14288,0.14608,0.15297,0.15192,0.1541,0.15413,0.15668,0.15383,0.15495,0.15573,0.15937,0.15595,0.1568,0.15478,0.15402,0.15565,0.15705,0.1569,0.15462,0.15802,0.15708
0.0036,0.0019,5e-05,0.004425,0.008425,0.01185,0.0185,0.021525,0.028825,0.031725,0.039725,0.044725,0.05255,0.05865,0.068075,0.07455,0.08445,0.092925,0.097825,0.099475,0.105,0.1157,0.12878,0.13878,0.146,0.15442,0.15623,0.15948,0.15845,0.15963,0.15892,0.15847,0.1589,0.1586,0.15973,0.1595,0.1595,0.1615,0.15955,0.15918,0.16032,0.16145,0.16128,0.16187,0.16,0.16225
0.0051833,0.0027,0.00056667,0.0010167,0.00096667,0.00365,0.0082833,0.010217,0.011417,0.015783,0.019867,0.022167,0.025117,0.027717,0.030583,0.0329,0.03575,0.0407,0.04035,0.042017,0.045367,0.05,0.0581,0.05945,0.065083,0.065833,0.0684,0.0714,0.071033,0.074683,0.07655,0.077983,0.0779,0.079217,0.07945,0.07745,0.0782,0.079167,0.074783,0.072067,0.075,0.075233,0.075067,0.0749,0.07375,0.076133
0.01615,0.0094333,0.0087833,0.0085167,0.0068833,0.0098,0.010467,0.0088333,0.0040667,0.0054167,0.007,0.00825,0.0062333,0.0084167,0.0079,0.0075333,0.0096333,0.0081,0.00875,0.011883,0.01875,0.02205,0.031,0.0365,0.0427,0.047883,0.057017,0.068567,0.077383,0.08935,0.10088,0.11007,0.12565,0.13608,0.14283,0.1503,0.155,0.16495,0.16802,0.18063,0.19353,0.20452,0.21355,0.22072,0.23215,0.23965
0.025833,0.024017,0.02025,0.02085,0.0203,0.018833,0.019433,0.015217,0.0136,0.010717,0.01015,0.0088667,0.0086667,0.0071,0.0059833,0.00525,0.0043167,0.0038167,0.0018833,0.0008,0.0012833,0.00245,0.0039167,0.0035167,0.00735,0.0077667,0.01045,0.013267,0.013733,0.0168,0.020583,0.024317,0.026433,0.029833,0.0351,0.039417,0.04405,0.050783,0.053683,0.05805,0.06595,0.070717,0.075633,0.081867,0.08685,0.092983
0.00755,0.00355,0.0012,0.001275,0.000525,0.001725,0.004125,0.0068,0.007325,0.0109,0.016175,0.0206,0.025625,0.0328,0.03835,0.045275,0.05685,0.069425,0.082425,0.09595,0.1114,0.12828,0.1489,0.16615,0.18433,0.2006,0.2181,0.2354,0.24913,0.25515,0.2599,0.25972,0.26333,0.26827,0.27525,0.2794,0.28187,0.2861,0.28327,0.28357,0.28507,0.28685,0.2836,0.282,0.2857,0.28403
