0,0.0018625,0.0097375,0.015619,0.023481,0.031187,0.039594,0.05565,0.075606,0.098656,0.12343,0.14691,0.18078,0.22393,0.25896,0.30493,0.34744,0.39212,0.43642,0.48003,0.51732,0.55174,0.57902,0.60508,0.62381,0.63726,0.64666,0.66185,0.66969,0.67847,0.68744,0.69157,0.69874,0.70271,0.70689,0.70859,0.71047,0.71162,0.71737,0.72266,0.72749,0.73504,0.74202,0.74917,0.75483,0.76278,0.7663,0.76894
0,0.0040625,0.012313,0.0234,0.037225,0.047719,0.058425,0.070337,0.0803,0.090038,0.10244,0.11097,0.11796,0.1373,0.15527,0.17441,0.18694,0.20374,0.22236,0.24305,0.26676,0.29104,0.32066,0.34683,0.37699,0.40663,0.43731,0.47099,0.50123,0.52806,0.55246,0.57178,0.58808,0.60271,0.60938,0.62528,0.64061,0.65321,0.66981,0.68247,0.69274,0.69863,0.70452,0.70556,0.70777,0.70624,0.70446,0.70221
0.0019562,0,0.0031375,0.00765,0.013562,0.020269,0.025844,0.034606,0.043244,0.053338,0.065706,0.079237,0.096369,0.11639,0.13244,0.15979,0.18836,0.21484,0.24904,0.28114,0.31764,0.3536,0.39749,0.4393,0.48039,0.51189,0.53629,0.56036,0.5732,0.58637,0.59589,0.60546,0.61431,0.62524,0.63367,0.64757,0.65894,0.66791,0.67836,0.68879,0.69532,0.69602,0.70526,0.70659,0.70471,0.70953,0.70833,0.70609
0.001475,0,0.0009125,0.0026312,0.00405,0.0047937,0.0056813,0.0085125,0.011962,0.016119,0.021831,0.027137,0.033306,0.036337,0.040606,0.0564,0.068331,0.082781,0.097925,0.11478,0.13431,0.15423,0.17546,0.19876,0.22272,0.24546,0.26922,0.29281,0.31149,0.33376,0.35148,0.36618,0.38135,0.39574,0.4015,0.40921,0.41509,0.41681,0.41896,0.41909,0.41716,0.41234,0.41267,0.40802,0.39848,0.39698,0.39073,0.38373
0,0.0005375,0.020756,0.049206,0.085881,0.12588,0.16276,0.20181,0.25696,0.30474,0.36042,0.40726,0.46241,0.50792,0.54847,0.58131,0.60262,0.61976,0.63043,0.63746,0.64066,0.64056,0.64044,0.63951,0.63958,0.63661,0.63474,0.63279,0.62971,0.6309,0.63071,0.62887,0.62779,0.63048,0.62812,0.62602,0.62629,0.62576,0.62657,0.62899,0.63147,0.63226,0.63264,0.63583,0.63499,0.63805,0.64037,0.64166
0.0018937,0,0.010031,0.022269,0.037344,0.055956,0.081806,0.11153,0.13507,0.17056,0.22323,0.25569,0.29024,0.33943,0.38826,0.43544,0.4765,0.51333,0.54329,0.57176,0.60145,0.62696,0.64958,0.66723,0.68215,0.69062,0.69645,0.70151,0.69998,0.69988,0.69653,0.69251,0.68775,0.68374,0.67748,0.67117,0.66521,0.66091,0.65675,0.65089,0.6474,0.64368,0.63936,0.63524,0.63218,0.63272,0.63076,0.63174
0.0048312,0,0.00055625,0.0023375,0.006025,0.0094313,0.012588,0.019156,0.026019,0.034131,0.0433,0.052606,0.064163,0.072137,0.081163,0.095519,0.10654,0.11949,0.13141,0.13598,0.13887,0.14121,0.14392,0.1476,0.15194,0.15251,0.15283,0.15444,0.15429,0.15663,0.15684,0.15869,0.16117,0.16314,0.16572,0.16676,0.16873,0.16918,0.17244,0.17491,0.17539,0.17766,0.17775,0.17809,0.18109,0.18557,0.18341,0.18688
0.009875,0.0040188,0.001825,0.0015875,0.001675,0.0013938,0,0.0017312,0.0027,0.0041313,0.006275,0.0071875,0.0097,0.011706,0.0088,0.011956,0.017425,0.022231,0.027356,0.034381,0.041437,0.048587,0.057569,0.066475,0.078988,0.088775,0.09895,0.11299,0.12617,0.14321,0.16044,0.17939,0.19904,0.21806,0.23536,0.25317,0.26786,0.28078,0.29291,0.30294,0.30833,0.31302,0.3179,0.32054,0.32231,0.32531,0.32757,0.32929
0,0.013075,0.044144,0.082938,0.12378,0.16676,0.22174,0.28644,0.35894,0.44504,0.53004,0.60564,0.69729,0.78901,0.85871,0.91178,0.93842,0.95431,0.96785,0.97829,0.98263,0.98891,0.99044,0.98799,0.98853,0.98983,0.98794,0.98732,0.98818,0.98822,0.98886,0.99089,0.99034,0.98688,0.98643,0.98851,0.98647,0.98544,0.98606,0.98585,0.98292,0.97981,0.977,0.9735,0.97018,0.96804,0.96518,0.96073
0.0038937,0,0.0024687,0.006325,0.0095875,0.013125,0.016019,0.022119,0.026812,0.034862,0.046194,0.059375,0.071144,0.093175,0.11164,0.13156,0.14964,0.16725,0.182,0.19747,0.21372,0.23026,0.24893,0.26466,0.28228,0.2953,0.30701,0.31899,0.32667,0.33517,0.34186,0.34585,0.35002,0.35269,0.35594,0.35749,0.35999,0.35914,0.36021,0.3602,0.35968,0.35726,0.35638,0.35501,0.35223,0.35039,0.34849,0.34654
