WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((1.000000 * <_var0_>) + (1.000000 * <_var1_>) + (1.000000 * <_var2_>) + (1.000000 * <_var3_>)) == 8;
violation: left hand side is violated by 8 (scaled: 8)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 1397 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 250 del conss, 0 add conss, 3234 chg bounds, 0 chg sides, 0 chg coeffs, 1397 upgd conss, 0 impls, 0 clqs
(round 3, exhaustive) 0 del vars, 495 del conss, 0 add conss, 3234 chg bounds, 0 chg sides, 0 chg coeffs, 1397 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 2 medium, 2 exhaustive):
 0 deleted vars, 495 deleted constraints, 0 added constraints, 3234 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 1906 variables (0 bin, 0 int, 0 impl, 1906 cont) and 902 constraints
    901 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 2.06

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |   841 |     - |9108k| 3.614750e+05 |      --      |    Inf 

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

  83700 | 83701 |304205 |   3.6 |7779M| 3.860035e+05 | 6.012581e+05 |  55.76%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  83800 | 83801 |304546 |   3.6 |7784M| 3.860057e+05 | 6.012581e+05 |  55.76%
  83900 | 83901 |304902 |   3.6 |7789M| 3.860085e+05 | 6.012581e+05 |  55.76%
  84000 | 84001 |305244 |   3.6 |7794M| 3.860102e+05 | 6.012581e+05 |  55.76%
  84100 | 84101 |305586 |   3.6 |7799M| 3.860112e+05 | 6.012581e+05 |  55.76%
  84200 | 84201 |305932 |   3.6 |7804M| 3.860130e+05 | 6.012581e+05 |  55.76%
  84300 | 84301 |306268 |   3.6 |7809M| 3.860155e+05 | 6.012581e+05 |  55.76%
  84400 | 84401 |306625 |   3.6 |7814M| 3.860203e+05 | 6.012581e+05 |  55.76%
  84500 | 84501 |306974 |   3.6 |7819M| 3.860212e+05 | 6.012581e+05 |  55.76%
  84600 | 84601 |307340 |   3.6 |7824M| 3.860241e+05 | 6.012581e+05 |  55.76%
  84700 | 84701 |307701 |   3.6 |7829M| 3.860249e+05 | 6.012581e+05 |  55.76%
  84800 | 84801 |308054 |   3.6 |7834M| 3.860264e+05 | 6.012581e+05 |  55.76%
  84900 | 84901 |308430 |   3.6 |7839M| 3.860300e+05 | 6.012581e+05 |  55.75%
  85000 | 85001 |308771 |   3.6 |7844M| 3.860327e+05 | 6.012581e+05 |  55.75%
  85100 | 85101 |309116 |   3.6 |7849M| 3.860353e+05 | 6.012581e+05 |  55.75%
  85200 | 85201 |309450 |   3.6 |7854M| 3.860368e+05 | 6.012581e+05 |  55.75%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  85300 | 85301 |309791 |   3.6 |7859M| 3.860380e+05 | 6.012581e+05 |  55.75%
  85400 | 85401 |310136 |   3.6 |7864M| 3.860396e+05 | 6.012581e+05 |  55.75%
  85500 | 85501 |310507 |   3.6 |7869M| 3.860415e+05 | 6.012581e+05 |  55.75%
  85600 | 85601 |310869 |   3.6 |7875M| 3.860427e+05 | 6.012581e+05 |  55.75%
  85700 | 85701 |311229 |   3.6 |7880M| 3.860452e+05 | 6.012581e+05 |  55.75%
  85800 | 85801 |311570 |   3.6 |7885M| 3.860473e+05 | 6.012581e+05 |  55.75%
  85900 | 85901 |311931 |   3.6 |7890M| 3.860508e+05 | 6.012581e+05 |  55.75%
  86000 | 86001 |312270 |   3.6 |7895M| 3.860550e+05 | 6.012581e+05 |  55.74%
  86100 | 86101 |312648 |   3.6 |7900M| 3.860577e+05 | 6.012581e+05 |  55.74%
  86200 | 86201 |313003 |   3.6 |7905M| 3.860587e+05 | 6.012581e+05 |  55.74%
  86300 | 86301 |313336 |   3.6 |7910M| 3.860607e+05 | 6.012581e+05 |  55.74%
  86400 | 86401 |313665 |   3.6 |7915M| 3.860617e+05 | 6.012581e+05 |  55.74%
  86500 | 86501 |313988 |   3.6 |7920M| 3.860647e+05 | 6.012581e+05 |  55.74%
  86600 | 86601 |314319 |   3.6 |7925M| 3.860654e+05 | 6.012581e+05 |  55.74%
  86700 | 86701 |314649 |   3.6 |7930M| 3.860699e+05 | 6.012581e+05 |  55.74%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  86800 | 86801 |315005 |   3.6 |7935M| 3.860704e+05 | 6.012581e+05 |  55.74%
  86900 | 86901 |315330 |   3.6 |7940M| 3.860723e+05 | 6.012581e+05 |  55.74%
  87000 | 87001 |315683 |   3.6 |7945M| 3.860741e+05 | 6.012581e+05 |  55.74%
  87100 | 87101 |316074 |   3.6 |7950M| 3.860754e+05 | 6.012581e+05 |  55.74%
  87200 | 87201 |316441 |   3.6 |7955M| 3.860760e+05 | 6.012581e+05 |  55.74%
  87300 | 87301 |316793 |   3.6 |7960M| 3.860771e+05 | 6.012581e+05 |  55.74%
  87400 | 87401 |317128 |   3.6 |7965M| 3.860800e+05 | 6.012581e+05 |  55.73%
  87500 | 87501 |317459 |   3.6 |7970M| 3.860827e+05 | 6.012581e+05 |  55.73%
  87600 | 87601 |317832 |   3.6 |7975M| 3.860843e+05 | 6.012581e+05 |  55.73%
  87700 | 87701 |318172 |   3.6 |7980M| 3.860855e+05 | 6.012581e+05 |  55.73%
  87800 | 87801 |318511 |   3.6 |7985M| 3.860881e+05 | 6.012581e+05 |  55.73%
  87900 | 87901 |318842 |   3.6 |7990M| 3.860901e+05 | 6.012581e+05 |  55.73%
  88000 | 88001 |319192 |   3.6 |7995M| 3.860924e+05 | 6.012581e+05 |  55.73%
  88100 | 88101 |319538 |   3.6 |8000M| 3.860931e+05 | 6.012581e+05 |  55.73%
  88200 | 88201 |319923 |   3.6 |8005M| 3.860965e+05 | 6.012581e+05 |  55.73%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  88300 | 88301 |320284 |   3.6 |8010M| 3.860976e+05 | 6.012581e+05 |  55.73%
  88400 | 88401 |320616 |   3.6 |8015M| 3.860992e+05 | 6.012581e+05 |  55.73%
  88500 | 88501 |320946 |   3.6 |8020M| 3.861013e+05 | 6.012581e+05 |  55.73%
  88600 | 88601 |321261 |   3.6 |8025M| 3.861025e+05 | 6.012581e+05 |  55.73%
  88700 | 88701 |321632 |   3.6 |8030M| 3.861038e+05 | 6.012581e+05 |  55.72%
  88800 | 88801 |321969 |   3.6 |8035M| 3.861046e+05 | 6.012581e+05 |  55.72%
  88900 | 88901 |322335 |   3.6 |8040M| 3.861073e+05 | 6.012581e+05 |  55.72%
  89000 | 89001 |322667 |   3.6 |8045M| 3.861106e+05 | 6.012581e+05 |  55.72%
  89100 | 89101 |323006 |   3.6 |8050M| 3.861125e+05 | 6.012581e+05 |  55.72%
  89200 | 89201 |323366 |   3.6 |8055M| 3.861150e+05 | 6.012581e+05 |  55.72%
  89300 | 89301 |323692 |   3.6 |8060M| 3.861184e+05 | 6.012581e+05 |  55.72%
  89400 | 89401 |324049 |   3.6 |8065M| 3.861196e+05 | 6.012581e+05 |  55.72%
  89500 | 89501 |324418 |   3.6 |8070M| 3.861199e+05 | 6.012581e+05 |  55.72%
  89600 | 89601 |324772 |   3.6 |8075M| 3.861220e+05 | 6.012581e+05 |  55.72%
  89700 | 89701 |325129 |   3.6 |8080M| 3.861220e+05 | 6.012581e+05 |  55.72%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  89800 | 89801 |325481 |   3.6 |8085M| 3.861267e+05 | 6.012581e+05 |  55.72%
  89900 | 89901 |325816 |   3.6 |8090M| 3.861271e+05 | 6.012581e+05 |  55.72%
  90000 | 90001 |326172 |   3.6 |8095M| 3.861300e+05 | 6.012581e+05 |  55.71%
  90100 | 90101 |326519 |   3.6 |8100M| 3.861318e+05 | 6.012581e+05 |  55.71%
  90200 | 90201 |326856 |   3.6 |8105M| 3.861341e+05 | 6.012581e+05 |  55.71%
  90300 | 90301 |327216 |   3.6 |8110M| 3.861348e+05 | 6.012581e+05 |  55.71%
  90400 | 90401 |327599 |   3.6 |8115M| 3.861348e+05 | 6.012581e+05 |  55.71%
  90500 | 90501 |327936 |   3.6 |8120M| 3.861348e+05 | 6.012581e+05 |  55.71%
  90600 | 90601 |328263 |   3.6 |8125M| 3.861348e+05 | 6.012581e+05 |  55.71%
  90700 | 90701 |328604 |   3.6 |8130M| 3.861348e+05 | 6.012581e+05 |  55.71%
  90800 | 90801 |328955 |   3.6 |8135M| 3.861348e+05 | 6.012581e+05 |  55.71%
  90900 | 90901 |329304 |   3.6 |8140M| 3.861348e+05 | 6.012581e+05 |  55.71%
  91000 | 91001 |329670 |   3.6 |8145M| 3.861480e+05 | 6.012581e+05 |  55.71%
  91100 | 91101 |330036 |   3.6 |8150M| 3.861515e+05 | 6.012581e+05 |  55.71%
  91200 | 91201 |330370 |   3.6 |8155M| 3.861518e+05 | 6.012581e+05 |  55.71%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  91300 | 91301 |330710 |   3.6 |8160M| 3.861553e+05 | 6.012581e+05 |  55.70%
  91400 | 91401 |331047 |   3.6 |8165M| 3.861603e+05 | 6.012581e+05 |  55.70%
  91500 | 91501 |331403 |   3.6 |8170M| 3.861613e+05 | 6.012581e+05 |  55.70%
  91600 | 91601 |331762 |   3.6 |8175M| 3.861625e+05 | 6.012581e+05 |  55.70%
  91700 | 91701 |332109 |   3.6 |8180M| 3.861625e+05 | 6.012581e+05 |  55.70%
  91800 | 91801 |332459 |   3.6 |8185M| 3.861625e+05 | 6.012581e+05 |  55.70%
  91900 | 91901 |332823 |   3.6 |8190M| 3.861625e+05 | 6.012581e+05 |  55.70%
  92000 | 92001 |333176 |   3.6 |8195M| 3.861625e+05 | 6.012581e+05 |  55.70%
  92100 | 92101 |333516 |   3.6 |8200M| 3.861625e+05 | 6.012581e+05 |  55.70%
  92200 | 92201 |333883 |   3.6 |8205M| 3.861625e+05 | 6.012581e+05 |  55.70%
  92300 | 92301 |334244 |   3.6 |8210M| 3.861625e+05 | 6.012581e+05 |  55.70%
  92400 | 92401 |334600 |   3.6 |8215M| 3.861625e+05 | 6.012581e+05 |  55.70%
  92500 | 92501 |334945 |   3.6 |8220M| 3.861700e+05 | 6.012581e+05 |  55.70%
  92600 | 92601 |335307 |   3.6 |8225M| 3.861700e+05 | 6.012581e+05 |  55.70%
  92700 | 92701 |335652 |   3.6 |8230M| 3.861849e+05 | 6.012581e+05 |  55.69%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  92800 | 92801 |336020 |   3.6 |8235M| 3.861849e+05 | 6.012581e+05 |  55.69%
  92900 | 92901 |336340 |   3.6 |8240M| 3.861861e+05 | 6.012581e+05 |  55.69%
  93000 | 93001 |336670 |   3.6 |8245M| 3.861861e+05 | 6.012581e+05 |  55.69%
  93100 | 93101 |337021 |   3.6 |8250M| 3.861861e+05 | 6.012581e+05 |  55.69%
  93200 | 93201 |337367 |   3.6 |8255M| 3.861959e+05 | 6.012581e+05 |  55.69%
  93300 | 93301 |337698 |   3.6 |8260M| 3.861982e+05 | 6.012581e+05 |  55.69%
  93400 | 93401 |338029 |   3.6 |8265M| 3.861996e+05 | 6.012581e+05 |  55.69%
  93500 | 93501 |338394 |   3.6 |8270M| 3.862013e+05 | 6.012581e+05 |  55.69%
  93600 | 93601 |338739 |   3.6 |8275M| 3.862048e+05 | 6.012581e+05 |  55.68%
  93700 | 93701 |339080 |   3.6 |8281M| 3.862081e+05 | 6.012581e+05 |  55.68%
  93800 | 93801 |339416 |   3.6 |8287M| 3.862097e+05 | 6.012581e+05 |  55.68%
  93900 | 93901 |339768 |   3.6 |9006M| 3.862128e+05 | 6.012581e+05 |  55.68%
  94000 | 94001 |340127 |   3.6 |9011M| 3.862140e+05 | 6.012581e+05 |  55.68%
  94100 | 94101 |340500 |   3.6 |9016M| 3.862158e+05 | 6.012581e+05 |  55.68%
  94200 | 94201 |340863 |   3.6 |9021M| 3.862186e+05 | 6.012581e+05 |  55.68%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  94300 | 94301 |341214 |   3.6 |9026M| 3.862186e+05 | 6.012581e+05 |  55.68%
  94400 | 94401 |341555 |   3.6 |9031M| 3.862186e+05 | 6.012581e+05 |  55.68%
  94500 | 94501 |341879 |   3.6 |9036M| 3.862186e+05 | 6.012581e+05 |  55.68%
  94600 | 94601 |342227 |   3.6 |9041M| 3.862287e+05 | 6.012581e+05 |  55.67%
  94700 | 94701 |342558 |   3.6 |9046M| 3.862294e+05 | 6.012581e+05 |  55.67%
  94800 | 94801 |342893 |   3.6 |9051M| 3.862305e+05 | 6.012581e+05 |  55.67%
  94900 | 94901 |343220 |   3.6 |9056M| 3.862305e+05 | 6.012581e+05 |  55.67%
  95000 | 95001 |343556 |   3.6 |9061M| 3.862305e+05 | 6.012581e+05 |  55.67%
  95100 | 95101 |343917 |   3.6 |9066M| 3.862305e+05 | 6.012581e+05 |  55.67%
  95200 | 95201 |344253 |   3.6 |9071M| 3.862466e+05 | 6.012581e+05 |  55.67%
  95300 | 95301 |344615 |   3.6 |9076M| 3.862499e+05 | 6.012581e+05 |  55.67%
  95400 | 95401 |344955 |   3.6 |9081M| 3.862499e+05 | 6.012581e+05 |  55.67%
  95500 | 95501 |345311 |   3.6 |9086M| 3.862499e+05 | 6.012581e+05 |  55.67%
  95600 | 95601 |345647 |   3.6 |9091M| 3.862499e+05 | 6.012581e+05 |  55.67%
  95700 | 95701 |346015 |   3.6 |9096M| 3.862505e+05 | 6.012581e+05 |  55.67%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  95800 | 95801 |346342 |   3.6 |9101M| 3.862599e+05 | 6.012581e+05 |  55.66%
  95900 | 95901 |346674 |   3.6 |9106M| 3.862637e+05 | 6.012581e+05 |  55.66%
  96000 | 96001 |347058 |   3.6 |9111M| 3.862641e+05 | 6.012581e+05 |  55.66%
  96100 | 96101 |347406 |   3.6 |9116M| 3.862641e+05 | 6.012581e+05 |  55.66%
  96200 | 96201 |347737 |   3.6 |9121M| 3.862641e+05 | 6.012581e+05 |  55.66%
  96300 | 96301 |348051 |   3.6 |9126M| 3.862695e+05 | 6.012581e+05 |  55.66%
  96400 | 96401 |348399 |   3.6 |9131M| 3.862695e+05 | 6.012581e+05 |  55.66%
  96500 | 96501 |348718 |   3.6 |9136M| 3.862695e+05 | 6.012581e+05 |  55.66%
  96600 | 96601 |349050 |   3.6 |9141M| 3.862783e+05 | 6.012581e+05 |  55.65%
  96700 | 96701 |349374 |   3.6 |9146M| 3.862814e+05 | 6.012581e+05 |  55.65%
  96800 | 96801 |349731 |   3.6 |9151M| 3.862843e+05 | 6.012581e+05 |  55.65%
  96900 | 96901 |350095 |   3.6 |9156M| 3.862843e+05 | 6.012581e+05 |  55.65%
  97000 | 97001 |350461 |   3.6 |9161M| 3.862843e+05 | 6.012581e+05 |  55.65%
  97100 | 97101 |350817 |   3.6 |9166M| 3.862843e+05 | 6.012581e+05 |  55.65%
  97200 | 97201 |351159 |   3.6 |9171M| 3.862843e+05 | 6.012581e+05 |  55.65%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  97300 | 97301 |351476 |   3.6 |9176M| 3.862843e+05 | 6.012581e+05 |  55.65%
  97400 | 97401 |351835 |   3.6 |9181M| 3.862890e+05 | 6.012581e+05 |  55.65%
  97500 | 97501 |352162 |   3.6 |9186M| 3.862890e+05 | 6.012581e+05 |  55.65%
  97600 | 97601 |352533 |   3.6 |9191M| 3.862890e+05 | 6.012581e+05 |  55.65%
  97700 | 97701 |352872 |   3.6 |9196M| 3.863087e+05 | 6.012581e+05 |  55.64%
  97800 | 97801 |353220 |   3.6 |9201M| 3.863133e+05 | 6.012581e+05 |  55.64%
  97900 | 97901 |353541 |   3.6 |9206M| 3.863139e+05 | 6.012581e+05 |  55.64%
  98000 | 98001 |353906 |   3.6 |9211M| 3.863167e+05 | 6.012581e+05 |  55.64%
  98100 | 98101 |354239 |   3.6 |9216M| 3.863199e+05 | 6.012581e+05 |  55.64%
  98200 | 98201 |354562 |   3.6 |9221M| 3.863253e+05 | 6.012581e+05 |  55.64%
  98300 | 98301 |354910 |   3.6 |9226M| 3.863267e+05 | 6.012581e+05 |  55.63%
  98400 | 98401 |355261 |   3.6 |9231M| 3.863273e+05 | 6.012581e+05 |  55.63%
  98500 | 98501 |355614 |   3.6 |9236M| 3.863291e+05 | 6.012581e+05 |  55.63%
  98600 | 98601 |355945 |   3.6 |9242M| 3.863313e+05 | 6.012581e+05 |  55.63%
  98700 | 98701 |356271 |   3.6 |9247M| 3.863349e+05 | 6.012581e+05 |  55.63%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  98800 | 98801 |356611 |   3.6 |9252M| 3.863349e+05 | 6.012581e+05 |  55.63%
  98900 | 98901 |356971 |   3.6 |9257M| 3.863349e+05 | 6.012581e+05 |  55.63%
  99000 | 99001 |357311 |   3.6 |9262M| 3.863349e+05 | 6.012581e+05 |  55.63%
  99100 | 99101 |357643 |   3.6 |9267M| 3.863349e+05 | 6.012581e+05 |  55.63%
  99200 | 99201 |358003 |   3.6 |9272M| 3.863349e+05 | 6.012581e+05 |  55.63%
  99300 | 99301 |358340 |   3.6 |9277M| 3.863409e+05 | 6.012581e+05 |  55.63%
  99400 | 99401 |358695 |   3.6 |9282M| 3.863488e+05 | 6.012581e+05 |  55.63%
  99500 | 99501 |359011 |   3.6 |9287M| 3.863488e+05 | 6.012581e+05 |  55.63%
  99600 | 99601 |359405 |   3.6 |9292M| 3.863567e+05 | 6.012581e+05 |  55.62%
  99700 | 99701 |359760 |   3.6 |9297M| 3.863686e+05 | 6.012581e+05 |  55.62%
  99800 | 99801 |360100 |   3.6 |9302M| 3.863698e+05 | 6.012581e+05 |  55.62%
  99900 | 99901 |360423 |   3.6 |9307M| 3.863732e+05 | 6.012581e+05 |  55.62%
 100000 |100001 |360756 |   3.6 |9312M| 3.863763e+05 | 6.012581e+05 |  55.61%
 100100 |100101 |361108 |   3.6 |9317M| 3.863768e+05 | 6.012581e+05 |  55.61%
 100200 |100201 |361462 |   3.6 |9322M| 3.863768e+05 | 6.012581e+05 |  55.61%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 100300 |100301 |361781 |   3.6 |9327M| 3.863768e+05 | 6.012581e+05 |  55.61%
 100400 |100401 |362089 |   3.6 |9332M| 3.863768e+05 | 6.012581e+05 |  55.61%
 100500 |100501 |362430 |   3.6 |9337M| 3.863768e+05 | 6.012581e+05 |  55.61%
 100600 |100601 |362748 |   3.6 |9342M| 3.863873e+05 | 6.012581e+05 |  55.61%
 100700 |100701 |363109 |   3.6 |9347M| 3.863873e+05 | 6.012581e+05 |  55.61%
 100800 |100801 |363441 |   3.6 |9352M| 3.863934e+05 | 6.012581e+05 |  55.61%
 100900 |100901 |363789 |   3.6 |9357M| 3.863938e+05 | 6.012581e+05 |  55.61%
 101000 |101001 |364138 |   3.6 |9362M| 3.863954e+05 | 6.012581e+05 |  55.61%
 101100 |101101 |364497 |   3.6 |9367M| 3.863984e+05 | 6.012581e+05 |  55.61%
 101200 |101201 |364845 |   3.6 |9372M| 3.864032e+05 | 6.012581e+05 |  55.60%
 101300 |101301 |365214 |   3.6 |9377M| 3.864040e+05 | 6.012581e+05 |  55.60%
 101400 |101401 |365591 |   3.6 |9382M| 3.864040e+05 | 6.012581e+05 |  55.60%
 101500 |101501 |365924 |   3.6 |9387M| 3.864040e+05 | 6.012581e+05 |  55.60%
 101600 |101601 |366237 |   3.6 |9392M| 3.864040e+05 | 6.012581e+05 |  55.60%
 101700 |101701 |366588 |   3.6 |9397M| 3.864040e+05 | 6.012581e+05 |  55.60%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 101800 |101801 |366934 |   3.6 |9402M| 3.864040e+05 | 6.012581e+05 |  55.60%
 101900 |101901 |367307 |   3.6 |9407M| 3.864040e+05 | 6.012581e+05 |  55.60%
 102000 |102001 |367642 |   3.6 |9412M| 3.864125e+05 | 6.012581e+05 |  55.60%
 102100 |102101 |367978 |   3.6 |9417M| 3.864125e+05 | 6.012581e+05 |  55.60%
 102200 |102201 |368323 |   3.6 |9422M| 3.864147e+05 | 6.012581e+05 |  55.60%
 102300 |102301 |368660 |   3.6 |9427M| 3.864147e+05 | 6.012581e+05 |  55.60%
 102400 |102401 |368989 |   3.6 |9432M| 3.864147e+05 | 6.012581e+05 |  55.60%
 102500 |102501 |369333 |   3.6 |9437M| 3.864185e+05 | 6.012581e+05 |  55.60%
 102600 |102601 |369672 |   3.6 |9442M| 3.864239e+05 | 6.012581e+05 |  55.60%
 102700 |102701 |370021 |   3.6 |9447M| 3.864239e+05 | 6.012581e+05 |  55.60%
 102800 |102801 |370368 |   3.6 |9452M| 3.864321e+05 | 6.012581e+05 |  55.59%
 102900 |102901 |370717 |   3.6 |9457M| 3.864392e+05 | 6.012581e+05 |  55.59%
 103000 |103001 |371030 |   3.6 |9462M| 3.864392e+05 | 6.012581e+05 |  55.59%
 103100 |103101 |371370 |   3.6 |9467M| 3.864394e+05 | 6.012581e+05 |  55.59%
 103200 |103201 |371696 |   3.6 |9472M| 3.864449e+05 | 6.012581e+05 |  55.59%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 103300 |103301 |372050 |   3.6 |9477M| 3.864480e+05 | 6.012581e+05 |  55.59%
 103400 |103401 |372386 |   3.6 |9482M| 3.864480e+05 | 6.012581e+05 |  55.59%
 103500 |103501 |372751 |   3.6 |9487M| 3.864545e+05 | 6.012581e+05 |  55.58%
 103600 |103601 |373076 |   3.6 |9492M| 3.864563e+05 | 6.012581e+05 |  55.58%
 103700 |103701 |373411 |   3.6 |9497M| 3.864563e+05 | 6.012581e+05 |  55.58%
 103800 |103801 |373771 |   3.6 |9502M| 3.864573e+05 | 6.012581e+05 |  55.58%
 103900 |103901 |374135 |   3.6 |9507M| 3.864573e+05 | 6.012581e+05 |  55.58%
 104000 |104001 |374483 |   3.6 |9512M| 3.864590e+05 | 6.012581e+05 |  55.58%
 104100 |104101 |374839 |   3.6 |9517M| 3.864622e+05 | 6.012581e+05 |  55.58%
 104200 |104201 |375221 |   3.6 |9522M| 3.864622e+05 | 6.012581e+05 |  55.58%
 104300 |104301 |375549 |   3.6 |9527M| 3.864622e+05 | 6.012581e+05 |  55.58%
 104400 |104401 |375888 |   3.6 |9532M| 3.864622e+05 | 6.012581e+05 |  55.58%
 104500 |104501 |376239 |   3.6 |9537M| 3.864622e+05 | 6.012581e+05 |  55.58%
 104600 |104601 |376553 |   3.6 |9542M| 3.864858e+05 | 6.012581e+05 |  55.57%
 104700 |104701 |376899 |   3.6 |9547M| 3.864862e+05 | 6.012581e+05 |  55.57%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 104800 |104801 |377236 |   3.6 |9552M| 3.864888e+05 | 6.012581e+05 |  55.57%
 104900 |104901 |377571 |   3.6 |9557M| 3.864888e+05 | 6.012581e+05 |  55.57%
 105000 |105001 |377919 |   3.6 |9562M| 3.864888e+05 | 6.012581e+05 |  55.57%
 105100 |105101 |378251 |   3.6 |9567M| 3.864994e+05 | 6.012581e+05 |  55.57%
 105200 |105201 |378564 |   3.6 |9572M| 3.864994e+05 | 6.012581e+05 |  55.57%
 105300 |105301 |378946 |   3.6 |9577M| 3.864994e+05 | 6.012581e+05 |  55.57%
 105400 |105401 |379274 |   3.6 |9582M| 3.865063e+05 | 6.012581e+05 |  55.56%
 105500 |105501 |379631 |   3.6 |9587M| 3.865063e+05 | 6.012581e+05 |  55.56%
 105600 |105601 |379956 |   3.6 |9592M| 3.865063e+05 | 6.012581e+05 |  55.56%
 105700 |105701 |380286 |   3.6 |9597M| 3.865063e+05 | 6.012581e+05 |  55.56%
 105800 |105801 |380641 |   3.6 |9602M| 3.865063e+05 | 6.012581e+05 |  55.56%
 105900 |105901 |380963 |   3.6 |9607M| 3.865063e+05 | 6.012581e+05 |  55.56%
 106000 |106001 |381307 |   3.6 |9612M| 3.865089e+05 | 6.012581e+05 |  55.56%
 106100 |106101 |381653 |   3.6 |9617M| 3.865089e+05 | 6.012581e+05 |  55.56%
 106200 |106201 |381980 |   3.6 |9622M| 3.865089e+05 | 6.012581e+05 |  55.56%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 106300 |106301 |382317 |   3.6 |9627M| 3.865093e+05 | 6.012581e+05 |  55.56%
 106400 |106401 |382617 |   3.6 |9632M| 3.865098e+05 | 6.012581e+05 |  55.56%
 106500 |106501 |382985 |   3.6 |9637M| 3.865098e+05 | 6.012581e+05 |  55.56%
 106600 |106601 |383298 |   3.6 |9642M| 3.865102e+05 | 6.012581e+05 |  55.56%
 106700 |106701 |383636 |   3.6 |9647M| 3.865113e+05 | 6.012581e+05 |  55.56%
 106800 |106801 |383973 |   3.6 |9652M| 3.865113e+05 | 6.012581e+05 |  55.56%
 106900 |106901 |384329 |   3.6 |9657M| 3.865136e+05 | 6.012581e+05 |  55.56%
 107000 |107001 |384693 |   3.6 |9662M| 3.865146e+05 | 6.012581e+05 |  55.56%
 107100 |107101 |385024 |   3.6 |9667M| 3.865161e+05 | 6.012581e+05 |  55.56%
 107200 |107201 |385394 |   3.6 |9673M| 3.865161e+05 | 6.012581e+05 |  55.56%
 107300 |107301 |385727 |   3.6 |9678M| 3.865185e+05 | 6.012581e+05 |  55.56%
 107400 |107401 |386086 |   3.6 |9683M| 3.865185e+05 | 6.012581e+05 |  55.56%
 107500 |107501 |386438 |   3.6 |9688M| 3.865225e+05 | 6.012581e+05 |  55.56%
 107600 |107601 |386780 |   3.6 |9693M| 3.865225e+05 | 6.012581e+05 |  55.56%
 107700 |107701 |387122 |   3.6 |9698M| 3.865246e+05 | 6.012581e+05 |  55.55%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
 107800 |107801 |387463 |   3.6 |9703M| 3.865246e+05 | 6.012581e+05 |  55.55%
 107900 |107901 |387787 |   3.6 |9708M| 3.865252e+05 | 6.012581e+05 |  55.55%
 108000 |108001 |388138 |   3.6 |9713M| 3.865252e+05 | 6.012581e+05 |  55.55%
 108100 |108101 |388500 |   3.6 |9718M| 3.865252e+05 | 6.012581e+05 |  55.55%
 108200 |108201 |388857 |   3.6 |9723M| 3.865284e+05 | 6.012581e+05 |  55.55%
 108300 |108301 |389217 |   3.6 |9728M| 3.865284e+05 | 6.012581e+05 |  55.55%
 108400 |108401 |389579 |   3.6 |9733M| 3.865284e+05 | 6.012581e+05 |  55.55%
 108500 |108501 |389923 |   3.6 |9738M| 3.865284e+05 | 6.012581e+05 |  55.55%
 108600 |108601 |390301 |   3.6 |9743M| 3.865284e+05 | 6.012581e+05 |  55.55%
 108700 |108701 |390626 |   3.6 |9748M| 3.865308e+05 | 6.012581e+05 |  55.55%
 108800 |108801 |390972 |   3.6 |9753M| 3.865308e+05 | 6.012581e+05 |  55.55%
 108900 |108901 |391330 |   3.6 |9758M| 3.865308e+05 | 6.012581e+05 |  55.55%
