,n65,n140,n162,n172,n69,n74,n75,n84,n89,n90,n92,n103,n108,n122,n133,n143,n148,n151,n152,n166,n168,n170,n184,n189,n200,n203,n145,n78,n81,n107,n111,n132,n157,n159,n161,n180,n171,n58,n60,n70,n76,n105,n115,n117,n118,n120,n124,n128,n129,n130,n256,n934,n821,n464,n676,n294,n952,n1207,n450,n463,n826,n1248,n1145,n1199,n398,n232,n732,n984,n278,n1251,n383,n1139,n1183,n1290,n272,n1027,n358,n436,n660,n730,n860,n742,n394,n617,n1240,n566,n982,n1101,n1022,n274,n868,n1226,n633,n1024,n998,n674,n486,n597,n1138,n412,
n203,65129.43036683569,65129.43036696367,65129.43036688053,65129.430367103574,65486.22553127444,65486.225532143624,65486.225532461845,65486.22553116942,65486.22553123204,65486.22553173408,65486.22553204313,65486.22553231926,65486.225532731965,65486.22553119273,65486.225531168275,65486.22553117837,65486.225531217926,65486.22553125928,65486.22553161349,65486.22553187955,65486.22553200161,65486.225532118675,65486.22553226468,65486.225532439916,65486.2255326678,0.0,65477.67655329373,65473.43899522907,65473.4389952339,65473.43899523893,65473.43899524749,65473.43899526879,65473.4389952773,65473.438995296165,65473.43899531898,65473.438995363445,65470.52902500914,65467.61145538292,65467.611455352824,65467.61145536929,65467.611455341685,65467.61145531521,65467.61145528054,65467.61145525728,65467.61145523341,65467.61145521411,65467.61145519811,65467.6114552516,65467.61145523415,65467.61145522082,62407.47845408851,61953.22891717237,62225.96287558434,62321.42381639191,62363.67234868539,62367.950739087624,62394.49513988507,62578.10112405832,62667.85264915011,62703.077272856455,62805.594005388295,63004.186433929746,63193.89621567644,63398.8586533067,63408.46277166498,63465.39559114165,63504.99159384616,63719.16278896555,63992.74052340793,64015.53342263795,64159.15735674439,64221.74935504051,64972.211431835836,65000.87383917371,65031.74119603969,65365.645273583075,65508.67687431374,65819.23721907937,65991.33008545144,66168.52505563309,66286.20517144953,66433.19591643382,66613.2814290406,66639.18071837383,67024.04550481825,67291.94636502802,67475.78337943874,67892.69911907594,67959.10053389637,67961.03842451145,68262.39083508163,68328.99969533793,68690.26983644009,69881.86350764077,69943.53553305152,70178.36879314817,70365.95983750415,70510.53558060154,70554.15866112459,70911.07005748987,
n145,65149.43509308034,65149.43509321045,65149.43509312591,65149.43509335278,65493.02967761297,65493.02967849531,65493.02967881822,65493.029677506216,65493.0296775699,65493.02967807962,65493.029678393315,65493.029678673585,65493.029679092506,65493.02967753006,65493.029677505205,65493.0296775155,65493.029677555605,65493.02967759722,65493.02967795721,65493.02967822729,65493.029678351006,65493.02967847004,65493.02967861806,65493.02967879606,65493.029679027226,65493.02967186778,0.0,65483.83461685266,65483.83461685737,65483.83461686254,65483.834616871165,65483.83461689282,65483.834616901426,65483.83461692073,65483.834616943685,65483.83461698881,65482.98226265887,65482.37070238201,65482.37070235146,65482.37070236802,65482.37070233983,65482.370702313114,65482.37070227812,65482.37070225436,65482.37070223023,65482.37070221069,65482.370702194414,65482.3707022485,65482.37070223082,65482.370702217406,63629.58051803114,63309.20619859575,63442.366876178625,63495.45366111894,63519.444699821586,63521.89083459366,63537.135384915295,63645.6605121192,63700.417343139314,63722.14474319146,63785.963018782655,63911.19323686029,64031.80513943551,64162.53255386137,64168.66287196873,64205.00727903997,64230.287178911254,64367.02423499053,64541.59275117633,64556.12932544001,64647.6990530215,64687.58994602249,65165.26252344554,65183.489805243946,65203.11837289373,65415.39863277733,65506.31024366462,65703.67696943869,65813.03488060841,65925.63054661627,66000.40667000387,66093.8055553513,66208.22989979398,66224.68566387324,66469.20179476724,66639.37680633797,66756.13106668655,67020.82277403049,67062.96622274061,67064.19609732376,67255.404810505,67297.65637330065,67526.74270627215,68281.46126189515,68320.47743829303,68468.9662934618,68587.45191049669,68678.63211770536,68706.11025419727,68930.2255759543,
n78,65162.892438595525,65162.892438728326,65162.892438641815,65162.89243887279,65492.981011319665,65492.98101221581,65492.98101254383,65492.98101121125,65492.98101127576,65492.98101179351,65492.98101211217,65492.98101239689,65492.98101282236,65492.98101123547,65492.98101121004,65492.98101122066,65492.98101126125,65492.981011303666,65492.98101166893,65492.981011943346,65492.98101206918,65492.98101219008,65492.9810123404,65492.98101252145,65492.981012756245,65492.98100548293,65487.37039504794,0.0,65486.22552562074,65486.225525625734,65486.22552563455,65486.22552565673,65486.22552566528,65486.22552568507,65486.225525708396,65486.22552575403,65486.779318679466,65487.77600451263,65487.776004481595,65487.77600449855,65487.77600446998,65487.77600444263,65487.77600440713,65487.776004383006,65487.776004358544,65487.77600433867,65487.77600432211,65487.776004377214,65487.776004359184,65487.77600434541,64186.96637655764,63957.7100879273,64046.92614273515,64083.50565387292,64100.113153120365,64101.809008084594,64112.38811248471,64188.165241510666,64226.6432018044,64241.94269107265,64286.95482599024,64375.475060545454,64460.84209406226,64553.41604881662,64557.757807208654,64583.49919023019,64601.40458476083,64698.25845943048,64821.91421995004,64832.21133539753,64897.07611754401,64925.33383042801,65263.76350040656,65276.68101149715,65290.591990981025,65441.06545215367,65505.52446354648,65645.50027977237,65723.0806875476,65802.97394526016,65856.04058251837,65922.33231014488,66003.55986265518,66015.24252688604,66188.86165051631,66309.7175142243,66392.64175949965,66580.64796540774,66610.5820605268,66611.4556238907,66747.2670424764,66777.27661004134,66939.98008589268,67475.8623550949,67503.5533948297,67608.91190309913,67692.9288255654,67757.52655336815,67776.97947525857,67935.1219187967,
n81,65162.89243859067,65162.892438723466,65162.89243863704,65162.892438867995,65492.98101131451,65492.98101221081,65492.98101253909,65492.98101120605,65492.98101127081,65492.981011788535,65492.98101210719,65492.9810123919,65492.981012817414,65492.98101123028,65492.98101120504,65492.9810112157,65492.98101125649,65492.9810112987,65492.98101166419,65492.98101193859,65492.981012064236,65492.9810121851,65492.981012335644,65492.98101251649,65492.98101275109,65492.98100547799,65487.37039504308,65486.225525610964,0.0,65486.22552562092,65486.22552562994,65486.22552565207,65486.22552566065,65486.225525680056,65486.225525703536,65486.225525749396,65486.779318674555,65487.77600450794,65487.776004477106,65487.77600449391,65487.77600446531,65487.776004438136,65487.776004402454,65487.77600437854,65487.77600435383,65487.776004333944,65487.77600431745,65487.77600437251,65487.776004354586,65487.77600434076,64186.96637655362,63957.71008793765,64046.9261427499,64083.50565388518,64100.11315313761,64101.80900808744,64112.38811250099,64188.16524153175,64226.643201825216,64241.94269109177,64286.95482599745,64375.475060566634,64460.84209407375,64553.41604882182,64557.757807225644,64583.49919024539,64601.404584772776,64698.25845943935,64821.914219959086,64832.211335407046,64897.076117561366,64925.333830440366,65263.76350044389,65276.681011520595,65290.591990990986,65441.06545218432,65505.52446354157,65645.50027964385,65723.08068753788,65802.97394529109,65856.04058254795,65922.33231012644,66003.55986265607,66015.24252691097,66188.86165053317,66309.71751423723,66392.64175949655,66580.64796541803,66610.58206054178,66611.45562391444,66747.26704248419,66777.27661006141,66939.98008591266,67475.86235510588,67503.55339486038,67608.9119031115,67692.92882557941,67757.52655338364,67776.97947526547,67935.1219188109,
n107,65162.8924385853,65162.892438718096,65162.89243863142,65162.8924388626,65492.98101130921,65492.98101220549,65492.98101253371,65492.98101120077,65492.98101126547,65492.98101178342,65492.98101210191,65492.98101238678,65492.98101281226,65492.98101122515,65492.981011199925,65492.98101121018,65492.98101125095,65492.98101129337,65492.981011658856,65492.98101193329,65492.98101205889,65492.98101217996,65492.98101233033,65492.981012510914,65492.98101274594,65492.98100547244,65487.37039503797,65486.22552560596,65486.22552561078,0.0,65486.22552562458,65486.22552564675,65486.22552565548,65486.2255256747,65486.2255256984,65486.22552574408,65486.779318669636,65487.77600450314,65487.7760044721,65487.77600448887,65487.77600446029,65487.77600443295,65487.776004397594,65487.77600437348,65487.776004349,65487.77600432896,65487.7760043126,65487.77600436751,65487.7760043497,65487.77600433587,64186.96637654917,63957.71008794872,64046.92614276384,64083.50565389818,64100.11315315119,64101.80900809586,64112.38811251335,64188.165241546354,64226.643201835264,64241.942691103795,64286.954826009685,64375.47506058143,64460.842094085245,64553.416048831314,64557.75780723422,64583.49919025908,64601.404584785865,64698.25845945222,64821.914219969694,64832.211335418106,64897.076117572266,64925.33383045609,65263.76350047186,65276.68101153407,65290.59199100216,65441.06545220188,65505.52446353784,65645.50027964392,65723.08068760084,65802.97394534016,65856.0405825858,65922.3323101129,66003.5598626748,66015.24252693313,66188.8616505598,66309.71751425702,66392.64175949505,66580.64796543271,66610.58206055431,66611.45562393378,66747.26704249658,66777.27661007448,66939.9800859283,67475.86235512285,67503.5533948915,67608.91190311736,67692.92882559428,67757.52655339238,67776.97947527426,67935.12191882577,
n111,65162.89243857613,65162.892438708855,65162.892438622424,65162.892438853414,65492.98101130031,65492.9810121962,65492.98101252461,65492.981011191645,65492.98101125617,65492.98101177414,65492.98101209294,65492.981012377495,65492.98101280299,65492.981011216034,65492.981011190815,65492.981011201075,65492.981011241856,65492.98101128426,65492.98101164975,65492.98101192415,65492.981012049815,65492.981012170654,65492.981012321245,65492.981012501856,65492.98101273666,65492.98100546353,65487.37039502907,65486.22552559714,65486.22552560195,65486.22552560714,0.0,65486.225525637914,65486.22552564664,65486.2255256661,65486.22552568959,65486.22552573542,65486.779318660956,65487.77600449441,65487.776004463536,65487.77600448034,65487.77600445174,65487.776004424595,65487.77600438891,65487.77600436493,65487.776004340274,65487.77600432042,65487.776004304076,65487.77600435894,65487.776004340834,65487.77600432721,64186.966376542354,63957.71008797178,64046.92614278954,64083.50565392365,64100.113153176506,64101.80900811471,64112.38811253929,64188.16524157333,64226.64320186232,64241.942691129465,64286.95482603568,64375.47506060902,64460.842094108986,64553.4160488519,64557.757807256785,64583.49919028522,64601.40458481059,64698.25845947698,64821.91421999266,64832.211335441316,64897.07611759508,64925.33383048019,65263.763500512316,65276.681011559805,65290.591991025605,65441.065452233735,65505.52446353055,65645.50027963938,65723.08068768133,65802.97394541281,65856.04058263915,65922.33231011103,66003.55986270346,66015.2425269672,66188.86165060158,66309.71751429023,66392.64175950643,66580.6479654593,66610.58206057627,66611.45562396325,66747.26704252031,66777.27661009949,66939.9800859555,67475.86235514973,67503.55339493544,67608.9119031337,67692.92882562002,67757.52655341163,67776.9794752956,67935.12191885176,
n132,65162.89243855316,65162.892438685856,65162.89243859927,65162.8924388302,65492.98101127744,65492.98101217356,65492.981012501965,65492.98101116898,65492.98101123351,65492.98101175123,65492.981012070144,65492.98101235461,65492.981012780285,65492.98101119342,65492.981011168136,65492.98101117841,65492.981011219155,65492.981011261625,65492.98101162709,65492.981011901466,65492.9810120271,65492.981012148,65492.981012298376,65492.981012479206,65492.98101271398,65492.981005440684,65487.37039500651,65486.22552557514,65486.22552557977,65486.22552558492,65486.22552559376,0.0,65486.22552562471,65486.22552564391,65486.22552566759,65486.22552571325,65486.779318639106,65487.776004472915,65487.77600444206,65487.77600445887,65487.77600443046,65487.7760044031,65487.77600436742,65487.77600434343,65487.7760043188,65487.77600429908,65487.77600428258,65487.776004337626,65487.776004319494,65487.77600430588,64186.96637652387,63957.71008804003,64046.92614286083,64083.50565399254,64100.113153246515,64101.80900817967,64112.388112615066,64188.165241648225,64226.64320193527,64241.94269120602,64286.95482610545,64375.47506068449,64460.842094178515,64553.41604892164,64557.75780732801,64583.49919035696,64601.404584881566,64698.25845954735,64821.914220061764,64832.211335510794,64897.0761176691,64925.333830551484,65263.763500603185,65276.681011644134,65290.59199109544,65441.0654523172,65505.52446350982,65645.50027964763,65723.0806877837,65802.97394552203,65856.04058274155,65922.3323101588,66003.55986278658,66015.24252705263,66188.86165068891,66309.7175143713,66392.64175956848,66580.64796553849,66610.58206065746,66611.45562404749,66747.26704259477,66777.27661017801,66939.98008603374,67475.86235522838,67503.55339502853,67608.91190320124,67692.92882569658,67757.52655347876,67776.97947536738,67935.12191892895,
n157,65162.89243854401,65162.89243867682,65162.892438590105,65162.89243882106,65492.98101126839,65492.98101216453,65492.98101249299,65492.98101115993,65492.981011224525,65492.98101174224,65492.9810120613,65492.98101234559,65492.9810127713,65492.98101118441,65492.981011159136,65492.98101116941,65492.98101121016,65492.981011252596,65492.9810116181,65492.98101189245,65492.981012018136,65492.98101213903,65492.98101228936,65492.98101247018,65492.98101270498,65492.981005431684,65487.37039499782,65486.22552556642,65486.225525571055,65486.225525576214,65486.22552558503,65486.22552560722,0.0,65486.225525635346,65486.22552565886,65486.22552570469,65486.77931863069,65487.77600446466,65487.77600443359,65487.776004450556,65487.776004422,65487.77600439479,65487.77600435915,65487.776004334984,65487.77600431036,65487.77600429062,65487.77600427411,65487.776004329164,65487.77600431102,65487.77600429726,64186.966376517186,63957.7100880838,64046.92614288123,64083.50565400316,64100.113153266284,64101.80900820341,64112.38811263398,64188.16524167621,64226.643201960505,64241.94269122723,64286.954826118126,64375.475060709236,64460.84209419628,64553.4160489285,64557.75780734857,64583.49919037825,64601.40458490003,64698.258459561875,64821.914220077124,64832.211335525986,64897.0761176918,64925.33383057013,65263.76350064547,65276.681011671804,65290.59199111627,65441.065452351126,65505.524463503425,65645.50027965066,65723.080687859,65802.97394556955,65856.04058277409,65922.33231014705,66003.55986280827,66015.24252708057,66188.86165072033,66309.71751439567,66392.64175957566,66580.64796556316,66610.5820606713,66611.45562408738,66747.26704261075,66777.27661020427,66939.98008606338,67475.86235524745,67503.55339507214,67608.91190322216,67692.92882571748,67757.52655349909,67776.97947538576,67935.12191894988,
n159,65162.89243852375,65162.89243865633,65162.89243857008,65162.89243880082,65492.9810112484,65492.98101214471,65492.981012472956,65492.98101113997,65492.981011204494,65492.98101172222,65492.98101204091,65492.98101232579,65492.98101275109,65492.98101116418,65492.981011138894,65492.98101114937,65492.98101119016,65492.98101123257,65492.98101159808,65492.981011872485,65492.98101199811,65492.98101211897,65492.98101226955,65492.98101245019,65492.98101268498,65492.98100541163,65487.37039497773,65486.22552554662,65486.22552555164,65486.225525557005,65486.22552556561,65486.225525587775,65486.22552559635,0.0,65486.22552563925,65486.22552568509,65486.77931861158,65487.776004445615,65487.776004414736,65487.77600443174,65487.77600440315,65487.7760043758,65487.77600434029,65487.77600431632,65487.776004291496,65487.77600427165,65487.77600425529,65487.77600431036,65487.77600429221,65487.77600427861,64186.96637650096,63957.710088140506,64046.92614293985,64083.5056540618,64100.11315332544,64101.80900826079,64112.38811269204,64188.16524173714,64226.64320201638,64241.94269128508,64286.954826173955,64375.47506076893,64460.84209425366,64553.41604897998,64557.75780740349,64583.499190437855,64601.404584959644,64698.25845962108,64821.91422013404,64832.21133558366,64897.07611774918,64925.33383062888,65263.76350071988,65276.68101173167,65290.591991176916,65441.065452415256,65505.52446348776,65645.50027963957,65723.08068798677,65802.97394574904,65856.04058288515,65922.33231017987,66003.55986287394,66015.24252714962,66188.86165082261,66309.71751447706,66392.64175962357,66580.64796562557,66610.58206071892,66611.45562415429,66747.26704267088,66777.2766102651,66939.98008612695,67475.86235531236,67503.55339516244,67608.91190327329,67692.92882578069,67757.52655355317,67776.9794754487,67935.12191901336,
n161,65162.89243849901,65162.89243863182,65162.89243854534,65162.892438776275,65492.98101122416,65492.98101212047,65492.98101244871,65492.981011115706,65492.98101118047,65492.981011698204,65492.98101201688,65492.981012301556,65492.981012727054,65492.98101113995,65492.9810111147,65492.98101112536,65492.98101116593,65492.98101120817,65492.981011573844,65492.98101184804,65492.98101197386,65492.981012094766,65492.981012245116,65492.98101242615,65492.98101266094,65492.981005387635,65487.370394954065,65486.2255255233,65486.22552552831,65486.2255255333,65486.22552554212,65486.2255255641,65486.22552557283,65486.22552559245,0.0,65486.225525661604,65486.77931858828,65487.77600442301,65487.77600439196,65487.77600440894,65487.776004380234,65487.77600435303,65487.776004317515,65487.77600429335,65487.77600426891,65487.77600424904,65487.77600423254,65487.77600428757,65487.77600426958,65487.77600425582,64186.96637648153,63957.71008820886,64046.92614301005,64083.505654130335,64100.11315339674,64101.8090083443,64112.388112763314,64188.16524180984,64226.64320208403,64241.94269135523,64286.95482624208,64375.47506084122,64460.84209432259,64553.416049035586,64557.75780747108,64583.49919051006,64601.4045850312,64698.258459692945,64821.91422020363,64832.211335653454,64897.07611781715,64925.3338306995,65263.7635008079,65276.68101180351,65290.591991252244,65441.06545249241,65505.52446346903,65645.50027962585,65723.0806881301,65802.97394595863,65856.04058301522,65922.33231022499,66003.55986295118,66015.24252723175,66188.86165094338,66309.71751457379,66392.64175968438,66580.6479657001,66610.58206077399,66611.4556242316,66747.26704274319,66777.27661033801,66939.98008620276,67475.86235538957,67503.55339526857,67608.91190333615,67692.92882585603,67757.52655361996,67776.97947552608,67935.12191908911,
n180,65162.8924384516,65162.89243858416,65162.8924384979,65162.89243872861,65492.9810111769,65492.98101207319,65492.981012401426,65492.981011068456,65492.981011133175,65492.98101165089,65492.98101196962,65492.981012254306,65492.98101267979,65492.98101109289,65492.9810110676,65492.98101107806,65492.98101111864,65492.98101116109,65492.98101152659,65492.981011800955,65492.981011926604,65492.98101204751,65492.981012198055,65492.98101237865,65492.981012613454,65492.98100534032,65487.370394907535,65486.225525477676,65486.22552548228,65486.225525487615,65486.22552549646,65486.22552551845,65486.225525527196,65486.225525546615,65486.225525570066,0.0,65486.77931854331,65487.77600437841,65487.776004347725,65487.77600436455,65487.77600433596,65487.77600430877,65487.77600427308,65487.77600424913,65487.77600422463,65487.77600420459,65487.77600418828,65487.77600424315,65487.7760042252,65487.77600421141,64186.96637644444,63957.710088355074,64046.92614315927,64083.50565428036,64100.113153546175,64101.809008491095,64112.388112917775,64188.16524196303,64226.64320223097,64241.94269150901,64286.95482639155,64375.47506099373,64460.842094469444,64553.416049185864,64557.757807617876,64583.499190660135,64601.40458518093,64698.25845984444,64821.91422035227,64832.21133580317,64897.07611796719,64925.33383084861,65263.76350097693,65276.681011955145,65290.59199140294,65441.06545265064,65505.52446342903,65645.50027959193,65723.0806883914,65802.97394628284,65856.04058321963,65922.33231035058,66003.55986311092,66015.2425273953,66188.86165113878,66309.71751474851,66392.64175982674,66580.64796585438,66610.58206092147,66611.45562439488,66747.26704289709,66777.27661049295,66939.98008635912,67475.86235555021,67503.55339545402,67608.91190348129,67692.92882601256,67757.5265537675,67776.97947568371,67935.1219192469,
n171,65173.14879352441,65173.148793659566,65173.14879357153,65173.14879380657,65489.81024764955,65489.81024856031,65489.81024889421,65489.81024753908,65489.81024760531,65489.81024813136,65489.81024845526,65489.81024874481,65489.81024917705,65489.810247564135,65489.81024753847,65489.810247548834,65489.81024759028,65489.81024763343,65489.81024800494,65489.81024828388,65489.81024841157,65489.81024853461,65489.81024868723,65489.81024887101,65489.81024910986,65489.81024171602,65485.0083949816,65484.7013872272,65484.70138723206,65484.70138723735,65484.70138724606,65484.701387268644,65484.701387277506,65484.70138729721,65484.70138732108,65484.70138736749,0.0,65488.367962301,65488.36796226944,65488.36796228655,65488.36796225767,65488.36796222988,65488.36796219381,65488.367962169454,65488.3679621444,65488.36796212424,65488.36796210746,65488.367962163386,65488.367962145065,65488.36796213124,64490.26491279892,64317.22244115866,64387.81463417123,64416.20564426733,64429.061302063456,64430.37293795658,64438.550789807035,64496.93104596238,64526.47190225052,64538.20439571211,64572.6904943952,64640.43018572771,64705.718649708615,64776.515964125974,64779.83664255401,64799.5250320853,64813.22083115404,64887.31749064473,64981.95491609639,64989.837498977555,65039.498932958464,65061.13692432444,65320.43313666665,65330.335161888506,65340.99910769978,65456.37482817868,65505.81247612462,65613.19586176371,65672.72754588656,65734.04471983694,65774.77845800554,65825.66966443915,65888.03531541843,65897.00586562452,66030.33899934374,66123.17157128156,66186.87627282896,66331.33043958561,66354.33285553254,66355.00414203569,66459.37426522371,66482.43798047163,66607.49140456627,67019.42359727652,67040.70875827155,67121.68714764334,67186.24851930566,67235.87303633947,67250.8136962959,67372.12639925368,
n58,65181.764011362946,65181.76401150073,65181.764011411076,65181.764011650805,65485.22598571184,65485.22598663841,65485.225986977806,65485.225985599725,65485.22598566664,65485.22598620193,65485.225986531324,65485.22598682557,65485.225987265396,65485.225985624806,65485.22598559869,65485.22598560946,65485.22598565159,65485.22598569528,65485.225986073536,65485.22598635681,65485.22598648688,65485.22598661186,65485.22598676742,65485.225986954145,65485.22598719686,65485.225979676485,65480.92470279336,65481.136026791704,65481.13602679669,65481.13602680203,65481.136026811335,65481.13602683403,65481.13602684305,65481.13602686309,65481.136026887165,65481.13602693472,65483.29357055776,0.0,65486.22552558407,65486.225525601396,65486.22552557169,65486.22552554368,65486.225525506816,65486.22552548225,65486.22552545679,65486.22552543629,65486.22552541904,65486.225525475995,65486.22552545722,65486.22552544321,64683.05376544717,64544.30117700469,64603.61206317541,64626.951044935784,64637.47848948189,64638.551232891776,64645.23412941127,64692.69938086535,64716.59371142965,64726.06858665774,64753.88559850712,64808.450939342,64861.01682546311,64918.0280166213,64920.70260473575,64936.56139862567,64947.59441405304,65007.30269729219,65083.60686653584,65089.964543313275,65130.025811303574,65147.48448785536,65356.83030351192,65364.82862278669,65373.44264274686,65466.65508613503,65506.60402166006,65593.39225366437,65641.51469132086,65691.08616703472,65724.02007623143,65765.16965118326,65815.6017677068,65822.85622022355,65930.69390531717,66005.78855233104,66057.32753694177,66174.21619793729,66192.83188264063,66193.375166498,66277.8504999133,66296.51984299681,66397.75815537348,66731.34833456905,66748.58853816033,66814.1801654526,66866.47715618563,66906.678630834,66918.78374145477,67017.11284381706,
n60,65181.76401139758,65181.764011535386,65181.76401144549,65181.76401168508,65485.2259857458,65485.22598667239,65485.225987011814,65485.22598563372,65485.22598570065,65485.22598623572,65485.22598656554,65485.22598685936,65485.22598729958,65485.225985658995,65485.22598563286,65485.225985643694,65485.225985685815,65485.22598572967,65485.225986107296,65485.22598639119,65485.225986521116,65485.22598664581,65485.22598680119,65485.22598698833,65485.225987230835,65485.225979710674,65480.92470282726,65481.13602682481,65481.13602682979,65481.13602683512,65481.136026844055,65481.13602686697,65481.13602687594,65481.13602689601,65481.13602692026,65481.1360269676,65483.29357059035,65486.225525647606,0.0,65486.22552563327,65486.22552560376,65486.22552557572,65486.225525538866,65486.22552551412,65486.22552548863,65486.2255254683,65486.22552545125,65486.2255255079,65486.2255254893,65486.225525475056,64683.05376547409,64544.30117694415,64603.61206308419,64626.951044828806,64637.478489397894,64638.55123283472,64645.23412932259,64692.699380743565,64716.59371133308,64726.068586588124,64753.8855984829,64808.45093926759,64861.01682540061,64918.028016556025,64920.70260466857,64936.56139855634,64947.59441399595,65007.30269722102,65083.60686643742,65089.96454322004,65130.02581121348,65147.48448778913,65356.830303415605,65364.828622680965,65373.44264267722,65466.6550860482,65506.60402166391,65593.39225375868,65641.51469148751,65691.0861672122,65724.02007622644,65765.1696512568,65815.60176763964,65822.85622013109,65930.69390522454,66005.78855226905,66057.32753686058,66174.21619787194,66192.83188258114,66193.3751664058,66277.85049982372,66296.51984290412,66397.75815529065,66731.34833447768,66748.58853806792,66814.1801653411,66866.47715608588,66906.67863070912,66918.78374134364,67017.11284375157,
n70,65181.7640113789,65181.764011516694,65181.76401142682,65181.7640116664,65485.22598572739,65485.22598665371,65485.22598699333,65485.22598561506,65485.225985682184,65485.22598621726,65485.22598654662,65485.22598684112,65485.22598728071,65485.225985640514,65485.22598561441,65485.22598562501,65485.22598566718,65485.22598571104,65485.22598608886,65485.22598637255,65485.2259865024,65485.225986627374,65485.22598678273,65485.225986969665,65485.2259872124,65485.22597969203,65480.92470280908,65481.13602680693,65481.13602681169,65481.13602681727,65481.136026826156,65481.13602684904,65481.13602685809,65481.136026878135,65481.13602690216,65481.136026949716,65483.29357057276,65486.22552563029,65486.22552559844,0.0,65486.22552558641,65486.225525558235,65486.22552552134,65486.22552549679,65486.225525471316,65486.22552545079,65486.22552543375,65486.22552549056,65486.22552547181,65486.225525457725,64683.05376545941,64544.30117703139,64603.612063157816,64626.95104489672,64637.478489472924,64638.55123291659,64645.234129394405,64692.69938080664,64716.593711410205,64726.06858666138,64753.88559855421,64808.45093933833,64861.01682547954,64918.028016624936,64920.70260474392,64936.561398632184,64947.59441407763,65007.30269729466,65083.60686653143,65089.964543312475,65130.02581131311,65147.48448788515,65356.83030350269,65364.828622798166,65373.442642797985,65466.655086148654,65506.60402163156,65593.39225406013,65641.51469171561,65691.08616729228,65724.02007636728,65765.16965142773,65815.60176772298,65822.85622026963,65930.69390529205,66005.78855235585,66057.32753696121,66174.21619798314,66192.83188269495,66193.37516648175,66277.85049990106,66296.51984298005,66397.75815537316,66731.34833455551,66748.58853814431,66814.18016540144,66866.47715616283,66906.67863076433,66918.78374140417,67017.11284384997,
n76,65181.7640114108,65181.76401154863,65181.764011458516,65181.76401169829,65485.225985758705,65485.22598668523,65485.22598702488,65485.22598564659,65485.22598571371,65485.225986248945,65485.225986578356,65485.22598687261,65485.225987312435,65485.225985672056,65485.22598564593,65485.22598565653,65485.22598569865,65485.22598574251,65485.22598612037,65485.22598640406,65485.225986533944,65485.22598665907,65485.225986814236,65485.22598700118,65485.22598724408,65485.225979723575,65480.9247028401,65481.13602683721,65481.13602684221,65481.136026847555,65481.13602685668,65481.13602687955,65481.13602688836,65481.13602690863,65481.13602693287,65481.13602698,65483.293570602706,65486.22552566002,65486.225525627946,65486.22552564528,0.0,65486.225525587724,65486.225525551046,65486.22552552629,65486.2255255008,65486.225525480324,65486.22552546325,65486.22552552006,65486.22552550152,65486.225525487054,64683.05376548416,64544.30117702531,64603.612063113556,64626.95104480763,64637.47848941811,64638.55123293276,64645.234129329045,64692.699380683414,64716.59371131624,64726.068586606976,64753.88559848561,64808.45093926481,64861.01682541625,64918.02801653505,64920.70260467713,64936.56139858477,64947.59441401429,65007.30269722815,65083.60686645572,65089.96454323985,65130.02581124402,65147.48448784344,65356.83030342681,65364.828622705194,65373.44264276637,65466.65508607548,65506.60402162966,65593.39225411028,65641.51469184452,65691.0861673877,65724.02007635807,65765.16965151374,65815.60176765927,65822.85622018973,65930.69390521017,66005.78855230402,66057.32753689401,66174.2161979218,66192.83188266985,66193.3751664788,66277.85049984098,66296.5198429159,66397.75815530623,66731.34833448972,66748.58853808037,66814.18016533015,66866.47715607501,66906.6786306792,66918.78374131772,67017.11284381105,
n105,65181.76401144119,65181.76401157896,65181.76401148908,65181.76401172883,65485.225985788806,65485.22598671535,65485.22598705474,65485.22598567669,65485.22598574359,65485.2259862789,65485.2259866083,65485.22598690257,65485.225987342375,65485.22598570193,65485.22598567585,65485.2259856864,65485.22598572859,65485.225985772406,65485.22598615028,65485.22598643397,65485.22598656384,65485.22598668878,65485.225986844394,65485.22598703107,65485.225987273756,65485.225979753435,65480.924702869524,65481.13602686642,65481.136026871165,65481.13602687677,65481.13602688582,65481.136026908534,65481.136026917564,65481.1360269376,65481.13602696209,65481.136027009175,65483.293570631286,65486.225525688016,65486.22552565616,65486.225525673486,65486.22552564394,0.0,65486.22552557909,65486.22552555434,65486.22552552905,65486.22552550852,65486.22552549147,65486.225525548085,65486.225525529546,65486.225525515256,64683.053765507895,64544.30117697022,64603.61206303976,64626.95104472579,64637.478489348585,64638.55123287852,64645.23412925406,64692.69938058882,64716.593711248235,64726.068586539935,64753.8855984096,64808.450939187525,64861.01682535324,64918.028016443284,64920.702604606486,64936.56139853357,64947.59441395396,65007.302697158266,65083.60686637454,65089.96454316313,65130.025811173255,65147.48448779942,65356.83030335114,65364.82862265642,65373.442642721515,65466.655086003375,65506.604021632695,65593.39225410021,65641.5146919555,65691.0861676836,65724.02007634986,65765.16965162399,65815.60176758259,65822.85622011295,65930.69390513397,66005.7885522646,66057.32753683071,66174.21619786276,66192.83188264299,66193.37516640243,66277.85049976708,66296.51984283891,66397.75815523931,66731.34833441424,66748.58853800289,66814.18016523571,66866.47715599672,66906.67863057877,66918.78374122082,67017.11284376921,
