,n65,n140,n162,n172,n69,n74,n75,n84,n89,n90,n92,n103,n108,n122,n133,n143,n148,n151,n152,n166,n168,n170,n184,n189,n200,n203,n145,n78,n81,n107,n111,n132,n157,n159,n161,n180,n171,n58,n60,n70,n76,n105,n115,n117,n118,n120,n124,n128,n129,n130,n256,n934,n821,n464,n676,n294,n952,n1207,n450,n463,n826,n1248,n1145,n1199,n398,n232,n732,n984,n278,n1251,n383,n1139,n1183,n1290,n272,n1027,n358,n436,n660,n730,n860,n742,n394,n617,n1240,n566,n982,n1101,n1022,n274,n868,n1226,n633,n1024,n998,n674,n486,n597,n1138,n412,
n92,99597.30090800911,99597.30099953967,99597.30092939782,99597.30089685268,99602.28257045767,99602.2826230744,99602.28247598048,99602.28256335054,99602.28256569216,99602.28258085492,0.0,99602.28264878123,99602.28270205128,99602.28255965121,99602.2825641423,99602.28256260061,99602.28256417169,99602.28256906664,99602.28257708588,99602.28258837912,99602.28260280348,99602.28262041863,99602.28264120444,99602.2826655288,99602.28269276243,99602.28263666468,99604.69426889688,99607.07340785864,99607.07340570324,99607.07340420414,99607.07340363068,99607.07340354312,99607.07340471187,99607.07340654303,99607.07340915424,99607.07341330365,99609.42549049741,99611.75272081433,99611.75272653654,99611.75273558676,99611.75274067305,99611.75275099221,99611.75275803971,99611.75277161077,99611.75277861506,99611.75279327105,99611.7528027733,99611.75282126655,99611.75282987654,99611.75285019791,99670.6775721301,99657.67044694054,99648.63306782617,99646.65754152782,99645.8316048298,99645.74985442036,99645.24789872688,99642.13923707894,99640.88116588462,99640.4350970437,99639.2782502768,99637.52486878903,99636.2721767014,99635.21946440327,99635.17597002327,99634.92649030728,99634.76169470827,99633.97104566413,99633.15174605859,99633.09115978355,99632.73027589436,99632.58410562042,99631.19835765036,99631.15551077655,99631.11021938885,99630.65785283395,99630.48301162549,99630.13416544763,99629.95586641118,99629.78210731923,99629.67140149201,99629.53912243347,99629.3811474062,99629.35903445694,99629.04718031712,99628.84263973655,99628.71174690951,99628.42429169687,99628.37848481614,99628.37841867747,99628.17667656692,99628.13267781305,99627.89344608774,99627.07808104348,99627.0339376345,99626.85732455643,99626.70083903581,99626.56586019816,99626.52113609637,99626.03572310462,
n103,99597.30086766781,99597.30095919839,99597.3008890566,99597.30085651141,99602.28253011634,99602.28258273311,99602.28243563922,99602.2825230093,99602.28252535095,99602.28254051365,99602.28256809874,0.0,99602.28266171005,99602.28251930994,99602.282523801,99602.28252225931,99602.28252383036,99602.2825287254,99602.28253674471,99602.28254803791,99602.28256246226,99602.28258007727,99602.28260086323,99602.28262518751,99602.28265242117,99602.28259632336,99604.69422855559,99607.07336751738,99607.073365362,99607.0733638629,99607.07336328941,99607.07336320185,99607.07336437062,99607.07336620177,99607.07336881294,99607.0733729624,99609.42545015614,99611.75268047304,99611.75268619528,99611.7526952455,99611.75270033177,99611.75271065094,99611.75271769841,99611.75273126946,99611.75273827378,99611.75275292978,99611.752762432,99611.75278092528,99611.7527895353,99611.7528098566,99670.6775317887,99657.67058403154,99648.63320323706,99646.65767765036,99645.83173683578,99645.74999164783,99645.24803570585,99642.13937409576,99640.88130315309,99640.43523401454,99639.27838710324,99637.52496890098,99636.2723293423,99635.21961696564,99635.17612137666,99634.92664299089,99634.76184653054,99633.97119865172,99633.15189752601,99633.09128947988,99632.73042752076,99632.58425729057,99631.19850922878,99631.15566154139,99631.11036995704,99630.65801003482,99630.48297289254,99630.1341428111,99629.95584889616,99629.78209709014,99629.6714148767,99629.53919338141,99629.38123273068,99629.35908897225,99629.04724291652,99628.84273247555,99628.71183711651,99628.42444968899,99628.37863888562,99628.37860900609,99628.17684484221,99628.13284255589,99627.89358785958,99627.07824765239,99627.03410441856,99626.85745694245,99626.70100458145,99626.5659927697,99626.5213023756,99626.03588960927,
n108,99597.30081439781,99597.3009059284,99597.30083578652,99597.30080324132,99602.28247684633,99602.28252946305,99602.28238236916,99602.28246973926,99602.28247208087,99602.2824872436,99602.28251482866,99602.28255516992,0.0,99602.28246603989,99602.28247053096,99602.28246898926,99602.28247056036,99602.28247545539,99602.28248347461,99602.28249476785,99602.28250919224,99602.2825268072,99602.28254759313,99602.28257191752,99602.28259915109,99602.28254305331,99604.69417528553,99607.07331424735,99607.07331209193,99607.07331059282,99607.07331001933,99607.0733099318,99607.07331110058,99607.0733129317,99607.07331554289,99607.07331969232,99609.42539688607,99611.75262720294,99611.75263292519,99611.75264197536,99611.75264706167,99611.75265738084,99611.75266442835,99611.75267799936,99611.75268500372,99611.7526996597,99611.75270916197,99611.75272765516,99611.75273626517,99611.75275658655,99670.67747851837,99657.67078027419,99648.6333924585,99646.65786561702,99645.83191568652,99645.75017832358,99645.24823636032,99642.13956144961,99640.88149065575,99640.43542099009,99639.27857401627,99637.52516014318,99636.27246332061,99635.21982047832,99635.17632308512,99634.92684662496,99634.76204892412,99633.97140266572,99633.15209934999,99633.09146378422,99632.73062736554,99632.58445719926,99631.19870904178,99631.15586053362,99631.11056851936,99630.65821660537,99630.4829218957,99630.13411064558,99629.95582696449,99629.78208432056,99629.67143233282,99629.53928185892,99629.38136413385,99629.35917553397,99629.04734208778,99628.84283013464,99628.71193079499,99628.42461853818,99628.37883737503,99628.3788546391,99628.17706195274,99628.13305531471,99627.89377165317,99627.0784624883,99627.03431944158,99626.85762870956,99626.70121812091,99626.56616498508,99626.5215167331,99626.03610420937,
n122,99597.30095679784,99597.30104832852,99597.30097818658,99597.30094564143,99602.28261924644,99602.28267186318,99602.28252476928,99602.28261213936,99602.28261448095,99602.28262964373,99602.28265722877,99602.28269757006,99602.2827508401,0.0,99602.28261293104,99602.2826113894,99602.28261296042,99602.28261785545,99602.28262587468,99602.28263716794,99602.28265159231,99602.28266920736,99602.28268999327,99602.28271431763,99602.28274155123,99602.28268545348,99604.69431768566,99607.07345664744,99607.07345449198,99607.07345299298,99607.07345241953,99607.07345233194,99607.07345350068,99607.0734553318,99607.07345794303,99607.0734620925,99609.42553928628,99611.75276960313,99611.75277532527,99611.75278437555,99611.75278946183,99611.75279978101,99611.75280682849,99611.75282039956,99611.75282740383,99611.75284205984,99611.75285156211,99611.75287005535,99611.75287866534,99611.75289898668,99670.67762091907,99657.6704022722,99648.63299564306,99646.65748499474,99645.83151790171,99645.74976731723,99645.247810947,99642.13914938063,99640.88107819222,99640.43500937357,99639.27816288444,99637.52446762874,99636.2718926062,99635.2191746079,99635.17577279385,99634.92627449297,99634.76150707007,99633.9708224992,99633.15149543597,99633.09090953073,99632.73014148447,99632.58397127848,99631.19822437792,99631.1553793233,99631.11008614751,99630.65771612007,99630.48306130781,99630.13417285836,99629.95590678332,99629.7821387279,99629.67140137745,99629.53904607322,99629.38104453769,99629.35897123706,99629.04711920547,99628.842549273,99628.71165531824,99628.42412815642,99628.3783156045,99628.37822342405,99628.17649477407,99628.13250181985,99627.89330861122,99627.07789992048,99627.03375597563,99626.85719417095,99626.70066036709,99626.56573294065,99626.52095483082,99626.03554117786,
n133,99597.30095230679,99597.30104383739,99597.30097369553,99597.30094115036,99602.28261475539,99602.28266737213,99602.28252027824,99602.2826076483,99602.28260998994,99602.28262515263,99602.28265273773,99602.28269307899,99602.28274634898,99602.28260394893,0.0,99602.28260689828,99602.2826084694,99602.28261336435,99602.28262138365,99602.28263267684,99602.2826471012,99602.28266471626,99602.28268550224,99602.28270982653,99602.28273706017,99602.28268096235,99604.69431319459,99607.07345215642,99607.07345000097,99607.07344850189,99607.07344792844,99607.07344784083,99607.07344900961,99607.07345084078,99607.07345345197,99607.07345760144,99609.42553479515,99611.75276511208,99611.75277083425,99611.75277988451,99611.7527849708,99611.75279528995,99611.75280233748,99611.75281590849,99611.75282291288,99611.75283756878,99611.75284707101,99611.75286556427,99611.75287417429,99611.75289449563,99670.67761642778,99657.67032667085,99648.63294720864,99646.65742074762,99645.83148623469,99645.74973407543,99645.24777794811,99642.13911627655,99640.88104513059,99640.43497626232,99639.2781299085,99637.52470848613,99636.27201724525,99635.21930489311,99635.17581057672,99634.92632650626,99634.76153077246,99633.97088154333,99633.15158232219,99633.09103244364,99632.73011268159,99632.58394237694,99631.19819534908,99631.15535026282,99631.11005741918,99630.6576858542,99630.48305419726,99630.13417105189,99629.9558947571,99629.78212582218,99629.67138835363,99629.53902963967,99629.38102248062,99629.35895242382,99629.04709636809,99628.84252950839,99628.71163571348,99628.42410098281,99628.37829180286,99628.3781921421,99628.17646892444,99628.13247588683,99627.89328134868,99627.07787462747,99627.03373068415,99626.85716906036,99626.70063482998,99626.56570694312,99626.52092968879,99626.03551604571,
n143,99597.30095384845,99597.30104537908,99597.30097523723,99597.30094269199,99602.28261629699,99602.28266891379,99602.28252181989,99602.28260918998,99602.2826115316,99602.2826266943,99602.28265427942,99602.28269462063,99602.28274789067,99602.28260549059,99602.28260998166,0.0,99602.28261001105,99602.28261490607,99602.28262292531,99602.28263421856,99602.28264864291,99602.28266625793,99602.28268704384,99602.28271136817,99602.28273860183,99602.28268250401,99604.6943147363,99607.07345369805,99607.07345154267,99607.07345004358,99607.0734494701,99607.07344938256,99607.07345055127,99607.0734523825,99607.07345499363,99607.07345914312,99609.42553633683,99611.75276665375,99611.75277237597,99611.75278142617,99611.75278651243,99611.75279683164,99611.75280387909,99611.75281745013,99611.75282445451,99611.75283911052,99611.75284861273,99611.75286710597,99611.752875716,99611.75289603736,99670.6776179696,99657.67031750483,99648.63293878885,99646.65741198677,99645.8314784201,99645.74972489562,99645.24776896935,99642.13910729197,99640.88103606102,99640.43496728748,99639.27812086743,99637.5246987317,99636.27200812561,99635.21929581887,99635.17580195083,99634.9263213438,99634.76152593063,99633.97087636498,99633.15157759414,99633.09102461499,99632.73010774869,99632.58393743784,99631.19819016008,99631.15534488963,99631.11005248797,99630.65767994456,99630.4830556627,99630.13417757161,99629.95589332974,99629.78212432427,99629.6713879726,99629.53902916766,99629.3810200431,99629.35895075361,99629.04709163458,99628.84252877152,99628.71163479531,99628.42409698469,99628.37829104598,99628.3781867445,99628.17646721278,99628.1324738581,99627.89327685494,99627.07787314449,99627.0337292796,99626.85716551555,99626.7006330884,99626.56570268965,99626.520928312,99626.03551476344,
n148,99597.30095227742,99597.30104380804,99597.30097366618,99597.30094112095,99602.28261472599,99602.28266734272,99602.28252024883,99602.28260761891,99602.28260996053,99602.28262512326,99602.28265270835,99602.28269304961,99602.28274631962,99602.28260391956,99602.28260841062,99602.2826068689,0.0,99602.282613335,99602.28262135426,99602.28263264746,99602.28264707183,99602.28266468689,99602.28268547283,99602.28270979715,99602.28273703075,99602.28268093301,99604.69431316521,99607.07345212705,99607.07344997158,99607.07344847254,99607.07344789903,99607.0734478115,99607.07344898026,99607.07345081138,99607.07345342256,99607.07345757207,99609.4255347658,99611.75276508267,99611.75277080487,99611.75277985515,99611.7527849414,99611.75279526059,99611.75280230808,99611.75281587912,99611.75282288347,99611.75283753946,99611.75284704167,99611.75286553493,99611.75287414492,99611.75289446623,99670.67761639859,99657.6703199522,99648.63294163556,99646.6574147084,99645.83148142503,99645.7497273402,99645.24777155436,99642.13910987876,99640.88103858508,99640.43496987513,99639.27812338497,99637.5247009211,99636.27201060277,99635.21929832434,99635.17580476607,99634.92632392637,99634.7615286616,99633.97088278513,99633.15158429542,99633.09102742685,99632.73011430117,99632.5839439923,99631.19819651029,99631.15535100219,99631.11005896884,99630.65768624168,99630.48305425582,99630.134181354,99629.95589094116,99629.78212255755,99629.6713887147,99629.5390359156,99629.38102499029,99629.35895377849,99629.0470929806,99628.84253336364,99628.71163992712,99628.42410519448,99628.37830077723,99628.37819605108,99628.17647717785,99628.13248330117,99627.89328280886,99627.07788318119,99627.0337394,99626.85717146887,99626.70064285594,99626.56570810064,99626.52093841627,99626.0355249692,
n151,99597.30094738239,99597.301038913,99597.30096877115,99597.30093622598,99602.28260983095,99602.28266244772,99602.28251535384,99602.28260272389,99602.28260506548,99602.28262022824,99602.28264781332,99602.28268815458,99602.28274142467,99602.28259902456,99602.28260351562,99602.28260197394,99602.28260354498,0.0,99602.28261645921,99602.28262775246,99602.28264217683,99602.28265979192,99602.28268057777,99602.28270490213,99602.28273213572,99602.28267603798,99604.69430827019,99607.07344723199,99607.0734450766,99607.07344357755,99607.07344300402,99607.07344291644,99607.07344408522,99607.07344591638,99607.07344852756,99607.07345267705,99609.42552987077,99611.75276018762,99611.75276590986,99611.75277496013,99611.75278004634,99611.75279036554,99611.75279741296,99611.75281098408,99611.75281798835,99611.7528326444,99611.75284214664,99611.75286063991,99611.75286924993,99611.75288957125,99670.67761150347,99657.67033514094,99648.63295700258,99646.65743002572,99645.83149664242,99645.74974253973,99645.24778684488,99642.13912517016,99640.88105385547,99640.43498516706,99639.2781386092,99637.52471609642,99636.27202583024,99635.2193135659,99635.17582016315,99634.92633923859,99634.7615440969,99633.97089428622,99633.15160358073,99633.09104164128,99632.73013349237,99632.58396318532,99631.19821554194,99631.15536975463,99631.1100780074,99630.65770568993,99630.48304953589,99630.1341821818,99629.95588735631,99629.78212020564,99629.67139044865,99629.5390477395,99629.3810382696,99629.35896238827,99629.04710113158,99628.8425452505,99628.71165203322,99628.42412566523,99628.37832214967,99628.37822020175,99628.17649996886,99628.13250535974,99627.89330015161,99627.07790589822,99627.03376219829,99626.85718792934,99626.70066527106,99626.5657241489,99626.52096116143,99626.03554781416,
n152,99597.30093936315,99597.30103089378,99597.30096075189,99597.30092820675,99602.28260181172,99602.28265442846,99602.28250733459,99602.28259470462,99602.28259704623,99602.28261220893,99602.28263979405,99602.28268013534,99602.28273340539,99602.28259100526,99602.2825954963,99602.28259395467,99602.28259552571,99602.28260042075,0.0,99602.2826197332,99602.28263415757,99602.28265177265,99602.28267255852,99602.28269688286,99602.28272411648,99602.28266801874,99604.69430025097,99607.07343921273,99607.07343705732,99607.07343555827,99607.07343498476,99607.07343489716,99607.07343606597,99607.0734378971,99607.07344050829,99607.07344465777,99609.4255218515,99611.75275216838,99611.75275789062,99611.7527669408,99611.75277202709,99611.7527823463,99611.75278939378,99611.75280296487,99611.75280996917,99611.75282462517,99611.75283412736,99611.75285262063,99611.75286123062,99611.75288155199,99670.67760348423,99657.67036205057,99648.63298381871,99646.65745694427,99645.83152276896,99645.74976947154,99645.24781381991,99642.13915215287,99640.88108084255,99640.43501214204,99639.27816551356,99637.52474328384,99636.2720528017,99635.21934054552,99635.17584714116,99634.92636628974,99634.76157115075,99633.97092138835,99633.15162298798,99633.0910664538,99632.73016420951,99632.58399391144,99631.19824613676,99631.15540003452,99631.1101084897,99630.65773742468,99630.48304190594,99630.13418042588,99629.9558827825,99629.78211746165,99629.67139329088,99629.5390669366,99629.38105894343,99629.35897573431,99629.04711522014,99628.84256238859,99628.71167023062,99628.42415845963,99628.3783540922,99628.37825915507,99628.17653447711,99628.13253893041,99627.89332781814,99627.07794017703,99627.03379656278,99626.85721386244,99626.70069921788,99626.5657497988,99626.52099543004,99626.03558218112,
n166,99597.30092806986,99597.30101960056,99597.30094945867,99597.30091691349,99602.28259051849,99602.28264313523,99602.28249604136,99602.28258341142,99602.28258575303,99602.28260091576,99602.28262850086,99602.28266884215,99602.28272211214,99602.28257971209,99602.28258420309,99602.28258266147,99602.2825842325,99602.28258912754,99602.28259714675,0.0,99602.28262286437,99602.28264047942,99602.2826612653,99602.28268558964,99602.28271282329,99602.28265672554,99604.69428895769,99607.07342791955,99607.07342576412,99607.07342426502,99607.07342369157,99607.07342360403,99607.07342477271,99607.07342660394,99607.07342921509,99607.07343336455,99609.42551055829,99611.75274087519,99611.75274659741,99611.75275564764,99611.75276073387,99611.75277105304,99611.75277810058,99611.7527916716,99611.75279867591,99611.7528133319,99611.75282283418,99611.75284132738,99611.75284993742,99611.7528702588,99670.67759219096,99657.67040152564,99648.6330228649,99646.65749626342,99645.83156110729,99645.74980897736,99645.24785331124,99642.13919165327,99640.88112038666,99640.43505163325,99639.27820493649,99637.52478336681,99636.27209231412,99635.21938004137,99635.17588649305,99634.92640584851,99634.76161060568,99633.97096106286,99633.15166243986,99633.09108910148,99632.73020739376,99632.58403710558,99631.19828925206,99631.15544289326,99631.11015137799,99630.6577819488,99630.48303101509,99630.13417593767,99629.9558769195,99629.78211404635,99629.67139702359,99629.53908908476,99629.3810878072,99629.35899458392,99629.04713614126,99628.84258765432,99628.71169531082,99628.42420237935,99628.37839748435,99628.37831183025,99628.17658163916,99628.13258495394,99627.89336683822,99627.07798696341,99627.03384343075,99626.85725027553,99626.70074564742,99626.56578606428,99626.52104216632,99626.03562902055,
n168,99597.30091364557,99597.30100517621,99597.3009350343,99597.30090248912,99602.28257609413,99602.28262871088,99602.282481617,99602.28256898707,99602.28257132866,99602.2825864914,99602.28261407651,99602.28265441777,99602.28270768782,99602.28256528772,99602.28256977878,99602.2825682371,99602.28256980816,99602.28257470313,99602.28258272239,99602.28259401565,0.0,99602.28262605504,99602.28264684096,99602.2826711653,99602.2826983989,99602.28264230117,99604.6942745334,99607.07341349516,99607.07341133975,99607.07340984068,99607.0734092672,99607.07340917962,99607.07341034838,99607.07341217954,99607.0734147907,99607.0734189402,99609.42549613396,99611.75272645085,99611.75273217299,99611.75274122324,99611.75274630955,99611.75275662872,99611.75276367617,99611.75277724725,99611.75278425157,99611.75279890758,99611.75280840982,99611.75282690306,99611.75283551309,99611.7528558344,99670.67757776655,99657.67045268597,99648.63307353824,99646.65754727097,99645.831610196,99645.74986018456,99645.24790446504,99642.13924282335,99640.88117162262,99640.43510278463,99639.27825601463,99637.52483531575,99636.27214365231,99635.21943137515,99635.17593753044,99634.92645725458,99634.76166181012,99633.9710125313,99633.15171352442,99633.0911322105,99632.73024293738,99632.58409171177,99631.19834379926,99631.15549704622,99631.11020558483,99630.65783876303,99630.48301728329,99630.13416890406,99629.955870203,99629.78211032761,99629.67140195101,99629.5391194473,99629.38112415065,99629.35901831258,99629.04716295029,99628.84261777776,99628.71172649591,99628.42425900196,99628.3784513482,99628.37837957646,99628.17664039606,99628.13264236103,99627.89341591223,99627.07804518437,99627.0339017418,99626.8572959392,99626.70080347352,99626.56583169878,99626.52110029935,99626.03568726665,
n170,99597.30089603052,99597.3009875611,99597.30091741926,99597.30088487406,99602.28255847907,99602.28261109578,99602.28246400194,99602.28255137203,99602.2825537136,99602.28256887631,99602.2825964614,99602.28263680269,99602.28269007277,99602.2825476726,99602.2825521637,99602.28255062201,99602.28255219308,99602.28255708807,99602.28256510737,99602.28257640057,99602.28259082494,0.0,99602.28262922588,99602.2826535502,99602.28268078381,99602.28262468608,99604.69425691832,99607.07339588007,99607.07339372468,99607.0733922256,99607.07339165211,99607.07339156451,99607.07339273332,99607.07339456443,99607.07339717567,99607.0734013251,99609.42547851884,99611.7527088357,99611.75271455797,99611.75272360818,99611.75272869447,99611.75273901365,99611.75274606112,99611.75275963219,99611.75276663649,99611.75278129248,99611.75279079472,99611.75280928797,99611.752817898,99611.75283821931,99670.67756015142,99657.67051619849,99648.63313611313,99646.65761035903,99645.83167139857,99645.7499237468,99645.24796791872,99642.13930629184,99640.88123519553,99640.43516623434,99639.27831939505,99637.52489997931,99636.27220720734,99635.21949488843,99635.17600060873,99634.92652082593,99634.76172507134,99633.97107628058,99633.15177671096,99633.09118604635,99632.73030617558,99632.58413592451,99631.19841084238,99631.15556366868,99631.11027218789,99630.65790824885,99630.48300035542,99630.13415932654,99629.95586233867,99629.78210593021,99629.67140796004,99629.5391517862,99629.38116845532,99629.35904729251,99629.04719594463,99628.84265645249,99628.71176442556,99628.42432606277,99628.37851670955,99628.37846042051,99628.17671180578,99628.13271222082,99627.89347590742,99627.07811591374,99627.0339725581,99626.85735181184,99626.70087375391,99626.56588761989,99626.52117090275,99626.0357579806,
n184,99597.30087524459,99597.30096677525,99597.30089663336,99597.30086408819,99602.28253769314,99602.28259030991,99602.28244321601,99602.2825305861,99602.28253292774,99602.28254809047,99602.28257567553,99602.28261601678,99602.28266928684,99602.28252688676,99602.28253137779,99602.28252983614,99602.28253140721,99602.28253630226,99602.28254432147,99602.2825556147,99602.28257003904,99602.2825876541,0.0,99602.28263276433,99602.28265999793,99602.28260390018,99604.69423613243,99607.07337509416,99607.07337293876,99607.07337143974,99607.0733708662,99607.07337077866,99607.07337194744,99607.07337377853,99607.07337638973,99607.07338053921,99609.42545773293,99611.7526880498,99611.75269377204,99611.75270282227,99611.75270790853,99611.75271822771,99611.75272527522,99611.75273884626,99611.75274585058,99611.75276050658,99611.7527700088,99611.75278850204,99611.75279711209,99611.75281743337,99670.67753936548,99657.67059169635,99648.63321084052,99646.65768535926,99645.8317439314,99645.74999934062,99645.24804335511,99642.13938174836,99640.88131080277,99640.4352416662,99639.27839475452,99637.52497662367,99636.27228283466,99635.21957049046,99635.17607562285,99634.92659649499,99634.76180033121,99633.97115204866,99633.15185173781,99633.09125029581,99632.73038120399,99632.58421097629,99631.19846300289,99631.1556420882,99631.11035047696,99630.65799017332,99630.48298042167,99630.13414745864,99629.95585346536,99629.78210094268,99629.67141504234,99629.53918979997,99629.38122059057,99629.35908147696,99629.04723505059,99628.84270152028,99628.71180880326,99628.42440502577,99628.37859298105,99628.37855552297,99628.17679520525,99628.13279384511,99627.8935461844,99627.07819847802,99627.03405521179,99626.85741729673,99626.7009558047,99626.5659532452,99626.52125330271,99626.03584049502,
n189,99597.30085092026,99597.30094245091,99597.30087230903,99597.30083976388,99602.28251336882,99602.2825659856,99602.2824188917,99602.28250626175,99602.28250860333,99602.28252376607,99602.28255135119,99602.28259169246,99602.28264496253,99602.2825025624,99602.28250705347,99602.28250551177,99602.28250708285,99602.28251197789,99602.2825199971,99602.28253129034,99602.2825457147,99602.28256332973,99602.28258411567,0.0,99602.28263567359,99602.28257957584,99604.69421180808,99607.07335076983,99607.07334861445,99607.07334711537,99607.07334654192,99607.0733464543,99607.07334762308,99607.0733494542,99607.07335206539,99607.0733562149,99609.42543340861,99611.7526637255,99611.75266944765,99611.75267849791,99611.75268358417,99611.7526939034,99611.75270095088,99611.75271452189,99611.75272152627,99611.75273618223,99611.75274568447,99611.75276417774,99611.75277278772,99611.75279310909,99670.67751504092,99657.67068095347,99648.63329869315,99646.65777360575,99645.83183010381,99645.75008863487,99645.2481324801,99642.13947089668,99640.88140021267,99640.43533078565,99639.27848379736,99637.52506773737,99636.27237214772,99635.21965973213,99635.17616392262,99634.92668579401,99634.76188902471,99633.97124158846,99633.15194002092,99633.09132500988,99632.73046994863,99632.58429974687,99631.19855153383,99631.15570372122,99631.11044224599,99630.6580858643,99630.48295701886,99630.13413285567,99629.95584475482,99629.7820957321,99629.67142446683,99629.53923160199,99629.38128194048,99629.3591211072,99629.04727917242,99628.84275610895,99628.71186009256,99628.42449595768,99628.37868241922,99628.37866483883,99628.17689250017,99628.1328889812,99627.89362639868,99627.07829478635,99627.0341516155,99626.85749290104,99626.7010513337,99626.56602880944,99626.52134941243,99626.03593672423,
n200,99597.30082368666,99597.30091521733,99597.30084507543,99597.30081253021,99602.28248613524,99602.28253875194,99602.28239165807,99602.28247902817,99602.28248136975,99602.28249653251,99602.2825241176,99602.28256445883,99602.28261772887,99602.28247532879,99602.28247981987,99602.28247827811,99602.28247984924,99602.28248474421,99602.2824927635,99602.28250405673,99602.28251848106,99602.28253609614,99602.28255688203,99602.28258120632,0.0,99602.28255234222,99604.69418457446,99607.07332353621,99607.07332138084,99607.07331988173,99607.07331930823,99607.07331922071,99607.07332038948,99607.07332222062,99607.0733248318,99607.07332898125,99609.42540617498,99611.75263649186,99611.75264221411,99611.75265126434,99611.75265635054,99611.75266666975,99611.75267371722,99611.75268728827,99611.7526942926,99611.75270894861,99611.75271845082,99611.75273694408,99611.75274555408,99611.75276587548,99670.67748780742,99657.67078960627,99648.63340166488,99646.65787501876,99645.8319242335,99645.75018769213,99645.24824566513,99642.13957075577,99640.88149996311,99640.43543029793,99639.27858332665,99637.52516958654,99636.27247272298,99635.21976027089,99635.176263783,99634.92678640017,99634.76198911868,99633.97134231268,99633.15203999553,99633.0914129527,99632.7305674095,99632.5843972429,99631.1986492114,99631.15580074638,99631.11050894992,99630.65819074506,99630.48293104282,99630.13411614404,99629.9558321408,99629.78208880231,99629.6714320311,99629.5392780151,99629.38134814038,99629.3591654061,99629.04733155825,99628.8428132001,99628.71191724992,99628.42459673004,99628.37877886939,99628.37878716472,99628.1769987162,99628.13299321196,99627.89371855419,99627.07839986631,99627.0342567868,99626.85757800814,99626.70115601465,99626.5661144415,99626.52145425086,99626.03604168481,
n203,99597.3008797844,99597.30097131502,99597.3009011732,99597.30086862796,99602.28254223298,99602.28259484973,99602.28244775589,99602.28253512591,99602.28253746754,99602.28255263026,99602.28258021534,99602.28262055664,99602.28267382667,99602.28253142654,99602.28253591768,99602.28253437593,99602.28253594697,99602.282540842,99602.28254886129,99602.28256015446,99602.28257457887,99602.28259219391,99602.28261297982,99602.28263730415,99602.28266453782,0.0,99604.69424067224,99607.07337963402,99607.07337747859,99607.07337597953,99607.07337540608,99607.07337531846,99607.07337648723,99607.0733783184,99607.07338092955,99607.07338507903,99609.42546227279,99611.75269258967,99611.75269831184,99611.75270736209,99611.75271244837,99611.75272276755,99611.75272981507,99611.7527433861,99611.75275039046,99611.7527650464,99611.75277454866,99611.75279304189,99611.7528016519,99611.75282197325,99670.67754390535,99657.67062036597,99648.63456996423,99646.65809925387,99645.83336000827,99645.75139493929,99645.2499194039,99642.14060105251,99640.88269576158,99640.43663465594,99639.27931422867,99637.52589089546,99636.27342018885,99635.2204686272,99635.1766072579,99634.92758004561,99634.76259782781,99633.97179318394,99633.15261380999,99633.091734072,99632.73074904933,99632.58426675196,99631.19879667986,99631.15615536265,99631.11045012614,99630.65790536211,99630.48318751712,99630.13416010578,99629.95612810677,99629.78231110689,99629.67161205696,99629.53544609527,99629.38132528136,99629.3596609926,99629.04730759005,99628.84486013507,99628.7118059185,99628.42225374137,99628.37889171706,99628.37670916409,99628.17579863459,99628.13162016778,99627.89209514103,99627.07713831107,99627.03284437866,99626.85601732138,99626.7002249161,99626.5651946977,99626.52049895616,99626.03533596022,
n145,99594.86803511402,99594.86812664462,99594.86805650279,99594.8680239576,99599.8643911528,99599.86444376956,99599.86429667563,99599.8643840457,99599.86438638733,99599.86440155006,99599.86442913518,99599.86446947641,99599.86452274646,99599.86438034638,99599.86438483743,99599.86438329575,99599.86438486683,99599.86438976187,99599.8643977811,99599.86440907432,99599.86442349867,99599.86444111375,99599.8644618996,99599.86448622396,99599.8645134576,99599.8644573598,0.0,99604.66754830367,99604.66754614822,99604.66754464914,99604.66754407567,99604.6675439881,99604.66754515683,99604.66754698803,99604.66754959915,99604.66755374862,99607.02468290924,99609.3562504795,99609.3562562017,99609.35626525198,99609.35627033823,99609.35628065742,99609.35628770488,99609.35630127591,99609.35630828024,99609.35632293623,99609.35633243847,99609.35635093167,99609.35635954174,99609.35637986308,99668.5868855886,99655.61573325224,99646.62670107628,99644.66608246832,99643.8470376176,99643.76599131913,99643.2684392027,99640.1909305961,99638.94765362829,99638.50717469121,99637.36574528359,99635.63843848153,99634.40663261109,99633.37302246074,99633.3304574393,99633.08557175814,99632.92373429166,99632.14882329405,99631.34670605724,99631.28738099245,99630.93480643384,99630.79187674986,99629.43791061598,99629.39606965463,99629.3518428282,99628.91012927817,99628.7395790399,99628.39879923269,99628.22458126191,99628.05467631688,99627.94635003524,99627.81685212247,99627.6621697629,99627.64055943851,99627.3354855473,99627.13582738137,99627.00852820293,99626.72991083865,99626.68561079827,99626.68556419379,99626.4910687214,99626.44877062118,99626.21957812268,99625.42999443816,99625.3856666311,99625.20806988096,99625.05123977494,99624.91680687618,99624.872326,99624.39242742123,
