,date,secchi_m,chla,TP,Perception
0,1980-11-10,,,30,
1,2002-08-28,5.5,,,1.0
2,2002-09-15,4.9,,,1.0
3,2002-10-01,2.7,,,2.0
4,2003-06-11,5.9,,,1.0
5,2003-07-15,5.6,,,1.0
6,2003-08-22,4.6,,,1.0
7,2004-07-01,7.2,,,1.0
8,2004-07-19,7.0,,,1.0
9,2004-08-20,4.4,,,2.0
10,2005-06-20,5.8,,,1.0
11,2005-07-22,3.6,,,2.0
12,2005-08-27,5.2,,,1.0
13,2006-05-20,10.6,,,1.0
14,2006-05-20,10.6,,,1.0
15,2006-06-03,9.7,,,1.0
16,2007-06-14,6.5,,,1.0
17,2007-07-24,6.7,,,1.0
18,2017-05-25,8.5,,,2.0
19,2017-06-09,7.8,,,2.0
20,2017-06-27,3.8,7.78,22,3.0
21,2017-07-11,4.9,,,3.0
22,2017-07-24,,2.5,14.9,
23,2017-07-24,4.6,,,2.0
24,2017-08-07,3.8,,,2.0
25,2017-08-28,5.6,3.88,12.3,4.0
26,2017-09-14,4.7,,,3.0
27,2017-09-28,6.2,,,2.0
28,2018-05-23,5.0,,16.1,1.0
29,2018-06-27,5.2,3.21,15.1,2.0
30,2018-07-23,3.5,4.47,14.1,1.0
31,2018-08-23,4.6,2.27,9.29,2.0
32,2019-06-27,4.1,3.55,11.4,1.0
33,2019-07-22,4.7,1.58,,1.0
34,2019-08-27,4.7,2.64,8.59,1.0
35,2020-06-25,4.1,,,2.0
36,2020-07-28,5.0,1.61,10.6,1.0
37,2020-08-30,6.4,1.41,13.3,1.0
