Hour,Wind01,Wind02,Wind03,Wind04,Wind05,Wind06,Wind07,Wind08,Wind09,Wind10,Wind11,Wind12,Wind13,Wind14,Wind15,Wind16,Wind17
11.0,1.319800054,9.991114293999999,6.987830364500001,3.681121487,0.115375133,2.508885388,1.804946553,2.057377492,1.7756209025,1.8100350565,1.455759757,16.398738374,10.278662481,236.45254635,23.389937785,75.074348675,5.846339635
12.0,1.318738756,8.4932421995,6.992314012,3.666866499,0.1429285295,2.2043974,1.755657123,2.621433364,2.283098905,2.2886609435,1.4655907225,15.943509929500001,9.409316,235.2365632,23.704727665,80.590517285,5.64668502
13.0,1.3335127459999998,7.276667571000001,6.995861507500001,3.648250651,0.17134227800000001,2.002883604,1.7246807135,3.2354681825,2.949889469,2.8348273070000003,1.478904042,15.1967415,8.474215234999999,233.76850005,24.07828944,85.782348125,5.4303294714999994
14.0,1.3517219105,6.4654087895,6.998629513499999,3.6409928695,0.1977230135,1.954085411,1.7161986299999998,3.8614871265,3.7692514425,3.4239609175,1.4761755865,14.222397365,7.4888305275,232.37771329999998,24.539966955,90.31365672999999,5.2056597245
15.0,1.3662324785,5.9759020885,7.000829702,3.644333418,0.2211158895,1.9386069215,1.7200531825,4.429355016,4.595137666499999,3.988302148,1.4610540295,14.40539622,6.87397337,231.11994305000002,25.09022667,94.225355235,4.960438852
16.0,1.371227261,5.672688158,7.0026874965,3.653392894,0.24105069,1.9347239565,1.7225019315,4.860901581,5.246674478,4.4492947745,1.4429812450000001,14.62643349,6.82167536,229.98252505,25.722315665,97.65262983,4.708261154000001
17.0,1.36088907,5.4203076835,7.004428322000001,3.6632918940000003,0.25705719699999996,1.981068697,1.7098024375,5.0779565525,5.5429882164999995,4.7283825715,1.431399108,16.068987672,7.2622590335,228.95279505000002,26.42948105,100.73066675499999,4.462720934
18.0,1.360345255,5.1216406695,7.006231443500001,3.6702081489999996,0.2693843615,2.1699706885000003,1.7360084795,5.0456154315,5.3806138335,4.7843859375,1.462886597,20.73910011,9.0678483445,228.05933995,27.199567015,103.5557272,4.238361624
19.0,1.372114071,4.832924360500001,7.008091486,3.6745479175,0.281157807,2.4078171470000003,1.773042245,4.9020368025,4.9657207275,4.7256317655,1.5082372185,26.65073298,11.449969171,227.49575045,27.998806180000003,106.0683724,4.0273734745
20.0,1.38529478,4.7265918535,7.009956918,3.677774591,0.296222323,2.6616673765,1.812373752,4.8286450215,4.581886912,4.697823573,1.5566041535,32.30271898,13.731394815000002,227.4968682,28.788028255,108.1702383,3.828013725
21.0,1.4061346925,4.6636500745,7.011776206,3.6813515615,0.3184226995,2.898580683,1.889383046,5.0068644429999996,4.512690399,4.8466648765,1.6441677095,36.193890795,15.23489859,228.29753490000002,29.528062955,109.76296115,3.638539616
22.0,1.5574583965,4.9411067765,7.0134925,3.686358456,0.3506977785,3.090371754,2.195714985,5.5650419175,4.9611535015,5.279404251,1.811903853,37.27559722,15.473141479999999,230.02295844999998,30.186443490000002,110.79475915,3.4591906125
23.0,1.7416261245,5.4199898145,7.015027680999999,3.6923398470000004,0.39236261,3.22787681,2.562173027,6.4192142715,5.8080757300000005,5.949470505500001,2.0460992265,36.30925141,14.718335085,232.35981125,30.75751701,111.4001796,3.289057299
24.0,1.9022988595,6.008045151999999,7.016298312,3.698456543,0.44182629399999995,3.3066874544999996,2.8864775405,7.432340826499999,6.853700894999999,6.771837508,2.3575055945,34.508782625,13.43257869,234.88513189999998,31.24233418,111.76035155,3.1303518505000003
25.0,1.983137584,6.613018756000001,7.017220958,3.703869352,0.4974979315,3.3223952910000003,3.0663488935,8.467380904,7.8982728075,7.6614791245,2.7568747235,33.08812012,12.077971565,237.17595920000002,31.641945645,112.05640445,2.985286443
26.0,1.949371321,7.179834258500001,7.017745977000001,3.707977737,0.557239863,3.2772248035000002,3.0442073645,9.40865058,8.780746944499999,8.5412169585,3.2494391415,32.946288755,11.0326075335,238.901117,31.959274399999998,112.4276005,2.8557530765
27.0,1.8525012465000001,7.8021259615,7.0179589035,3.7111357755,0.6167273845,3.1999320000000004,2.9412728770000003,10.225892975,9.494925454499999,9.3652635515,3.8183544234999998,33.72269586,10.33855861,240.09657145,32.204732809999996,112.84573345000001,2.7423630485
28.0,1.7655965784999998,8.610705834000001,7.017979067000001,3.7139361985,0.6710890315,3.1259057705,2.9234652619999997,10.910207954,10.0733221485,10.0956791805,4.4412569085,34.74184436,9.953891347499999,240.89007385,32.39060557,113.24072989999999,2.645407483
29.0,1.7617265325,9.736385842,7.017925796,3.7169717374999998,0.715453338,3.0905350035,3.1567043530000003,11.452695387,10.548450838,10.6945241215,5.095782934500001,35.32823718,9.8366723185,241.40937559999998,32.529177385,113.54251655,2.5651775029999997
30.0,1.8906295979999999,11.2315244575,7.0178960715,3.720648761,0.7462489000000001,3.1195052155000003,3.7424587805,11.849760835000001,10.9446372835,11.134220773,5.750631242000001,34.986248525,9.936817779,241.76539685,32.628846575,113.69945799999999,2.5006628065000003
31.0,2.108721361,12.83466612,7.017897473,3.724628188,0.7651045485,3.199688428,4.5243923685,12.119032589500002,11.253455053,11.428640013999999,6.33875018,33.93973767,10.171642813,242.00173275,32.682465885,113.73367085000001,2.445647393
32.0,2.3490866785,14.20590177,7.0179152325,3.7283845735,0.774949178,3.3082532885,5.281717737999999,12.2834446275,11.4582896645,11.602014835,6.784150498,32.592435165,10.4503121945,242.145147,32.679001685,113.68570965,2.3926138359999998
33.0,2.5448104095,15.005322357,7.01793458,3.7313924735,0.7787116795,3.4223684464999997,5.793647512,12.3659309165,11.542526624499999,11.67857824,7.0108429480000005,31.348071575,10.681990711000001,242.22240335,32.60742032,113.5961291,2.33404471
34.0,2.6441167865,14.9984779985,7.0179439055,3.733268272,0.7791424735,3.520181197,5.9001027955000005,12.3907081365,11.503883574,11.684686948,6.968120226,30.51203966,10.791111159,242.25441684999998,32.46527069,113.5013145,2.2648937515000003
35.0,2.655787543,14.372755582,7.017944229,3.73419567,0.7782780890000001,3.5837534325,5.683838631,12.387123697,11.397406645,11.6551926015,6.7064028115,29.996381115,10.7631784305,242.2387075,32.28443177,113.42097465,2.1899993385000003
36.0,2.603743787,13.421001169,7.017939728,3.734500196,0.7779765825,3.596125691,5.288318543000001,12.3858077105,11.292474099,11.627070567,6.301393129999999,29.614799849999997,10.5989654255,242.16694655,32.105365055,113.37064915,2.1166710105
37.0,2.511906626,12.4360608195,7.01793458,3.7345073785,0.7800960115,3.540338512,4.8570060569999995,12.417390285,11.258464195999998,11.637296221,5.828793608,29.18099978,10.299245064,242.03080515,31.968532045000003,113.3658776,2.052218308
38.0,2.4036142089999997,11.669152298,7.0179320815,3.7344870305,0.7859508740000001,3.4147899044999996,4.510977806,12.504200619999999,11.345000797,11.712951974500001,5.359486073,28.5414322,9.890399754,241.8212489,31.900189665,113.412886,2.005370798
39.0,2.299872842,11.204980101,7.0179319945,3.734486096,0.7946814325,3.279307761,4.281762851,12.63536427,11.5226902195,11.84154847,4.945069965,27.673537955,9.5012499445,241.52642105,31.869776535,113.4806459,1.96802255
40.0,2.2211058715,11.0866204285,7.017933201,3.7344958029999997,0.804884392,3.2090774435,4.1785033585,12.791705895,11.74238438,12.000703385000001,4.632324127,26.587505265,9.286225577,241.1337588,31.832526674999997,113.52881515,1.9296714525
41.0,2.1877366455,11.357149474,7.01793458,3.7345073785,0.8151564554999999,3.2792843140000003,4.2103414975,12.954050129999999,11.954935195000001,12.16803441,4.468027403000001,25.2935223745,9.399756603,240.63069969999998,31.743674140000003,113.51705185,1.886991825
42.0,2.212132323,12.020654005,7.017935250000001,3.7345137765,0.8244293185,3.5285915655,4.3752019115,13.107648865000002,12.12348021,12.32608609,4.485820267,23.8978936355,9.913155221,240.01028105,31.574282445,113.39628339999999,1.8433042245
43.0,2.2744353155,12.92526311,7.017935273,3.7345148540000004,0.832974635,3.8495737215000005,4.6261391485,13.255462900000001,12.260299445000001,12.477110374999999,4.6667897190000005,22.891387966,10.5652625975,239.28794,31.358733075000004,113.08251585,1.8002170515
44.0,2.3467318485,13.880116455,7.017934950000001,3.734512194,0.8413990495,4.0982831345,4.9049902329999995,13.404880250000001,12.389958544999999,12.628286085,4.978884389,22.860890415500002,11.0118021525,238.48471345000002,31.147236999999997,112.4830246,1.766293429
45.0,2.4011081455,14.694353705,7.01793458,3.7345073785,0.8503092055,4.1307721585,5.153592188499999,13.56328895,12.537023155,12.786792025,5.390052907499999,24.3932860315,10.9084973035,237.62163850000002,30.99000521,111.50508515,1.750096481
46.0,2.4205829715,15.228020710000001,7.017934401,3.734501667,0.8599160805,3.8599301820000003,5.3211606289999995,13.732429645,12.71583013,12.953929850000002,5.8657750095,27.851306975,10.0811146365,236.73442434999998,30.924267344999997,110.11222135,1.763302853
47.0,2.4319052475,15.544788085,7.017934394999999,3.734495022,0.868847982,3.425994729,5.386425521,13.891453495,12.89980117,13.107492565000001,6.3616548425,32.70107385,9.0355934125,235.91746955000002,30.935327720000004,108.4929498,1.820869731
48.0,2.4727564365,15.75923264,7.017934481499999,3.7344870835,0.8753375489999999,3.0260403585,5.3354954205,14.013864275,13.0521292,13.219395995,6.8308276585000005,38.184554375000005,8.4479160735,235.27984485,30.995509335,106.89203535,1.9366455025
49.0,2.5808179995,15.985931155,7.01793458,3.7344774895,0.8776174210000001,2.857141629,5.1544788845,14.073165765,13.13600712,13.261555985000001,7.2264287085,43.543716265,8.9940650415,234.93062105,31.07713519,105.55424295,2.1361160304999998
50.0,2.77913501,16.30785832,7.017934628000001,3.734466092,0.8745563679999999,3.060317317,4.846631576,14.051672035,13.12587181,13.21628956,7.504999142499999,48.13916778,11.103848694,234.9217767,31.15082705,104.6736577,2.437310166
51.0,3.0322069835,16.681580295,7.01793463,3.7344535945,0.86756768,3.5523630699999997,4.4837975945,13.9669383,13.04113592,13.107518505,7.636703707,51.806079355,14.222379135,235.0769211,31.180401779999997,104.24164586,2.872514689
52.0,3.2898970469999997,17.03206112,7.017934606500001,3.734440911,0.8587007755,4.194018752,4.154968147,13.84533006,12.912456055,12.969565795000001,7.595113047,54.498261985,17.54859443,235.16257115000002,31.127975005000003,104.19889401500001,3.4768433965
53.0,3.502068328,17.284264835000002,7.01793458,3.734428958,0.850005076,4.846024228499999,3.9491344395000003,13.713212825,12.770488825000001,12.83675441,7.3537978079999995,56.16952665,20.281432605,234.94524385,30.95566237,104.48608874,4.285410085
54.0,3.6302736094999997,17.367008415,7.017934567,3.7344185540000003,0.842923434,5.3927400355,3.926633527,13.588367640000001,12.63827302,12.731608224999999,6.9070560115,56.822582710000006,21.811966055,234.26846510000001,30.636800735,105.0529354,5.318941303
55.0,3.6828242964999998,17.224520615,7.0179345665,3.7344101285000004,0.836472441,5.813009398,4.033185849,13.454237745,12.508376195,12.629454769999999,6.332095186,56.655733,22.299804469999998,233.28379610000002,30.1896119,105.88521460000001,6.54061461
56.0,3.679721451,16.804883115,7.017934573,3.734404014,0.829062123,6.1092962115,4.185857691,13.285681929999999,12.365748077500001,12.493822455,5.7268502375,55.91617876000001,22.096691885,232.2198072,29.643538895,106.9777259,7.899220316
57.0,3.6409661345,16.05617761,7.01793458,3.7344005435,0.8191025045,6.284064373,4.301715339999999,13.05755899,12.195338394,12.28823972,5.189256071999999,54.851121205,21.554372325,231.3050685,29.028024745,108.32526874999999,9.343548732
58.0,3.581484165,14.974973774999999,7.017934583500001,3.7343995459999997,0.8053625685,6.343819944,4.315331924500001,12.755007314,11.9856665315,11.9903519125,4.8007868865,53.660493215,20.96706117,230.7155722,28.37002383,109.89680444999999,10.823862055
59.0,3.4959003875000003,13.751793285,7.017934583500001,3.7343988335000002,0.7880471295,6.311237655499999,4.2313079375,12.404283721,11.7395304875,11.634272135,4.577074048,52.355154264999996,20.398859205,230.41699875,27.686535925,111.5579414,12.29631002
60.0,3.3737644065000003,12.62564581,7.0179345820000005,3.7343957144999997,0.7677199594999999,6.2130344015,4.071750717,12.041924643,11.463297905000001,11.2682304145,4.517288214500001,50.89869548,19.856338575000002,230.32245045,26.992072139999998,113.1484499,13.718514249999998
61.0,3.2046258214999996,11.83554102,7.01793458,3.7343874980000002,0.7449448304999999,6.0759270775,3.8587675985,11.7044665115,11.163336420499999,10.940456772,4.620600046,49.254707984999996,19.346071405,230.34502965000001,26.301143605,114.50810005,15.04809638
62.0,2.984757383,11.538106131,7.017934579,3.734373605,0.7201058385,5.9346285335,3.6145830045,11.413628659,10.840444996999999,10.678484854,4.864429965999999,47.433278720000004,18.8816363,230.41447965,25.627545044999998,115.5169837,16.27241759
63.0,2.737324424,11.560438606,7.017934579,3.7343619114999997,0.6928683765,5.855835436,3.3618897034999997,11.131862098,10.4731478475,10.4270627235,5.139197457,45.630477805,18.504637605,230.52710715,24.982205604999997,116.21647855,17.497797390000002
64.0,2.4922154245,11.647253450000001,7.0179345795,3.7343624044999997,0.6627181639999999,5.914240406499999,3.1234975485,10.8068007425,10.0344005,10.110242052,5.3135717675,44.088871170000004,18.263686145,230.6958596,24.37533805,116.6882839,18.86029486
65.0,2.2793188635000003,11.543265681,7.01793458,3.7343850730000003,0.6291409165,6.1845360655,2.922216394,10.386078509499999,9.4971584685,9.652074512,5.256222145000001,43.051024755,18.207392725,230.93368455,23.81715513,117.014099,20.495969064999997
66.0,2.121432605,11.078687973000001,7.01793458,3.7344319565,0.5919815875,6.696806430500001,2.7759580245,9.840332982,8.859656545,9.012077686,4.88286326,42.65820049,18.3673497,231.23961835,23.317290104999998,117.26415365,22.5059465
67.0,2.012992043,10.425723666,7.0179345805,3.7344732965,0.5525220635,7.302701104,2.6830419525,9.232216380499999,8.2212465255,8.291632778,4.29739147,42.646444325,18.70707558,231.5570525,22.883058245,117.46279995,24.851623265
68.0,1.941341958,9.842073759,7.01793458,3.7344713865,0.5124034655,7.809261085499999,2.636889621,8.647384598999999,7.706559465,7.627586898500001,3.6507485550000003,42.650498205000005,19.17307042,231.81546715000002,22.52119531,117.6229206,27.45946288
69.0,1.8938271265,9.585439251499999,7.01793458,3.7343885195000004,0.4732669155,8.023527373,2.6309224725,8.1714935225,7.4402264235,7.156787166999999,3.093876295,42.30510409,19.71183427,231.94434265,22.238437079999997,117.75739805,30.255928865
70.0,1.85926651,9.820028079,7.01793458,3.7342166715,0.435897234,7.813315396,2.6555007825,7.866966832999999,7.492716488499999,6.9606673095,2.741936292,41.339748575,20.263128605,231.8990067,22.042496035,117.87612039999999,33.138360115
71.0,1.8323757945,10.3360759055,7.01793458,3.734066554,0.39765404449999997,7.289538300999999,2.688740151,7.70329933,7.717850884000001,6.8990075235,2.5669694425,39.862896855,20.73976057,231.73817715,21.944991585,117.9769972,35.887597045
72.0,1.80934485,10.8303253215,7.01793458,3.7340785615,0.355040669,6.6238836635,2.705695011,7.6267536065,7.9152888725,6.776174615,2.5052364645000003,38.077758775,21.047798720000003,231.54641915000002,21.95851984,118.05494340000001,38.255355445
73.0,1.786363545,10.999518923,7.01793458,3.7343930895,0.3045604305,5.98803906,2.6814197945,7.5835922590000004,7.8846897105,6.3965354004999995,2.492998076,36.18754417,21.093311614999998,231.40829804999998,22.09567694,118.10487380000001,39.993351125000004
74.0,1.760667357,10.643213493,7.01793458,3.735039763,0.2448527445,5.519357577499999,2.6002480465,7.5228745230000005,7.484480625500001,5.6327218365,2.4774774035,34.35697597,20.81328981,231.3873464,22.360829615,118.1241441,40.895520245
75.0,1.7336742015,9.972222567500001,7.01793458,3.735605131,0.183101395,5.2178543505,2.4836297645000003,7.4048462465,6.8081607605,4.6304264615,2.449747206,32.59682941,20.268411885,231.46296605,22.725427075,118.119873,40.924680455
76.0,1.707847602,9.300173855,7.01793458,3.735564971,0.128626258,5.049210023,2.3622940585,7.192549936,6.0079972065,3.603606961,2.4118426504999997,30.879392805000002,19.550278395,231.59352619999999,23.152689135000003,118.1016199,40.085869745
77.0,1.685651082,8.9406950795,7.01793458,3.734395062,0.09074720950000001,4.979105241,2.2669700379999997,6.849028082499999,5.2362570795000005,2.766221018,2.3657989035,29.17695448,18.75048991,231.7373961,23.605835615,118.0789442,38.384126145
78.0,1.678826864,9.120110991,7.01793458,3.731830135,0.075953115,4.9720819005,2.2542626295,6.3718175555,4.627186071,2.2864938485,2.3134542505,27.488348945,17.956034255,231.86360045,24.056007285,118.05935984999999,35.921213205
79.0,1.676679749,9.7155344545,7.01793458,3.7286407295,0.079408794,4.9881269105,2.2532838635,5.8964327055,4.242944229,2.149720793,2.2558594505,25.918595500000002,17.235448315,231.98378585,24.506028735,118.0421983,33.185796665
80.0,1.67846173,10.5167753815,7.01793458,3.725856336,0.0934480545,4.9860884295000005,2.2581988365,5.592882241,4.12767019,2.295464724,2.1938683825,24.599259635,16.65265621,232.12025435,24.96664549,118.02474570000001,30.763267815
81.0,1.6834248005,11.3136436685,7.01793458,3.7245064465,0.110404705,4.924814617,2.267559417,5.631174878,4.3255025895,2.6632885125,2.1283349240000002,23.661906847,16.27158207,232.2953081,25.448603085000002,118.00428794999999,29.239017945
82.0,1.7160675760000001,11.954553953,7.01793458,3.7252910685,0.123928926,4.7857485975,2.2964106485,6.096899226,4.8316596565,3.1759011075,2.1275881145,23.218985259,16.15334448,232.52464375,25.95197977,117.9798105,29.051000145
83.0,1.7603480595,12.522339792,7.01793458,3.7275922755,0.132936386,4.6407133575,2.322000654,6.737963474500001,5.445677987500001,3.6885957645,2.1286839445,23.3064735335,16.347839800000003,232.79753634999997,26.43418466,117.95709645,30.047414725
84.0,1.811585561,13.158439475000002,7.01793458,3.7304626599999997,0.1376591275,4.5841268465,2.34621607,7.2178557135000005,5.9181737715,4.0398118165,2.130379985,23.9412329495,16.902158845,233.09665565,26.8419596,117.94362835000001,31.929023815
85.0,1.8650993935,14.004291285,7.01793458,3.7329548125,0.1383291895,4.7104070165,2.3709435345000003,7.200064025,5.999763197,4.067988596,2.174364137,25.1401248025,17.863392435,233.40467135,27.122046425,117.9468887,34.39658952
86.0,1.9165496345,15.137627605,7.01793458,3.7343432329999997,0.135925199,5.073018841,2.3986451045,6.4680583755,5.5280797375,3.6809552685,2.407218361,26.853205674999998,19.21620111,233.70455885,27.233996495,117.97108779999999,37.181721765
87.0,1.962959425,16.381357145,7.01793458,3.734790053,0.13441212149999998,5.5616153905,2.4340845195000003,5.2852362285000005,4.688826009,3.064100331,2.7472279405,28.76331333,20.695524374999998,233.98051685000001,27.188599269999997,118.0073466,40.139421715
88.0,2.0016926694999997,17.49468272,7.01793458,3.7346793155,0.1385015075,6.0248967570000005,2.482600942,4.0349769315,3.7547219095,2.4722021155,3.1783802095,30.486480815,21.973871465000002,234.21704955,27.009453739999998,118.0435141,43.155538320000005
89.0,2.030113276,18.236807125000002,7.01793458,3.734395062,0.15290490699999998,6.311563034000001,2.5495335325,3.1006598280000004,2.9984873405,2.160038952,3.6846625015,31.638741195,22.72375161,234.3986615,26.7201589,118.06743900000001,46.11592054
90.0,2.047015404,18.429165795,7.01793458,3.7342461985,0.180152582,6.3218707905,2.6362841415,2.7602791065,2.6231872675,2.302214947,4.240574004,31.963156679999997,22.733839135,234.5142794,26.354361055,118.0693312,48.91827947
91.0,2.056914231,18.142124725000002,7.01793458,3.7342410905,0.2140496385,6.162302503,2.7285053765000002,2.8702883265,2.553266923,2.752637311,4.782661321,31.710906095,22.25746867,234.5705201,25.985895875,118.04884495,51.507774705
92.0,2.0657551874999998,17.508282535,7.01793458,3.7343129685,0.2462198925,5.9908971225,2.8079125355,3.1817558915,2.643516607,3.28503903,5.237982907999999,31.26019745,21.66413995,234.5784227,25.698646355,118.0079956,53.841427975
93.0,2.0794837055,16.660237845,7.01793458,3.734395062,0.268287162,5.965693601,2.8562209165,3.445750205,2.7487266185,3.6731530909999996,5.533597223,30.989238715,21.3233527,234.54902645,25.57649549,117.94879845,55.876261
94.0,2.1019222125,15.731561894999999,7.0179345795,3.7344347405000002,0.274485681,6.2036270205,2.8610108524999998,3.477099346,2.7559909554999997,3.752720715,5.6158953245,31.213654935,21.51860461,234.4917275,25.68171942,117.8728139,57.487722794999996
95.0,2.128401128,14.859716395,7.0179345795,3.7344359265,0.269491354,6.657216985,2.8333228195,3.3456700975,2.6816184100000005,3.6075160645,5.508598676,31.998739314999998,22.189385215,234.4093499,25.990166855,117.7797832,58.22497153
96.0,2.1521278675,14.18313569,7.0179345795,3.73441668,0.2605905015,7.237879229000001,2.7900623275,3.1850889205,2.574221474,3.3833215365,5.2547613435,33.347202085,23.189182035,234.3030747,26.456079645000003,117.66899265,57.555592649999994
97.0,2.1663098475,13.840254089999998,7.01793458,3.734395062,0.2550694465,7.857029486,2.7481348895,3.1289822729999996,2.4824126375000004,3.2259195285,4.8974373935,35.26175351,24.37148258,234.17408285,27.033699645,117.53972865,54.947171595
98.0,2.1663966275,13.90577823,7.0179345810000004,3.7343852115000002,0.2583760225,8.430105535,2.7209131365,3.2732689605000003,2.4440660954999998,3.2450695315000004,4.481940274499999,37.651149375,25.59181117,234.0220471,27.673452035,117.38783,50.145726319999994
99.0,2.156806341,14.199503839999998,7.0179345820000005,3.7343855765000002,0.268604115,8.888633329000001,2.7076381874999997,3.563037166,2.4541028495,3.406439413,4.0626209685,40.048327705000005,26.71383939,233.84060735,28.310495275,117.1953456,44.011004795
100.0,2.144199265,14.47749897,7.0179345820000005,3.7343906845,0.28200912499999997,9.168160872,2.70401828,3.9056674190000003,2.4967056045000002,3.639674133,3.696089843,41.892272055,27.603275635000003,233.6218954,28.876171165000002,116.9408769,37.68118747
101.0,2.1352356765,14.495831639999999,7.01793458,3.734395062,0.29484645,9.204236157,2.7057616534999998,4.208540248,2.5560570655,3.8744186525,3.438957262,42.621966,28.1258283,233.35804280000002,29.301821485,116.60302515000001,32.294454824999995
102.0,2.136138421,14.097694575,7.017934576,3.7343947865000002,0.304190903,8.9686178655,2.710064799,4.397294728,2.62032318,4.0509404755,3.3274820665,41.902977635,28.201884905,233.04129895,29.539673094999998,116.16539505,28.674608265
103.0,2.151380619,13.474779255,7.0179345725,3.7343921399999997,0.310394949,8.5779074125,2.7200772165,4.470604123,2.693602865,4.15199728,3.316516994,40.30721318,27.970549505,232.66438355,29.625493095,115.63160335,26.387933015
104.0,2.1849979575,12.90590185,7.017934573,3.734390954,0.31463046699999997,8.184916892,2.7404366589999998,4.4454002445,2.78397828,4.170969288,3.3405632545,38.63316338,27.625605274999998,232.22013370000002,29.615933665,115.0102704,24.686335240000002
105.0,2.2410261250000003,12.669878525,7.01793458,3.734395062,0.31806933550000005,7.942458397999999,2.7757808785,4.3386149025,2.899531586,4.1012367205,3.3341220605,37.67931898,27.360835395000002,231.70138685,29.56764698,114.31001625,22.82172112
106.0,2.319827407,12.964685615,7.017934595,3.734407289,0.32170458,7.9537578035,2.8280791235000002,4.1707456645,3.04289741,3.9466662154999996,3.2516899744999996,38.00265341,27.318230305,231.1075358,29.518563365,113.54071065,20.240210044999998
107.0,2.4070704739999997,13.664940065,7.0179346075,3.734426429,0.32581380849999997,8.123696094,2.888626627,3.976553117,3.194920254,3.7530700770000003,3.1277449744999997,39.194070795,27.432609505000002,230.46419555,29.431725835,112.71722199999999,17.16477433
108.0,2.4847505945,14.564418995,7.017934607000001,3.734450269,0.330495777,8.3075680335,2.946050118,3.7943636045,3.330997087,3.5767470230000002,3.0167603905,40.602957965,27.586999765,229.80353674999998,29.251455569999997,111.8556684,14.012599505
109.0,2.534863037,15.456899515,7.01793458,3.7344765960000004,0.335849241,8.360668385,2.9889763235,3.6625034705,3.4265248785,3.4739957734999996,2.973209552,41.578701734999996,27.664427834999998,229.15773000000002,28.922073745,110.9721679,11.200871095
110.0,2.546533077,16.17825819,7.017934525499999,3.7345032160000002,0.3417282055,8.1886338465,3.010939122,3.6093011565,3.4661846705,3.483402613,3.0329505535,41.680611670000005,27.586854565000003,228.55036795,28.416652635,110.0798943,9.050043993
111.0,2.5374060235,16.732769365,7.017934477,3.7345280105,0.3470076745,7.898468854,3.025100983,3.6230935005,3.4717937969999997,3.5727040825,3.157380549,41.30768838,27.431977105,227.9707312,27.823268884999997,109.18024450499999,7.493650477499999
112.0,2.532257194,17.166806855,7.017934480499999,3.7345488805000002,0.35031789999999996,7.647519776499999,3.049531524,3.6822194374999997,3.474453664,3.6919242865,3.2892814565,41.068855225,27.31642667,227.3995224,27.258750245,108.27167103,6.3684921835
113.0,2.5558619040000004,17.526744465,7.01793458,3.7345637275000003,0.3502891375,7.5931329855,3.1023003635,3.765017904,3.5052656775,3.7910873325,3.371435195,41.57303555,27.356834505000002,226.8174442,26.839924465,107.352626535,5.511370746
114.0,2.6256563340000003,17.849238014999997,7.017934785,3.734571209,0.3466494235,7.8395763325,3.19621075,3.8548416665,3.587615574,3.836895389,3.3648373449999998,43.221681294999996,27.628853685,226.20864775,26.658046185,106.41983471500001,4.785213184
115.0,2.729720115,18.132071385,7.0179349645,3.734573009,0.34351793399999997,8.278803601,3.323000453,3.9550988169999997,3.7140264100000002,3.8627628840000003,3.30333814,45.58635865,28.044224729999996,225.57107825,26.702077625,105.46310389000001,4.15744805
