,date,secchi_m,chla,TP,Perception
0,1973-08-14,,,10,
1,1973-08-15,,,20,
2,1973-10-18,,,20,
3,1973-11-15,,,40,
4,1974-03-12,,,30,
5,1974-03-14,,,30,
6,1974-05-07,,,10,
7,1974-08-13,,,0,
8,1974-08-15,,,20,
9,1974-10-18,,,50,
10,1974-11-25,,,30,
11,1975-01-25,,,0,
12,1975-01-28,,,0,
13,1986-08-16,3.2,,,
14,1986-09-01,2.8,,,
15,1986-09-07,2.6,,,
16,1986-09-13,2.5,,,
17,1986-09-29,2.8,,,
18,1986-10-06,3.0,,,
19,1986-10-12,3.8,,,
20,1986-10-19,6.8,,,
21,1986-10-26,8.7,,,
22,1987-04-18,4.0,,,
23,1987-04-25,2.9,,,
24,1987-05-10,6.1,,,
25,1987-05-17,8.7,,,
26,1987-05-24,8.7,,,
27,1987-05-31,7.3,,,
28,1987-06-05,6.4,,,
29,1987-06-16,3.6,,,
30,1987-07-05,5.2,,,
31,1987-07-12,5.0,,,
32,1987-07-19,3.9,,,
33,1987-07-26,5.5,,,
34,1987-08-10,2.5,,,
35,1987-08-23,2.0,,,
36,1987-08-31,1.9,,,
37,1987-09-06,2.1,,,
38,1987-09-11,2.1,,,
39,1987-09-20,2.3,,,
40,1987-10-02,2.7,,,
41,1987-10-09,3.5,,,
42,1987-10-19,3.7,,,
43,1987-10-25,5.2,,,
44,1987-10-31,5.9,,,
45,1987-11-07,6.1,,,
46,1987-11-16,8.3,,,
47,1987-11-22,9.1,,,
48,1988-06-04,9.1,,,2.0
49,1988-06-12,7.8,,,2.0
50,1988-06-20,7.1,,,2.0
51,1988-06-24,6.2,,,2.0
52,1988-07-04,5.6,,,2.0
53,1988-07-10,4.7,,,3.0
54,1988-07-24,3.8,,,3.0
55,1988-08-04,3.1,,,3.0
56,1988-08-23,2.5,,,3.0
57,1988-08-28,1.8,,,3.0
58,1988-09-03,1.9,,,3.0
59,1988-09-10,1.9,,,4.0
60,1988-09-18,2.2,,,4.0
61,1988-09-25,2.3,,,4.0
62,1988-10-01,2.6,,,4.0
63,1988-10-16,4.4,,,3.0
64,1988-10-22,5.0,,,3.0
65,1988-11-05,6.1,,,3.0
66,1988-11-20,8.3,,,2.0
67,1988-11-27,5.3,,,3.0
68,1989-05-10,4.7,,,2.0
69,1989-06-01,5.9,,,2.0
70,1989-06-17,5.0,,,2.0
71,1989-06-25,4.1,,,3.0
72,1989-07-03,5.0,,,2.0
73,1989-07-09,5.9,,,2.0
74,1989-07-16,5.2,,,2.0
75,1989-07-24,5.4,,,3.0
76,1989-08-06,4.5,,,2.0
77,1989-08-12,4.5,,,2.0
78,1989-08-27,3.0,,,3.0
79,1989-09-08,2.4,,,3.0
80,1989-09-17,2.3,,,3.0
81,1989-09-22,2.0,,,3.0
82,1989-09-29,2.6,,,3.0
83,1989-10-07,3.6,,,3.0
84,1989-10-15,4.3,,,3.0
85,1989-10-22,5.2,,,3.0
86,1990-05-13,7.2,,,2.0
87,1990-05-20,6.1,,,2.0
88,1990-06-07,6.0,,,2.0
89,1990-06-17,5.5,,,2.0
90,1990-07-01,4.7,,,2.0
91,1990-07-08,4.7,,,2.0
92,1990-07-21,4.9,,,2.0
93,1990-07-28,4.9,,,2.0
94,1990-08-05,3.8,,,2.0
95,1990-08-13,3.8,,,2.0
96,1990-08-19,3.3,,,2.0
97,1990-08-25,2.5,,,3.0
98,1990-09-03,2.3,,,3.0
99,1990-09-16,1.7,,,3.0
100,1990-09-22,,,21,
101,1990-09-22,1.9,,,4.0
102,1990-10-07,2.5,,,3.0
103,1990-10-20,,,15,
104,1990-10-20,2.8,,,
105,1990-10-29,2.7,,,3.0
106,1990-11-18,5.5,,,3.0
107,1991-04-22,5.4,,,3.0
108,1991-04-28,6.0,,,3.0
109,1991-05-12,5.0,,,3.0
110,1991-05-25,5.6,,,2.0
111,1991-06-02,4.9,,,2.0
112,1991-06-07,4.6,,,2.0
113,1991-06-12,4.4,,,2.0
114,1991-06-16,4.3,,,2.0
115,1991-06-20,4.4,,,2.0
116,1991-07-07,5.1,,,2.0
117,1991-07-14,4.6,,,2.0
118,1991-08-11,,,10,
119,1991-08-11,3.5,,,2.0
120,1991-08-19,3.5,,,2.0
121,1991-08-22,3.3,,,2.0
122,1991-08-30,2.7,,,2.0
123,1991-09-03,,,16,
124,1991-09-03,2.7,,,2.0
125,1991-09-08,2.6,,,3.0
126,1991-09-15,2.8,,,3.0
127,1991-09-20,2.4,,,3.0
128,1991-09-24,3.1,,,3.0
129,1991-09-28,3.4,,,3.0
130,1991-10-10,2.8,,,3.0
131,1991-10-22,2.9,,,3.0
132,1992-05-04,3.0,,,2.0
133,1992-05-23,6.8,,,2.0
134,1992-05-28,8.9,,,2.0
135,1992-07-05,3.0,,,3.0
136,1992-07-17,,,13,
137,1992-07-17,4.6,,,2.0
138,1992-07-26,4.4,,,2.0
139,1992-08-05,4.3,,,2.0
140,1992-08-16,,,10,
141,1992-08-16,4.8,,,2.0
142,1992-08-25,4.0,,,3.0
143,1992-09-05,3.2,,,3.0
144,1992-09-11,3.5,,,3.0
145,1992-09-20,3.1,,,3.0
146,1992-09-26,,,19,
147,1992-09-26,2.7,,,3.0
148,1992-10-05,3.5,,,3.0
149,1992-10-11,4.6,,,3.0
150,1992-10-20,6.5,,,3.0
151,1992-10-31,,,6,
152,1992-10-31,8.8,,,3.0
153,1993-05-05,,3.77,6,
154,1993-05-05,4.7,,,2.0
155,1993-05-10,5.6,,,3.0
156,1993-05-25,7.6,,,2.0
157,1993-06-03,6.1,,,2.0
158,1993-06-14,,,6,
159,1993-06-14,6.5,,,2.0
160,1993-07-05,4.0,,,2.0
161,1993-07-11,4.1,,,2.0
162,1993-07-15,4.0,,,2.0
163,1993-08-08,,4.02,10,
164,1993-08-08,4.2,,,2.0
165,1993-08-29,4.0,,,2.0
166,1993-09-06,,9.21,9,
167,1993-09-06,2.4,,,3.0
168,1993-09-14,,2.94,,
169,1993-09-19,6.8,,,3.0
170,1993-09-25,3.5,,,3.0
171,1993-10-09,4.0,,,3.0
172,1993-10-17,3.2,,,3.0
173,1993-10-30,3.0,,,3.0
174,1993-11-17,,5.46,8,
175,1993-11-17,3.7,,,3.0
176,1994-04-20,4.4,,,2.0
177,1994-05-10,6.1,,,2.0
178,1994-05-19,5.7,,,2.0
179,1994-05-31,,1.59,6,
180,1994-05-31,5.5,,,2.0
181,1994-06-04,7.4,,,2.0
182,1994-06-15,,2.75,9,
183,1994-06-15,4.9,,,
184,1994-06-26,5.5,,,2.0
185,1994-07-04,4.5,,,2.0
