
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************

This is Ipopt version 3.12.4, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:   718884
Number of nonzeros in inequality constraint Jacobian.:        0
Number of nonzeros in Lagrangian Hessian.............:  2489724

Total number of variables............................:    92220
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     1152
                     variables with only upper bounds:        0
Total number of equality constraints.................:    91764
Total number of inequality constraints...............:        0
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0  3.4823193e+05 9.90e-01 1.00e+02  -1.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1  3.3060956e+05 5.55e-17 4.12e+02  -1.0 8.80e-01    -  7.51e-02 1.00e+00f  1
   2  3.3043748e+05 9.35e-08 2.09e+01  -1.0 2.09e-03   4.0 1.00e+00 1.00e+00f  1
   3  3.2991176e+05 9.01e-07 2.11e+01  -1.0 6.29e-03   3.5 1.00e+00 1.00e+00f  1
   4  3.2820469e+05 1.06e-05 2.30e+01  -1.0 1.98e-02   3.0 1.00e+00 1.00e+00f  1
   5  3.2253830e+05 1.24e-04 1.96e+01  -1.0 5.27e-02   2.6 1.00e+00 1.00e+00f  1
   6  3.1618449e+05 1.97e-04 4.27e+02  -1.0 2.69e-01   2.1 1.00e+00 4.13e-01f  1
   7  3.1155932e+05 2.12e-04 4.03e+02  -1.0 1.42e-01   2.5 2.50e-02 1.00e+00f  1
   8  3.1033138e+05 1.81e-04 3.01e+02  -1.0 1.62e-01   2.9 4.16e-01 1.00e+00f  1
   9  3.0909899e+05 9.60e-05 6.88e+02  -1.0 1.01e-01   3.4 1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10  3.0727366e+05 5.05e-06 1.19e+02  -1.0 3.10e-02   2.9 1.00e+00 1.00e+00f  1
  11  3.0264489e+05 1.06e-05 8.89e+01  -1.0 2.96e-02   2.4 1.00e+00 1.00e+00f  1
  12  3.0193872e+05 1.77e-04 1.22e+02  -1.0 3.02e+00   1.9 1.00e+00 2.86e-02f  1
  13  2.9689092e+05 1.99e-05 3.11e+01  -1.0 3.64e-02   2.4 2.33e-01 1.00e+00f  1
  14  2.9581886e+05 1.47e-04 1.48e+02  -1.0 2.99e+00   1.9 1.00e+00 2.97e-02f  1
  15  2.9018236e+05 4.10e-05 7.30e+01  -1.0 4.80e-02   2.3 5.25e-01 1.00e+00f  1
  16  2.8833080e+05 1.41e-04 3.14e+02  -1.0 1.30e+00   1.8 1.00e+00 9.80e-02f  1
  17  2.8798171e+05 4.35e-04 1.23e+03  -1.0 1.38e+00   2.3 2.62e-03 2.50e-01f  3
  18  2.8724250e+05 3.64e-04 1.39e+03  -1.0 1.83e-01   3.6 4.55e-01 1.00e+00f  1
  19  2.8592217e+05 8.44e-05 2.46e+02  -1.0 1.50e-01   3.1 1.00e+00 9.03e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20  2.8583066e+05 8.34e-05 6.01e+03  -1.0 1.67e+00   2.6 1.00e+00 7.84e-03f  1
  21  2.8474177e+05 7.25e-06 1.23e+02  -1.0 3.55e-02   3.1 1.00e+00 1.00e+00f  1
  22  2.8251189e+05 2.11e-06 7.07e+01  -1.0 1.67e-02   2.6 1.00e+00 1.00e+00f  1
  23  2.7647976e+05 1.97e-05 9.56e+00  -1.0 4.84e-02   2.1 1.00e+00 1.00e+00f  1
  24  2.7333994e+05 4.66e-05 1.98e+01  -1.0 3.16e-01   1.6 1.00e+00 1.82e-01f  1
  25  2.7237581e+05 3.39e-07 6.76e+00  -1.0 4.60e-03   3.0 1.00e+00 1.00e+00f  1
  26  2.7014065e+05 6.36e-06 1.04e+01  -1.0 1.19e-02   2.5 1.00e+00 1.00e+00f  1
  27  2.6859079e+05 2.98e-04 9.28e+00  -1.0 2.69e-01   2.0 1.00e+00 2.20e-01f  1
  28  2.6614505e+05 6.76e-05 3.56e+00  -1.0 1.32e-02   2.4 1.00e+00 1.00e+00f  1
  29  2.5955797e+05 9.35e-05 1.33e+01  -1.0 5.72e-02   2.0 7.56e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30  2.5703873e+05 9.63e-06 8.21e+00  -1.0 2.33e-02   2.4 1.00e+00 1.00e+00f  1
  31  2.5630315e+05 4.36e-04 1.07e+02  -1.0 8.43e-01   1.9 1.00e+00 8.57e-02f  1
  32  2.5365946e+05 1.14e-04 4.13e+01  -1.0 1.87e-02   2.3 1.74e-01 1.00e+00f  1
  33  2.4994519e+05 3.92e-04 5.67e+01  -1.0 1.90e-01   1.9 9.61e-01 4.60e-01f  1
  34  2.4697458e+05 4.13e-05 3.64e+01  -1.0 4.26e-02   2.3 4.01e-01 1.00e+00f  1
  35  2.4372012e+05 1.78e-04 6.58e+01  -1.0 1.92e-01   1.8 4.14e-01 3.56e-01f  1
  36  2.4044496e+05 2.91e-05 6.07e+01  -1.0 2.79e-02   2.2 1.00e+00 1.00e+00f  1
  37  2.3420583e+05 8.81e-04 5.63e+02  -1.0 2.10e-01   1.8 8.79e-01 6.58e-01f  1
  38  2.3365074e+05 3.73e-04 1.13e+02  -1.0 3.11e-02   3.1 1.00e+00 1.00e+00f  1
  39  2.3273107e+05 4.78e-04 2.97e+02  -1.0 1.26e-01   2.6 1.78e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40  2.3225437e+05 3.88e-04 2.40e+02  -1.0 1.58e-01   3.0 4.74e-01 1.00e+00f  1
  41  2.3068893e+05 1.20e-04 1.62e+02  -1.0 1.12e-01   2.6 1.00e+00 1.00e+00f  1
  42  2.2641271e+05 6.94e-05 7.73e+00  -1.0 3.04e-02   2.1 1.00e+00 1.00e+00f  1
  43  2.2476220e+05 2.38e-06 4.31e+00  -1.0 1.36e-02   2.5 1.00e+00 1.00e+00f  1
  44  2.2014886e+05 1.16e-04 4.61e+01  -1.0 3.44e-02   2.0 1.00e+00 1.00e+00f  1
  45  2.1828111e+05 3.62e-06 8.32e+00  -1.0 1.38e-02   2.4 1.00e+00 1.00e+00f  1
  46  2.1660191e+05 1.10e-04 4.81e+01  -1.0 8.61e-02   2.0 1.00e+00 3.15e-01f  1
  47  2.0636100e+05 3.15e-04 1.05e+02  -1.0 1.13e-01   1.5 1.00e+00 7.03e-01f  1
  48  2.0077230e+05 3.80e-05 7.55e+01  -1.0 9.42e-02   1.9 1.00e+00 1.00e+00f  1
  49  1.9679259e+05 5.34e-04 1.77e+02  -1.0 8.07e-01   1.4 1.00e+00 2.53e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50  1.9591136e+05 1.07e-04 1.21e+02  -1.0 3.94e-02   2.8 1.00e+00 1.00e+00f  1
  51  1.9395630e+05 1.22e-04 8.98e+01  -1.0 1.13e-01   2.3 3.40e-01 1.00e+00f  1
  52  1.9314146e+05 4.22e-05 2.97e+01  -1.0 5.65e-02   2.7 1.00e+00 1.00e+00f  1
  53  1.9086492e+05 1.18e-05 1.71e+01  -1.0 1.68e-02   2.2 1.00e+00 1.00e+00f  1
  54  1.8447782e+05 2.33e-04 4.69e+01  -1.0 1.22e-01   1.8 1.00e+00 1.00e+00f  1
  55  1.8222589e+05 4.86e-04 8.67e+01  -1.0 8.26e-01   1.3 7.67e-01 1.10e-01f  1
  56  1.7540967e+05 1.21e-04 4.56e+01  -1.0 5.35e-02   1.7 6.97e-01 1.00e+00f  1
  57  1.7275894e+05 2.00e-05 2.58e+01  -1.0 2.78e-02   2.1 1.00e+00 1.00e+00f  1
  58  1.7182631e+05 1.63e-05 4.56e+00  -1.0 1.16e-02   2.6 1.00e+00 1.00e+00f  1
  59  1.7128798e+05 8.92e-05 3.43e+01  -1.0 1.54e-01   2.1 1.00e+00 1.78e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60  1.6678373e+05 8.65e-05 5.01e+01  -1.0 7.87e-02   1.6 1.00e+00 6.05e-01f  1
  61  1.6396599e+05 9.18e-06 5.65e+00  -1.0 2.96e-02   2.0 1.00e+00 1.00e+00f  1
  62  1.5667815e+05 3.05e-04 2.08e+01  -1.0 8.01e-02   1.6 1.00e+00 1.00e+00f  1
  63  1.5387855e+05 1.97e-05 7.36e+00  -1.0 2.85e-02   2.0 1.00e+00 1.00e+00f  1
  64  1.4985611e+05 8.55e-04 1.95e+02  -1.0 1.03e-01   1.5 1.00e+00 5.61e-01f  1
  65  1.4731320e+05 6.06e-04 1.28e+02  -1.0 7.37e-02   1.9 1.00e+00 1.00e+00f  1
  66  1.4639373e+05 3.97e-04 1.27e+02  -1.0 4.56e-02   2.4 3.48e-01 1.00e+00f  1
  67  1.4598370e+05 8.37e-05 4.80e+01  -1.0 2.83e-02   2.8 1.00e+00 1.00e+00f  1
  68  1.4491699e+05 2.57e-06 1.03e+01  -1.0 1.16e-02   2.3 1.00e+00 1.00e+00f  1
  69  1.4189725e+05 1.04e-04 9.72e+00  -1.0 3.65e-02   1.8 1.00e+00 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70  1.4074840e+05 2.15e-06 2.21e+00  -1.0 1.21e-02   2.3 1.00e+00 1.00e+00f  1
  71  1.3752660e+05 7.91e-04 1.48e+02  -1.0 3.98e-02   1.8 1.00e+00 1.00e+00f  1
  72  1.3632493e+05 2.16e-04 7.09e+01  -1.0 1.22e-02   2.2 1.00e+00 1.00e+00f  1
  73  1.3354133e+05 2.86e-04 8.97e+01  -1.0 4.87e-02   1.7 1.00e+00 7.93e-01f  1
  74  1.3224014e+05 3.76e-04 1.64e+02  -1.0 3.75e-01   1.3 6.74e-01 1.32e-01f  1
