,n65,n140,n162,n172,n69,n74,n75,n84,n89,n90,n92,n103,n108,n122,n133,n143,n148,n151,n152,n166,n168,n170,n184,n189,n200,n203,n145,n78,n81,n107,n111,n132,n157,n159,n161,n180,n171,n58,n60,n70,n76,n105,n115,n117,n118,n120,n124,n128,n129,n130,n256,n934,n821,n464,n676,n294,n952,n1207,n450,n463,n826,n1248,n1145,n1199,n398,n232,n732,n984,n278,n1251,n383,n1139,n1183,n1290,n272,n1027,n358,n436,n660,n730,n860,n742,n394,n617,n1240,n566,n982,n1101,n1022,n274,n868,n1226,n633,n1024,n998,n674,n486,n597,n1138,n412,
n145,99991.44169807201,99991.44169886452,99991.44169823687,99991.4416983422,99996.20059836759,99996.20059878363,99996.20059984474,99996.2005983353,99996.20059833908,99996.20059843748,99996.20059866799,99996.20059898938,99996.20059944321,99996.200598431,99996.2005983485,99996.20059832306,99996.20059833341,99996.20059835652,99996.20059840761,99996.20059849664,99996.20059862308,99996.20059875863,99996.2005989242,99996.20059912889,99996.20059936692,99996.20060112295,0.0,100000.98196613754,100000.98196612387,100000.98196610477,100000.98196609157,100000.98196609445,100000.98196610041,100000.98196610645,100000.98196611939,100000.98196615234,100003.37251623021,100005.76315299055,100005.76315301444,100005.76315310688,100005.7631531416,100005.76315323787,100005.76315327457,100005.76315339329,100005.76315343638,100005.76315358329,100005.76315363756,100005.76315381625,100005.763153877,100005.76315405993,100069.43151081682,100056.09202643624,100046.8070780169,100044.770070528,100043.91779787456,100043.8331156191,100043.31453511918,100040.09367122436,100038.78471529644,100038.3197574181,100037.11065883437,100035.26760061672,100033.9396768418,100032.8125610566,100032.76564698061,100032.49665542136,100032.31820425799,100031.45633666735,100030.55032869134,100030.48255560688,100030.07801301131,100029.9128217031,100028.31244266052,100028.26197886736,100028.20831899809,100027.66894490152,100027.45813076872,100027.03479293037,100026.81765652855,100026.60522692431,100026.46976088118,100026.30625032693,100026.11376363185,100026.0867370933,100025.70224800205,100025.45098133183,100025.28499802707,100024.92441407408,100024.86869811812,100024.86707854179,100024.61900910741,100024.56508850207,100024.27696651807,100023.33405625724,100023.28284905781,100023.08125307178,100022.90869263349,100022.76413888528,100022.71867671084,100022.18894828999,
n78,99989.05224991357,99989.052250703,99989.05225007725,99989.05225018384,99993.81029710807,99993.81029752425,99993.81029858504,99993.81029707576,99993.8102970795,99993.81029717797,99993.81029740864,99993.81029773002,99993.81029818403,99993.81029717135,99993.81029708899,99993.81029706351,99993.8102970738,99993.81029709695,99993.81029714807,99993.81029723714,99993.81029736366,99993.81029749925,99993.81029766488,99993.81029786964,99993.81029810765,99993.81029986813,99996.20099789315,0.0,99998.59143165605,99998.59143163695,99998.59143162376,99998.59143162656,99998.59143163262,99998.59143163862,99998.59143165157,99998.59143168447,100000.98192742497,100003.37256358746,100003.37256361132,100003.37256370371,100003.37256373849,100003.37256383472,100003.37256387144,100003.37256399015,100003.37256403326,100003.37256418008,100003.37256423439,100003.37256441308,100003.37256447383,100003.3725646567,100066.76027242113,100053.41752338021,100044.13708003504,100042.1035343205,100041.25318845225,100041.16871579806,100040.65149628693,100037.44284298296,100036.14135960872,100035.67952746629,100034.47996735966,100032.6564920892,100031.34788686455,100030.24189556792,100030.19597407382,100029.9328702591,100029.75851508825,100028.918788515,100028.04088765966,100027.97544080646,100027.58549849887,100027.4266274348,100025.89934072435,100025.85155012843,100025.80075809416,100025.29165211617,100025.09337018436,100024.69633634688,100024.4932488455,100024.29490133072,100024.1685776844,100024.01625716663,100023.83714157715,100023.81200808924,100023.45479632638,100023.22161682165,100023.06764218406,100022.7331460535,100022.6814442406,100022.67994125061,100022.4496172407,100022.39951757331,100022.13149518336,100021.24752514897,100021.19905868178,100021.00762159967,100020.84290038327,100020.70416315728,100020.66009084917,100020.15713121,
n81,99989.05224992713,99989.05225071659,99989.05225009093,99989.05225019748,99993.81029712166,99993.8102975379,99993.81029859872,99993.8102970894,99993.81029709316,99993.81029719157,99993.81029742221,99993.81029774365,99993.81029819771,99993.81029718502,99993.81029710258,99993.81029707717,99993.81029708745,99993.81029711063,99993.81029716176,99993.81029725079,99993.81029737728,99993.8102975129,99993.81029767846,99993.81029788326,99993.81029812124,99993.81029988179,99996.20099790672,99998.5914316833,0.0,99998.59143165058,99998.59143163734,99998.59143164018,99998.59143164621,99998.59143165225,99998.59143166523,99998.59143169814,100000.98192743865,100003.37256360114,100003.37256362497,100003.37256371733,100003.37256375214,100003.37256384834,100003.37256388506,100003.37256400382,100003.37256404689,100003.37256419379,100003.37256424801,100003.37256442673,100003.37256448742,100003.37256467035,100066.76027243475,100053.41752334691,100044.13708000188,100042.10353428712,100041.25318842409,100041.16871576327,100040.6514962522,100037.44284294137,100036.14135957435,100035.67952742604,100034.47996732633,100032.65649205766,100031.34788682983,100030.2418955332,100030.19597403964,100029.93287022467,100029.75851505455,100028.91878848038,100028.04088762532,100027.97544077186,100027.5854984636,100027.4266273996,100025.89934068099,100025.85155009346,100025.80075806656,100025.29165207467,100025.09336974774,100024.69633629755,100024.4932487976,100024.29490128413,100024.1685776363,100024.01625702466,100023.83714152724,100023.81200803911,100023.45479627645,100023.2216167278,100023.06764213527,100022.73314605205,100022.68144419212,100022.67994120266,100022.4496171928,100022.3995175489,100022.13149513531,100021.24752510089,100021.19905863368,100021.00762155159,100020.84290033522,100020.70416310945,100020.66009080104,100020.1571311391,
n107,99989.05224994627,99989.05225073571,99989.05225010993,99989.05225021654,99993.81029714078,99993.81029755698,99993.81029861781,99993.81029710847,99993.81029711229,99993.81029721066,99993.8102974413,99993.81029776274,99993.81029821673,99993.81029720407,99993.81029712169,99993.81029709624,99993.81029710651,99993.81029712972,99993.81029718081,99993.81029726991,99993.8102973964,99993.8102975319,99993.81029769761,99993.81029790237,99993.81029814036,99993.81029990086,99996.20099792581,99998.5914317024,99998.59143168875,0.0,99998.5914316565,99998.59143165933,99998.59143166537,99998.59143167138,99998.59143168436,99998.59143171718,100000.9819274577,100003.37256362023,100003.37256364402,100003.37256373644,100003.37256377126,100003.37256386745,100003.37256390417,100003.37256402285,100003.37256406603,100003.37256421288,100003.37256426715,100003.37256444582,100003.37256450651,100003.37256468942,100066.76027245384,100053.41752327868,100044.13707993476,100042.10353421945,100041.2531883601,100041.16871569463,100040.65149618349,100037.44284286702,100036.14135950529,100035.67952735237,100034.47996725889,100032.65649199238,100031.3478867611,100030.24189546429,100030.19597397088,100029.93287015666,100029.75851498796,100028.91878841109,100028.04088755687,100027.97544070246,100027.58549839516,100027.42662733025,100025.89934060564,100025.85155002505,100025.80075800334,100025.2916519997,100025.09336967331,100024.69633624602,100024.49324874551,100024.29490123109,100024.16857758396,100024.01625694743,100023.83714147238,100023.8120079831,100023.45479622149,100023.22161665904,100023.06764207939,100022.73314601374,100022.68144413791,100022.67994114856,100022.44961713786,100022.39951750604,100022.13149508195,100021.24752504745,100021.19905857943,100021.00762149891,100020.84290028253,100020.70416305603,100020.66009074752,100020.15713110178,
n111,99989.05224995947,99989.0522507489,99989.05225012315,99989.0522502298,99993.81029715393,99993.81029757016,99993.81029863098,99993.8102971217,99993.81029712547,99993.81029722384,99993.8102974545,99993.81029777596,99993.81029822996,99993.81029721726,99993.81029713493,99993.8102971094,99993.81029711975,99993.81029714289,99993.81029719407,99993.81029728304,99993.81029740958,99993.81029754512,99993.81029771076,99993.81029791554,99993.81029815352,99993.81029991404,99996.20099793903,99998.5914317156,99998.59143170195,99998.59143168287,0.0,99998.59143167244,99998.59143167856,99998.59143168452,99998.59143169751,99998.59143173041,100000.98192747093,100003.37256363341,100003.37256365723,100003.37256374962,100003.37256378443,100003.37256388062,100003.37256391732,100003.37256403608,100003.37256407918,100003.37256422604,100003.37256428032,100003.37256445899,100003.37256451977,100003.37256470266,100066.760272467,100053.41752322986,100044.13707988732,100042.10353417153,100041.25318831473,100041.16871564517,100040.65149613396,100037.44284281154,100036.14135945555,100035.67952729788,100034.47996721113,100032.65649194566,100031.34788671178,100030.2418954148,100030.19597392129,100029.93287010823,100029.75851493985,100028.91878836135,100028.04088750809,100027.9754406526,100027.58549834622,100027.42662728019,100025.89934054931,100025.85154997595,100025.80075795889,100025.29165194414,100025.09336953874,100024.69633622156,100024.49324872108,100024.29490120558,100024.16857755938,100024.01625688166,100023.83714144745,100023.8120079566,100023.45479619644,100023.2216166118,100023.06764205356,100022.7331460141,100022.68144411415,100022.67994112502,100022.44961711328,100022.39951749839,100022.13149505926,100021.24752502474,100021.19905855559,100021.00762147733,100020.8429002609,100020.7041630332,100020.66009072475,100020.15713109767,
n132,99989.05224995661,99989.05225074604,99989.05225012032,99989.05225022695,99993.81029715114,99993.81029756735,99993.81029862819,99993.81029711885,99993.81029712266,99993.81029722108,99993.8102974517,99993.81029777309,99993.81029822714,99993.81029721448,99993.81029713202,99993.81029710664,99993.81029711691,99993.8102971401,99993.8102971912,99993.8102972803,99993.81029740672,99993.81029754231,99993.81029770798,99993.81029791274,99993.81029815073,99993.81029991122,99996.2009979362,99998.59143171278,99998.59143169915,99998.59143168005,99998.59143166688,0.0,99998.59143167573,99998.5914316817,99998.59143169469,99998.59143172756,100000.98192746814,100003.37256363058,100003.37256365443,100003.37256374683,100003.37256378164,100003.37256387784,100003.37256391456,100003.37256403324,100003.37256407633,100003.37256422327,100003.37256427752,100003.37256445618,100003.37256451696,100003.37256469979,100066.76027246413,100053.41752323018,100044.13707988863,100042.10353417252,100041.25318831728,100041.1687156455,100040.65149613428,100037.44284280839,100036.14135945558,100035.67952729497,100034.47996721219,100032.65649194793,100031.34788671214,100030.24189541515,100030.19597392152,100029.9328701093,100029.75851494205,100028.91878836135,100028.04088750876,100027.97544065259,100027.58549834657,100027.42662727972,100025.89934054499,100025.85154997632,100025.80075796215,100025.2916519403,100025.09336953588,100024.69633623454,100024.49324873456,100024.29490121809,100024.16857757287,100024.01625689941,100023.83714146326,100023.81200797118,100023.45479621225,100023.2216166283,100023.0676420692,100022.73314603417,100022.68144413267,100022.67994114371,100022.44961713112,100022.39951752232,100022.13149507904,100021.24752504443,100021.19905857446,100021.00762149776,100020.84290028136,100020.7041630528,100020.66009074438,100020.15713113862,
n157,99989.05224995056,99989.05225073999,99989.05225011428,99989.05225022089,99993.81029714512,99993.81029756124,99993.81029862212,99993.8102971128,99993.81029711658,99993.81029721501,99993.81029744566,99993.81029776706,99993.8102982211,99993.8102972084,99993.81029712602,99993.81029710056,99993.81029711085,99993.81029713403,99993.81029718513,99993.81029727422,99993.8102974007,99993.81029753629,99993.8102977019,99993.81029790672,99993.8102981447,99993.8102999052,99996.20099793015,99998.59143170674,99998.59143169312,99998.59143167395,99998.59143166074,99998.59143166359,0.0,99998.5914316757,99998.59143168862,99998.59143172152,100000.98192746205,100003.3725636245,100003.37256364837,100003.37256374076,100003.37256377554,100003.37256387179,100003.37256390843,100003.37256402722,100003.37256407035,100003.37256421719,100003.37256427144,100003.37256445012,100003.37256451086,100003.37256469378,100066.76027245808,100053.4175232522,100044.13707991099,100042.10353419448,100041.25318834445,100041.16871566624,100040.65149615507,100037.44284282214,100036.14135947653,100035.67952730985,100034.47996723426,100032.65649197112,100031.34788673297,100030.24189543592,100030.19597394286,100029.93287013049,100029.75851496379,100028.91878838222,100028.04088752999,100027.97544067336,100027.58549836725,100027.42662730014,100025.89934055795,100025.85154999715,100025.80075798981,100025.29165195448,100025.0933693432,100024.69633623853,100024.49324873947,100024.29490122378,100024.16857757779,100024.01625686373,100023.83714146815,100023.81200797594,100023.4547962171,100023.2216166118,100023.0676420749,100022.73314606832,100022.68144414118,100022.67994115253,100022.44961714008,100022.39951754818,100022.13149508885,100021.24752505422,100021.19905858401,100021.00762150766,100020.84290029117,100020.70416306276,100020.66009075414,100020.1571311281,
n159,99989.0522499446,99989.05225073396,99989.0522501083,99989.05225021488,99993.81029713906,99993.81029755528,99993.81029861612,99993.8102971068,99993.8102971106,99993.81029720898,99993.8102974396,99993.81029776104,99993.81029821507,99993.81029720242,99993.81029712004,99993.81029709452,99993.81029710485,99993.81029712802,99993.81029717915,99993.81029726817,99993.81029739467,99993.81029753023,99993.81029769592,99993.81029790067,99993.8102981387,99993.81029989911,99996.20099792414,99998.59143170068,99998.59143168706,99998.59143166797,99998.59143165477,99998.59143165762,99998.59143166365,0.0,99998.59143168261,99998.59143171553,100000.98192745597,100003.37256361853,100003.37256364235,100003.37256373472,100003.37256376958,100003.37256386576,100003.37256390242,100003.3725640212,100003.3725640643,100003.37256421115,100003.37256426545,100003.37256444411,100003.37256450485,100003.37256468776,100066.76027245197,100053.41752326155,100044.13707992139,100042.10353420452,100041.2531883564,100041.16871567529,100040.65149616398,100037.4428428269,100036.1413594851,100035.67952731515,100034.4799672444,100032.65649198245,100031.34788674195,100030.24189544473,100030.19597395176,100029.93287014015,100029.75851497446,100028.91878839086,100028.0408875395,100027.97544068196,100027.58549837598,100027.4266273081,100025.89934056166,100025.85155000603,100025.80075800238,100025.2916519586,100025.0933693623,100024.69633625717,100024.49324875751,100024.29490124066,100024.16857759588,100024.01625688841,100023.83714148821,100023.81200799506,100023.4547962371,100023.2216166333,100023.0676420948,100022.7331460924,100022.68144416418,100022.67994117558,100022.44961716232,100022.39951757707,100022.13149511322,100021.24752507849,100021.19905860745,100021.00762153276,100020.84290031632,100020.70416308708,100020.66009077837,100020.15713118171,
n161,99989.05224993158,99989.05225072101,99989.05225009532,99989.0522502019,99993.81029712615,99993.81029754231,99993.81029860314,99993.81029709385,99993.81029709766,99993.81029719602,99993.81029742667,99993.81029774807,99993.81029820215,99993.81029718944,99993.81029710703,99993.81029708158,99993.8102970919,99993.81029711505,99993.81029716617,99993.8102972552,99993.81029738171,99993.81029751732,99993.81029768295,99993.81029788773,99993.81029812568,99993.81029988623,99996.20099791122,99998.59143168778,99998.59143167411,99998.59143165503,99998.59143164182,99998.59143164463,99998.5914316507,99998.5914316567,0.0,99998.59143170257,100000.98192744308,100003.37256360556,100003.37256362935,100003.37256372176,100003.37256375657,100003.37256385278,100003.37256388953,100003.37256400818,100003.37256405136,100003.3725641982,100003.37256425251,100003.37256443115,100003.3725644919,100003.37256467478,100066.76027243897,100053.41752329544,100044.13707995626,100042.10353423888,100041.25318839271,100041.16871570806,100040.65149619672,100037.44284285445,100036.14135951776,100035.67952734377,100034.47996727891,100032.65649201776,100031.34788677485,100030.24189547753,100030.19597398475,100029.9328701739,100029.75851500865,100028.91878842359,100028.04088757298,100027.97544071461,100027.58549840884,100027.4266273402,100025.89934058962,100025.85155003889,100025.80075803891,100025.29165198654,100025.0933693126,100024.69633629499,100024.49324879564,100024.29490127806,100024.16857763418,100024.016256919,100023.83714152953,100023.81200803533,100023.45479627843,100023.22161666873,100023.06764213616,100022.73314614607,100022.681444209,100022.67994122065,100022.44961720657,100022.39951763206,100022.13149515959,100021.24752512471,100021.19905865296,100021.00762157977,100020.8429003633,100020.70416313328,100020.66009082456,100020.15713125998,
n180,99989.0522498987,99989.05225068814,99989.05225006239,99989.052250169,99993.81029709321,99993.81029750942,99993.81029857026,99993.81029706093,99993.81029706475,99993.81029716313,99993.81029739376,99993.8102977152,99993.81029816924,99993.81029715657,99993.81029707417,99993.81029704872,99993.81029705901,99993.81029708216,99993.81029713334,99993.81029722231,99993.81029734887,99993.81029748442,99993.81029765005,99993.8102978548,99993.81029809277,99993.81029985334,99996.20099787827,99998.5914316549,99998.59143164117,99998.59143162213,99998.59143160895,99998.59143161173,99998.59143161781,99998.59143162379,99998.59143163673,0.0,100000.9819274102,100003.37256357263,100003.37256359647,100003.37256368888,100003.37256372368,100003.37256381992,100003.3725638566,100003.37256397531,100003.37256401841,100003.3725641653,100003.37256421958,100003.37256439822,100003.37256445894,100003.3725646419,100066.76027240597,100053.41752338303,100044.13708004508,100042.10353432717,100041.25318848118,100041.16871579576,100040.65149628435,100037.44284293975,100036.14135960482,100035.6795274291,100034.47996736736,100032.65649210663,100031.34788686234,100030.24189556483,100030.19597407238,100029.93287026245,100029.75851509783,100028.91878851087,100028.04088766142,100027.97544080173,100027.58549849635,100027.42662742658,100025.89934067438,100025.85155012643,100025.80075812772,100025.29165207122,100025.09336940617,100024.69633638627,100024.49324888723,100024.29490136843,100024.16857772601,100024.01625704675,100023.83714162785,100023.81200813236,100023.45479637671,100023.22161678254,100023.06764223428,100022.73314623526,100022.68144431108,100022.6799413228,100022.4496173077,100022.39951773392,100022.13149526327,100021.2475252283,100021.19905875542,100021.0076216844,100020.84290046795,100020.704163237,100020.66009092805,100020.15713139811,
n171,99986.66308650731,99986.66308729385,99986.66308666996,99986.66308677773,99991.42023877149,99991.42023918784,99991.4202402485,99991.42023873924,99991.42023874301,99991.42023884146,99991.42023907216,99991.42023939367,99991.42023984774,99991.42023883486,99991.42023875247,99991.42023872702,99991.4202387373,99991.42023876045,99991.4202388116,99991.4202389007,99991.42023902723,99991.42023916278,99991.42023932848,99991.4202395333,99991.42023977132,99991.42024153618,99993.8107718127,99996.20105352344,99996.2010535098,99996.20105349073,99996.20105347753,99996.20105348033,99996.2010534864,99996.20105349236,99996.20105350534,99996.20105353824,0.0,100000.98199727404,100000.9819972979,100000.9819973902,100000.98199742506,100000.9819975213,100000.98199755797,100000.98199767672,100000.98199771982,100000.98199786674,100000.98199792094,100000.9819980996,100000.98199816035,100000.98199834322,100064.21111415973,100050.8661645443,100041.58827238486,100039.55670005536,100038.70745121675,100038.62309781063,100038.10665233716,100034.90492866498,100033.60767772324,100033.1476147667,100031.95345087147,100030.14104601128,100028.8433566609,100027.74929995094,100027.70393933289,100027.4441617176,100027.27212073341,100026.44490304572,100025.58288595096,100025.51875429598,100025.13706144803,100024.98176252491,100023.49579782198,100023.44951886426,100023.40034853338,100022.90835886306,100022.71716313685,100022.3350052244,100022.13986208237,100021.94947738333,100021.82832318575,100021.68232953099,100021.51077410739,100021.48671090211,100021.1449208093,100020.92196671088,100020.77478122445,100020.45503401586,100020.40560152204,100020.4041644267,100020.18387330652,100020.13593407777,100019.87927648493,100019.02864752282,100018.98173275725,100018.79605004773,100018.63577416603,100018.50033417814,100018.45704463431,100017.96923832365,
n58,99984.27410437334,99984.27410515722,99984.27410453506,99984.27410464386,99989.03035711679,99989.03035753325,99989.03035859368,99989.03035708453,99989.03035708831,99989.03035718677,99989.03035741753,99989.0303577391,99989.03035819325,99989.0303571801,99989.03035709778,99989.03035707226,99989.03035708253,99989.03035710579,99989.03035715688,99989.030357246,99989.03035737258,99989.03035750819,99989.03035767392,99989.03035787879,99989.03035811683,99989.03035988595,99991.4207036671,99993.81079552183,99993.8107955082,99993.81079548912,99993.81079547595,99993.81079547874,99993.81079548482,99993.81079549079,99993.81079550377,99993.81079553669,99996.2010024301,0.0,99998.59143169346,99998.59143178587,99998.59143182065,99998.59143191685,99998.59143195355,99998.5914320723,99998.59143211538,99998.59143226221,99998.59143231652,99998.5914324952,99998.59143255586,99998.59143273877,100061.7183986874,100048.37181163397,100039.0955433865,100037.065248615,100036.2167098554,100036.13243361792,100035.61648909,100032.41924572468,100031.12472851099,100030.66580790574,100029.47512701528,100027.66986425353,100026.37921489516,100025.29285389865,100025.24785492975,100024.99022201844,100024.81967316302,100024.00052092846,100023.14874566041,100023.08546208405,100022.7090888161,100022.55609347949,100021.09678095875,100021.05147711145,100021.00335291115,100020.52240547164,100020.3357817486,100019.9632209055,100019.77320320903,100019.58795581879,100019.47013677172,100019.32822514819,100019.16154720183,100019.13817452212,100018.80633452533,100018.58997849718,100018.44717394716,100018.13694528189,100018.08897761966,100018.08758307638,100017.87376831517,100017.82722376872,100017.57790411344,100016.74881701061,100016.70290573053,100016.52094600431,100016.36354875175,100016.23024492472,100016.18746225158,100015.70946226352,
n60,99984.27410434955,99984.27410513333,99984.2741045112,99984.27410462011,99989.03035709295,99989.03035750944,99989.0303585699,99989.03035706072,99989.03035706445,99989.03035716292,99989.03035739371,99989.03035771525,99989.03035816946,99989.03035715631,99989.03035707392,99989.03035704842,99989.03035705876,99989.03035708192,99989.0303571331,99989.03035722222,99989.03035734876,99989.03035748444,99989.03035765016,99989.03035785495,99989.030358093,99989.03035986214,99991.4207036432,99993.81079549801,99993.81079548436,99993.81079546532,99993.8107954521,99993.81079545495,99993.81079546096,99993.81079546695,99993.81079547992,99993.81079551284,99996.20100240628,99998.59143164587,0.0,99998.59143176209,99998.59143179683,99998.59143189306,99998.59143192974,99998.59143204843,99998.59143209155,99998.59143223843,99998.5914322927,99998.59143247134,99998.59143253208,99998.59143271495,100061.71839866352,100048.37181170253,100039.09554345549,100037.06524868352,100036.21670992367,100036.13243368606,100035.61648915819,100032.41924579017,100031.12472857894,100030.6658079717,100029.47512708396,100027.66986432104,100026.37921496369,100025.2928539678,100025.2478549971,100024.99022208758,100024.81967323141,100024.00052099672,100023.14874572873,100023.08546215232,100022.70908888434,100022.55609354688,100021.09678102461,100021.05147717865,100021.00335297952,100020.522405538,100020.33578184145,100019.96322098297,100019.77320328596,100019.58795589389,100019.47013684855,100019.32822526907,100019.16154728863,100019.13817460838,100018.8063346122,100018.58997859844,100018.44717403615,100018.13694536554,100018.08897771408,100018.08758317077,100017.87376840871,100017.82722386243,100017.57790420935,100016.7488171064,100016.70290582614,100016.5209461009,100016.36354884831,100016.23024502094,100016.18746234801,100015.70946236784,
n70,99984.27410425717,99984.27410504103,99984.27410441889,99984.2741045277,99989.03035700062,99989.03035741705,99989.03035847755,99989.03035696835,99989.03035697216,99989.03035707063,99989.03035730134,99989.03035762292,99989.03035807709,99989.03035706392,99989.03035698157,99989.03035695608,99989.03035696638,99989.03035698959,99989.03035704073,99989.03035712986,99989.0303572564,99989.03035739204,99989.03035755776,99989.03035776262,99989.0303580007,99989.03035976976,99991.42070355084,99993.8107954056,99993.81079539198,99993.8107953729,99993.81079535975,99993.81079536253,99993.81079536858,99993.81079537462,99993.81079538754,99993.81079542048,99996.20100231394,99998.59143155345,99998.5914315773,0.0,99998.59143170447,99998.59143180064,99998.59143183735,99998.5914319561,99998.5914319992,99998.59143214607,99998.59143220031,99998.59143237898,99998.59143243969,99998.59143262256,100061.71839857077,100048.37181198537,100039.09554373828,100037.06524896597,100036.21671020615,100036.13243396873,100035.61648944077,100032.4192460717,100031.1247288613,100030.66580825327,100029.47512736644,100027.66986460307,100026.37921524639,100025.29285425106,100025.24785527906,100024.99022237086,100024.81967351396,100024.00052127923,100023.14874601114,100023.08546243478,100022.70908916632,100022.55609382823,100021.09678130528,100021.05147745989,100021.00335326201,100020.52240581902,100020.33578202836,100019.96322124022,100019.77320354604,100019.58795615342,100019.47013710906,100019.32822561899,100019.16154756675,100019.13817488591,100018.80633489051,100018.58997891638,100018.44717431821,100018.13694562428,100018.08897800549,100018.08758346243,100017.87376869984,100017.82722414569,100017.57790450225,100016.74881739932,100016.70290611911,100016.52094639443,100016.36354914187,100016.23024531451,100016.18746264161,100015.70946267492,
n76,99984.27410422245,99984.27410500623,99984.27410438411,99984.27410449297,99989.03035696589,99989.03035738232,99989.03035844275,99989.0303569336,99989.03035693735,99989.03035703587,99989.03035726666,99989.03035758814,99989.03035804235,99989.03035702919,99989.0303569468,99989.03035692134,99989.03035693159,99989.03035695477,99989.030357006,99989.03035709508,99989.03035722165,99989.03035735725,99989.03035752296,99989.03035772781,99989.03035796592,99989.03035973504,99991.4207035161,99993.81079537085,99993.81079535726,99993.81079533814,99993.81079532493,99993.81079532778,99993.8107953338,99993.81079533981,99993.81079535277,99993.81079538564,99996.20100227917,99998.5914315187,99998.5914315425,99998.59143163491,0.0,99998.59143176586,99998.59143180258,99998.59143192128,99998.59143196438,99998.59143211127,99998.59143216553,99998.59143234418,99998.59143240497,99998.59143258778,100061.71839853592,100048.37181209221,100039.09554384515,100037.06524907252,100036.21671031234,100036.13243407426,100035.61648954621,100032.41924617368,100031.12472896688,100030.6658083561,100029.47512747308,100027.66986470924,100026.37921535227,100025.29285435725,100025.24785538508,100024.99022247702,100024.81967362006,100024.0005213854,100023.14874611734,100023.08546254096,100022.70908927076,100022.55609393245,100021.09678140844,100021.0514775641,100021.00335336753,100020.52240592297,100020.3357821305,100019.96322132603,100019.77320363068,100019.58795623717,100019.47013719376,100019.32822574217,100019.16154765675,100019.13817497632,100018.80633498055,100018.58997902686,100018.44717440977,100018.13694570109,100018.08897810002,100018.0875835568,100017.87376879436,100017.827224239,100017.5779045988,100016.74881749583,100016.70290621577,100016.52094649101,100016.3635492385,100016.23024541154,100016.18746273838,100015.70946278656,
n105,99984.27410412626,99984.27410491006,99984.2741042879,99984.27410439678,99989.03035686965,99989.03035728612,99989.03035834654,99989.03035683736,99989.03035684122,99989.03035693962,99989.03035717044,99989.03035749194,99989.03035794615,99989.03035693297,99989.03035685059,99989.03035682515,99989.03035683544,99989.03035685862,99989.03035690979,99989.03035699885,99989.03035712546,99989.03035726109,99989.03035742679,99989.0303576316,99989.0303578697,99989.03035963878,99991.42070341989,99993.81079527465,99993.81079526104,99993.81079524192,99993.81079522872,99993.81079523156,99993.81079523766,99993.81079524363,99993.81079525659,99993.81079528954,99996.20100218292,99998.59143142248,99998.59143144629,99998.5914315387,99998.5914315735,0.0,99998.59143170637,99998.59143182507,99998.59143186819,99998.59143201506,99998.5914320693,99998.59143224802,99998.59143230868,99998.59143249156,100061.71839843951,100048.37181238171,100039.09554413462,100037.06524936142,100036.21671060113,100036.13243436388,100035.6164898358,100032.41924646212,100031.12472925585,100030.66580864442,100029.47512776208,100027.6698649975,100026.3792156414,100025.29285464741,100025.24785567312,100024.99022276716,100024.81967390905,100024.00052167452,100023.14874640625,100023.08546282981,100022.70908955965,100022.5560942203,100021.09678169587,100021.05147785174,100021.00335365623,100020.52240621092,100020.33578227714,100019.96322159898,100019.77320390602,100019.58795651126,100019.47013746921,100019.32822609552,100019.1615479502,100019.13817526892,100018.80633527412,100018.58997935495,100018.44717470591,100018.13694597366,100018.0889784025,100018.08758385938,100017.87376909601,100017.82722453344,100017.57790490247,100016.74881779935,100016.70290651947,100016.52094679564,100016.36354954308,100016.23024571638,100016.18746304308,100015.70946309477,
n115,99984.27410408953,99984.2741048734,99984.27410425122,99984.27410436011,99989.03035683297,99989.0303572494,99989.03035830984,99989.03035680071,99989.03035680452,99989.03035690295,99989.0303571337,99989.03035745528,99989.03035790943,99989.03035689627,99989.0303568139,99989.03035678843,99989.03035679876,99989.03035682191,99989.03035687303,99989.03035696216,99989.03035708875,99989.03035722443,99989.03035739015,99989.03035759495,99989.03035783302,99989.03035960218,99991.42070338318,99993.81079523798,99993.81079522432,99993.81079520524,99993.81079519204,99993.81079519488,99993.81079520096,99993.81079520694,99993.81079521989,99993.8107952528,99996.20100214622,99998.59143138572,99998.59143140962,99998.59143150199,99998.59143153678,99998.591431633,0.0,99998.59143178839,99998.5914318315,99998.59143197836,99998.59143203261,99998.59143221131,99998.59143227199,99998.59143245488,100061.7183984027,100048.37181249022,100039.09554424344,100037.0652494698,100036.21671070856,100036.1324344715,100035.6164899434,100032.41924656845,100031.12472936347,100030.66580875122,100029.47512787058,100027.66986510454,100026.37921574948,100025.29285475587,100025.24785578049,100024.99022287554,100024.81967401688,100024.00052178268,100023.14874651434,100023.08546293795,100022.70908966688,100022.55609432708,100021.0967818023,100021.05147795846,100021.00335376337,100020.52240631777,100020.33578252628,100019.9632217016,100019.77320400743,100019.58795661088,100019.47013757065,100019.32822627558,100019.16154805856,100019.13817537745,100018.80633538264,100018.58997949799,100018.44717481713,100018.13694606173,100018.08897852049,100018.08758397725,100017.87376921349,100017.82722464464,100017.57790502252,100016.74881791935,100016.70290663942,100016.52094691612,100016.36354966351,100016.23024583666,100016.18746316347,100015.70946321724,
