1. Node ID,2. Node Name,3. Node Longitude,4.Node Latitude
717,Montgomery County,-86.90058,40.034526
718,Morgan County,-86.399124,39.512934
719,Newton County,-87.38049,40.999168
720,Noble County,-85.388959,41.415849
721,Ohio County,-84.909987,38.954376
722,Orange County,-86.495955,38.562253
723,Owen County,-86.798175,39.314578
724,Parke County,-87.225163,39.757908
725,Perry County,-86.705505,38.008616
726,Pike County,-87.233088,38.427019
727,Porter County,-87.104333,41.513979
728,Posey County,-87.819868,38.012717
729,Pulaski County,-86.684796,41.051366
730,Putnam County,-86.834304,39.646449
731,Randolph County,-84.996903,40.169491
732,Ripley County,-85.219308,39.160663
733,Rush County,-85.475672,39.62209
734,St. Joseph County,-86.227079,41.67642
735,Scott County,-85.764092,38.697942
736,Shelby County,-85.790065,39.535011
737,Spencer County,-87.009078,38.019216
738,Starke County,-86.632742,41.281734
739,Steuben County,-85.010961,41.650003
740,Sullivan County,-87.393185,39.103793
741,Switzerland County,-85.023673,38.816976
742,Tippecanoe County,-86.886959,40.418699
743,Tipton County,-86.051278,40.307543
744,Union County,-84.919464,39.618364
745,Vanderburgh County,-87.549603,37.998233
746,Vermillion County,-87.439022,39.759924
747,Vigo County,-87.386916,39.460456
748,Wabash County,-85.80421,40.855768
749,Warren County,-87.325412,40.312721
750,Warrick County,-87.355616,38.011051
751,Washington County,-86.084553,38.573362
752,Wayne County,-84.948672,39.843304
753,Wells County,-85.192988,40.770773
754,White County,-86.809953,40.753581
755,Whitley County,-85.478007,41.16305
756,Adair County,-94.478337,41.347726
757,Adams County,-94.708824,41.007205
758,Allamakee County,-91.42476,43.252971
759,Appanoose County,-92.864741,40.741265
760,Audubon County,-94.925428,41.675888
761,Benton County,-92.013283,42.063318
762,Black Hawk County,-92.37179,42.490207
763,Boone County,-93.892211,42.026222
764,Bremer County,-92.380697,42.740346
765,Buchanan County,-91.901131,42.48513
766,Buena Vista County,-95.184296,42.676707
767,Butler County,-92.758281,42.701602
768,Calhoun County,-94.623179,42.39777
769,Carroll County,-94.867701,42.039462
770,Cass County,-94.977692,41.366511
771,Cedar County,-91.140408,41.756011
772,Cerro Gordo County,-93.246108,43.135216
773,Cherokee County,-95.591928,42.751225
774,Chickasaw County,-92.342847,43.038731
775,Clarke County,-93.783479,41.034767
776,Clay County,-95.159344,43.127358
777,Clayton County,-91.321147,42.860684
778,Clinton County,-90.341168,41.852141
779,Crawford County,-95.357436,42.026692
780,Dallas County,-93.900543,41.630722
781,Davis County,-92.418316,40.762546
782,Decatur County,-93.817156,40.7123
783,Delaware County,-91.383936,42.48163
784,Des Moines County,-91.143256,40.83528
785,Dickinson County,-95.134559,43.38895
786,Dubuque County,-90.762214,42.493173
787,Emmet County,-94.75827,43.395995
788,Fayette County,-91.855739,42.821543
789,Floyd County,-92.751434,43.075228
790,Franklin County,-93.239282,42.754609
791,Fremont County,-95.616798,40.753741
792,Greene County,-94.379863,42.029106
793,Grundy County,-92.747282,42.38048
794,Guthrie County,-94.427696,41.665841
795,Hamilton County,-93.767427,42.406603
796,Hancock County,-93.702667,43.092315
797,Hardin County,-93.217038,42.436346
798,Harrison County,-95.804583,41.662599
799,Henry County,-91.536884,40.977985
800,Howard County,-92.229351,43.361965
801,Humboldt County,-94.216619,42.746569
802,Ida County,-95.505465,42.393275
803,Iowa County,-92.039155,41.701018
804,Jackson County,-90.567662,42.141479
805,Jasper County,-93.07144,41.678059
806,Jefferson County,-91.965861,41.012603
807,Johnson County,-91.561276,41.683586
808,Jones County,-91.200472,42.138136
809,Keokuk County,-92.175248,41.324433
810,Kossuth County,-94.221432,43.143301
811,Lee County,-91.397062,40.560697
812,Linn County,-91.648394,42.008474
813,Louisa County,-91.262686,41.225335
814,Lucas County,-93.312466,41.022123
815,Lyon County,-96.227291,43.385476
816,Madison County,-93.98679,41.348667
817,Mahaska County,-92.642105,41.311761
818,Marion County,-93.041728,41.357267
819,Marshall County,-92.938199,42.030436
820,Mills County,-95.693715,41.050907
821,Mitchell County,-92.806056,43.334549
822,Monona County,-95.988925,42.062617
823,Monroe County,-92.825189,41.03376
824,Montgomery County,-95.169693,41.009252
825,Muscatine County,-91.077753,41.465515
826,O'Brien County,-95.69531,43.129233
827,Osceola County,-95.680981,43.387203
828,Page County,-95.18734,40.746972
829,Palo Alto County,-94.688525,43.101085
830,Plymouth County,-96.20304,42.748026
831,Pocahontas County,-94.706993,42.744041
832,Polk County,-93.640165,41.630968
833,Pottawattamie County,-95.79385,41.278446
834,Poweshiek County,-92.624939,41.712451
835,Ringgold County,-94.237097,40.737978
836,Sac County,-95.089609,42.37525
837,Scott County,-90.562678,41.5647
838,Shelby County,-95.32328,41.662625
839,Sioux County,-96.167993,43.080798
840,Story County,-93.604948,42.025132
841,Tama County,-92.544134,42.062414
842,Taylor County,-94.679839,40.753586
843,Union County,-94.318334,41.054759
844,Van Buren County,-91.942474,40.744224
845,Wapello County,-92.418899,41.01642
846,Warren County,-93.595647,41.40685
847,Washington County,-91.69418,41.365129
848,Wayne County,-93.304108,40.733313
849,Webster County,-94.179496,42.481229
850,Winnebago County,-93.663913,43.341507
851,Winneshiek County,-91.813207,43.281109
852,Woodbury County,-96.345995,42.483312
853,Worth County,-93.250437,43.369396
854,Wright County,-93.756305,42.732976
855,Allen County,-95.369306,37.896944
856,Anderson County,-95.263224,38.251802
857,Atchison County,-95.179193,39.555375
858,Barber County,-98.557723,37.211912
859,Barton County,-98.75829,38.396456
860,Bourbon County,-94.749672,37.845974
861,Brown County,-95.551801,39.805025
862,Butler County,-96.99849,37.725409
863,Chase County,-96.558338,38.358225
864,Chautauqua County,-96.228059,37.115752
865,Cherokee County,-94.751725,37.114832
866,Cheyenne County,-101.738091,39.769323
867,Clark County,-99.886429,37.295814
868,Clay County,-97.122448,39.354338
869,Cloud County,-97.635801,39.53486
870,Coffey County,-95.741609,38.249077
871,Comanche County,-99.373213,37.233664
872,Cowley County,-96.99836,37.17461
873,Crawford County,-94.729385,37.438265
874,Decatur County,-100.484373,39.804239
875,Dickinson County,-97.152074,38.886002
876,Doniphan County,-95.071424,39.787452
877,Douglas County,-95.254186,38.942493
878,Edwards County,-99.352782,37.913198
879,Elk County,-96.239085,37.423675
880,Ellis County,-99.330542,38.882206
881,Ellsworth County,-98.268058,38.725437
882,Finney County,-100.863047,37.977246
883,Ford County,-99.995523,37.753005
884,Franklin County,-95.260357,38.603542
885,Geary County,-96.838824,39.040483
886,Gove County,-100.377754,39.047079
887,Graham County,-99.855627,39.358244
888,Grant County,-101.351338,37.580299
889,Gray County,-100.412286,37.724149
890,Greeley County,-101.758084,38.483553
891,Greenwood County,-96.224613,37.861919
892,Hamilton County,-101.760582,37.98058
893,Harper County,-98.049879,37.215327
894,Harvey County,-97.385867,38.046143
895,Haskell County,-100.890211,37.495004
896,Hodgeman County,-99.860131,38.085859
897,Jackson County,-95.75283400000001,39.402317
898,Jefferson County,-95.397523,39.210953
899,Jewell County,-98.198892,39.777617
900,Johnson County,-94.740299,38.924919
901,Kearny County,-101.24168,37.951539
902,Kingman County,-98.098011,37.610273
903,Kiowa County,-99.252339,37.595999
904,Labette County,-95.262384,37.259841
905,Lane County,-100.483419,38.504038
906,Leavenworth County,-94.959527,39.23513
907,Lincoln County,-98.186201,39.035019
908,Linn County,-94.800976,38.239619
909,Logan County,-100.926327,39.095504
910,Lyon County,-96.17907,38.416221
911,McPherson County,-97.646719,38.382645
912,Marion County,-97.127529,38.324754
913,Marshall County,-96.573926,39.800328
914,Meade County,-100.396872,37.292243
915,Miami County,-94.83105,38.595195
916,Mitchell County,-98.175033,39.45426
917,Montgomery County,-95.693873,37.143443
918,Morris County,-96.58085,38.694354
919,Morton County,-101.840026,37.043232
920,Nemaha County,-95.96626,39.829395
921,Neosho County,-95.396134,37.623786
922,Ness County,-99.897744,38.488254
923,Norton County,-99.876765,39.82351
924,Osage County,-95.713137,38.699173
925,Osborne County,-98.705316,39.425897
926,Ottawa County,-97.682422,39.096393
927,Pawnee County,-99.146958,38.179763
928,Phillips County,-99.348621,39.759487
929,Pottawatomie County,-96.332282,39.251723
930,Pratt County,-98.730599,37.6448
931,Rawlins County,-101.050348,39.807173
932,Reno County,-97.931942,38.051646
933,Republic County,-97.659071,39.817924
934,Rice County,-98.199874,38.320405
935,Riley County,-96.632706,39.190165
936,Rooks County,-99.314061,39.321747
937,Rush County,-99.281206,38.527826
938,Russell County,-98.830652,38.904218
939,Saline County,-97.605554,38.814764
940,Scott County,-100.913143,38.481574
941,Sedgwick County,-97.34439,37.680269
942,Seward County,-100.918735,37.051086
943,Shawnee County,-95.706417,39.034789
944,Sheridan County,-100.463405,39.368138
945,Sherman County,-101.726045,39.350878
946,Smith County,-98.805608,39.770601
947,Stafford County,-98.733831,38.005058
948,Stanton County,-101.757372,37.565287
949,Stevens County,-101.322543,37.187133
950,Sumner County,-97.406786,37.303365
951,Thomas County,-101.050191,39.384656
952,Trego County,-99.881416,39.003748
953,Wabaunsee County,-96.178582,38.989695
954,Wallace County,-101.761616,38.885844
955,Washington County,-97.048861,39.779332
956,Wichita County,-101.349645,38.494575
957,Wilson County,-95.739717,37.511463
958,Woodson County,-95.735035,37.876071
959,Wyandotte County,-94.712818,39.106038
960,Adair County,-85.27965,37.107461
961,Allen County,-86.210149,36.750241
962,Anderson County,-84.925693,38.02799
963,Ballard County,-88.976992,37.043623
964,Barren County,-85.932182,36.995285
965,Bath County,-83.7406,38.138475
966,Bell County,-83.70439,36.680825
967,Boone County,-84.678985,38.984893
968,Bourbon County,-84.246703,38.203999
969,Boyd County,-82.666251,38.432179
970,Boyle County,-84.796823,37.637853
971,Bracken County,-84.072685,38.701217
972,Breathitt County,-83.377385,37.518699
973,Breckinridge County,-86.408122,37.769799
974,Bullitt County,-85.651771,38.023787
975,Butler County,-86.677714,37.217537
976,Caldwell County,-87.878812,37.125484
977,Calloway County,-88.30609,36.621007
978,Campbell County,-84.439251,39.032376
979,Carlisle County,-88.946346,36.855639
980,Carroll County,-85.140741,38.669245
981,Carter County,-83.034886,38.314087
982,Casey County,-84.925995,37.301616
983,Christian County,-87.477832,36.80904
984,Clark County,-84.182808,37.986421
985,Clay County,-83.750091,37.168974
986,Clinton County,-85.13447,36.715915
987,Crittenden County,-88.095012,37.33223
988,Cumberland County,-85.389733,36.782421
989,Daviess County,-87.095079,37.747426
990,Edmonson County,-86.253259,37.192292
991,Elliott County,-83.108689,38.122978
992,Estill County,-83.991846,37.707053
993,Fayette County,-84.49441,38.020293
994,Fleming County,-83.709683,38.388852
995,Floyd County,-82.7396,37.558551
996,Franklin County,-84.867165,38.195361
997,Fulton County,-89.037115,36.538105
998,Gallatin County,-84.841609,38.764935
999,Garrard County,-84.575237,37.650333
1000,Grant County,-84.602905,38.689224
1001,Graves County,-88.650736,36.742207
1002,Grayson County,-86.30457,37.471252
1003,Green County,-85.538884,37.265986
1004,Greenup County,-82.809161,38.55436
1005,Hancock County,-86.805118,37.868547
1006,Hardin County,-85.915853,37.743564
1007,Harlan County,-83.2338,36.866097
1008,Harrison County,-84.314294,38.414072
1009,Hart County,-85.88777,37.280435
1010,Henderson County,-87.564508,37.817983
1011,Henry County,-85.180752,38.4314
1012,Hickman County,-88.956556,36.664413
1013,Hopkins County,-87.52201,37.308856
1014,Jackson County,-83.992381,37.400575
1015,Jefferson County,-85.686227,38.201451
1016,Jessamine County,-84.585371,37.886869
1017,Johnson County,-82.817074,37.830575
1018,Kenton County,-84.549073,39.011065
1019,Knott County,-82.942351,37.328988
1020,Knox County,-83.921054,36.902733
1021,Larue County,-85.723159,37.542807
1022,Laurel County,-84.087505,37.091997
1023,Lawrence County,-82.677508,38.081027
1024,Lee County,-83.702693,37.590698
1025,Leslie County,-83.376004,37.115702
1026,Letcher County,-82.807202,37.146816
1027,Lewis County,-83.350474,38.564104
1028,Lincoln County,-84.670402,37.473364
1029,Livingston County,-88.351386,37.133064
1030,Logan County,-86.862831,36.859958
1031,Lyon County,-88.079475,37.065485
1032,McCracken County,-88.649871,37.0493
1033,McCreary County,-84.447417,36.713019
1034,McLean County,-87.221398,37.51554
1035,Madison County,-84.286707,37.70685
1036,Magoffin County,-83.057067,37.733397
1037,Marion County,-85.28442,37.570127
1038,Marshall County,-88.34,36.897003
1039,Martin County,-82.516965,37.835468
1040,Mason County,-83.789096,38.616511
1041,Meade County,-86.134606,37.934417
1042,Menifee County,-83.595979,37.945275
1043,Mercer County,-84.84891,37.785035
1044,Metcalfe County,-85.64095,36.990976
1045,Monroe County,-85.723364,36.707799
1046,Montgomery County,-83.918227,38.037988
1047,Morgan County,-83.268972,37.914473
1048,Muhlenberg County,-87.146244,37.238076
1049,Nelson County,-85.4595,37.820783
1050,Nicholas County,-84.022987,38.324558
1051,Ohio County,-86.864757,37.464465
1052,Oldham County,-85.459227,38.372614
1053,Owen County,-84.831041,38.530989
1054,Owsley County,-83.68482,37.45244
1055,Pendleton County,-84.359242,38.715312
1056,Perry County,-83.200329,37.258818
1057,Pike County,-82.427235,37.463914
1058,Powell County,-83.880539,37.850736
1059,Pulaski County,-84.614379,37.092197
1060,Robertson County,-84.051005,38.520923
1061,Rockcastle County,-84.351176,37.380897
1062,Rowan County,-83.444323,38.194754
1063,Russell County,-85.058512,37.030799
1064,Scott County,-84.568282,38.230636
1065,Shelby County,-85.232221,38.212966
1066,Simpson County,-86.571947,36.732484
1067,Spencer County,-85.350311,38.06313
1068,Taylor County,-85.342524,37.350286
1069,Todd County,-87.173233,36.812095
1070,Trigg County,-87.834907,36.845549
1071,Trimble County,-85.33207,38.61932
1072,Union County,-87.929907,37.652277
1073,Warren County,-86.435814,36.966984
1074,Washington County,-85.192752,37.738166
1075,Wayne County,-84.845965,36.838184
1076,Webster County,-87.68192,37.502386
1077,Whitley County,-84.141533,36.814087
1078,Wolfe County,-83.509721,37.739826
1079,Woodford County,-84.726705,38.048373
1080,Acadia Parish,-92.350979,30.281563
1081,Allen Parish,-92.779523,30.669442
1082,Ascension Parish,-90.934071,30.254386
1083,Assumption Parish,-91.065832,29.921462
1084,Avoyelles Parish,-92.067528,31.057263
1085,Beauregard Parish,-93.282544,30.723548
1086,Bienville Parish,-93.079008,32.384335
1087,Bossier Parish,-93.659046,32.560816
1088,Caddo Parish,-93.799166,32.468933
1089,Calcasieu Parish,-93.257749,30.225067
1090,Caldwell Parish,-92.104629,32.073032
1091,Cameron Parish,-93.210852,29.957136
1092,Catahoula Parish,-91.820047,31.694978
1093,Claiborne Parish,-93.033201,32.826371
1094,Concordia Parish,-91.54632,31.592181
1095,De Soto Parish,-93.778274,32.121308
1096,East Baton Rouge Parish,-91.100064,30.460289
1097,East Carroll Parish,-91.184557,32.761788
1098,East Feliciana Parish,-91.090607,30.820502
1099,Evangeline Parish,-92.361575,30.690294
1100,Franklin Parish,-91.695666,32.147658
1101,Grant Parish,-92.538082,31.530198
1102,Iberia Parish,-91.80964,29.994242
1103,Iberville Parish,-91.232013,30.271035
1104,Jackson Parish,-92.643112,32.283184
1105,Jefferson Parish,-90.152287,29.945816
1106,Jefferson Davis Parish,-92.746247,30.241059
1107,Lafayette Parish,-92.042199,30.198103
1108,Lafourche Parish,-90.63396,29.690273
1109,LaSalle Parish,-92.16954,31.726006
1110,Lincoln Parish,-92.645045,32.54964
1111,Livingston Parish,-90.843081,30.48237
1112,Madison Parish,-91.197847,32.397655
1113,Morehouse Parish,-91.8883,32.785896
1114,Natchitoches Parish,-93.097411,31.757091
1115,Orleans Parish,-90.05295,29.975765
1116,Ouachita Parish,-92.131922,32.516411
1117,Plaquemines Parish,-89.903288,29.725872
1118,Pointe Coupee Parish,-91.4947,30.664814
1119,Rapides Parish,-92.455373,31.286365
1120,Red River Parish,-93.305191,32.054844
1121,Richland Parish,-91.718715,32.440206
1122,Sabine Parish,-93.564477,31.578134
1123,St. Bernard Parish,-89.937239,29.930597
1124,St. Charles Parish,-90.376212,29.938265
1125,St. Helena Parish,-90.693517,30.786666
1126,St. James Parish,-90.736618,30.020844
1127,St. John the Baptist Parish,-90.511201,30.072182
1128,St. Landry Parish,-92.112737,30.510054
1129,St. Martin Parish,-91.83735,30.231079
1130,St. Mary Parish,-91.339006,29.738031
1131,St. Tammany Parish,-89.961836,30.386943
1132,Tangipahoa Parish,-90.449002,30.561076
1133,Tensas Parish,-91.298951,31.960595
1134,Terrebonne Parish,-90.725647,29.596256
1135,Union Parish,-92.398543,32.788831
1136,Vermilion Parish,-92.161801,29.998731
1137,Vernon Parish,-93.24714,31.09456
1138,Washington Parish,-90.004103,30.839568
1139,Webster Parish,-93.338052,32.699031
1140,West Baton Rouge Parish,-91.266575,30.436753
1141,West Carroll Parish,-91.427421,32.827035
1142,West Feliciana Parish,-91.442588,30.888343
1143,Winn Parish,-92.67791,31.930579
1144,Androscoggin County,-70.202081,44.117226
1145,Aroostook County,-68.088411,46.701279
1146,Cumberland County,-70.305033,43.746359
1147,Franklin County,-70.225872,44.707406
1148,Hancock County,-68.468176,44.471045
1149,Kennebec County,-69.748924,44.395615
1150,Knox County,-69.161632,44.132937
1151,Lincoln County,-69.553445,44.034295
1152,Oxford County,-70.614092,44.279251
1153,Penobscot County,-68.797457,44.944506
1154,Piscataquis County,-69.256031,45.242664
1155,Sagadahoc County,-69.871506,43.956844
1156,Somerset County,-69.685098,44.820189
1157,Waldo County,-69.086158,44.490051
1158,Washington County,-67.46595,44.861852
1159,York County,-70.64015,43.422532
1160,Allegany County,-78.820665,39.628458
1161,Anne Arundel County,-76.604417,39.071038
1162,Baltimore County,-76.620325,39.368834
1163,Calvert County,-76.54407,38.551108
1164,Caroline County,-75.830203,38.873476
1165,Carroll County,-76.993056,39.526206
1166,Cecil County,-75.936285,39.614177
1167,Charles County,-76.951519,38.58147
1168,Dorchester County,-76.011658,38.571271
1169,Frederick County,-77.400605,39.427679
1170,Garrett County,-79.305826,39.51324
1171,Harford County,-76.309261,39.520613
1172,Howard County,-76.854298,39.217658
1173,Kent County,-76.05767,39.244676
1174,Montgomery County,-77.124126,39.087069
1175,Prince George's County,-76.888689,38.909313
1176,Queen Anne's County,-76.149985,39.021381
1177,St. Mary's County,-76.577954,38.307223
1178,Somerset County,-75.742151,38.13306
1179,Talbot County,-76.098027,38.7685
1180,Washington County,-77.73148,39.618688
1181,Wicomico County,-75.593756,38.372255
1182,Worcester County,-75.234513,38.30361
1183,Baltimore city,-76.618104,39.314378
1184,Barnstable County,-70.328659,41.692343
1185,Berkshire County,-73.218336,42.456888
1186,Bristol County,-71.109451,41.794278
1187,Dukes County,-70.60331,41.419712
1188,Essex County,-70.991432,42.625306
1189,Franklin County,-72.559152,42.578152
1190,Hampden County,-72.574333,42.125554
1191,Hampshire County,-72.572165,42.312741
1192,Middlesex County,-71.254598,42.447845
1193,Nantucket County,-70.089225,41.267216
1194,Norfolk County,-71.146359,42.202442
1195,Plymouth County,-70.855576,42.023677
1196,Suffolk County,-71.077148,42.336102
1197,Worcester County,-71.802715,42.303377
1198,Alcona County,-83.46556,44.668106
1199,Alger County,-86.711752,46.384467
1200,Allegan County,-85.871027,42.608445
1201,Alpena County,-83.502895,45.050588
1202,Antrim County,-85.198554,44.978317
1203,Arenac County,-83.884489,44.044452
1204,Baraga County,-88.450012,46.766517
1205,Barry County,-85.349392,42.618511
1206,Bay County,-83.929196,43.629992
1207,Benzie County,-86.011382,44.651834
1208,Berrien County,-86.406377,41.985704
1209,Branch County,-85.030705,41.929177
1210,Calhoun County,-85.106049,42.289631
1211,Cass County,-86.040504,41.892277
1212,Charlevoix County,-85.11101,45.244536
1213,Cheboygan County,-84.52108,45.511041
1214,Chippewa County,-84.396326,46.365585
1215,Clare County,-84.825685,43.944384
1216,Clinton County,-84.55428,42.886259
1217,Crawford County,-84.668957,44.657052
1218,Delta County,-87.065752,45.801912
1219,Dickinson County,-88.014029,45.832994
1220,Eaton County,-84.739621,42.645094
1221,Emmet County,-84.910442,45.432042
1222,Genesee County,-83.693809,43.002399
1223,Gladwin County,-84.439806,43.968003
1224,Gogebic County,-89.992958,46.446365
1225,Grand Traverse County,-85.613028,44.713441
1226,Gratiot County,-84.631259,43.34413
1227,Hillsdale County,-84.605231,41.916883
1228,Houghton County,-88.54177,47.127331
1229,Huron County,-83.063027,43.832366
1230,Ingham County,-84.486253,42.688382
1231,Ionia County,-85.086727,42.957003
1232,Iosco County,-83.532361,44.357042
1233,Iron County,-88.53764,46.099565
1234,Isabella County,-84.80345,43.608534
1235,Jackson County,-84.406618,42.241802
1236,Kalamazoo County,-85.586372,42.262549
1237,Kalkaska County,-85.164963,44.720582
1238,Kent County,-85.625638,42.961776
1239,Keweenaw County,-88.289269,47.336126
1240,Lake County,-85.799431,43.95721
1241,Lapeer County,-83.249396,43.058194
1242,Leelanau County,-85.730072,44.906992
1243,Lenawee County,-84.052777,41.926112
1244,Livingston County,-83.856466,42.575026
1245,Luce County,-85.56135,46.335663
1246,Mackinac County,-84.881331,45.997314
1247,Macomb County,-82.957895,42.589118
1248,Manistee County,-86.185294,44.306321
1249,Marquette County,-87.492759,46.486717
1250,Mason County,-86.346719,43.97455
1251,Mecosta County,-85.382191,43.650863
1252,Menominee County,-87.579801,45.342064
1253,Midland County,-84.296349,43.643318
1254,Missaukee County,-85.179858,44.307677
1255,Monroe County,-83.486421,41.901664
1256,Montcalm County,-85.172737,43.283564
1257,Montmorency County,-84.12591,44.997449
1258,Muskegon County,-86.214941,43.243847
1259,Newaygo County,-85.811272,43.466224
1260,Oakland County,-83.314039,42.586862
1261,Oceana County,-86.305778,43.632662
1262,Ogemaw County,-84.127345,44.286618
1263,Ontonagon County,-89.288199,46.718929
1264,Osceola County,-85.357843,43.965434
1265,Oscoda County,-84.14837,44.701471
1266,Otsego County,-84.666769,45.006949
1267,Ottawa County,-86.015862,42.911054
1268,Presque Isle County,-83.868249,45.356976
1269,Roscommon County,-84.650133,44.364342
1270,Saginaw County,-83.996446,43.399088
1271,St. Clair County,-82.563457,42.912215
1272,St. Joseph County,-85.526887,41.887521
1273,Sanilac County,-82.782963,43.365189
1274,Schoolcraft County,-86.226826,46.006087
1275,Shiawassee County,-84.147876,42.942704
1276,Tuscola County,-83.433939,43.429916
1277,Van Buren County,-86.001338,42.260186
1278,Washtenaw County,-83.726939,42.257602
1279,Wayne County,-83.226321,42.329477
1280,Wexford County,-85.486553,44.309686
1281,Aitkin County,-93.52998,46.570797
1282,Anoka County,-93.269315,45.195033
1283,Becker County,-95.781108,46.846984
1284,Beltrami County,-94.86333,47.585267
1285,Benton County,-94.10435,45.634664
1286,Big Stone County,-96.446286,45.395362
1287,Blue Earth County,-93.994417,44.133623
1288,Brown County,-94.59176,44.285144
1289,Carlton County,-92.532283,46.644206
1290,Carver County,-93.679267,44.836919
1291,Cass County,-94.417932,46.817725
1292,Chippewa County,-95.618298,44.961846
1293,Chisago County,-92.924032,45.452093
1294,Clay County,-96.673903,46.855003
1295,Clearwater County,-95.388788,47.559971
1296,Cook County,-90.339448,47.790102
1297,Cottonwood County,-95.120928,43.938574
1298,Crow Wing County,-94.162322,46.430863
1299,Dakota County,-93.154642,44.763244
1300,Dodge County,-92.805954,44.030082
1301,Douglas County,-95.389465,45.907933
1302,Faribault County,-93.954993,43.682751
1303,Fillmore County,-92.081754,43.696271
1304,Freeborn County,-93.361666,43.662772
1305,Goodhue County,-92.66657,44.446353
1306,Grant County,-95.931474,45.948536
1307,Hennepin County,-93.361233,44.976697
1308,Houston County,-91.438661,43.720423
1309,Hubbard County,-94.933356,47.058441
1310,Isanti County,-93.259775,45.542718
1311,Itasca County,-93.521135,47.315009
1312,Jackson County,-95.109576,43.66536
1313,Kanabec County,-93.297994,45.885216
1314,Kandiyohi County,-95.017492,45.154628
1315,Kittson County,-96.77663,48.729252
1316,Koochiching County,-93.489801,48.510977
1317,Lac qui Parle County,-96.130868,44.982404
1318,Lake County,-91.560751,47.186485
1319,Lake of the Woods County,-94.744612,48.769541
1320,Le Sueur County,-93.716142,44.39681
1321,Lincoln County,-96.252306,44.373948
1322,Lyon County,-95.796682,44.428528
1323,McLeod County,-94.264775,44.85967
1324,Mahnomen County,-95.837513,47.300158
1325,Marshall County,-96.530084,48.306927
1326,Martin County,-94.50935,43.665559
1327,Meeker County,-94.481246,45.136287
1328,Mille Lacs County,-93.623033,45.790781
1329,Morrison County,-94.329081,45.984633
1330,Mower County,-92.901937,43.665401
1331,Murray County,-95.740801,43.982392
1332,Nicollet County,-94.058378,44.265352
1333,Nobles County,-95.663888,43.635008
1334,Norman County,-96.484363,47.308519
1335,Olmsted County,-92.476238,44.024514
1336,Otter Tail County,-95.789225,46.408729
1337,Pennington County,-96.147968,48.102851
1338,Pine County,-92.894181,46.030418
1339,Pipestone County,-96.268335,43.980739
1340,Polk County,-96.562798,47.783873
1341,Pope County,-95.439435,45.630228
1342,Ramsey County,-93.10565,44.99291
1343,Red Lake County,-96.132058,47.875652
1344,Redwood County,-95.189914,44.440045
1345,Renville County,-94.942285,44.721227
1346,Rice County,-93.26165,44.372673
1347,Rock County,-96.237081,43.648084
1348,Roseau County,-95.646717,48.82443
1349,St. Louis County,-92.307366,47.078425
1350,Scott County,-93.466447,44.714553
1351,Sherburne County,-93.718866,45.402446
1352,Sibley County,-94.165538,44.58252
1353,Stearns County,-94.355044,45.559158
1354,Steele County,-93.214616,44.06586
1355,Stevens County,-95.921798,45.577955
1356,Swift County,-95.637582,45.272889
1357,Todd County,-94.889142,46.065805
1358,Traverse County,-96.547312,45.751962
1359,Wabasha County,-92.21876,44.298281
1360,Wadena County,-95.044753,46.52738
1361,Waseca County,-93.551329,44.062525
1362,Washington County,-92.921431,44.985726
1363,Watonwan County,-94.58359,43.992768
1364,Wilkin County,-96.525623,46.316429
1365,Winona County,-91.718459,44.023673
1366,Wright County,-93.818147,45.199091
1367,Yellow Medicine County,-95.830115,44.737396
1368,Adams County,-91.35434,31.545814
1369,Alcorn County,-88.529805,34.909527
1370,Amite County,-90.807611,31.187109
1371,Attala County,-89.589172,33.065276
1372,Benton County,-89.203932,34.813848
1373,Bolivar County,-90.768825,33.771865
1374,Calhoun County,-89.309537,33.930069
1375,Carroll County,-89.919301,33.46177
1376,Chickasaw County,-88.93891,33.93085
1377,Choctaw County,-89.234179,33.339222
1378,Claiborne County,-90.950731,31.931505
1379,Clarke County,-88.731696,32.067249
1380,Clay County,-88.693,33.624883
1381,Coahoma County,-90.57036,34.220105
1382,Copiah County,-90.378623,31.893381
1383,Covington County,-89.546964,31.634654
1384,DeSoto County,-89.949653,34.927389
1385,Forrest County,-89.287954,31.309279
1386,Franklin County,-90.866734,31.471678
1387,George County,-88.590917,30.868417
1388,Greene County,-88.629422,31.195402
1389,Grenada County,-89.803438,33.76756
1390,Hancock County,-89.404092,30.379142
1391,Harrison County,-89.063779,30.434161
1392,Hinds County,-90.257,32.304046
1393,Holmes County,-90.028731,33.089593
1394,Humphreys County,-90.518897,33.164116
1395,Issaquena County,-91.018573,32.889296
1396,Itawamba County,-88.404342,34.289689
1397,Jackson County,-88.66863,30.443696
1398,Jasper County,-89.144805,31.961091
1399,Jefferson County,-91.057536,31.714009
1400,Jefferson Davis County,-89.816038,31.575445
1401,Jones County,-89.167194,31.667175
1402,Kemper County,-88.672958,32.763776
1403,Lafayette County,-89.52675,34.359415
1404,Lamar County,-89.439932,31.273921
1405,Lauderdale County,-88.692876,32.401267
1406,Lawrence County,-90.110558,31.553787
1407,Leake County,-89.510973,32.733654
1408,Lee County,-88.703819,34.278226
1409,Leflore County,-90.203416,33.513518
1410,Lincoln County,-90.457896,31.54927
1411,Lowndes County,-88.389424,33.520258
1412,Madison County,-90.104845,32.509875
1413,Marion County,-89.830527,31.245825
1414,Marshall County,-89.544076,34.816554
1415,Monroe County,-88.499061,33.926461
