Id,Partition,Subpartition
2140,2,14
2141,2,14
2142,6,52
2143,6,52
2144,2,17
2145,4,433
2146,3,434
2147,3,25
2148,3,25
2149,3,28
2150,6,57
2151,1,7
2152,1,7
2153,4,35
2154,4,35
2155,3,25
2156,3,25
2157,4,40
2158,4,40
2159,1,435
2160,1,7
2161,1,8
2162,1,436
2163,2,20
2164,4,35
2165,3,27
2166,10,437
2167,9,438
2168,5,48
2169,5,48
2170,1,5
2171,1,5
2172,4,33
2173,4,35
2174,3,23
2175,3,28
2176,6,51
2177,6,59
2178,3,22
2179,3,27
2180,3,22
2181,3,27
2182,10,98
2183,10,98
2184,9,88
2185,9,88
2186,6,52
2187,6,52
2188,1,4
2189,1,439
2190,4,440
2191,4,32
2192,9,441
2193,10,92
2194,4,37
2195,4,37
2196,3,23
2197,3,23
2198,1,7
2199,1,7
2200,10,94
2201,10,94
2202,6,56
2203,6,56
2204,3,25
2205,3,25
2206,4,34
2207,4,34
2208,4,33
2209,4,33
2210,6,57
2211,6,57
2212,4,38
2213,4,38
2214,3,30
2215,3,30
2216,3,30
2217,3,30
2218,3,30
2219,3,23
2220,3,29
2221,3,23
2222,6,56
2223,6,56
2224,6,56
2225,6,56
2226,10,100
2227,10,442
2228,10,98
2229,10,98
2230,4,34
2231,4,34
2232,3,24
2233,3,24
2234,3,24
2235,4,37
2236,4,36
2237,11,109
2238,11,443
2239,11,109
2240,13,125
2241,11,444
2242,11,101
2243,11,109
2244,12,120
2245,12,120
2246,13,128
2247,12,113
2248,13,129
2249,13,124
2250,13,124
2251,13,130
2252,12,111
2253,12,111
2254,12,111
2255,12,116
2256,12,116
2257,13,123
2258,12,120
2259,12,118
2260,13,125
2261,12,115
2262,11,102
2263,12,120
2264,11,105
2265,11,101
2266,12,112
2267,12,117
2268,13,128
2269,11,445
2270,11,105
2271,12,116
2272,12,119
2273,11,446
2274,11,106
2275,11,108
2276,13,122
2277,13,128
2278,11,105
2279,13,129
2280,14,140
2281,12,118
2282,13,124
2283,12,117
2284,12,117
2285,11,447
2286,12,448
2287,12,111
2288,13,121
2289,13,124
2290,11,102
2291,13,124
2292,13,449
2293,13,122
2294,13,130
2295,11,101
2296,11,108
2297,13,121
2298,13,128
2299,13,130
2300,13,128
2301,13,128
2302,13,121
2303,13,121
2304,13,121
2305,12,119
2306,11,102
2307,11,101
2308,12,119
2309,12,116
2310,13,124
2311,13,124
2312,14,140
2313,13,127
2314,13,121
2315,13,125
2316,13,127
2317,13,129
2318,13,129
2319,14,140
2320,14,140
2321,14,450
2322,11,105
2323,13,126
2324,13,121
2325,13,127
2326,13,126
2327,13,126
2328,11,107
2329,11,102
2330,11,105
2331,13,130
2332,12,120
2333,12,120
2334,13,126
2335,13,126
2336,13,126
2337,11,451
2338,11,102
2339,13,129
2340,13,126
2341,13,126
2342,12,115
2343,12,115
2344,14,452
2345,11,105
2346,12,115
2347,12,115
2348,11,105
2349,12,118
2350,12,118
2351,14,139
2352,14,139
2353,11,103
2354,12,113
2355,13,125
2356,12,118
2357,12,119
2358,11,102
2359,13,126
2360,11,107
2361,11,107
2362,13,123
2363,12,117
2364,13,121
2365,14,139
2366,11,110
2367,11,110
2368,14,133
2369,11,109
2370,12,118
2371,12,117
2372,12,117
2373,11,108
2374,12,117
2375,11,108
2376,11,108
2377,11,108
2378,14,139
2379,13,123
2380,14,140
2381,14,140
2382,12,119
2383,12,119
2384,13,124
2385,11,110
2386,10,91
2387,11,102
2388,11,453
2389,12,454
2390,12,114
2391,11,104
2392,11,104
2393,11,104
2394,11,109
2395,12,114
2396,12,114
2397,11,107
2398,11,107
2399,13,127
2400,11,101
2401,14,140
2402,11,109
2403,11,108
2404,14,139
2405,14,139
2406,11,110
2407,12,117
2408,11,104
2409,12,114
2410,11,104
2411,12,114
2412,11,109
2413,12,114
2414,12,114
2415,13,128
2416,11,104
2417,12,111
2418,12,111
2419,11,104
2420,12,114
2421,11,105
2422,12,114
2423,12,114
2424,11,105
2425,11,104
2426,11,104
2427,12,114
2428,12,114
2429,12,455
2430,11,109
2431,12,115
2432,12,114
2433,13,126
2434,12,115
2435,12,115
2436,12,114
2437,11,104
2438,11,107
2439,11,107
2440,13,121
2441,11,107
2442,13,130
2443,12,117
2444,12,117
2445,12,111
2446,11,104
2447,12,118
2448,11,103
2449,11,109
2450,12,116
2451,12,116
2452,13,121
2453,11,108
2454,11,110
2455,13,129
2456,12,111
2457,12,117
2458,11,108
2459,12,116
2460,12,116
2461,13,456
2462,13,125
2463,13,125
2464,12,118
2465,12,113
2466,12,118
2467,12,113
2468,12,120
2469,12,120
2470,13,125
2471,13,130
2472,11,101
2473,11,101
2474,13,125
2475,11,457
2476,13,126
2477,13,126
2478,11,101
2479,12,111
2480,12,117
2481,13,127
2482,12,120
2483,14,140
2484,13,129
2485,13,127
2486,13,121
2487,13,121
2488,12,117
2489,12,111
2490,12,112
2491,13,122
2492,14,135
2493,11,106
2494,11,106
2495,11,107
2496,13,130
2497,13,130
2498,13,125
2499,13,130
2500,13,130
2501,13,127
2502,13,124
2503,13,124
2504,13,124
2505,13,124
2506,14,139
2507,14,458
2508,11,101
2509,13,127
2510,13,129
2511,11,105
2512,11,102
2513,11,105
2514,11,108
2515,13,127
2516,12,116
2517,12,119
2518,13,122
2519,11,106
2520,11,110
2521,14,133
2522,11,107
2523,11,110
2524,11,102
2525,11,110
2526,11,110
2527,11,110
2528,11,110
2529,11,110
2530,11,110
2531,11,110
2532,11,459
2533,11,460
2534,14,134
2535,14,134
2536,12,461
2537,12,120
2538,12,117
2539,12,117
2540,11,108
2541,12,118
2542,12,119
2543,11,107
2544,11,103
2545,11,103
2546,13,123
2547,13,123
2548,13,122
2549,12,119
2550,12,119
2551,13,122
2552,13,124
2553,13,122
2554,13,462
2555,13,128
2556,13,128
2557,13,123
2558,13,463
2559,12,114
2560,11,104
2561,11,101
2562,12,115
2563,11,464
2564,13,129
2565,13,130
2566,13,121
2567,13,121
2568,12,111
2569,14,465
2570,13,124
2571,11,466
2572,12,114
2573,13,129
2574,13,129
2575,13,123
2576,13,124
2577,13,125
2578,13,125
2579,13,122
2580,13,123
2581,13,124
2582,11,104
2583,11,104
2584,12,111
2585,11,106
2586,13,125
2587,12,120
2588,11,110
2589,11,107
2590,11,106
2591,12,116
2592,13,130
2593,13,125
2594,13,125
2595,12,111
2596,11,108
2597,13,127
2598,13,127
2599,13,122
2600,11,103
2601,11,103
2602,12,119
2603,11,467
2604,13,468
2605,11,102
2606,11,102
2607,12,118
2608,12,469
2609,12,115
2610,12,119
2611,12,119
2612,13,123
2613,13,123
2614,13,129
2615,13,129
2616,12,117
2617,13,121
2618,12,119
2619,11,108
2620,11,101
2621,12,113
2622,12,119
2623,11,105
2624,13,125
2625,13,123
2626,14,140
2627,14,140
2628,13,121
2629,14,140
2630,12,111
2631,11,110
2632,13,130
2633,13,130
2634,11,104
2635,12,115
2636,12,118
2637,12,118
2638,13,121
2639,12,112
2640,11,470
2641,13,471
2642,11,102
2643,12,118
2644,12,116
2645,13,127
2646,13,127
2647,11,106
2648,13,127
2649,13,130
2650,11,108
2651,11,106
2652,13,129
2653,11,102
2654,13,129
2655,13,127
2656,13,123
2657,11,106
2658,11,108
2659,13,122
2660,12,112
2661,12,112
2662,12,112
2663,12,112
2664,12,112
2665,12,112
2666,12,112
2667,12,112
2668,12,112
2669,13,129
2670,11,110
2671,12,116
2672,12,119
2673,12,119
2674,13,472
2675,14,139
2676,14,139
2677,13,124
2678,13,128
2679,11,103
2680,12,113
2681,11,108
2682,13,129
2683,12,119
2684,12,119
2685,12,117
2686,12,117
2687,14,140
2688,12,111
2689,12,111
2690,13,122
2691,11,473
2692,11,107
2693,11,103
2694,12,113
2695,12,113
2696,12,113
2697,13,122
2698,12,113
2699,11,103
2700,11,103
2701,12,113
2702,10,91
2703,11,107
2704,11,106
2705,11,105
2706,11,105
2707,14,140
2708,11,105
2709,13,127
2710,13,126
2711,11,103
2712,11,106
2713,11,106
2714,12,113
2715,12,111
2716,12,111
2717,14,135
2718,12,113
2719,11,103
2720,11,106
2721,11,103
2722,12,116
2723,12,113
2724,12,113
2725,11,103
2726,14,140
2727,14,140
2728,11,108
2729,12,114
2730,11,104
2731,12,118
2732,13,126
2733,13,474
2734,11,475
2735,11,106
2736,13,130
2737,11,104
2738,13,122
2739,11,104
2740,13,122
2741,13,123
2742,12,476
2743,11,103
2744,12,115
2745,12,115
2746,13,130
2747,12,116
2748,11,106
2749,12,113
2750,11,107
2751,11,107
2752,13,126
2753,11,103
2754,13,130
2755,11,106
2756,11,103
2757,11,103
2758,10,93
2759,11,101
2760,11,102
2761,13,127
2762,11,102
2763,12,116
2764,12,116
2765,12,113
2766,12,116
2767,11,102
2768,11,102
2769,13,130
2770,13,125
2771,13,129
2772,11,101
2773,11,101
2774,11,101
2775,12,111
2776,14,477
2777,13,121
2778,11,109
2779,14,478
2780,11,106
2781,13,122
2782,11,105
2783,12,116
2784,12,118
2785,12,118
2786,12,118
2787,12,479
2788,11,480
2789,12,113
2790,13,129
2791,15,148
2792,16,152
2793,14,135
2794,14,134
2795,14,134
2796,16,154
2797,15,143
2798,15,143
2799,14,134
2800,15,141
2801,15,150
2802,14,135
2803,16,153
2804,16,154
2805,15,141
2806,14,133
2807,14,134
2808,14,135
2809,14,135
2810,14,135
2811,15,147
2812,15,148
2813,14,133
2814,15,149
2815,15,149
2816,14,131
2817,14,132
2818,14,132
2819,14,133
2820,15,144
2821,14,133
2822,14,481
2823,14,133
2824,15,149
2825,14,133
2826,14,133
2827,15,146
2828,15,147
2829,16,153
2830,14,133
2831,14,131
2832,14,132
2833,15,146
2834,15,143
2835,15,143
2836,16,482
2837,16,483
2838,16,153
2839,16,153
2840,14,134
2841,14,134
2842,15,147
2843,15,484
2844,15,148
2845,15,150
2846,15,148
2847,15,150
2848,15,149
2849,15,148
2850,15,148
2851,15,149
2852,15,149
2853,16,155
2854,15,144
2855,14,138
2856,15,150
2857,15,150
2858,14,132
2859,15,143
2860,15,149
2861,15,149
2862,14,137
2863,14,137
2864,16,152
2865,15,148
2866,15,144
2867,15,144
2868,15,144
2869,15,485
2870,15,144
2871,14,133
2872,15,147
2873,15,141
2874,15,141
2875,14,135
2876,14,135
2877,14,486
2878,14,134
2879,14,134
2880,14,138
2881,16,154
2882,15,143
2883,14,131
2884,14,138
2885,14,138
2886,15,142
2887,14,135
2888,15,148
2889,15,141
2890,15,149
2891,15,148
2892,15,143
2893,15,149
2894,15,148
2895,15,143
2896,14,135
2897,15,143
2898,14,134
2899,15,143
2900,15,143
2901,14,138
2902,14,133
2903,16,152
2904,14,138
2905,16,152
2906,16,152
2907,15,148
2908,14,134
2909,15,487
2910,15,144
2911,15,144
2912,14,132
2913,15,144
2914,15,143
2915,15,144
2916,14,488
2917,14,137
2918,14,131
2919,15,489
2920,15,146
2921,15,146
2922,15,145
2923,14,490
2924,15,150
2925,15,150
2926,16,152
2927,14,491
2928,14,131
2929,15,145
2930,14,138
2931,14,138
2932,16,153
2933,15,147
2934,16,154
2935,16,154
2936,15,141
2937,15,145
2938,16,153
2939,15,144
2940,14,138
2941,15,150
2942,16,152
2943,16,153
2944,14,138
2945,14,135
2946,15,492
2947,15,141
2948,15,493
2949,14,134
2950,14,138
2951,15,146
2952,15,149
2953,15,147
2954,16,494
2955,16,154
2956,16,154
2957,16,154
2958,16,154
2959,15,495
2960,15,150
2961,16,153
2962,15,150
2963,16,154
2964,16,496
2965,16,153
2966,15,147
2967,14,135
2968,16,153
2969,16,153
2970,16,154
2971,16,154
2972,14,138
2973,14,138
2974,15,150
2975,15,141
2976,15,146
2977,14,139
2978,16,153
2979,16,153
2980,15,145
2981,15,148
2982,15,147
2983,16,153
2984,15,147
2985,15,148
2986,15,148
2987,14,131
2988,14,132
2989,14,138
2990,16,153
2991,14,135
2992,15,497
2993,15,148
2994,15,144
2995,14,135
2996,14,138
2997,15,150
2998,15,148
2999,16,153
3000,15,149
3001,15,149
3002,16,152
3003,14,134
3004,14,131
3005,15,149
3006,14,135
3007,14,134
3008,15,149
3009,15,141
3010,15,144
3011,14,138
3012,14,138
3013,14,134
3014,14,133
3015,14,133
3016,14,498
3017,15,147
3018,15,143
3019,14,135
3020,15,146
3021,15,143
3022,14,133
3023,15,142
3024,15,142
3025,15,143
3026,15,146
3027,15,146
3028,15,146
3029,15,146
3030,15,146
3031,15,499
3032,15,147
3033,15,148
3034,15,500
3035,15,150
3036,15,146
3037,15,148
3038,16,152
3039,15,149
3040,14,138
3041,15,145
3042,15,141
3043,15,501
3044,15,144
3045,16,502
3046,14,135
3047,15,145
3048,14,131
3049,14,137
3050,15,149
3051,14,131
3052,14,131
3053,14,131
3054,14,131
3055,14,131
3056,14,132
3057,14,138
3058,14,131
3059,14,133
3060,15,143
3061,14,131
3062,15,146
3063,15,143
3064,14,132
3065,15,150
3066,15,149
3067,15,146
3068,15,149
3069,14,132
3070,14,131
3071,15,144
3072,14,132
3073,14,131
3074,14,132
3075,14,132
3076,15,147
3077,16,154
3078,15,149
3079,15,146
3080,15,147
3081,15,146
3082,15,146
3083,14,134
3084,14,134
3085,14,134
3086,15,146
3087,15,146
3088,15,150
3089,15,148
3090,14,132
3091,14,132
3092,14,133
3093,16,153
3094,14,138
3095,15,150
3096,15,150
3097,14,135
3098,14,503
3099,14,132
3100,15,147
3101,15,504
3102,15,147
3103,7,70
3104,3,30
3105,3,30
3106,3,30
3107,3,30
3108,12,120
3109,12,117
3110,3,28
3111,3,28
3112,13,123
3113,9,88
3114,2,20
3115,6,53
3116,12,112
3117,13,128
3118,6,53
3119,8,71
3120,15,145
