Id,Partition,Subpartition
2140,13,187
2141,1,6
2142,1,8
2143,1,15
2144,1,12
2145,1,12
2146,1,5
2147,1,5
2148,13,195
2149,13,534
2150,13,195
2151,13,195
2152,13,195
2153,13,195
2154,13,195
2155,13,195
2156,1,15
2157,1,15
2158,2,19
2159,1,15
2160,13,185
2161,1,5
2162,1,2
2163,6,535
2164,2,536
2165,1,10
2166,1,10
2167,1,10
2168,1,2
2169,6,82
2170,1,2
2171,1,9
2172,1,9
2173,1,9
2174,1,10
2175,1,8
2176,1,1
2177,1,537
2178,1,538
2179,1,10
2180,1,10
2181,1,10
2182,1,10
2183,1,10
2184,1,10
2185,1,8
2186,1,9
2187,1,6
2188,1,6
2189,1,7
2190,1,1
2191,2,539
2192,2,540
2193,13,541
2194,1,7
2195,1,5
2196,13,181
2197,13,181
2198,1,542
2199,1,1
2200,1,8
2201,1,6
2202,13,193
2203,1,7
2204,1,4
2205,2,19
2206,1,15
2207,1,8
2208,1,6
2209,1,7
2210,1,6
2211,1,6
2212,1,6
2213,1,6
2214,1,543
2215,1,4
2216,1,4
2217,1,6
2218,1,6
2219,1,6
2220,1,3
2221,15,544
2222,1,15
2223,13,545
2224,13,546
2225,1,15
2226,13,187
2227,6,547
2228,1,14
2229,1,8
2230,1,8
2231,1,8
2232,2,20
2233,1,1
2234,1,1
2235,1,14
2236,1,6
2237,1,1
2238,1,1
2239,1,1
2240,1,1
2241,1,14
2242,1,7
2243,1,5
2244,1,14
2245,1,15
2246,1,2
2247,2,19
2248,2,19
2249,1,548
2250,13,193
2251,1,2
2252,13,181
2253,1,14
2254,1,14
2255,1,549
2256,1,14
2257,1,14
2258,1,3
2259,1,8
2260,1,1
2261,1,2
2262,1,2
2263,1,1
2264,1,4
2265,1,14
2266,1,2
2267,1,2
2268,1,1
2269,1,3
2270,1,2
2271,13,187
2272,1,10
2273,1,15
2274,1,550
2275,1,551
2276,13,552
2277,6,553
2278,6,554
2279,1,2
2280,1,2
2281,6,555
2282,1,15
2283,1,15
2284,1,15
2285,1,2
2286,13,181
2287,1,6
2288,1,6
2289,1,15
2290,1,15
2291,6,82
2292,13,181
2293,1,15
2294,1,7
2295,1,3
2296,13,556
2297,1,5
2298,1,6
2299,1,3
2300,1,557
2301,1,1
2302,1,3
2303,8,558
2304,1,3
2305,1,4
2306,2,20
2307,1,12
2308,1,14
2309,1,5
2310,1,5
2311,5,73
2312,1,10
2313,1,15
2314,1,3
2315,4,559
2316,13,185
2317,1,3
2318,2,19
2319,2,560
2320,6,82
2321,1,15
2322,1,561
2323,1,3
2324,2,19
2325,2,19
2326,1,5
2327,1,14
2328,13,182
2329,13,183
2330,13,182
2331,13,182
2332,2,29
2333,4,52
2334,13,184
2335,13,184
2336,13,183
2337,13,188
2338,6,562
2339,3,563
2340,16,232
2341,16,232
2342,16,232
2343,16,231
2344,6,76
2345,3,37
2346,15,216
2347,15,216
2348,13,187
2349,13,187
2350,4,52
2351,4,52
2352,4,52
2353,4,52
2354,4,52
2355,13,186
2356,13,564
2357,15,216
2358,2,565
2359,13,187
2360,13,566
2361,2,29
2362,13,192
2363,13,192
2364,15,217
2365,15,217
2366,13,184
2367,13,186
2368,2,21
2369,13,183
2370,13,183
2371,6,567
2372,3,37
2373,13,193
2374,13,193
2375,4,60
2376,13,192
2377,13,192
2378,13,192
2379,15,568
2380,16,569
2381,16,570
2382,13,182
2383,13,183
2384,13,182
2385,13,182
2386,16,231
2387,3,34
2388,2,29
2389,5,64
2390,4,52
2391,13,185
2392,13,185
2393,13,185
2394,13,185
2395,13,185
2396,13,184
2397,13,184
2398,13,185
2399,13,185
2400,13,185
2401,13,184
2402,13,184
2403,13,184
2404,13,184
2405,13,184
2406,13,184
2407,13,185
2408,13,185
2409,13,185
2410,13,185
2411,13,571
2412,2,18
2413,3,572
2414,3,37
2415,3,37
2416,4,52
2417,4,52
2418,1,573
2419,1,12
2420,16,232
2421,16,232
2422,16,232
2423,16,232
2424,2,29
2425,13,181
2426,13,181
2427,13,182
2428,13,183
2429,15,216
2430,15,216
2431,13,186
2432,13,186
2433,5,73
2434,5,73
2435,13,186
2436,13,186
2437,4,51
2438,4,574
2439,15,213
2440,16,232
2441,16,232
2442,16,231
2443,16,231
2444,15,216
2445,15,575
2446,4,53
2447,13,183
2448,13,183
2449,16,232
2450,16,232
2451,13,181
2452,13,181
2453,5,64
2454,13,184
2455,13,184
2456,13,184
2457,14,199
2458,4,51
2459,4,576
2460,5,64
2461,5,64
2462,2,21
2463,2,577
2464,13,578
2465,13,579
2466,4,52
2467,4,52
2468,3,36
2469,3,36
2470,2,21
2471,2,21
2472,16,231
2473,16,231
2474,16,231
2475,13,182
2476,13,182
2477,16,232
2478,16,232
2479,13,183
2480,13,183
2481,4,51
2482,4,51
2483,15,216
2484,13,188
2485,13,188
2486,13,182
2487,13,182
2488,15,216
2489,15,216
2490,16,231
2491,16,231
2492,13,187
2493,13,187
2494,16,231
2495,13,187
2496,13,187
2497,3,36
2498,3,36
2499,4,53
2500,4,53
2501,13,183
2502,13,183
2503,6,580
2504,13,581
2505,14,582
2506,13,185
2507,13,185
2508,13,182
2509,13,182
2510,3,37
2511,3,37
2512,13,181
2513,13,181
2514,13,183
2515,13,183
2516,16,583
2517,16,232
2518,3,33
2519,3,584
2520,15,213
2521,4,585
2522,13,186
2523,13,186
2524,13,188
2525,13,188
2526,13,182
2527,13,182
2528,15,216
2529,13,183
2530,5,73
2531,5,73
2532,15,586
2533,2,29
2534,13,587
2535,2,588
2536,16,232
2537,16,232
2538,5,589
2539,5,73
2540,2,590
2541,13,591
2542,12,592
2543,12,179
2544,13,192
2545,13,192
2546,13,181
2547,13,181
2548,16,231
2549,16,593
2550,4,53
2551,2,21
2552,2,21
2553,13,183
2554,13,182
2555,16,594
2556,16,595
2557,13,183
2558,13,183
2559,13,596
2560,13,597
2561,5,598
2562,4,599
2563,13,192
2564,13,192
2565,13,600
2566,13,601
2567,14,199
2568,14,199
2569,5,64
2570,5,64
2571,4,52
2572,13,187
2573,13,192
2574,13,192
2575,6,76
2576,3,37
2577,7,602
2578,14,199
2579,14,199
2580,4,51
2581,4,51
2582,4,51
2583,4,52
2584,4,52
2585,5,73
2586,5,603
2587,2,29
2588,14,604
2589,15,212
2590,1,4
2591,1,11
2592,4,47
2593,4,47
2594,4,605
2595,4,606
2596,6,607
2597,6,608
2598,6,86
2599,6,85
2600,6,609
2601,6,85
2602,5,610
2603,5,611
2604,5,65
2605,5,65
2606,6,85
2607,6,612
2608,6,85
2609,6,85
2610,8,613
2611,8,614
2612,4,615
2613,4,616
2614,16,617
2615,16,618
2616,5,619
2617,5,65
2618,4,47
2619,4,47
2620,15,620
2621,15,225
2622,15,214
2623,4,48
2624,4,48
2625,4,621
2626,4,622
2627,5,69
2628,5,69
2629,4,623
2630,4,46
2631,5,65
2632,6,86
2633,4,624
2634,4,625
2635,15,626
2636,15,627
2637,15,217
2638,6,628
2639,6,629
2640,6,630
2641,6,631
2642,6,632
2643,15,217
2644,15,212
2645,15,212
2646,15,633
2647,15,634
2648,15,211
2649,15,217
2650,15,212
2651,6,635
2652,6,83
2653,15,217
2654,15,217
2655,14,636
2656,14,637
2657,15,638
2658,15,212
2659,4,639
2660,8,120
2661,8,640
2662,8,641
2663,12,175
2664,12,642
2665,4,47
2666,4,47
2667,6,84
2668,6,643
2669,4,644
2670,4,645
2671,4,48
2672,4,646
2673,8,120
2674,8,120
2675,6,647
2676,6,648
2677,6,649
2678,8,650
2679,8,651
2680,5,652
2681,8,120
2682,3,35
2683,3,35
2684,8,653
2685,8,654
2686,15,212
2687,15,655
2688,3,656
2689,3,657
2690,5,62
2691,3,34
2692,3,658
2693,3,659
2694,4,660
2695,4,47
2696,4,661
2697,5,662
2698,5,663
2699,3,41
2700,3,41
2701,3,41
2702,3,664
2703,3,41
2704,3,38
2705,3,665
2706,2,666
2707,5,69
2708,5,667
2709,2,18
2710,2,668
2711,2,18
2712,2,669
2713,2,25
2714,12,670
2715,12,671
2716,3,672
2717,3,673
2718,3,40
2719,3,41
2720,3,41
2721,4,674
2722,4,46
2723,4,675
2724,4,676
2725,5,677
2726,5,678
2727,5,74
2728,2,28
2729,2,679
2730,2,26
2731,2,680
2732,2,681
2733,3,682
2734,3,683
2735,2,26
2736,3,684
2737,3,41
2738,2,685
2739,12,176
2740,3,686
2741,3,687
2742,5,74
2743,9,688
2744,9,123
2745,9,689
2746,15,690
2747,15,213
2748,6,691
2749,6,82
2750,15,225
2751,15,692
2752,15,225
2753,15,225
2754,15,224
2755,5,693
2756,5,694
2757,5,72
2758,6,77
2759,6,77
2760,6,695
2761,6,696
2762,9,123
2763,15,225
2764,15,225
2765,15,697
2766,15,225
2767,6,698
2768,6,699
2769,5,65
2770,4,50
2771,4,50
2772,5,66
2773,5,66
2774,5,75
2775,5,74
2776,5,66
2777,5,66
2778,4,50
2779,4,50
2780,4,49
2781,7,91
2782,5,66
2783,5,66
2784,7,92
2785,7,92
2786,8,115
2787,4,50
2788,4,50
2789,1,14
2790,4,49
2791,4,49
2792,7,93
2793,7,93
2794,4,48
2795,4,46
2796,4,48
2797,4,46
2798,7,91
2799,4,48
2800,4,48
2801,4,49
2802,4,49
2803,4,48
2804,5,67
2805,5,67
2806,8,115
2807,8,700
2808,4,49
2809,4,701
2810,7,93
2811,7,93
2812,5,65
2813,5,65
2814,4,49
2815,4,49
2816,4,49
2817,16,230
2818,5,67
2819,5,67
2820,7,702
2821,7,703
2822,5,704
2823,5,74
2824,4,49
2825,4,49
2826,4,49
2827,4,49
2828,4,49
2829,7,96
2830,7,96
2831,7,97
2832,7,97
2833,5,68
2834,7,97
2835,7,97
2836,5,68
2837,5,75
2838,5,705
2839,7,92
2840,7,92
2841,7,92
2842,7,91
2843,7,97
2844,7,97
2845,7,91
2846,7,91
2847,7,97
2848,7,92
2849,7,92
2850,7,93
2851,7,93
2852,7,92
2853,7,92
2854,7,92
2855,7,97
2856,7,91
2857,5,68
2858,5,68
2859,7,97
2860,7,97
2861,7,91
2862,7,91
2863,7,91
2864,7,91
2865,7,93
2866,7,93
2867,5,66
2868,5,66
2869,7,93
2870,5,706
2871,5,75
2872,7,91
2873,7,91
2874,5,66
2875,5,66
2876,7,93
2877,7,91
2878,7,91
2879,6,85
2880,6,86
2881,6,85
2882,7,97
2883,7,97
2884,5,65
2885,5,707
2886,5,708
2887,5,65
2888,16,230
2889,16,230
2890,6,85
2891,6,709
2892,6,85
2893,5,67
2894,16,230
2895,15,214
2896,16,229
2897,16,240
2898,7,97
2899,7,710
2900,1,711
2901,5,68
2902,5,712
2903,5,66
2904,7,713
2905,7,714
2906,4,49
2907,4,47
2908,16,229
2909,16,229
2910,5,68
2911,16,230
2912,16,229
2913,5,715
2914,16,230
2915,5,65
2916,5,62
2917,4,50
2918,4,50
2919,4,50
2920,4,50
2921,16,230
2922,16,230
2923,16,230
2924,16,230
2925,15,716
2926,16,230
2927,15,214
2928,4,50
2929,4,50
2930,16,230
2931,16,230
2932,16,227
2933,5,68
2934,8,115
2935,8,115
2936,5,63
2937,5,63
2938,7,97
2939,7,97
2940,12,171
2941,16,230
2942,16,230
2943,13,187
2944,13,717
2945,13,718
2946,7,92
2947,7,92
2948,4,49
2949,4,49
2950,7,93
2951,7,93
2952,7,93
2953,4,719
2954,4,48
2955,5,75
2956,4,48
2957,7,97
2958,5,68
2959,5,66
2960,5,720
2961,5,74
2962,5,74
2963,15,214
2964,7,93
2965,7,93
2966,7,93
2967,16,229
2968,4,50
2969,5,67
2970,7,92
2971,7,92
2972,5,66
2973,5,66
2974,4,50
2975,4,721
2976,4,48
2977,4,46
2978,5,65
2979,5,62
2980,5,62
2981,5,62
2982,5,63
2983,5,66
2984,6,85
2985,4,46
2986,4,46
2987,7,91
2988,7,91
2989,5,63
2990,4,46
2991,5,65
2992,5,65
2993,5,65
2994,5,65
2995,5,62
2996,5,62
2997,5,67
2998,4,50
2999,5,65
3000,16,722
3001,16,240
3002,5,66
3003,5,66
3004,5,62
3005,5,65
3006,5,62
3007,5,62
3008,5,62
3009,5,67
3010,7,91
3011,7,93
3012,12,723
3013,7,93
3014,4,49
3015,16,229
3016,4,50
3017,7,92
3018,7,92
3019,16,724
3020,16,240
3021,5,75
3022,5,75
3023,7,725
3024,7,726
3025,4,49
3026,5,75
3027,5,75
3028,4,50
3029,4,50
3030,7,97
3031,5,67
3032,13,187
3033,13,187
3034,7,92
3035,5,66
3036,5,727
3037,5,62
3038,15,217
3039,5,62
3040,14,199
3041,8,728
3042,8,117
3043,6,80
3044,8,117
3045,6,79
3046,6,79
3047,6,80
3048,6,80
3049,6,80
3050,8,117
3051,8,117
3052,6,80
3053,8,117
3054,8,117
3055,3,35
3056,6,80
3057,6,84
3058,8,117
3059,6,79
3060,6,84
3061,8,117
3062,8,117
3063,6,79
3064,6,84
3065,6,79
3066,6,729
3067,4,730
3068,6,79
3069,6,79
3070,6,79
3071,6,79
3072,6,79
3073,6,79
3074,8,117
3075,8,120
3076,8,117
3077,8,117
3078,3,731
3079,6,732
3080,3,35
3081,3,35
3082,6,80
3083,8,733
3084,4,47
3085,6,79
3086,6,79
3087,6,79
3088,6,79
3089,6,79
3090,8,117
3091,8,117
3092,5,68
3093,5,68
3094,5,68
3095,2,23
3096,5,734
3097,5,68
3098,2,24
3099,2,24
3100,13,186
3101,4,735
3102,2,24
3103,2,25
3104,2,27
3105,3,41
3106,3,43
3107,13,186
3108,10,144
3109,2,26
3110,3,43
3111,5,75
3112,2,28
3113,5,71
3114,2,24
3115,10,736
3116,10,144
3117,2,23
3118,2,24
3119,2,24
3120,2,20
3121,5,75
3122,9,737
3123,2,20
3124,2,20
3125,2,738
3126,2,23
3127,2,24
3128,2,24
3129,2,26
3130,2,23
3131,2,739
3132,2,24
3133,2,24
3134,2,25
3135,4,46
3136,2,26
3137,5,740
3138,6,81
3139,6,741
3140,2,25
3141,3,43
3142,2,27
3143,2,27
3144,3,742
3145,5,71
3146,5,71
3147,2,25
3148,2,26
3149,2,26
3150,5,70
3151,5,61
3152,5,61
3153,2,28
3154,5,68
3155,5,75
3156,5,75
3157,5,75
3158,5,75
3159,5,71
3160,2,23
3161,5,71
3162,5,71
3163,2,23
3164,4,46
3165,3,40
3166,8,110
3167,3,40
3168,5,68
3169,2,27
3170,5,61
3171,5,61
3172,5,71
3173,5,68
3174,5,69
3175,5,743
3176,5,71
3177,5,61
3178,3,40
3179,2,27
3180,3,40
3181,2,27
3182,5,68
3183,2,18
3184,3,40
3185,4,59
3186,3,40
3187,2,27
3188,3,43
3189,2,27
3190,2,27
3191,3,43
3192,3,40
3193,3,40
3194,2,27
3195,3,43
3196,5,68
3197,2,27
3198,3,43
3199,2,27
3200,2,27
3201,3,40
3202,5,61
3203,5,61
3204,2,24
3205,5,744
3206,8,110
3207,5,68
3208,5,75
3209,5,75
3210,13,186
3211,5,69
3212,2,745
3213,2,25
3214,2,25
3215,2,25
3216,4,746
3217,2,23
3218,5,61
3219,13,186
3220,2,25
3221,8,116
3222,8,116
3223,13,747
3224,13,748
3225,2,20
3226,5,74
3227,5,61
3228,5,62
3229,2,25
3230,2,24
3231,2,23
3232,2,23
3233,2,24
3234,5,71
3235,2,25
3236,4,51
3237,2,26
3238,5,69
3239,2,28
3240,4,46
3241,2,28
3242,5,749
3243,2,26
3244,4,46
3245,4,46
3246,4,46
3247,4,750
3248,4,751
3249,4,46
3250,4,48
3251,5,752
3252,5,71
3253,5,71
3254,10,144
3255,5,69
3256,5,61
3257,2,24
3258,2,24
3259,2,28
3260,2,28
3261,2,24
3262,2,28
3263,2,28
3264,2,26
3265,2,26
3266,2,27
3267,3,40
3268,2,27
3269,15,753
3270,2,754
3271,2,20
3272,6,87
3273,2,24
3274,2,23
3275,3,755
3276,2,756
3277,2,24
3278,2,23
3279,2,26
3280,2,23
3281,2,28
3282,2,26
3283,2,23
3284,2,23
3285,5,757
3286,2,25
3287,5,69
3288,2,28
3289,2,23
3290,2,23
3291,8,116
3292,5,69
3293,16,758
3294,2,23
3295,2,20
3296,5,759
3297,2,25
3298,8,760
3299,2,25
3300,4,46
3301,8,110
3302,2,23
3303,2,26
3304,3,41
3305,5,69
3306,4,761
3307,15,224
3308,2,20
3309,5,61
3310,5,69
3311,2,20
3312,13,186
3313,13,762
3314,13,186
3315,4,763
3316,2,28
3317,5,71
3318,5,71
3319,2,23
3320,5,69
3321,10,144
3322,5,764
3323,2,20
3324,2,20
3325,2,765
3326,2,25
3327,2,766
3328,5,74
3329,5,71
3330,5,71
3331,5,767
3332,2,27
3333,8,110
3334,2,25
3335,5,61
3336,8,768
3337,2,28
3338,8,110
3339,2,20
3340,2,24
3341,5,61
3342,2,27
3343,5,61
3344,5,61
3345,2,26
3346,2,26
3347,2,23
3348,6,769
3349,5,71
3350,8,116
3351,5,75
3352,2,28
3353,2,20
3354,3,43
3355,2,770
3356,3,771
3357,8,772
3358,5,73
3359,5,73
3360,5,773
3361,5,72
3362,6,77
3363,15,225
3364,8,114
3365,5,72
3366,5,72
3367,5,774
3368,6,775
3369,9,135
3370,9,776
3371,5,74
3372,15,225
3373,4,57
3374,6,78
3375,15,222
3376,15,223
3377,5,73
3378,5,73
3379,15,213
3380,4,777
3381,6,81
3382,4,58
3383,15,224
3384,5,70
3385,15,225
3386,15,222
3387,15,222
3388,15,224
3389,15,224
3390,15,778
3391,15,224
3392,15,224
3393,15,225
3394,5,72
3395,5,72
3396,5,779
3397,5,72
3398,5,72
3399,5,70
3400,15,222
3401,5,69
3402,5,69
3403,5,72
3404,6,81
3405,4,57
3406,6,81
3407,5,74
3408,5,72
3409,5,70
3410,5,70
3411,5,73
3412,15,224
3413,15,224
3414,15,222
3415,4,780
3416,15,781
3417,15,222
3418,15,782
3419,15,225
3420,4,57
3421,15,224
3422,5,70
3423,5,70
3424,6,783
3425,6,78
3426,6,82
3427,15,224
3428,5,70
3429,5,70
3430,5,74
3431,5,73
3432,5,70
3433,8,784
3434,6,86
3435,6,86
3436,6,785
3437,6,78
3438,6,76
3439,6,78
3440,6,78
3441,3,786
3442,5,74
3443,6,76
3444,6,78
3445,5,70
3446,5,70
3447,6,81
3448,5,70
3449,9,135
3450,5,70
3451,5,74
3452,15,225
3453,15,225
3454,5,72
3455,5,70
3456,3,787
3457,5,72
3458,15,222
3459,5,74
3460,4,57
3461,15,223
3462,15,224
3463,5,70
3464,5,70
3465,5,73
3466,5,64
3467,5,74
3468,15,224
3469,6,81
3470,16,788
3471,5,70
3472,15,789
3473,15,224
3474,5,74
3475,15,222
3476,15,222
3477,15,222
3478,15,222
3479,15,222
3480,9,135
3481,5,70
3482,15,222
3483,4,58
3484,15,790
3485,15,222
3486,15,223
3487,15,223
3488,15,223
3489,15,223
3490,6,77
3491,4,791
3492,2,29
3493,8,107
3494,5,73
3495,5,73
3496,5,73
3497,2,792
3498,15,222
3499,15,222
3500,5,69
3501,15,225
3502,6,793
3503,6,82
3504,6,78
3505,2,26
3506,12,175
3507,3,35
3508,3,41
3509,2,18
3510,15,212
3511,6,83
3512,15,213
3513,6,81
3514,6,81
3515,6,84
3516,6,84
3517,6,84
3518,6,84
3519,6,794
3520,6,795
3521,6,84
3522,15,217
3523,15,796
3524,6,89
3525,6,81
3526,6,81
3527,6,90
3528,6,76
3529,6,90
3530,6,87
3531,6,87
3532,6,81
3533,6,81
3534,6,90
3535,6,90
3536,6,89
3537,6,89
3538,6,90
3539,6,89
3540,6,89
3541,6,89
3542,6,89
3543,6,90
3544,6,76
3545,6,76
3546,6,90
3547,5,64
3548,5,64
3549,6,76
3550,6,90
3551,3,36
3552,3,797
3553,6,84
3554,6,90
3555,6,89
3556,5,64
3557,5,64
3558,6,89
3559,6,90
3560,6,76
3561,6,81
3562,6,87
3563,6,87
3564,6,90
3565,6,82
3566,5,798
3567,6,89
3568,6,87
3569,6,87
3570,6,89
3571,6,89
3572,6,76
3573,6,76
3574,6,89
3575,6,89
3576,6,87
3577,6,799
3578,6,90
3579,6,90
3580,6,82
3581,6,82
3582,6,89
3583,6,87
3584,6,90
3585,6,87
3586,5,64
3587,6,76
3588,6,76
3589,6,76
3590,6,76
3591,6,90
3592,6,76
3593,6,90
3594,6,90
3595,6,87
3596,6,87
3597,6,89
3598,6,90
3599,6,90
3600,3,36
3601,6,89
3602,6,89
3603,6,89
3604,8,800
3605,14,201
3606,14,201
3607,14,201
3608,14,200
3609,14,801
3610,14,200
3611,3,802
3612,14,200
3613,14,200
3614,3,803
3615,3,32
3616,3,32
3617,14,200
3618,14,200
3619,14,200
3620,14,200
3621,14,197
3622,14,198
3623,14,198
3624,14,197
3625,14,202
3626,14,200
3627,14,200
3628,14,804
3629,14,198
3630,14,198
3631,14,197
3632,14,197
3633,14,198
3634,14,198
3635,14,198
3636,14,198
3637,14,202
3638,14,202
3639,14,197
3640,14,198
3641,3,32
3642,14,197
3643,14,202
3644,14,200
3645,14,198
3646,14,198
3647,14,198
3648,14,198
3649,14,202
3650,14,202
3651,14,202
3652,14,202
3653,14,200
3654,14,200
3655,14,202
3656,14,202
3657,14,202
3658,14,198
3659,14,198
3660,14,200
3661,14,197
3662,14,198
3663,14,202
3664,14,198
3665,14,198
3666,14,202
3667,14,202
3668,14,197
3669,14,197
3670,14,200
3671,9,805
3672,9,125
3673,9,125
3674,9,125
3675,9,125
3676,9,125
3677,9,125
3678,9,125
3679,10,150
3680,10,150
3681,10,150
3682,9,124
3683,9,124
3684,9,124
3685,9,124
3686,9,124
3687,9,124
3688,9,124
3689,9,124
3690,9,124
3691,9,124
3692,9,124
3693,9,124
3694,9,124
3695,9,125
3696,9,806
3697,9,127
3698,9,124
3699,9,807
3700,9,808
3701,9,127
3702,9,809
3703,9,810
3704,9,124
3705,9,127
3706,9,121
3707,9,127
3708,10,150
3709,10,811
3710,10,150
3711,10,812
3712,10,150
3713,10,148
3714,10,813
3715,3,814
3716,10,150
3717,10,150
3718,10,150
3719,10,815
3720,9,124
3721,9,124
3722,9,124
3723,9,125
3724,9,127
3725,9,125
3726,10,150
3727,10,150
3728,10,150
3729,10,150
3730,10,816
3731,10,150
3732,9,127
3733,9,127
3734,9,125
3735,9,125
3736,10,150
3737,9,125
3738,9,124
3739,3,817
3740,3,818
3741,9,125
3742,10,150
3743,9,124
3744,9,127
3745,3,819
3746,4,52
3747,4,52
3748,4,58
3749,4,58
3750,4,52
3751,4,58
3752,4,820
3753,4,58
3754,16,237
3755,16,237
3756,16,237
3757,16,237
3758,16,240
3759,16,240
3760,16,238
3761,4,58
3762,4,58
3763,4,821
3764,16,822
3765,16,237
3766,16,237
3767,16,237
3768,4,58
3769,4,823
3770,4,57
3771,16,237
3772,16,237
3773,16,237
3774,16,237
3775,16,238
3776,16,824
3777,4,52
3778,16,238
3779,4,58
3780,16,238
3781,4,57
3782,4,57
3783,16,240
3784,16,237
3785,16,238
3786,16,238
3787,16,238
3788,16,238
3789,16,825
3790,16,826
3791,4,58
3792,16,238
3793,16,237
3794,16,238
3795,16,240
3796,16,240
3797,16,240
3798,16,240
3799,16,238
3800,16,240
3801,16,240
3802,4,58
3803,4,52
3804,13,827
3805,16,237
3806,16,238
3807,16,238
3808,16,237
3809,16,828
3810,16,238
3811,16,238
3812,16,238
3813,16,238
3814,4,58
3815,16,238
3816,16,237
3817,16,237
3818,9,134
3819,9,123
3820,9,829
3821,9,123
3822,9,123
3823,9,123
3824,9,123
3825,9,123
3826,9,123
3827,9,134
3828,9,123
3829,9,129
3830,9,129
3831,9,134
3832,9,122
3833,9,129
3834,9,123
3835,9,123
3836,13,194
3837,9,134
3838,9,134
3839,9,830
3840,9,123
3841,9,134
3842,9,123
3843,9,135
3844,9,129
3845,9,134
3846,9,135
3847,13,831
3848,9,134
3849,13,832
3850,9,833
3851,9,834
3852,9,134
3853,13,194
3854,9,123
3855,9,123
3856,9,134
3857,9,134
3858,9,134
3859,9,129
3860,13,194
3861,13,835
3862,9,134
3863,9,134
3864,9,129
3865,9,135
3866,9,129
3867,9,134
3868,9,134
3869,9,134
3870,9,129
3871,13,194
3872,9,134
3873,9,135
3874,9,134
3875,9,134
3876,9,134
3877,9,129
3878,9,123
3879,14,199
3880,14,199
3881,14,836
3882,14,196
3883,14,196
3884,14,199
3885,14,199
3886,14,201
3887,14,201
3888,14,196
3889,14,196
3890,14,206
3891,14,206
3892,14,206
3893,14,206
3894,14,201
3895,14,201
3896,14,201
3897,14,209
3898,14,199
3899,14,199
3900,14,207
3901,13,190
3902,14,209
3903,6,837
3904,6,838
3905,14,197
3906,14,207
3907,14,205
3908,13,190
3909,13,839
3910,14,207
3911,6,77
3912,14,196
3913,14,209
3914,14,207
3915,14,840
3916,14,209
3917,14,209
3918,14,209
3919,14,209
3920,14,207
3921,14,207
3922,14,209
3923,14,209
3924,14,841
3925,4,53
3926,14,197
3927,4,842
3928,14,196
3929,6,77
3930,6,77
3931,14,843
3932,14,205
3933,14,205
3934,6,844
3935,14,207
3936,6,77
3937,2,845
3938,14,846
3939,14,847
3940,1,848
3941,6,849
3942,14,196
3943,14,207
3944,14,196
3945,14,205
3946,14,196
3947,14,196
3948,14,196
3949,14,196
3950,14,196
3951,14,196
3952,14,196
3953,14,196
3954,14,205
3955,14,197
3956,14,197
3957,14,850
3958,14,197
3959,14,197
3960,14,196
3961,13,851
3962,14,197
3963,13,190
3964,14,207
3965,6,77
3966,14,197
3967,14,197
3968,14,204
3969,14,203
3970,14,204
3971,14,204
3972,14,206
3973,14,203
3974,14,206
3975,14,208
3976,14,208
3977,14,208
3978,14,208
3979,14,206
3980,14,206
3981,14,207
3982,14,207
3983,14,203
3984,14,203
3985,14,205
3986,14,205
3987,14,207
3988,14,207
3989,14,207
3990,14,208
3991,14,852
3992,14,204
3993,14,204
3994,14,204
3995,14,204
3996,14,207
3997,14,207
3998,14,206
3999,14,205
4000,14,205
4001,14,204
4002,14,203
4003,6,77
4004,6,853
4005,14,208
4006,14,208
4007,14,205
4008,14,205
4009,14,205
4010,14,205
4011,14,208
4012,14,208
4013,14,208
4014,14,208
4015,14,204
4016,14,204
4017,6,77
4018,14,203
4019,14,203
4020,14,203
4021,14,203
4022,14,204
4023,14,204
4024,14,208
4025,14,208
4026,14,208
4027,14,203
4028,14,203
4029,14,204
4030,14,204
4031,14,205
4032,14,205
4033,14,204
4034,14,204
4035,14,203
4036,14,203
4037,14,204
4038,14,204
4039,14,206
4040,14,207
4041,14,207
4042,14,205
4043,14,205
4044,14,208
4045,14,208
4046,14,203
4047,14,204
4048,14,203
4049,14,203
4050,14,203
4051,14,203
4052,14,203
4053,14,203
4054,14,207
4055,14,207
4056,14,206
4057,14,201
4058,13,189
4059,13,189
4060,13,189
4061,13,189
4062,13,191
4063,13,191
4064,13,191
4065,13,189
4066,13,188
4067,13,188
4068,13,188
4069,13,188
4070,13,189
4071,13,189
4072,13,189
4073,13,189
4074,13,189
4075,13,191
4076,13,188
4077,13,188
4078,13,188
4079,13,188
4080,13,190
4081,13,190
4082,13,188
4083,13,188
4084,13,193
4085,13,189
4086,13,193
4087,13,193
4088,13,189
4089,13,184
4090,13,191
4091,13,188
4092,13,194
4093,13,189
4094,13,191
4095,13,193
4096,13,193
4097,13,188
4098,13,191
4099,13,194
4100,13,191
4101,13,194
4102,13,189
4103,13,189
4104,13,189
4105,13,191
4106,13,191
4107,13,194
4108,4,854
4109,4,60
4110,4,54
4111,4,60
4112,4,855
4113,4,60
4114,1,856
4115,1,9
4116,1,9
4117,4,60
4118,4,60
4119,4,60
4120,1,9
4121,3,34
4122,3,857
4123,3,858
4124,7,859
4125,4,60
4126,3,860
4127,3,34
4128,3,34
4129,3,861
4130,4,862
4131,4,863
4132,4,60
4133,3,34
4134,15,864
4135,15,865
4136,15,212
4137,3,34
