#day,T,I (mol/s/m2),f
90,12.51890327,0.001612669,1
91,12.56755775,0.001626081,0.25
92,12.61611548,0.00163941,0
93,12.66456995,0.001652655,0
94,12.7129145,0.00166581,0.25
95,12.76114235,0.001678873,1
96,12.80924651,0.00169184,1
97,12.85721984,0.001704709,1
98,12.90505501,0.001717475,1
99,12.95274448,0.001730136,0.75
100,13.00028051,0.001742688,0.75
101,13.04765513,0.001755129,0.75
102,13.09486014,0.001767455,0
103,13.14188709,0.001779664,0
104,13.18872728,0.001791753,0
105,13.23537175,0.00180372,0.25
106,13.28181126,0.00181556,1
107,13.32803628,0.001827272,1
108,13.374037,0.001838854,0.5
109,13.4198033,0.001850302,0
110,13.46532478,0.001861614,1
111,13.51059067,0.001872789,1
112,13.55558994,0.001883822,1
113,13.60031119,0.001894713,1
114,13.64474271,0.001905459,1
115,13.68887243,0.001916057,0
116,13.73268796,0.001926506,0
117,13.77617656,0.001936803,0.25
118,13.81932514,0.001946947,0.25
119,13.86212026,0.001956935,0
120,13.90454814,0.001966765,0
121,13.94659464,0.001976437,0.75
122,13.9882453,0.001985947,1
123,14.0294853,0.001995293,1
124,14.07029949,0.002004475,0.25
125,14.11067237,0.002013491,0.5
126,14.15058814,0.002022338,1
127,14.19003068,0.002031015,0.5
128,14.22898354,0.002039521,0
129,14.26743002,0.002047854,0.25
130,14.30535309,0.002056012,1
131,14.34273548,0.002063993,1
132,14.37955967,0.002071798,1
133,14.41580788,0.002079423,1
134,14.45146214,0.002086868,0
135,14.48650429,0.002094131,1
136,14.52091597,0.002101212,0
137,14.5546787,0.002108107,0.5
138,14.58777387,0.002114818,0.5
139,14.62018277,0.002121341,0
140,14.65188664,0.002127677,0.75
141,14.68286668,0.002133823,0.25
142,14.71310408,0.002139779,0.25
143,14.74258009,0.002145544,0.75
144,14.77127599,0.002151116,1
145,14.7991732,0.002156495,0.25
146,14.82625328,0.00216168,1
147,14.85249794,0.002166669,0
148,14.87788916,0.002171463,0.25
149,14.90240914,0.002176059,1
150,14.92604042,0.002180457,1
151,14.94876587,0.002184656,1
152,14.97056874,0.002188656,1
153,14.99143273,0.002192456,0.75
154,15.01134201,0.002196054,1
155,15.03028127,0.002199452,1
156,15.04823574,0.002202647,1
157,15.06519128,0.002205639,1
158,15.08113437,0.002208428,1
159,15.09605217,0.002211014,1
160,15.10993257,0.002213395,1
161,15.12276421,0.002215572,1
162,15.13453651,0.002217544,0
163,15.14523973,0.002219311,0
164,15.15486497,0.002220873,0
165,15.1634042,0.002222229,1
166,15.17085033,0.002223379,0
167,15.17719716,0.002224323,0
168,15.18243946,0.002225062,0.5
169,15.18657298,0.002225594,0.25
170,15.18959442,0.002225921,0.5
171,15.1915015,0.002226042,1
172,15.19229291,0.002225957,0
173,15.19196837,0.002225667,0
174,15.19052859,0.002225172,0.25
175,15.18797529,0.002224472,0.25
176,15.18431117,0.002223567,1
177,15.17953993,0.002222459,1
178,15.17366625,0.002221146,0
179,15.16669575,0.00221963,1
180,15.15863501,0.002217911,0
181,15.14949152,0.002215991,1
182,15.13927365,0.002213868,0.5
183,15.12799066,0.002211545,1
184,15.11565264,0.002209021,1
185,15.10227048,0.002206298,0.25
186,15.08785586,0.002203377,0
187,15.07242118,0.002200257,0.75
188,15.05597954,0.00219694,1
189,15.03854471,0.002193428,1
190,15.02013109,0.00218972,0
191,15.00075363,0.002185817,1
192,14.98042786,0.002181722,0
193,14.95916978,0.002177434,1
194,14.93699584,0.002172955,1
195,14.91392293,0.002168286,0
196,14.88996829,0.002163428,1
197,14.86514947,0.002158382,1
198,14.83948435,0.00215315,1
199,14.81299103,0.002147732,0
200,14.78568779,0.00214213,0
201,14.75759312,0.002136344,0
202,14.72872562,0.002130378,1
203,14.69910395,0.00212423,1
204,14.66874686,0.002117904,1
205,14.6376731,0.0021114,1
206,14.60590141,0.002104719,0.25
207,14.57345048,0.002097863,1
208,14.54033892,0.002090834,1
209,14.50658524,0.002083633,1
210,14.47220782,0.002076261,1
211,14.43722488,0.002068719,1
212,14.40165444,0.00206101,1
213,14.36551434,0.002053134,1
214,14.32882218,0.002045094,0
215,14.29159535,0.002036891,0.5
216,14.25385093,0.002028526,1
217,14.21560577,0.002020001,1
218,14.1768764,0.002011317,1
219,14.13767908,0.002002477,1
220,14.09802972,0.001993482,1
221,14.05794396,0.001984333,0
222,14.01743706,0.001975033,1
223,13.97652397,0.001965582,1
224,13.93521932,0.001955984,1
225,13.89353735,0.001946239,1
226,13.85149199,0.00193635,1
227,13.80909681,0.001926319,0
228,13.76636502,0.001916146,0.25
229,13.7233095,0.001905835,1
230,13.67994277,0.001895387,1
231,13.636277,0.001884805,1
232,13.59232403,0.001874089,1
233,13.54809536,0.001863243,1
234,13.50360215,0.001852269,1
235,13.45885524,0.001841168,1
236,13.41386512,0.001829943,1
237,13.36864201,0.001818596,0.75
238,13.32319577,0.001807129,0.25
239,13.277536,0.001795546,1
240,13.23167199,0.001783847,1
241,13.18561273,0.001772036,0
242,13.13936696,0.001760115,1
243,13.09294314,0.001748087,1
244,13.04634946,0.001735953,0.25
245,12.99959389,0.001723718,1
246,12.95268413,0.001711382,1
247,12.90562769,0.001698951,0.5
248,12.85843184,0.001686425,1
249,12.81110363,0.001673807,0.75
250,12.76364996,0.001661102,0.25
251,12.7160775,0.001648311,1
252,12.66839278,0.001635438,1
253,12.62060215,0.001622485,1
254,12.57271183,0.001609457,1
255,12.5247279,0.001596355,1
256,12.47665629,0.001583184,1
257,12.42850286,0.001569946,1
258,12.38027334,0.001556645,1
259,12.33197337,0.001543284,0.5
260,12.28360855,0.001529867,1
261,12.23518437,0.001516397,1
262,12.18670631,0.001502878,0
263,12.1381798,0.001489313,1
264,12.08961024,0.001475707,1
265,12.04100302,0.001462063,1
266,11.99236354,0.001448384,1
267,11.94369721,0.001434675,1
268,11.89500948,0.001420939,1
269,11.84630583,0.001407181,1
270,11.79759179,0.001393404,1
271,11.74887299,0.001379612,1
272,11.7001551,0.001365811,1
273,11.65144393,0.001352003,1
274,11.60274537,0.001338193,1
275,11.55406545,0.001324386,0
276,11.50541034,0.001310585,0
277,11.45678635,0.001296795,0
278,11.40819997,0.00128302,0
279,11.35965787,0.001269265,0
280,11.31116691,0.001255535,1
281,11.26273418,0.001241833,1
282,11.21436695,0.001228165,0
283,11.16607279,0.001214534,0.25
284,11.11785947,0.001200946,0.75
285,11.06973506,0.001187405,0
286,11.02170789,0.001173916,0
287,10.97378661,0.001160484,0.75
288,10.92598016,0.001147112,1
289,10.87829782,0.001133807,1
290,10.8307492,0.001120572,1
291,10.78334425,0.001107413,1
292,10.73609331,0.001094334,1
293,10.68900708,0.00108134,1
294,10.64209665,0.001068435,0
295,10.59537353,0.001055625,0
296,10.54884962,0.001042914,0
297,10.50253726,0.001030308,1
298,10.45644922,0.001017809,1
299,10.41059873,0.001005425,1
