#nodeP-limitP amount
n1,0,0.0
n2,0,0.0
n3,0,0.0
n4,0,0.0
n5,0,0.0
n6,0,0.0
n7,0,0.0
n8,0,0.0
n9,0,0.0
n10,0,0.0
n11,0,0.0
n12,0,0.0
n13,0,0.0
n14,0,0.0
n15,0,0.0
n16,0,0.0
n17,0,0.0
n18,0,0.0
n19,0,0.0
n20,0,0.0
n21,0,0.0
n22,0,0.0
n23,0,0.0
n24,0,0.0
n25,0,0.0
n26,0,0.0
n27,0,0.0
n28,0,0.0
n29,0,0.0
n30,0,0.0
n31,0,0.0
n32,0,0.0
n33,0,0.0
n34,0,0.0
n35,0,0.0
n36,0,0.0
n37,0,0.0
n38,0,0.0
n39,0,0.0
n40,0,0.0
n41,0,0.0
n42,0,0.0
n43,0,0.0
n44,0,0.0
n45,0,0.0
n46,0,0.0
n47,0,0.0
n48,0,0.0
n49,0,0.0
n50,0,0.0
n51,0,0.0
n52,0,0.0
n53,0,0.0
n54,0,0.0
n55,0,0.0
n56,0,0.0
n57,0,0.0
n58,0,0.0
n59,0,0.0
n60,0,0.0
n61,0,0.0
n62,0,0.0
n63,0,0.0
n64,0,0.0
n65,0,0.0
n66,0,0.0
n67,0,0.0
n68,0,0.0
n69,0,0.0
n70,0,0.0
n71,0,0.0
n72,0,0.0
n73,0,0.0
n74,0,0.0
n75,0,0.0
n76,0,0.0
n77,0,0.0
n78,0,0.0
n79,0,0.0
n80,0,0.0
n81,0,0.0
n82,0,0.0
n83,0,0.0
n84,0,0.0
n85,0,0.0
n86,0,0.0
n87,0,0.0
n88,0,0.0
n89,0,0.0
n90,0,0.0
n91,0,0.0
n92,0,0.0
n93,0,0.0
n94,0,0.0
n95,0,0.0
n96,0,0.0
n97,0,0.0
n98,0,0.0
n99,0,0.0
n100,0,0.0
n101,0,0.0
n102,0,0.0
n103,0,0.0
n104,0,0.0
n105,0,0.0
n106,0,0.0
n107,0,0.0
n108,0,0.0
n109,0,0.0
n110,0,0.0
n111,0,0.0
n112,0,0.0
n113,0,0.0
n114,0,0.0
n115,0,0.0
n116,0,0.0
n117,0,0.0
n118,0,0.0
n119,0,0.0
n120,0,0.0
n121,0,0.0
n122,0,0.0
n123,0,0.0
n124,0,0.0
n125,0,0.0
n126,0,0.0
n127,0,0.0
n128,0,0.0
n129,0,0.0
n130,0,0.0
n131,0,0.0
n132,0,0.0
n133,0,0.0
n134,0,0.0
n135,0,0.0
n136,0,0.0
n137,0,0.0
n138,0,0.0
n139,0,0.0
n140,0,0.0
n141,0,0.0
n142,0,0.0
n143,0,0.0
n144,0,0.0
n145,0,0.0
n146,0,0.0
n147,0,0.0
n148,0,0.0
n149,0,0.0
n150,0,0.0
n151,0,0.0
n152,0,0.0
n153,0,0.0
n154,0,0.0
n155,0,0.0
n156,0,0.0
n157,0,0.0
n158,0,0.0
n159,0,0.0
n160,0,0.0
n161,0,0.0
n162,0,0.0
n163,0,0.0
n164,0,0.0
n165,0,0.0
n166,0,0.0
n167,0,0.0
n168,0,0.0
n169,0,0.0
n170,0,0.0
n171,0,0.0
n172,0,0.0
n173,0,0.0
n174,0,0.0
n175,0,0.0
n176,0,0.0
n177,0,0.0
n178,0,0.0
n179,0,0.0
n180,0,0.0
n181,0,0.0
n182,0,0.0
n183,0,0.0
n184,0,0.0
n185,0,0.0
n186,0,0.0
n187,0,0.0
n188,0,0.0
n189,0,0.0
n190,0,0.0
n191,0,0.0
n192,0,0.0
n193,0,0.0
n194,0,0.0
n195,0,0.0
n196,0,0.0
n197,0,0.0
n198,0,0.0
n199,0,0.0
n200,0,0.0
n201,0,0.0
n202,0,0.0
n203,0,0.0
n204,0.32341551,0.32341551
n205,0.480981115,0.480981115
n206,0.179189238,0.179189238
n207,0.325364346,0.325364346
n208,0.408675961,0.408675961
n209,0.820497871,0.820497871
n210,0.669601212,0.669601212
n211,0.754480387,0.754480387
n212,0.496701113,0.496701113
n213,0.403763428,0.403763428
n214,0.303266454,0.303266454
n215,0.323798186,0.323798186
n216,0.179189238,0.179189238
n217,0.374097046,0.374097046
n218,1.049988811,1.049988811
n219,0.248352685,0.248352685
n220,0.644454624,0.644454624
n221,0.238920411,0.238920411
n222,0.484129921,0.484129921
n223,0.402393894,0.402393894
n224,0.15089806,0.15089806
n225,0.304937868,0.304937868
n226,0.204340096,0.204340096
n227,0.311226994,0.311226994
n228,0.851944927,0.851944927
n229,0.317511863,0.317511863
n230,0.094310898,0.094310898
n231,0.187646611,0.187646611
n232,3.093382758,3.093382758
n233,0.584729096,0.584729096
n234,0.420836736,0.420836736
n235,0.534430209,0.534430209
n236,1.521553198,1.521553198
n237,0.713618059,0.713618059
n238,0.48727307,0.48727307
n239,0.352096409,0.352096409
n240,0.279789827,0.279789827
n241,0.330090113,0.330090113
n242,0,0.0
n243,0.462125028,0.462125028
n244,0.176317751,0.176317751
n245,0.446405056,0.446405056
n246,0.36467043,0.36467043
n247,0.45583733,0.45583733
n248,0.28916273,0.28916273
n249,0.467243333,0.467243333
n250,0.215164643,0.215164643
n251,1.292056654,1.292056654
n252,0.288352046,0.288352046
n253,0.93367535,0.93367535
n254,0.559166233,0.559166233
n255,0.584726293,0.584726293
n256,8.660841531,8.660841531
n257,0.374102704,0.374102704
n258,0.354401543,0.354401543
n259,0.257423956,0.257423956
n260,0.160330334,0.160330334
n261,0.138324187,0.138324187
n262,1.05314182,1.05314182
n263,0.550153009,0.550153009
n264,0.264074085,0.264074085
n265,0.231849543,0.231849543
n266,0.345584819,0.345584819
n267,0.068764706,0.068764706
n268,0.216915517,0.216915517
n269,0.210629221,0.210629221
n270,0.25778636,0.25778636
n271,0.364671831,0.364671831
n272,2.52440885,2.52440885
n273,0.11631804,0.11631804
n274,2.134587549,2.134587549
n275,0.597307347,0.597307347
n276,0.298094526,0.298094526
n277,0.835826061,0.835826061
n278,2.826193762,2.826193762
n279,0.08463274,0.08463274
n280,0.289223529,0.289223529
n281,0.216918347,0.216918347
n282,0.263022313,0.263022313
n283,1.027999437,1.027999437
n284,0.254641811,0.254641811
n285,0.142818498,0.142818498
n286,0.452695583,0.452695583
n287,0.392964423,0.392964423
n288,0.352096409,0.352096409
n289,0.657037079,0.657037079
n290,0.113173613,0.113173613
n291,0.200676773,0.200676773
n292,0.490421876,0.490421876
n293,0.15163362,0.15163362
n294,4.765877775,4.765877775
n295,0.09157121,0.09157121
n296,0.243585885,0.243585885
n297,1.053147533,1.053147533
n298,0.105209627,0.105209627
n299,1.420958227,1.420958227
n300,0.106887599,0.106887599
n301,0.186898128,0.186898128
n302,0.160451145,0.160451145
n303,1.424108435,1.424108435
n304,0.477847882,0.477847882
n305,0.977706263,0.977706263
n306,0.383820062,0.383820062
n307,0.679046231,0.679046231
n308,0.264074085,0.264074085
n309,0.808552768,0.808552768
n310,0.229902444,0.229902444
n311,0,0.0
n312,0.124692825,0.124692825
n313,0.338532534,0.338532534
n314,0.185091257,0.185091257
n315,0.449553863,0.449553863
n316,0.122744848,0.122744848
n317,0.260930937,0.260930937
n318,0.427550397,0.427550397
n319,0.238031616,0.238031616
n320,0.65075504,0.65075504
n321,0.442516348,0.442516348
n322,0.521861873,0.521861873
n323,1.304647569,1.304647569
n324,0.114951222,0.114951222
n325,0.430690717,0.430690717
n326,0.543866713,0.543866713
n327,0.807943654,0.807943654
n328,0.06916202,0.06916202
n329,0.37908643,0.37908643
n330,0.140280955,0.140280955
n331,0.188624341,0.188624341
n332,0.551881635,0.551881635
n333,0.565016284,0.565016284
n334,0.317376525,0.317376525
n335,0.289224929,0.289224929
n336,0.173400825,0.173400825
n337,0.419641142,0.419641142
n338,0.160451145,0.160451145
n339,0.124693693,0.124693693
n340,0.474706135,0.474706135
n341,1.493286043,1.493286043
n342,0.11317531,0.11317531
n343,0.259189997,0.259189997
n344,0.356546735,0.356546735
n345,0.961979151,0.961979151
n346,0.314374373,0.314374373
n347,0.458986136,0.458986136
n348,0.188624341,0.188624341
n349,0.198730559,0.198730559
n350,1.455554145,1.455554145
n351,0.154042623,0.154042623
n352,0.109614102,0.109614102
n353,0.304944927,0.304944927
n354,0.763932465,0.763932465
n355,0.364676088,0.364676088
n356,0.751354214,0.751354214
n357,0.141056416,0.141056416
n358,2.433250384,2.433250384
n359,0.286081781,0.286081781
n360,0.101313681,0.101313681
n361,0.490423277,0.490423277
n362,1.612754021,1.612754021
n363,0.078594866,0.078594866
n364,0.148073713,0.148073713
n365,0.248356916,0.248356916
n366,0.314375774,0.314375774
n367,0.229492368,0.229492368
n368,1.028000945,1.028000945
n369,0.172905771,0.172905771
n370,0.54387097,0.54387097
n371,0.214317812,0.214317812
n372,0.436982671,0.436982671
n373,0.723063024,0.723063024
n374,0.122745725,0.122745725
n375,0.383540636,0.383540636
n376,0.304483736,0.304483736
n377,0.458987538,0.458987538
n378,0.060398615,0.060398615
n379,0.917976477,0.917976477
n380,0.16560982,0.16560982
n381,0.105210495,0.105210495
n382,1.490135835,1.490135835
n383,2.763373046,2.763373046
n384,0.223206057,0.223206057
n385,0.060896745,0.060896745
n386,0.303271229,0.303271229
n387,0.133971784,0.133971784
n388,0.499856979,0.499856979
n389,0.370963786,0.370963786
n390,0.308088076,0.308088076
n391,0.534437268,0.534437268
n392,0.144177777,0.144177777
n393,0.188625755,0.188625755
n394,2.276092863,2.276092863
n395,0.224059407,0.224059407
n396,0.273506358,0.273506358
n397,0.792232115,0.792232115
n398,3.13118525,3.13118525
n399,0.183374766,0.183374766
n400,0.147757741,0.147757741
n401,0.172907171,0.172907171
n402,0.465276691,0.465276691
n403,1.408408268,1.408408268
n404,0.191770318,0.191770318
n405,0.255233045,0.255233045
n406,0.477854941,0.477854941
n407,1.238651318,1.238651318
n408,0.342671194,0.342671194
n409,0.220165224,0.220165224
n410,0.105211372,0.105211372
n411,0.396114656,0.396114656
n412,1.810807767,1.810807767
n413,0.137531467,0.137531467
n414,0.528152373,0.528152373
n415,1.562449423,1.562449423
n416,0.594169857,0.594169857
n417,0.177299383,0.177299383
n418,0.313684385,0.313684385
n419,0.458991795,0.458991795
n420,0.553307475,0.553307475
n421,0.368241558,0.368241558
n422,0.123426149,0.123426149
n423,0.167505787,0.167505787
n424,0.118136747,0.118136747
n425,0.117734854,0.117734854
n426,0.804810368,0.804810368
